Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0,Player_URL
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,
414,Greg Dortch,27.0,ARI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
415,Rasul Douglas,30.0,MIA,CB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,
416,Ashton Dulin,28.0,IND,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
417,Cobie Durant,27.0,LAR,CB,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0,,
418,Cory Durden,26.0,NWE,NT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
419,Troy Dye,29.0,LAC,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
420,Arnold Ebiketie,26.0,ATL,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,1,0,0,,
421,Samson Ebukam,30.0,IND,DE,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,3,0,,
422,Brandin Echols,28.0,PIT,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
423,Tommy Eichenberg,24.0,LVR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
424,Daniel Ekuale,31.0,PIT,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
425,Jonah Elliss,22.0,DEN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,1,1,0,,
426,Nick Emmanwori,21.0,SEA,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,,
427,Kingsley Enagbare,25.0,GNB,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
428,A.J. Epenesa,27.0,BUF,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
429,Akayleb Evans,26.0,CAR,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
430,Donovan Ezeiruaku,22.0,DAL,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,,
431,Ka'imi Fairbairn,31.0,HOU,K,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
432,Folorunso Fatukasi,30.0,HOU,DT,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,1,1,1,0,,
433,Tai Felton,22.0,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
434,Jaylan Ford,24.0,NOR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
435,Sam Franklin,29.0,BUF,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
436,Feleipe Franks,28.0,ATL,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
437,Kristian Fulton,27.0,KAN,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
438,Greg Gaines,29.0,TAM,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
439,Kenneth Gainwell,26.0,PIT,RB,1,0,0,0,0,0,0,1,1,1,0,0,0.0,1,1,0,0,0,0,,
440,Elijah Garcia,27.0,NYG,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
441,Jack Gibbens,27.0,NWE,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
442,Ashton Gillotte,23.0,KAN,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
443,Xavier Gipson,24.0,NYJ,WR,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
444,Kylen Granson,27.0,PHI,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
445,Mike Green,22.0,BAL,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
446,Derick Hall,24.0,SEA,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,2,0,,
447,Nick Hampton,25.0,LAR,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
448,Myles Harden,24.0,CLE,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
449,Daniel Hardy,27.0,CHI,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
450,Jaylen Harrell,23.0,TEN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
451,Christian Harris,24.0,HOU,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
452,Shelby Harris,34.0,CLE,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
453,Malik Harrison,27.0,PIT,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
454,Cam Hart,25.0,LAC,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
455,Johnny Hekker,35.0,TEN,P,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
456,Shaka Heyward,25.0,CIN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
457,Elijah Hicks,26.0,CHI,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
458,Justice Hill,28.0,BAL,RB,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
459,George Holani,26.0,SEA,RB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
460,Darnay Holmes,27.0,LVR,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
461,Ty'Ron Hopper,24.0,GNB,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
462,Dylan Horton,25.0,HOU,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
463,James Houston,27.0,DAL,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,0,,
464,Jake Hummel,26.0,BAL,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
465,Adin Huntington,23.0,CLE,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
466,Ruben Hyppolite,,CHI,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
467,Noah Igbinoghene,26.0,WAS,CB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,
468,Jordan Jackson,27.0,DEN,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
469,D.J. James,24.0,NWE,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
470,Kris Jenkins,24.0,CIN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
471,Josh Jobe,27.0,SEA,CB,1,0,1,0,0,0,1,0,0,0,0,0,0.0,2,1,1,0,0,0,,
472,Antonio Johnson,24.0,JAX,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
473,Eric Johnson,27.0,IND,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
474,Kaleb Johnson,22.0,PIT,RB,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
475,Taron Johnson,29.0,BUF,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
476,Will Johnson,22.0,ARI,CB,1,0,0,0,0,0,3,0,0,0,0,0,0.0,1,1,0,0,0,0,,
477,Cam Jones,26.0,NYJ,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
478,Deion Jones,31.0,TAM,MLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
479,Jarrian Jones,24.0,JAX,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
480,Jaylon Jones,28.0,CHI,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
481,Marcus Jones,27.0,NWE,CB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,4,3,1,1,0,0,,
482,Nic Jones,24.0,NYG,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
483,Matt Judon,33.0,MIA,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
484,George Karlaftis III,24.0,KAN,DE,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,1,2,1,0,,
485,Arden Key,29.0,TEN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
486,Devon Key,28.0,DEN,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
487,Ko Kieft,27.0,TAM,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
488,Miles Killebrew,32.0,PIT,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
489,Marshawn Kneeland,24.0,DAL,DE,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,1,1,1,0,,
490,Younghoe Koo,31.0,ATL,K,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
491,Malcolm Koonce,27.0,LVR,DE,1,0,0,0,0,0,0,1,0,0,0,0,1.0,3,1,2,1,2,0,,
492,Tanoh Kpassagnon,31.0,CHI,DL,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1,1,1,2,0,,
493,Rayuan Lane,22.0,JAX,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
494,Cameron Lewis,28.0,BUF,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
495,Tyquan Lewis,30.0,IND,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
496,Marist Liufau,24.0,DAL,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
497,Tyler Loop,24.0,BAL,K,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
498,Roy Lopez,28.0,DET,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
499,Chase Lucas,28.0,SFO,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
500,James Lynch,26.0,TEN,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
501,Avonte Maddox,29.0,DET,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
502,Marte Mapu,26.0,NWE,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
503,Jason Marshall,23.0,MIA,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,1,0,,
504,Keyon Martin,24.0,BAL,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
505,David Martin-Robinson,26.0,TEN,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
506,Francisco Mauigoa,22.0,NYJ,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
507,Dorian Mausi,23.0,TEN,LB,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
508,Jaylen McCollough,25.0,LAR,S,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,1,1,0,,
509,Marcelino McCrary-Ball,26.0,NYJ,LB,1,0,0,0,0,0,0,1,0,0,0,0,0.0,5,4,1,0,0,0,,
510,Roger McCreary,25.0,TEN,CB,1,0,1,0,0,0,1,0,0,0,0,0,0.0,5,4,1,0,0,0,,
511,Cooper McDonald,24.0,KAN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
512,Cameron McGrone,25.0,IND,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
513,Ja'Quan McMillian,25.0,DEN,CB,1,0,0,0,0,0,0,1,0,0,0,0,1.0,2,1,1,1,1,0,,
514,Donovan McMillon,23.0,CLE,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
515,John Metchie,25.0,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
516,Ryan Miller,25.0,TAM,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
517,Ventrell Miller,26.0,JAX,LB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,2,1,1,0,0,0,,
518,Von Miller,36.0,WAS,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,,
519,Marvin Mims,23.0,DEN,WR,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
520,Malachi Moore,24.0,NYJ,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
521,Skyy Moore,25.0,SFO,WR,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
522,Darius Muasau,24.0,NYG,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
523,Caleb Murphy,26.0,LAC,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
524,Myles Murphy,23.0,CIN,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
525,Anthony Nelson,28.0,TAM,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
526,Jer'Zhan Newton,23.0,WAS,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,1,0,,
527,Nick Niemann,28.0,GNB,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
528,Derrick Nnadi,29.0,KAN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
529,Rakeem Nunez-Roches,32.0,NYG,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
530,Emmanuel Ogbah,32.0,JAX,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
531,Andrew Ogletree,27.0,IND,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
532,Dare Ogunbowale,31.0,HOU,RB,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
533,Sam Okuayinonu,27.0,SFO,DL,1,0,0,0,0,0,0,1,0,0,0,0,0.0,2,2,0,0,0,0,,
534,Jeff Okudah,26.0,MIN,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
535,Kitan Oladapo,25.0,GNB,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
536,Segun Olubi,26.0,IND,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
537,Charles Omenihu,28.0,KAN,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,1,0,,
538,Ruke Orhorhoro,24.0,ATL,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
539,Odafe Oweh,27.0,BAL,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,,
540,Jonathan Owens,30.0,CHI,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
541,Owen Pappoe,25.0,ARI,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
542,Colby Parkinson,26.0,LAR,TE,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
543,Jacob Parrish,21.0,TAM,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,1,0,0,,
544,Micah Parsons,26.0,GNB,DL,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,,
545,Mike Pennel,34.0,CIN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,1,0,0,,
546,Samaje Perine,30.0,CIN,RB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
547,Dell Pettus,24.0,NWE,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
548,Del'Shawn Phillips,29.0,LAC,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
549,Jordan Phillips,21.0,MIA,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,
550,Bradley Pinion,31.0,ATL,P,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
551,Anthony Pittman,29.0,DET,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
552,Nehemiah Pritchett,24.0,SEA,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
553,Lathan Ransom,23.0,CAR,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
554,Jeremy Reaves,29.0,WAS,S,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,
555,Troy Reeder,31.0,LAR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
556,Craig Reynolds,29.0,DET,RB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
557,Decamerion Richardson,24.0,LVR,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
558,Demani Richardson,25.0,CAR,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
559,Amik Robertson,27.0,DET,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
560,Chop Robinson,22.0,MIA,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
561,Mark Robinson,26.0,NWE,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
562,Levi Drake Rodriguez,25.0,MIN,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,1,0,0,,
563,Chris Rumph,27.0,NOR,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
564,Brady Russell,27.0,SEA,FB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
565,Miles Sanders,28.0,DAL,RB,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
566,Eric Saubert,31.0,SEA,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
567,Khalen Saunders,29.0,JAX,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
568,Jack Sawyer,23.0,PIT,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
569,Trent Sherfield,29.0,DEN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
570,Justin Shorter,25.0,LVR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
571,Cody Simon,23.0,ARI,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
572,Ben Skowronek,28.0,PIT,WR,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
573,Jaylin Smith,22.0,HOU,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
574,Dawuane Smoot,30.0,JAX,DE,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1,1,1,1,0,,
575,Charles Snowden,27.0,LVR,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
576,Javon Solomon,24.0,BUF,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,,
577,Benjamin St-Juste,28.0,LAC,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
578,Nazir Stackhouse,23.0,GNB,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
579,Isaiah Stalbird,25.0,NOR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
580,Qwan'tez Stiggers,23.0,NYJ,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
581,Dante Stills,26.0,ARI,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
582,Upton Stout,23.0,SFO,CB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,
583,Danny Stutsman,22.0,NOR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
584,Chazz Surratt,28.0,SEA,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
585,T.J. Tampa,23.0,BAL,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
586,Alontae Taylor,27.0,NOR,CB,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2,1,1,1,1,0,,
587,Darrell Taylor,28.0,HOU,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
588,Ja'Sir Taylor,26.0,LAC,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
589,Dadrion Taylor-Demerson,24.0,ARI,S,1,0,0,0,0,0,2,0,0,0,0,0,0.0,3,3,0,0,0,0,,
590,Drake Thomas,25.0,SEA,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
591,Rodney Thomas II,27.0,IND,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,1,0,0,,
592,Solomon Thomas,30.0,DAL,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,1,0,0,,
593,Tavierre Thomas,29.0,MIN,S,1,0,0,0,0,0,0,1,0,0,0,0,0.0,2,0,2,0,0,0,,
594,Shaq Thompson,31.0,BUF,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
595,Juan Thornhill,30.0,PIT,S,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8,4,4,0,0,0,,
596,Dondrea Tillman,27.0,DEN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
597,Jay Toia,22.0,DAL,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
598,Khyiris Tonga,29.0,NWE,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,1,0,,
599,Dante Trader,22.0,MIA,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
600,Brycen Tremayne,26.0,CAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
601,Jeremiah Trotter Jr.,23.0,PHI,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
602,Jay Tufele,26.0,NYJ,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
603,Dallas Turner,22.0,MIN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
604,DJ Turner,25.0,CIN,CB,1,0,1,7,0,7,2,0,0,0,0,0,0.0,2,0,2,0,0,0,,
605,Joshua Uche,27.0,PHI,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
606,Princely Umanmielen,23.0,CAR,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
607,Eyioma Uwazurike,27.0,DEN,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
608,William Wagner,25.0,CIN,LS,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
609,Jalon Walker,21.0,ATL,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
610,Tylan Wallace,26.0,BAL,WR,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
611,Jay Ward,25.0,MIN,S,1,0,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,,
612,Jihad Ward,31.0,TEN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
613,Keion White,26.0,NWE,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
614,Nate Wiggins,22.0,BAL,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,
615,Chris Williams,27.0,CHI,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
616,Evan Williams,24.0,GNB,S,1,0,1,0,0,0,1,0,0,0,0,0,0.0,3,1,2,0,0,0,,
617,Jonah Williams,30.0,NOR,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
618,Nohl Williams,23.0,KAN,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
619,Kendall Williamson,25.0,LAC,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
620,Eric Wilson,31.0,MIN,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,1,0,0,,
621,Tyree Wilson,25.0,LVR,DE,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,1,1,2,0,,
622,Rashad Wisdom,24.0,TAM,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
623,Alex Wright,25.0,CLE,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
624,Colson Yankoff,25.0,WAS,TE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
625,Byron Young,25.0,PHI,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
