No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
44.0,Zaire Franklin,27.0,LB,16,16.0,235.0,6-0,Syracuse,7/2/1996,5,7.0,Indianapolis Colts / 7th / 235th pick / 2018
73.0,Blake Freeland,22.0,T,16,9.0,302.0,6-6,BYU,5/3/2001,Rook,5.0,Indianapolis Colts / 4th / 106th pick / 2023
62.0,Wesley French,27.0,C,17,3.0,307.0,6-4,Western Michigan,11/30/1996,1,2.0,
75.0,Will Fries,25.0,OL,17,17.0,305.0,6-6,Penn St.,4/4/1998,2,7.0,Indianapolis Colts / 7th / 248th pick / 2021
34.0,Jake Funk,25.0,RB,4,0.0,205.0,5-10,Maryland,1/11/1998,2,0.0,Los Angeles Rams / 7th / 233rd pick / 2021
7.0,Matt Gay,29.0,K,17,0.0,232.0,6-0,Utah,3/15/1994,4,2.0,Tampa Bay Buccaneers / 5th / 145th pick / 2019
31.0,Tyler Goodson,23.0,RB,6,1.0,197.0,5-9,Iowa,11/10/2000,1,1.0,
83.0,Kylen Granson,25.0,TE,15,7.0,242.0,6-3,"Rice,SMU",3/27/1998,2,3.0,Indianapolis Colts / 4th / 127th pick / 2021
64.0,Arlington Hambright,27.0,G,2,0.0,300.0,6-5,"Garden City (KS),Oklahoma St.,Colorado",1/30/1996,3,0.0,Chicago Bears / 7th / 226th pick / 2020
48.0,Ronnie Harrison,26.0,LB,7,3.0,207.0,6-2,Alabama,4/18/1997,5,2.0,Jacksonville Jaguars / 3rd / 93rd pick / 2018
26.0,Evan Hull,23.0,RB,1,0.0,209.0,5-10,Northwestern,10/26/2000,Rook,0.0,Indianapolis Colts / 5th / 176th pick / 2023
35.0,Deon Jackson,24.0,RB,2,1.0,218.0,6-0,Duke,2/18/1999,2,0.0,
93.0,Eric Johnson,25.0,DT,14,0.0,320.0,6-4,Missouri State,7/16/1998,1,1.0,Indianapolis Colts / 5th / 159th pick / 2022
40.0,Jaylon Jones,21.0,CB,17,10.0,203.0,6-2,Texas A&M,4/3/2002,Rook,4.0,Indianapolis Colts / 7th / 221st pick / 2023
78.0,Ryan Kelly,30.0,C,14,14.0,307.0,6-4,Alabama,5/30/1993,7,7.0,Indianapolis Colts / 1st / 18th pick / 2016
34.0,Chris Lammons,27.0,CB,4,1.0,190.0,5-10,South Carolina,1/31/1996,4,0.0,
55.0,Isaiah Land,23.0,LB,7,0.0,235.0,6-4,Florida A&M,2/5/2000,Rook,1.0,
53.0,Shaquille Leonard,28.0,LLB,9,9.0,230.0,6-2,South Carolina St.,7/27/1995,5,4.0,Indianapolis Colts / 2nd / 36th pick / 2018
94.0,Tyquan Lewis,28.0,DE,17,0.0,267.0,6-3,Ohio St.,1/30/1995,5,1.0,Indianapolis Colts / 2nd / 64th pick / 2018
86.0,Will Mallory,24.0,TE,12,2.0,239.0,6-4,Miami (FL),6/22/1999,Rook,2.0,Indianapolis Colts / 5th / 162nd pick / 2023
92.0,Jacob Martin,28.0,DE,17,0.0,242.0,6-2,Temple,12/11/1995,5,1.0,Seattle Seahawks / 6th / 186th pick / 2018
59.0,Cameron McGrone,23.0,LB,12,0.0,236.0,6-1,Michigan,6/22/2000,1,1.0,New England Patriots / 5th / 177th pick / 2021
6.0,Isaiah McKenzie,28.0,WR,13,2.0,173.0,5-7,Georgia,4/9/1995,6,1.0,Denver Broncos / 5th / 172nd pick / 2017
10.0,Gardner Minshew II,27.0,QB,17,13.0,225.0,6-1,"Northwest Mississippi CC,East Carolina,Washington St.",5/16/1996,4,10.0,Jacksonville Jaguars / 6th / 178th pick / 2019
2.0,D.J. Montgomery,27.0,WR,7,0.0,201.0,6-1,Austin Peay St.,11/17/1996,2,0.0,
23.0,Kenny Moore,28.0,CB,16,16.0,190.0,5-9,Valdosta St.,8/23/1995,6,6.0,
21.0,Zack Moss,26.0,RB,14,8.0,215.0,5-10,Utah,12/15/1997,3,6.0,Buffalo Bills / 3rd / 86th pick / 2020
56.0,Quenton Nelson,27.0,G,17,17.0,330.0,6-5,Notre Dame,3/19/1996,5,9.0,Indianapolis Colts / 1st / 6th pick / 2018
54.0,Dayo Odeyingbo,24.0,DE,17,1.0,282.0,6-5,Vanderbilt,9/24/1999,2,3.0,Indianapolis Colts / 2nd / 54th pick / 2021
85.0,Andrew Ogletree,25.0,TE,12,9.0,260.0,6-5,"Findlay,Youngstown St.",7/28/1998,1,1.0,Indianapolis Colts / 6th / 192nd pick / 2022
50.0,Segun Olubi,24.0,LB,15,2.0,233.0,6-1,"Col. of Idaho,Saddleback College,Harding,San Diego St.",11/1/1999,1,2.0,
51.0,Kwity Paye,25.0,DE,16,16.0,265.0,6-3,Michigan,11/19/1998,2,8.0,Indianapolis Colts / 1st / 21st pick / 2021
14.0,Alec Pierce,23.0,WR,17,16.0,211.0,6-3,Cincinnati,5/2/2000,1,5.0,Indianapolis Colts / 2nd / 53rd pick / 2022
11.0,Michael Pittman Jr.,26.0,WR,16,15.0,223.0,6-4,USC,10/5/1997,3,10.0,Indianapolis Colts / 2nd / 34th pick / 2020
79.0,Bernhard Raimann,26.0,T,15,15.0,303.0,6-6,Central Michigan,9/23/1997,1,7.0,Indianapolis Colts / 3rd / 77th pick / 2022
46.0,Luke Rhodes,31.0,LS,17,0.0,238.0,6-2,William & Mary,12/2/1992,7,1.0,
5.0,Anthony Richardson,21.0,QB,4,4.0,244.0,6-4,Florida,5/22/2002,Rook,3.0,Indianapolis Colts / 1st / 4th pick / 2023
3.0,Amari Rodgers,24.0,WR,3,0.0,212.0,5-9,Clemson,9/23/1999,2,0.0,Green Bay Packers / 3rd / 85th pick / 2021
8.0,Rigoberto Sanchez,29.0,P,17,0.0,195.0,6-0,Hawaii,9/8/1994,6,2.0,
27.0,Trey Sermon,24.0,RB,14,0.0,215.0,6-0,"Oklahoma,Ohio St.",1/30/1999,2,1.0,San Francisco 49ers / 3rd / 88th pick / 2021
65.0,Josh Sills,25.0,G,17,0.0,325.0,6-6,"West Virginia,Oklahoma St.",1/26/1998,1,1.0,
72.0,Braden Smith,27.0,T,10,10.0,312.0,6-6,Auburn,3/25/1996,5,5.0,Indianapolis Colts / 2nd / 37th pick / 2018
37.0,Ameer Speed,24.0,CB,8,0.0,215.0,6-3,"Georgia,Michigan St.",10/11/1999,Rook,0.0,New England Patriots / 6th / 214th pick / 2023
45.0,E.J. Speed,28.0,LB,16,11.0,227.0,6-4,Tarleton St.,6/1/1995,4,5.0,Indianapolis Colts / 5th / 164th pick / 2019
90.0,Grover Stewart,30.0,DT,11,11.0,314.0,6-4,Albany State (GA),10/20/1993,6,4.0,Indianapolis Colts / 4th / 144th pick / 2017
41.0,Grant Stuard,25.0,LB,17,0.0,225.0,5-11,Houston,10/15/1998,2,1.0,Tampa Bay Buccaneers / 7th / 259th pick / 2021
28.0,Jonathan Taylor,24.0,RB,10,7.0,226.0,5-10,Wisconsin,1/19/1999,3,6.0,Indianapolis Colts / 2nd / 41st pick / 2020
25.0,Rodney Thomas II,25.0,S,17,15.0,196.0,6-1,Yale,6/26/1998,1,5.0,Indianapolis Colts / 7th / 239th pick / 2022
9.0,Juwann Winfree,27.0,WR,8,1.0,210.0,6-1,Colorado,9/4/1996,4,0.0,Denver Broncos / 6th / 187th pick / 2019
,Team Total,25.7,,17,,241.3,6-1.9,,,2.6,,
