No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
13.0,Devin Duvernay,26.0,WR,13,1.0,202.0,5-11,Texas,9/12/1997,3,0.0,Baltimore Ravens / 3rd / 92nd pick / 2020
35.0,Gus Edwards,28.0,RB,17,9.0,238.0,6-1,"Miami (FL),Rutgers",4/13/1995,5,7.0,
77.0,Daniel Faalele,24.0,T,16,0.0,370.0,6-6,Minnesota,11/9/1999,1,1.0,Baltimore Ravens / 4th / 110th pick / 2022
4.0,Zay Flowers,23.0,WR,16,16.0,183.0,5-9,Boston Col.,9/11/2000,Rook,9.0,Baltimore Ravens / 1st / 22nd pick / 2023
33.0,Melvin Gordon,30.0,RB,4,0.0,215.0,6-1,Wisconsin,4/13/1993,8,1.0,San Diego Chargers / 1st / 15th pick / 2015
14.0,Kyle Hamilton,22.0,S,15,15.0,218.0,6-4,Notre Dame,3/16/2001,1,13.0,Baltimore Ravens / 1st / 14th pick / 2022
40.0,Malik Harrison,25.0,LB,14,8.0,247.0,6-3,Ohio St.,3/5/1998,3,4.0,Baltimore Ravens / 3rd / 98th pick / 2020
43.0,Justice Hill,26.0,RB,16,5.0,205.0,5-10,Oklahoma St.,11/14/1997,4,5.0,Baltimore Ravens / 4th / 113th pick / 2019
45.0,DeAndre Houston-Carson,30.0,S,2,0.0,203.0,6-1,William & Mary,4/13/1993,7,0.0,Chicago Bears / 6th / 185th pick / 2016
44.0,Marlon Humphrey,27.0,CB,10,10.0,210.0,6-0,Alabama,7/8/1996,6,4.0,Baltimore Ravens / 1st / 16th pick / 2017
2.0,Tyler Huntley,25.0,QB,5,1.0,205.0,6-1,Utah,2/3/1998,3,1.0,
8.0,Lamar Jackson,26.0,QB,16,16.0,205.0,6-2,Louisville,1/7/1997,5,19.0,Baltimore Ravens / 1st / 32nd pick / 2018
98.0,Travis Jones,24.0,DT,17,0.0,341.0,6-4,Connecticut,10/15/1999,1,1.0,Baltimore Ravens / 3rd / 76th pick / 2022
88.0,Charlie Kolar,24.0,TE,15,3.0,265.0,6-6,Iowa St.,2/10/1999,1,1.0,Baltimore Ravens / 4th / 128th pick / 2022
80.0,Isaiah Likely,23.0,TE,17,8.0,245.0,6-4,Coastal Carolina,4/18/2000,1,4.0,Baltimore Ravens / 4th / 139th pick / 2022
64.0,Tyler Linderbaum,23.0,C,15,15.0,305.0,6-2,Iowa,4/7/2000,1,9.0,Baltimore Ravens / 1st / 25th pick / 2022
92.0,Nnamdi Madubuike,26.0,DT,17,17.0,305.0,6-3,Texas A&M,11/17/1997,3,15.0,Baltimore Ravens / 3rd / 71st pick / 2020
38.0,Ben Mason,24.0,FB,1,0.0,254.0,6-3,Michigan,5/25/1999,1,0.0,Baltimore Ravens / 5th / 184th pick / 2021
10.0,Arthur Maulet,30.0,CB,14,3.0,190.0,5-9,Memphis,7/13/1993,6,3.0,
65.0,Patrick Mekari,26.0,OL,17,7.0,305.0,6-4,California,8/13/1997,4,4.0,
34.0,Keaton Mitchell,21.0,RB,8,2.0,190.0,5-8,East Carolina,1/17/2002,Rook,4.0,
48.0,Jeremiah Moon,25.0,LB,8,1.0,247.0,6-5,Florida,8/18/1998,1,1.0,
78.0,Morgan Moses,32.0,T,14,14.0,320.0,6-6,Virginia,3/3/1991,9,8.0,Washington Redskins / 3rd / 66th pick / 2014
61.0,Sam Mustipher,27.0,C,9,2.0,306.0,6-3,Notre Dame,8/13/1996,3,2.0,
90.0,David Ojabo,23.0,OLB,3,1.0,252.0,6-4,Michigan,5/17/2000,1,1.0,Baltimore Ravens / 2nd / 45th pick / 2022
49.0,Tyler Ott,31.0,LS,17,0.0,252.0,6-3,Harvard,2/28/1992,8,1.0,
99.0,Odafe Oweh,25.0,OLB,13,5.0,265.0,6-5,Penn St.,12/15/1998,2,3.0,Baltimore Ravens / 1st / 31st pick / 2021
53.0,Del'Shawn Phillips,27.0,LB,17,1.0,230.0,6-2,Illinois,10/9/1996,3,2.0,
58.0,Michael Pierce,31.0,NT,17,17.0,355.0,6-0,Samford,11/6/1992,7,8.0,
6.0,Patrick Queen,24.0,LB,17,17.0,232.0,6-0,LSU,8/13/1999,3,15.0,Baltimore Ravens / 1st / 28th pick / 2020
42.0,Patrick Ricard,29.0,FB,17,9.0,300.0,6-3,Maine,5/27/1994,6,1.0,
95.0,Tavius Robinson,24.0,OLB,17,1.0,262.0,6-6,"Guelph,Mississippi",1/3/1999,Rook,2.0,Baltimore Ravens / 4th / 124th pick / 2023
51.0,Josh Ross,24.0,LB,3,0.0,229.0,6-0,Michigan,10/31/1999,1,0.0,
25.0,Kevon Seymour,30.0,CB,8,0.0,185.0,6-0,USC,11/30/1993,7,1.0,Buffalo Bills / 6th / 218th pick / 2016
76.0,John Simpson,26.0,G,17,17.0,330.0,6-4,Clemson,8/19/1997,3,8.0,Las Vegas Raiders / 4th / 109th pick / 2020
30.0,Trenton Simpson,22.0,LB,15,0.0,235.0,6-2,Clemson,6/14/2001,Rook,2.0,Baltimore Ravens / 3rd / 86th pick / 2023
0.0,Roquan Smith,26.0,LB,16,16.0,235.0,6-1,Georgia,4/8/1997,5,17.0,Chicago Bears / 1st / 8th pick / 2018
79.0,Ronnie Stanley,29.0,T,13,13.0,310.0,6-6,Notre Dame,3/18/1994,7,8.0,Baltimore Ravens / 1st / 6th pick / 2016
21.0,Brandon Stephens,26.0,DB,16,16.0,215.0,6-1,"UCLA,SMU",12/29/1997,2,6.0,Baltimore Ravens / 3rd / 104th pick / 2021
26.0,Geno Stone,24.0,SS/FS,17,11.0,210.0,5-11,Iowa,4/19/1999,3,6.0,Baltimore Ravens / 7th / 219th pick / 2020
11.0,Jordan Stout,25.0,P,17,0.0,209.0,6-3,"Virginia Tech,Penn St.",8/4/1998,1,2.0,Baltimore Ravens / 4th / 130th pick / 2022
18.0,Laquon Treadwell,28.0,WR,5,1.0,215.0,6-2,Mississippi,6/14/1995,7,0.0,Minnesota Vikings / 1st / 23rd pick / 2016
9.0,Justin Tucker,34.0,K,17,0.0,191.0,6-1,Texas,11/21/1989,11,3.0,
97.0,Brent Urban,32.0,DE,17,3.0,309.0,6-7,Virginia,5/5/1991,8,3.0,Baltimore Ravens / 4th / 134th pick / 2014
50.0,Kyle Van Noy,32.0,OLB,14,3.0,255.0,6-3,BYU,3/26/1991,9,3.0,Detroit Lions / 2nd / 40th pick / 2014
16.0,Tylan Wallace,24.0,WR,11,0.0,200.0,5-11,Oklahoma St.,5/13/1999,2,1.0,Baltimore Ravens / 4th / 131st pick / 2021
29.0,Ar'Darius Washington,24.0,S,2,1.0,180.0,5-8,TCU,11/2/1999,2,0.0,
96.0,Broderick Washington Jr.,27.0,DT,16,5.0,315.0,6-2,Texas Tech,12/4/1996,3,4.0,Baltimore Ravens / 5th / 170th pick / 2020
22.0,Damarion Williams,25.0,CB,1,0.0,183.0,5-10,"Highland (KS),Houston",7/15/1998,1,0.0,Baltimore Ravens / 4th / 141st pick / 2022
32.0,Marcus Williams,27.0,S,11,11.0,204.0,6-1,Utah,9/8/1996,6,4.0,New Orleans Saints / 2nd / 42nd pick / 2017
41.0,Daryl Worley,28.0,CB,12,2.0,210.0,6-1,West Virginia,2/22/1995,7,1.0,Carolina Panthers / 3rd / 77th pick / 2016
36.0,Owen Wright,24.0,RB,1,0.0,217.0,5-9,"William & Mary,Monmouth",2/28/1999,Rook,0.0,
23.0,Rock Ya-Sin,27.0,CB,14,1.0,195.0,5-11,Temple,5/23/1996,4,1.0,Indianapolis Colts / 2nd / 34th pick / 2019
70.0,Kevin Zeitler,33.0,G,15,15.0,332.0,6-4,Wisconsin,3/8/1990,11,9.0,Cincinnati Bengals / 1st / 27th pick / 2012
,Team Total,26.7,,17,,240.9,6-1.7,,,4.0,,
