No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
60.0,Graham Glasgow,31.0,OL,17,15.0,315.0,6-6,Michigan,7/19/1992,7,7.0,Detroit Lions / 3rd / 95th pick / 2016
16.0,Jared Goff,29.0,QB,17,17.0,217.0,6-4,California,10/14/1994,7,16.0,Los Angeles Rams / 1st / 1st pick / 2016
80.0,Antoine Green,24.0,WR,9,0.0,199.0,6-2,North Carolina,11/15/1999,Rook,0.0,Detroit Lions / 7th / 219th pick / 2023
53.0,Charles Harris,28.0,DL,13,3.0,250.0,6-3,Missouri,3/6/1995,6,2.0,Miami Dolphins / 1st / 22nd pick / 2017
25.0,Will Harris,28.0,CB,17,2.0,207.0,6-1,Boston Col.,12/19/1995,4,2.0,Detroit Lions / 3rd / 81st pick / 2019
41.0,James Houston,25.0,LB,2,1.0,241.0,6-1,"Florida,Jackson St.",11/16/1998,1,0.0,Detroit Lions / 6th / 217th pick / 2022
97.0,Aidan Hutchinson,23.0,DL,17,17.0,268.0,6-7,Michigan,8/9/2000,1,10.0,Detroit Lions / 1st / 2nd pick / 2022
35.0,Mohamed Ibrahim,25.0,RB,1,0.0,210.0,5-10,Minnesota,9/8/1998,Rook,0.0,
51.0,Bruce Irvin,36.0,LB,2,0.0,250.0,6-3,"Butler (KS),West Virginia",11/1/1987,11,0.0,Seattle Seahawks / 1st / 15th pick / 2012
73.0,Jonah Jackson,26.0,LG,12,12.0,319.0,6-3,"Rutgers,Ohio St.",2/5/1997,3,5.0,Detroit Lions / 3rd / 75th pick / 2020
23.0,Jerry Jacobs,26.0,CB,15,12.0,203.0,5-11,"Hutchinson (KS),Arkansas",9/26/1997,2,4.0,
94.0,Benito Jones,26.0,DL,17,15.0,335.0,6-1,Mississippi,11/27/1997,3,6.0,
0.0,Marvin Jones,33.0,WR,6,4.0,199.0,6-2,California,3/12/1990,11,0.0,Cincinnati Bengals / 5th / 166th pick / 2012
40.0,Brandon Joseph,22.0,S,2,0.0,200.0,6-0,"Northwestern,Notre Dame",2/5/2001,Rook,0.0,
31.0,Kerby Joseph,23.0,S,15,15.0,200.0,6-0,Illinois,11/14/2000,1,5.0,Detroit Lions / 3rd / 97th pick / 2022
28.0,Zonovan Knight,22.0,RB,2,0.0,210.0,5-11,North Carolina St.,4/11/2001,1,0.0,
87.0,Sam LaPorta,22.0,TE,17,14.0,245.0,6-3,Iowa,1/12/2001,Rook,9.0,Detroit Lions / 2nd / 34th pick / 2023
27.0,Chase Lucas,26.0,CB,12,0.0,184.0,5-11,Arizona St.,3/4/1997,1,1.0,Detroit Lions / 7th / 237th pick / 2022
98.0,Brodric Martin,24.0,DL,3,0.0,326.0,6-5,"North Alabama,Western Kentucky",5/24/1999,Rook,0.0,Detroit Lions / 3rd / 96th pick / 2023
54.0,Alim McNeill,23.0,DL,13,13.0,310.0,6-2,North Carolina St.,5/11/2000,2,5.0,Detroit Lions / 3rd / 72nd pick / 2021
43.0,Jake McQuaide,36.0,LS,9,0.0,247.0,6-2,Ohio St.,12/7/1987,12,1.0,
6.0,Ifeatu Melifonwu,24.0,S,17,6.0,210.0,6-3,Syracuse,5/2/1999,2,3.0,Detroit Lions / 3rd / 101st pick / 2021
82.0,James Mitchell,24.0,TE,15,1.0,249.0,6-4,Virginia Tech,8/11/1999,1,0.0,Detroit Lions / 5th / 177th pick / 2022
5.0,David Montgomery,26.0,RB,14,14.0,230.0,5-11,Iowa St.,6/7/1997,4,9.0,Chicago Bears / 3rd / 73rd pick / 2019
4.0,Emmanuel Moseley,27.0,CB,1,0.0,195.0,5-11,Tennessee,3/25/1996,5,0.0,
67.0,Matt Nelson,28.0,T,3,2.0,315.0,6-7,Iowa,12/19/1995,3,1.0,
62.0,Michael Niese,25.0,OL,1,0.0,300.0,6-5,"Dayton,Temple",1/13/1998,1,0.0,
59.0,Trevor Nowaske,25.0,LB,2,0.0,237.0,6-3,Saginaw Valley St.,11/7/1998,Rook,0.0,
99.0,Julian Okwara,26.0,LB,9,1.0,250.0,6-4,Notre Dame,12/27/1997,3,1.0,Detroit Lions / 3rd / 67th pick / 2020
95.0,Romeo Okwara,28.0,DL,16,0.0,255.0,6-4,Notre Dame,6/17/1995,7,1.0,
91.0,Levi Onwuzurike,25.0,DL,10,0.0,304.0,6-3,Washington,3/2/1998,2,1.0,Detroit Lions / 2nd / 41st pick / 2021
33.0,Devine Ozigbo,27.0,RB,3,0.0,225.0,6-0,Nebraska,10/2/1996,4,0.0,
93.0,Josh Paschal,24.0,DL,12,4.0,275.0,6-3,Kentucky,12/17/1999,1,2.0,Detroit Lions / 2nd / 46th pick / 2022
36.0,Riley Patterson,24.0,K,13,0.0,190.0,6-0,Memphis,9/7/1999,2,2.0,
19.0,Donovan Peoples-Jones,24.0,WR,8,1.0,204.0,6-2,Michigan,2/19/1999,3,1.0,Cleveland Browns / 6th / 187th pick / 2020
57.0,Anthony Pittman,27.0,LB,17,0.0,236.0,6-3,Wayne State (MI),11/24/1996,4,1.0,
77.0,Frank Ragnow,27.0,C,15,15.0,310.0,6-5,Arkansas,5/17/1996,5,11.0,Detroit Lions / 1st / 20th pick / 2018
11.0,Kalif Raymond,29.0,WR,17,3.0,180.0,5-8,Holy Cross,8/8/1994,7,5.0,
42.0,Jalen Reeves-Maybin,28.0,LB,17,0.0,226.0,6-1,Tennessee,1/31/1995,6,6.0,Detroit Lions / 4th / 124th pick / 2017
13.0,Craig Reynolds,27.0,RB,17,0.0,216.0,5-11,Kutztown (PA),6/15/1996,4,2.0,
8.0,Josh Reynolds,28.0,WR,17,13.0,192.0,6-3,Texas A&M,2/16/1995,6,6.0,Los Angeles Rams / 4th / 117th pick / 2017
44.0,Malcolm Rodriguez,24.0,LB,17,3.0,230.0,5-11,Oklahoma St.,3/29/1999,1,2.0,Detroit Lions / 6th / 188th pick / 2022
71.0,Michael Schofield,33.0,G,0,0.0,301.0,6-6,Michigan,11/15/1990,8,0.0,Denver Broncos / 3rd / 95th pick / 2014
58.0,Penei Sewell,23.0,T,17,17.0,335.0,6-5,Oregon,10/9/2000,2,17.0,Detroit Lions / 1st / 7th pick / 2021
70.0,Dan Skipper,29.0,T,11,1.0,334.0,6-9,Arkansas,9/20/1994,6,1.0,
75.0,Colby Sorsdal,23.0,OL,16,3.0,315.0,6-6,William & Mary,3/1/2000,Rook,2.0,Detroit Lions / 5th / 152nd pick / 2023
14.0,Amon-Ra St. Brown,24.0,WR,16,16.0,202.0,6-0,USC,10/24/1999,2,15.0,Detroit Lions / 4th / 112th pick / 2021
1.0,Cameron Sutton,28.0,CB,17,17.0,188.0,5-11,Tennessee,2/27/1995,6,5.0,Pittsburgh Steelers / 3rd / 94th pick / 2017
72.0,Halapoulivaati Vaitai,30.0,G,6,3.0,322.0,6-6,TCU,6/16/1993,7,2.0,Philadelphia Eagles / 5th / 164th pick / 2016
29.0,Kindle Vildor,26.0,CB,5,2.0,189.0,5-11,Georgia Southern,12/11/1997,3,1.0,Chicago Bears / 5th / 163rd pick / 2020
21.0,Tracy Walker,28.0,SS,17,6.0,206.0,6-1,Louisiana,2/1/1995,5,2.0,Detroit Lions / 3rd / 82nd pick / 2018
9.0,Jameson Williams,22.0,WR,12,10.0,182.0,6-1,"Ohio St.,Alabama",3/26/2001,1,4.0,Detroit Lions / 1st / 12th pick / 2022
89.0,Brock Wright,25.0,TE,14,4.0,254.0,6-5,Notre Dame,11/27/1998,2,1.0,
,Team Total,26.4,,17,,246.0,6-2.1,,,3.5,,
