No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
32.0,Josh Hayes,24.0,DB,15,0.0,190.0,6-0,"North Dakota St.,Virginia,Kansas St.",4/24/1999,Rook,1.0,Tampa Bay Buccaneers / 6th / 181st pick / 2023
16.0,Keenan Isaac,23.0,CB,2,0.0,190.0,6-3,Alabama St.,2/17/2000,Rook,0.0,
29.0,Christian Izien,23.0,S,17,4.0,200.0,5-10,Rutgers,6/8/2000,Rook,3.0,
18.0,Rakim Jarrett,22.0,WR,10,0.0,192.0,6-0,Maryland,1/24/2001,Rook,1.0,
94.0,Calijah Kancey,22.0,DL,14,14.0,280.0,6-0,Pittsburgh,3/1/2001,Rook,6.0,Tampa Bay Buccaneers / 1st / 19th pick / 2023
41.0,Ko Kieft,25.0,TE,16,6.0,265.0,6-5,Minnesota,1/20/1998,1,0.0,Tampa Bay Buccaneers / 6th / 218th pick / 2022
15.0,Richard LeCounte,25.0,S,2,0.0,196.0,5-11,Georgia,9/11/1998,2,0.0,Cleveland Browns / 5th / 169th pick / 2021
60.0,Nick Leverett,26.0,G,3,0.0,310.0,6-3,Rice,1/11/1997,2,0.0,
69.0,Cody Mauch,24.0,G,17,17.0,303.0,6-6,North Dakota St.,1/15/1999,Rook,7.0,Tampa Bay Buccaneers / 2nd / 48th pick / 2023
6.0,Baker Mayfield,28.0,QB,17,17.0,215.0,6-1,Oklahoma,4/14/1995,5,13.0,Cleveland Browns / 1st / 1st pick / 2018
27.0,Zyon McCollum,24.0,CB,17,9.0,199.0,6-2,Sam Houston St.,5/3/1999,1,4.0,Tampa Bay Buccaneers / 5th / 157th pick / 2022
4.0,Chase McLaughlin,27.0,K,17,0.0,190.0,6-0,Illinois,4/9/1996,4,4.0,
26.0,Kaevon Merriweather,24.0,S,16,2.0,212.0,6-0,Iowa,12/20/1999,Rook,2.0,
81.0,Ryan Miller,23.0,WR,1,0.0,221.0,6-2,Furman,2/20/2000,Rook,0.0,
19.0,David Moore,28.0,WR,7,0.0,220.0,6-0,East Central (OK),1/15/1995,6,1.0,Seattle Seahawks / 7th / 226th pick / 2017
23.0,Ryan Neal,28.0,S,15,13.0,200.0,6-3,Southern Illinois,12/24/1995,5,5.0,
98.0,Anthony Nelson,26.0,OLB,16,0.0,271.0,6-7,Iowa,3/4/1997,4,1.0,Tampa Bay Buccaneers / 4th / 107th pick / 2019
50.0,Pat O'Connor,30.0,DL,11,0.0,300.0,6-4,Eastern Michigan,11/1/1993,6,1.0,Detroit Lions / 7th / 250th pick / 2017
88.0,Cade Otton,24.0,TE,17,17.0,247.0,6-5,Washington,4/15/1999,1,4.0,Tampa Bay Buccaneers / 4th / 106th pick / 2022
10.0,Trey Palmer,22.0,WR,17,8.0,190.0,6-1,"LSU,Nebraska",4/2/2001,Rook,4.0,Tampa Bay Buccaneers / 6th / 191st pick / 2023
38.0,Derrek Pitts,25.0,CB,4,0.0,177.0,6-0,"West Virginia,Marshall,North Carolina St.",8/8/1998,Rook,0.0,
51.0,J.J. Russell,25.0,LB,8,1.0,225.0,6-1,Memphis,10/12/1998,1,1.0,
56.0,Deadrin Senat,29.0,NT,3,0.0,328.0,6-0,South Florida,7/22/1994,5,0.0,Atlanta Falcons / 3rd / 90th pick / 2018
77.0,Justin Skule,27.0,T,17,0.0,315.0,6-6,Vanderbilt,11/23/1996,4,1.0,San Francisco 49ers / 6th / 183rd pick / 2019
64.0,Aaron Stinnie,29.0,G,13,11.0,312.0,6-3,James Madison,2/18/1994,5,4.0,
83.0,Deven Thompkins,24.0,WR,17,1.0,155.0,5-8,Utah St.,12/23/1999,1,1.0,
2.0,Kyle Trask,25.0,QB,2,0.0,236.0,6-5,Florida,3/6/1998,1,0.0,Tampa Bay Buccaneers / 2nd / 64th pick / 2021
97.0,Zach Triner,32.0,LS,17,0.0,245.0,6-2,Assumption,1/30/1991,4,1.0,
9.0,Joe Tryon-Shoyinka,24.0,OLB,17,12.0,260.0,6-5,Washington,4/30/1999,2,6.0,Tampa Bay Buccaneers / 1st / 32nd pick / 2021
44.0,Sean Tucker,22.0,RB,11,0.0,205.0,5-10,Syracuse,10/25/2001,Rook,0.0,
21.0,Ke'Shawn Vaughn,26.0,RB,6,0.0,214.0,5-10,"Illinois,Vanderbilt",5/4/1997,3,0.0,Tampa Bay Buccaneers / 3rd / 76th pick / 2020
50.0,Vita Vea,28.0,NT,15,15.0,347.0,6-4,Washington,2/5/1995,5,7.0,Tampa Bay Buccaneers / 1st / 12th pick / 2018
73.0,Brandon Walton,25.0,OL,4,0.0,300.0,6-5,Florida Atlantic,3/18/1998,1,0.0,
58.0,Markees Watts,24.0,OLB,7,0.0,240.0,6-1,Charlotte,12/7/1999,Rook,1.0,
89.0,David Wells,28.0,TE,5,0.0,260.0,6-6,San Diego St.,5/2/1995,2,0.0,
45.0,Devin White,25.0,LB,14,13.0,252.0,6-0,LSU,2/17/1998,4,6.0,Tampa Bay Buccaneers / 1st / 5th pick / 2019
1.0,Rachaad White,24.0,RB,17,17.0,214.0,6-0,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,1,10.0,Tampa Bay Buccaneers / 3rd / 91st pick / 2022
31.0,Antoine Winfield Jr.,25.0,S,17,17.0,203.0,5-9,Minnesota,8/16/1998,3,15.0,Tampa Bay Buccaneers / 2nd / 45th pick / 2020
78.0,Tristan Wirfs,24.0,T,17,17.0,320.0,6-5,Iowa,1/24/1999,3,10.0,Tampa Bay Buccaneers / 1st / 13th pick / 2020
,Team Total,25.8,,17,,244.7,6-2.0,,,2.8,,
