No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
80.0,Collin Johnson,26.0,WR,3,0.0,220.0,6-5,Texas,9/23/1997,3,0.0,Jacksonville Jaguars / 5th / 165th pick / 2020
33.0,Jaylon Johnson,24.0,DB,14,14.0,195.0,6-0,Utah,4/19/1999,3,10.0,Chicago Bears / 2nd / 50th pick / 2020
26.0,Quindell Johnson,24.0,DB,9,0.0,208.0,6-0,Memphis,11/5/1999,Rook,1.0,
23.0,Roschon Johnson,22.0,RB,15,0.0,227.0,6-0,Texas,1/31/2001,Rook,4.0,Chicago Bears / 4th / 115th pick / 2023
70.0,Braxton Jones,24.0,OL,11,11.0,303.0,6-5,Southern Utah,3/27/1999,1,5.0,Chicago Bears / 5th / 168th pick / 2022
31.0,Jaylon Jones,26.0,DB,17,0.0,190.0,5-11,Mississippi,10/14/1997,1,1.0,
93.0,Justin Jones,27.0,RDT,17,17.0,300.0,6-3,North Carolina St.,8/28/1996,5,8.0,Los Angeles Chargers / 3rd / 84th pick / 2018
12.0,Velus Jones Jr.,26.0,WR,14,0.0,200.0,6-0,"USC,Tennessee",5/11/1997,1,1.0,Chicago Bears / 3rd / 71st pick / 2022
52.0,Khalid Kareem,25.0,DL,1,0.0,255.0,6-4,Notre Dame,4/28/1998,3,0.0,Cincinnati Bengals / 5th / 147th pick / 2020
85.0,Cole Kmet,24.0,TE,17,17.0,257.0,6-6,Notre Dame,3/10/1999,3,7.0,Chicago Bears / 2nd / 43rd pick / 2020
68.0,Doug Kramer,25.0,OL,2,0.0,300.0,6-2,Illinois,6/4/1998,1,0.0,Chicago Bears / 6th / 207th pick / 2022
84.0,Marcedes Lewis,39.0,TE,17,4.0,267.0,6-6,UCLA,5/19/1984,17,0.0,Jacksonville Jaguars / 1st / 28th pick / 2006
46.0,Christian Matthew,27.0,DB,2,0.0,195.0,6-2,"Georgia Southern,Samford,Valdosta St.",10/26/1996,1,0.0,Arizona Cardinals / 7th / 244th pick / 2022
11.0,Darnell Mooney,26.0,WR,15,14.0,180.0,5-11,Tulane,10/29/1997,3,4.0,Chicago Bears / 5th / 173rd pick / 2020
2.0,D.J. Moore,26.0,WR,17,17.0,213.0,6-0,Maryland,4/14/1997,5,13.0,Carolina Panthers / 1st / 24th pick / 2018
91.0,Yannick Ngakoue,28.0,DL,13,13.0,246.0,6-2,Maryland,3/31/1995,7,6.0,Jacksonville Jaguars / 3rd / 69th pick / 2016
62.0,Lucas Patrick,30.0,OL,16,15.0,313.0,6-3,Duke,7/30/1993,6,7.0,
14.0,Nathan Peterman,29.0,QB,2,0.0,225.0,6-2,"Tennessee,Pittsburgh",5/4/1994,6,0.0,Buffalo Bills / 5th / 171st pick / 2017
96.0,Zacch Pickens,23.0,DL,17,0.0,303.0,6-4,South Carolina,3/6/2000,Rook,1.0,Chicago Bears / 3rd / 64th pick / 2023
90.0,Dominique Robinson,25.0,DL,11,0.0,275.0,6-5,Miami (OH),7/2/1998,1,1.0,Chicago Bears / 5th / 174th pick / 2022
57.0,Jack Sanborn,23.0,LB,17,10.0,234.0,6-2,Wisconsin,7/29/2000,1,5.0,
8.0,Cairo Santos,32.0,K,17,0.0,173.0,5-8,Tulane,11/12/1991,9,4.0,
48.0,Patrick Scales,35.0,LS,17,0.0,226.0,6-3,Utah St.,2/11/1988,9,1.0,
13.0,Tyler Scott,22.0,WR,17,4.0,182.0,5-10,Cincinnati,10/12/2001,Rook,2.0,Chicago Bears / 4th / 133rd pick / 2023
44.0,Noah Sewell,21.0,LB,13,0.0,246.0,6-1,Oregon,4/26/2002,Rook,1.0,Chicago Bears / 5th / 148th pick / 2023
32.0,Terell Smith,24.0,DB,12,4.0,204.0,6-0,Minnesota,7/27/1999,Rook,2.0,Chicago Bears / 5th / 165th pick / 2023
19.0,Equanimeous St. Brown,27.0,WR,7,2.0,214.0,6-5,Notre Dame,9/30/1996,5,1.0,Green Bay Packers / 6th / 207th pick / 2018
29.0,Tyrique Stevenson,23.0,DB,16,16.0,212.0,6-0,"Georgia,Miami (FL)",5/26/2000,Rook,6.0,Chicago Bears / 2nd / 56th pick / 2023
27.0,Greg Stroman,27.0,DB,7,1.0,180.0,5-11,Virginia Tech,3/8/1996,5,1.0,Washington Redskins / 7th / 241st pick / 2018
98.0,Montez Sweat,27.0,DL,9,9.0,270.0,6-6,"Michigan St.,Copiah-Lincoln CC,Mississippi St.",9/4/1996,4,7.0,Washington Redskins / 1st / 26th pick / 2019
15.0,Trent Taylor,29.0,WR,17,0.0,180.0,5-8,Louisiana Tech,4/30/1994,6,0.0,San Francisco 49ers / 5th / 177th pick / 2017
38.0,A.J. Thomas,24.0,S,1,0.0,215.0,6-2,Western Michigan,9/18/1999,1,0.0,
18.0,Robert Tonyan,29.0,TE,17,6.0,240.0,6-5,Indiana St.,4/30/1994,5,1.0,
95.0,DeMarcus Walker,29.0,DL,17,12.0,280.0,6-4,Florida St.,9/30/1994,6,6.0,Denver Broncos / 2nd / 51st pick / 2017
65.0,Cody Whitehair,31.0,LG,17,11.0,316.0,6-3,Kansas St.,7/11/1992,7,6.0,Chicago Bears / 2nd / 56th pick / 2016
30.0,Joejuan Williams,26.0,CB,4,0.0,212.0,6-3,Vanderbilt,12/6/1997,4,0.0,New England Patriots / 2nd / 45th pick / 2019
58.0,Darnell Wright,22.0,OL,17,17.0,325.0,6-5,Tennessee,8/10/2001,Rook,8.0,Chicago Bears / 1st / 10th pick / 2023
,Team Total,26.2,,17,,241.7,6-1.9,,,3.4,,
