No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
88.0,Luke Musgrave,23.0,TE,11,9.0,253.0,6-6,Oregon St.,9/2/2000,Rook,3.0,Green Bay Packers / 2nd / 42nd pick / 2023
71.0,Josh Myers,25.0,OL,17,17.0,310.0,6-5,Ohio St.,7/16/1998,2,9.0,Green Bay Packers / 2nd / 62nd pick / 2021
70.0,Royce Newman,26.0,OL,17,2.0,310.0,6-5,Mississippi,8/17/1997,2,2.0,Green Bay Packers / 4th / 142nd pick / 2021
73.0,Yosh Nijman,27.0,T,17,1.0,314.0,6-7,Virginia Tech,1/2/1996,3,2.0,
25.0,Keisean Nixon,26.0,CB,17,13.0,200.0,5-10,South Carolina,6/22/1997,4,11.0,
42.0,Matthew Orzech,28.0,LS,17,0.0,245.0,6-3,Azusa Pacific,4/12/1995,4,1.0,
34.0,Jonathan Owens,28.0,S,17,11.0,204.0,5-11,Missouri Western St.,7/22/1995,4,4.0,
44.0,Henry Pearson,24.0,FB,2,0.0,249.0,6-2,Appalachian St.,11/23/1999,Rook,0.0,
11.0,Jayden Reed,23.0,WR,16,13.0,187.0,5-11,"Western Michigan,Michigan St.",4/28/2000,Rook,9.0,Green Bay Packers / 2nd / 50th pick / 2023
75.0,Sean Rhyan,23.0,OL,12,0.0,321.0,6-5,UCLA,9/15/2000,1,1.0,Green Bay Packers / 3rd / 92nd pick / 2022
32.0,James Robinson,25.0,RB,1,0.0,219.0,5-9,"Butler (KS),Illinois St.",8/9/1998,3,0.0,
22.0,Robert Rochell,25.0,CB,9,0.0,195.0,6-2,Central Arkansas,4/26/1998,2,0.0,Los Angeles Rams / 4th / 130th pick / 2021
76.0,Jon Runyan Jr.,26.0,RG,17,17.0,307.0,6-4,Michigan,8/8/1997,3,9.0,Green Bay Packers / 6th / 192nd pick / 2020
48.0,Benny Sapp III,23.0,S,5,0.0,200.0,5-11,"Minnesota,Northern Iowa",6/27/2000,Rook,0.0,
26.0,Darnell Savage Jr.,26.0,SS,10,10.0,198.0,5-11,Maryland,7/30/1997,4,3.0,Green Bay Packers / 1st / 21st pick / 2019
89.0,Ben Sims,23.0,TE,17,1.0,250.0,6-5,Baylor,5/16/2000,Rook,0.0,
93.0,Tedarrell Slaton,26.0,DL,17,17.0,340.0,6-5,Florida,10/3/1997,2,7.0,Green Bay Packers / 5th / 173rd pick / 2021
91.0,Preston Smith,31.0,LB,17,17.0,265.0,6-5,Mississippi St.,11/17/1992,8,7.0,Washington Redskins / 2nd / 38th pick / 2015
21.0,Eric Stokes,24.0,CB,3,2.0,193.0,6-1,Georgia,3/1/1999,2,1.0,Green Bay Packers / 1st / 29th pick / 2021
27.0,Patrick Taylor,25.0,RB,11,0.0,217.0,6-2,Memphis,4/29/1998,2,1.0,
43.0,Kiondre Thomas,25.0,CB,1,0.0,186.0,6-0,"Minnesota,Kansas St.",2/7/1998,2,0.0,
50.0,Zach Tom,24.0,OL,17,17.0,304.0,6-4,Wake Forest,3/26/1999,1,9.0,Green Bay Packers / 4th / 140th pick / 2022
83.0,Samori Toure,25.0,WR,11,0.0,196.0,6-1,"Montana,Nebraska",3/24/1998,1,1.0,Green Bay Packers / 7th / 258th pick / 2022
37.0,Carrington Valentine,22.0,CB,17,12.0,189.0,6-0,Kentucky,9/9/2001,Rook,3.0,Green Bay Packers / 7th / 232nd pick / 2023
90.0,Lukas Van Ness,22.0,LB,17,0.0,272.0,6-5,Iowa,7/6/2001,Rook,1.0,Green Bay Packers / 1st / 13th pick / 2023
7.0,Quay Walker,23.0,LB,14,14.0,241.0,6-4,Georgia,5/8/2000,1,6.0,Green Bay Packers / 1st / 22nd pick / 2022
63.0,Rasheed Walker,23.0,T,17,15.0,324.0,6-6,Penn St.,2/13/2000,1,10.0,Green Bay Packers / 7th / 249th pick / 2022
9.0,Christian Watson,24.0,WR,9,9.0,208.0,6-4,North Dakota St.,5/12/1999,1,4.0,Green Bay Packers / 2nd / 34th pick / 2022
54.0,Kristian Welch,25.0,LB,14,0.0,240.0,6-3,Iowa,5/24/1998,3,1.0,
19.0,Daniel Whelan,24.0,P,17,0.0,216.0,6-5,UC Davis,2/10/1999,1,1.0,
13.0,Dontayvion Wicks,22.0,WR,15,6.0,206.0,6-1,Virginia,6/16/2001,Rook,6.0,Green Bay Packers / 5th / 159th pick / 2023
31.0,Emanuel Wilson,24.0,RB,7,0.0,226.0,5-10,"Johnson C. Smith,Fort Valley St.",5/8/1999,Rook,1.0,
45.0,Eric Wilson,29.0,LB,17,0.0,230.0,6-1,Cincinnati,9/26/1994,6,1.0,
96.0,Colby Wooden,23.0,DL,17,0.0,273.0,6-4,Auburn,12/21/2000,Rook,1.0,Green Bay Packers / 4th / 116th pick / 2023
95.0,Devonte Wyatt,25.0,DL,17,5.0,304.0,6-3,"Hutchinson (KS),Georgia",3/31/1998,1,3.0,Green Bay Packers / 1st / 28th pick / 2022
,Team Total,25.2,,17,,240.6,6-2.3,,,2.3,,
