No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
31.0,Nick Hampton,23.0,OLB,10,0.0,250.0,6-3,Appalachian St.,4/5/2000,Rook,1.0,Los Angeles Rams / 5th / 161st pick / 2023
79.0,Rob Havenstein,31.0,T,14,14.0,323.0,6-8,Wisconsin,5/13/1992,8,7.0,St. Louis Rams / 2nd / 57th pick / 2015
8.0,Lucas Havrisik,24.0,K,9,0.0,,6-2,Arizona,9/29/1999,1,0.0,
27.0,Darrell Henderson,26.0,RB,4,4.0,208.0,5-8,Memphis,8/19/1997,4,2.0,Los Angeles Rams / 3rd / 70th pick / 2019
89.0,Tyler Higbee,30.0,TE,15,15.0,255.0,6-6,Western Kentucky,1/1/1993,7,5.0,Los Angeles Rams / 4th / 110th pick / 2016
97.0,Michael Hoecht,26.0,OLB,17,17.0,310.0,6-4,Brown,10/5/1997,2,7.0,
88.0,Brycen Hopkins,26.0,TE,15,0.0,245.0,6-4,Purdue,3/27/1997,3,1.0,Los Angeles Rams / 4th / 136th pick / 2020
35.0,Jake Hummel,24.0,LB,17,0.0,235.0,6-1,Iowa St.,1/4/1999,1,1.0,
77.0,Alaric Jackson,25.0,T,15,15.0,345.0,6-7,Iowa,7/14/1998,2,8.0,
12.0,Van Jefferson,27.0,WR,5,4.0,200.0,6-1,"Mississippi,Florida",7/26/1996,3,1.0,Los Angeles Rams / 2nd / 57th pick / 2020
94.0,Desjuan Johnson,24.0,DE,11,0.0,280.0,6-3,Toledo,9/3/1999,Rook,1.0,Los Angeles Rams / 7th / 259th pick / 2023
43.0,John Johnson,28.0,DB,17,8.0,204.0,6-0,Boston Col.,12/19/1995,6,3.0,Los Angeles Rams / 3rd / 91st pick / 2017
16.0,Tyler Johnson,25.0,WR,1,0.0,208.0,6-1,Minnesota,8/25/1998,3,0.0,Tampa Bay Buccaneers / 5th / 161st pick / 2020
38.0,Shaun Jolly,25.0,DB,4,0.0,186.0,5-9,Appalachian St.,10/17/1998,1,0.0,
53.0,Ernest Jones,24.0,LB,15,15.0,230.0,6-2,South Carolina,11/22/1999,2,6.0,Los Angeles Rams / 3rd / 103rd pick / 2021
1.0,Derion Kendrick,23.0,DB,17,12.0,199.0,6-0,"Clemson,Georgia",8/24/2000,1,4.0,Los Angeles Rams / 6th / 212th pick / 2022
10.0,Cooper Kupp,30.0,WR,12,12.0,205.0,6-1,Eastern Washington,6/15/1993,6,7.0,Los Angeles Rams / 3rd / 69th pick / 2017
37.0,Quentin Lake,24.0,DB,14,4.0,196.0,6-1,UCLA,1/29/1999,1,2.0,Los Angeles Rams / 6th / 211th pick / 2022
84.0,Hunter Long,25.0,TE,4,1.0,243.0,6-5,Boston Col.,8/19/1998,2,0.0,Miami Dolphins / 3rd / 81st pick / 2021
8.0,Brett Maher,34.0,K,8,0.0,180.0,6-0,Nebraska,11/21/1989,5,0.0,
32.0,Ochaun Mathis,24.0,OLB,8,0.0,260.0,6-5,"TCU,Nebraska",1/9/1999,Rook,1.0,Los Angeles Rams / 6th / 189th pick / 2023
71.0,Warren McClendon,22.0,T,6,0.0,317.0,6-4,Georgia,4/11/2001,Rook,0.0,Los Angeles Rams / 5th / 174th pick / 2023
52.0,Larrell Murchison,26.0,DT,15,3.0,285.0,6-2,"Louisburg,North Carolina St.",4/24/1997,3,2.0,Tennessee Titans / 5th / 174th pick / 2020
17.0,Puka Nacua,22.0,WR,17,17.0,212.0,6-2,"Washington,BYU",5/29/2001,Rook,14.0,Los Angeles Rams / 5th / 177th pick / 2023
70.0,Joseph Noteboom,28.0,T,14,8.0,321.0,6-5,TCU,6/19/1995,5,5.0,Los Angeles Rams / 3rd / 89th pick / 2018
59.0,Troy Reeder,29.0,LB,17,6.0,236.0,6-3,"Penn St.,Delaware",9/13/1994,4,3.0,
20.0,Ronnie Rivers,24.0,RB,9,1.0,192.0,5-9,Fresno St.,1/31/1999,1,1.0,
15.0,Demarcus Robinson,29.0,WR,16,4.0,202.0,6-1,Florida,9/21/1994,7,4.0,Kansas City Chiefs / 4th / 126th pick / 2016
56.0,Christian Rozeboom,26.0,LB,17,5.0,230.0,6-2,South Dakota St.,1/30/1997,2,3.0,
11.0,Brett Rypien,27.0,QB,2,1.0,210.0,6-2,Boise St.,7/9/1996,3,1.0,
26.0,Duke Shelley,27.0,DB,11,0.0,176.0,5-9,Kansas St.,10/8/1996,4,1.0,Chicago Bears / 6th / 205th pick / 2019
65.0,Coleman Shelton,28.0,C,17,17.0,285.0,6-5,Washington,7/28/1995,4,7.0,
18.0,Ben Skowronek,26.0,WR,17,0.0,224.0,6-3,"Northwestern,Notre Dame",6/27/1997,2,1.0,Los Angeles Rams / 7th / 249th pick / 2021
9.0,Matthew Stafford,35.0,QB,15,15.0,214.0,6-3,Georgia,2/7/1988,14,13.0,Detroit Lions / 1st / 1st pick / 2009
25.0,Jason Taylor,24.0,DB,8,0.0,205.0,6-0,Oklahoma St.,12/30/1999,Rook,0.0,Los Angeles Rams / 7th / 234th pick / 2023
96.0,Keir Thomas,25.0,OLB,8,0.0,260.0,6-2,"South Carolina,Florida St.",1/25/1998,1,1.0,
57.0,Zachary Thomas,25.0,OL,2,0.0,308.0,6-5,San Diego St.,5/26/1998,1,0.0,Chicago Bears / 6th / 186th pick / 2022
46.0,Carson Tinker,34.0,LS,4,0.0,233.0,6-0,Alabama,11/15/1989,10,0.0,
6.0,Tre'Vius Tomlinson,23.0,DB,15,0.0,177.0,5-9,TCU,1/10/2000,Rook,1.0,Los Angeles Rams / 6th / 182nd pick / 2023
81.0,Austin Trammell,25.0,WR,16,0.0,185.0,5-10,Rice,7/4/1998,2,0.0,
91.0,Kobie Turner,24.0,NT,17,4.0,297.0,6-2,"Richmond,Wake Forest",4/26/1999,Rook,3.0,Los Angeles Rams / 3rd / 89th pick / 2023
51.0,Zach VanValkenburg,25.0,OLB,9,0.0,259.0,6-4,"Hillsdale,Iowa",2/17/1998,1,1.0,
47.0,Alex Ward,24.0,LS,13,0.0,241.0,6-4,Central Florida,4/21/1999,Rook,1.0,
11.0,Carson Wentz,31.0,QB,2,1.0,237.0,6-5,North Dakota St.,12/30/1992,7,1.0,Philadelphia Eagles / 1st / 2nd pick / 2016
92.0,Jonah Williams,28.0,DE,17,16.0,275.0,6-5,Weber St.,8/17/1995,2,6.0,
23.0,Kyren Williams,23.0,RB,12,11.0,202.0,5-9,Notre Dame,8/26/2000,1,10.0,Los Angeles Rams / 5th / 164th pick / 2022
44.0,Ahkello Witherspoon,28.0,DB,17,17.0,195.0,6-2,Colorado,3/21/1995,6,6.0,San Francisco 49ers / 3rd / 66th pick / 2017
2.0,Russ Yeast,24.0,DB,17,9.0,195.0,5-10,"Louisville,Kansas St.",5/8/1999,1,3.0,Los Angeles Rams / 7th / 253rd pick / 2022
0.0,Byron Young,25.0,OLB,17,16.0,258.0,6-2,"Georgia Military,Tennessee",3/13/1998,Rook,7.0,Los Angeles Rams / 3rd / 77th pick / 2023
,Team Total,25.9,,17,,243.4,6-1.8,,,2.7,,
