No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
67.0,Esa Pole,24.0,OT,0,0.0,319.0,6-7,"Chabot,Washington St.",7/4/2001,Rook,,
83.0,Josh Reynolds,30.0,WR,1,1.0,192.0,6-3,Texas A&M,2/16/1995,8,,Los Angeles Rams / 4th / 117th pick / 2017
89.0,Jeremy Ruckert,25.0,TE,1,1.0,250.0,6-5,Ohio St.,8/11/2000,3,,New York Jets / 3rd / 101st pick / 2022
44.0,Jamien Sherwood,25.0,LB,1,1.0,216.0,6-2,Auburn,1/12/2000,4,,New York Jets / 5th / 146th pick / 2021
76.0,John Simpson,28.0,OL,1,1.0,330.0,6-4,Clemson,8/19/1997,5,,Las Vegas Raiders / 4th / 109th pick / 2020
84.0,Stone Smartt,27.0,TE,1,0.0,226.0,6-4,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,3,,
82.0,Arian Smith,24.0,WR,1,0.0,179.0,6-0,Georgia,10/11/2001,Rook,,New York Jets / 4th / 110th pick / 2025
21.0,Brandon Stephens,28.0,CB,1,1.0,215.0,6-1,"UCLA,SMU",12/29/1997,4,,Baltimore Ravens / 3rd / 104th pick / 2021
37.0,Qwan'tez Stiggers,23.0,CB,1,0.0,197.0,6-0,,1/8/2002,1,,New York Jets / 5th / 176th pick / 2024
96.0,Leonard Taylor,26.0,DL,0,0.0,305.0,6-3,Miami (FL),8/26/1999,1,,
85.0,Mason Taylor,21.0,TE,1,1.0,251.0,6-5,LSU,5/8/2004,Rook,,New York Jets / 2nd / 42nd pick / 2025
2.0,Tyrod Taylor,36.0,QB,0,0.0,217.0,6-1,Virginia Tech,8/3/1989,14,,Baltimore Ravens / 6th / 180th pick / 2011
23.0,Azareye'h Thomas,21.0,CB,1,0.0,197.0,6-1,Florida St.,7/6/2004,Rook,,New York Jets / 3rd / 73rd pick / 2025
66.0,Joe Tippmann,24.0,C,1,1.0,313.0,6-6,Wisconsin,3/24/2001,2,,New York Jets / 2nd / 43rd pick / 2023
78.0,Jay Tufele,26.0,DT,1,0.0,305.0,6-3,USC,7/25/1999,4,,Jacksonville Jaguars / 4th / 106th pick / 2021
56.0,Quincy Williams,29.0,LB,1,1.0,230.0,5-11,Murray St.,8/28/1996,6,,Jacksonville Jaguars / 3rd / 98th pick / 2019
95.0,Quinnen Williams,28.0,DL,1,1.0,303.0,6-3,Alabama,12/21/1997,6,,New York Jets / 1st / 3rd pick / 2019
5.0,Garrett Wilson,25.0,WR,1,1.0,183.0,6-0,Ohio St.,7/22/2000,3,,New York Jets / 1st / 10th pick / 2022
86.0,Jelani Woods,27.0,TE,0,0.0,253.0,6-7,"Oklahoma St.,Virginia",10/9/1998,3,,Indianapolis Colts / 3rd / 73rd pick / 2022
19.0,Irvin Charles (PUP),28.0,WR,0,0.0,219.0,6-4,"Penn St.,Indiana (PA)",4/13/1997,2,,
17.0,Kris Boyd (IR),29.0,CB,0,0.0,201.0,5-11,Texas,9/12/1996,6,,Minnesota Vikings / 7th / 217th pick / 2019
93.0,Byron Cowart (IR),29.0,DT,0,0.0,300.0,6-3,Maryland,5/20/1996,6,,New England Patriots / 5th / 159th pick / 2019
,Gus Hartwig (IR),,C,0,0.0,312.0,6-5,Purdue,,Rook,,
75.0,Alijah Vera-Tucker (IR),26.0,G,0,0.0,308.0,6-5,USC,6/17/1999,4,,New York Jets / 1st / 14th pick / 2021
54.0,Ja'Markis Weston (IR),,LB,0,0.0,235.0,6-2,Florida,,Rook,,
,Team Total,25.9,,1,,240.8,6-2.1,,,3.3,,
