No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
72.0,Andrew Vorhees,26.0,OL,1,1.0,320.0,6-6,USC,1/21/1999,1,,Baltimore Ravens / 7th / 229th pick / 2023
81.0,Devontez Walker,24.0,WR,1,0.0,198.0,6-1,"North Carolina Central,Kent St.,North Carolina",6/19/2001,1,,Baltimore Ravens / 4th / 113th pick / 2024
16.0,Tylan Wallace,26.0,WR,1,0.0,200.0,5-11,Oklahoma St.,5/13/1999,4,,Baltimore Ravens / 4th / 131st pick / 2021
96.0,Broderick Washington Jr.,29.0,DL,1,0.0,315.0,6-2,Texas Tech,12/4/1996,5,,Baltimore Ravens / 5th / 170th pick / 2020
83.0,LaJohntay Wester,23.0,WR,1,0.0,170.0,5-9,"Florida Atlantic,Colorado",3/29/2002,Rook,,Baltimore Ravens / 6th / 203rd pick / 2025
2.0,Nate Wiggins,22.0,CB,1,0.0,182.0,6-1,Clemson,8/28/2003,1,,Baltimore Ravens / 1st / 30th pick / 2024
29.0,Ar'Darius Washington (PUP),26.0,S,0,0.0,180.0,5-8,TCU,11/2/1999,4,,
51.0,Emery Jones (NON),21.0,T,0,0.0,320.0,6-5,LSU,3/5/2004,Rook,,Baltimore Ravens / 3rd / 91st pick / 2025
50.0,Adisa Isaac (IRD),24.0,OLB,0,0.0,253.0,6-4,Penn St.,10/4/2001,1,,Baltimore Ravens / 3rd / 93rd pick / 2024
31.0,Bilhal Kone (IR),23.0,CB,0,0.0,190.0,6-1,"Iowa Central,Indiana St.,Western Michigan",3/3/2002,Rook,,Baltimore Ravens / 6th / 178th pick / 2025
37.0,Robert Longerbeam (IR),24.0,CB,0,0.0,174.0,5-11,Rutgers,1/18/2001,Rook,,Baltimore Ravens / 6th / 212th pick / 2025
82.0,Dayton Wade (IR),25.0,WR,0,0.0,184.0,5-9,"Western Kentucky,Mississippi",9/8/2000,Rook,,
,Team Total,26.6,,1,,247.0,6-2.0,,,3.8,,
