No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
21.0,Nick Scott,30.0,S,1,1.0,200.0,5-11,Penn St.,5/17/1995,6,,Los Angeles Rams / 7th / 243rd pick / 2019
11.0,Nic Scourton,21.0,OLB,1,0.0,257.0,6-2,"Purdue,Texas A&M",8/25/2004,Rook,,Carolina Panthers / 2nd / 51st pick / 2025
26.0,Chau Smith-Wade,23.0,CB,1,1.0,176.0,5-11,Washington St.,9/17/2002,1,,Carolina Panthers / 5th / 157th pick / 2024
31.0,Corey Thornton,25.0,CB,1,0.0,195.0,6-1,"Central Florida,Louisville",1/30/2000,Rook,,
87.0,Brycen Tremayne,26.0,WR,1,0.0,212.0,6-4,Stanford,11/18/1999,1,,
82.0,Tommy Tremble,25.0,TE,1,1.0,250.0,6-4,Notre Dame,6/2/2000,4,,Carolina Panthers / 3rd / 83rd pick / 2021
3.0,Princely Umanmielen,23.0,OLB,1,0.0,244.0,6-4,"Florida,Mississippi",4/18/2002,Rook,,Carolina Panthers / 3rd / 77th pick / 2025
32.0,Trevin Wallace,22.0,LB,1,1.0,244.0,6-1,Kentucky,2/22/2003,1,,Carolina Panthers / 3rd / 72nd pick / 2024
92.0,Tershawn Wharton,27.0,DT,1,1.0,280.0,6-1,Missouri S&T,6/25/1998,5,,
98.0,D.J. Wonnum,28.0,OLB,1,0.0,258.0,6-5,South Carolina,10/31/1997,5,,Minnesota Vikings / 4th / 117th pick / 2020
9.0,Bryce Young,24.0,QB,1,1.0,204.0,5-10,Alabama,7/25/2001,2,,Carolina Panthers / 1st / 1st pick / 2023
62.0,Chandler Zavala,26.0,G,1,0.0,322.0,6-3,"Fairmont St.,North Carolina St.",4/2/1999,2,,Carolina Panthers / 4th / 114th pick / 2023
24.0,Jonathon Brooks (PUP),22.0,RB,0,0.0,207.0,6-0,Texas,7/21/2003,1,,Carolina Panthers / 2nd / 46th pick / 2024
93.0,LaBryan Ray (IRD),28.0,DE,0,0.0,290.0,6-4,Alabama,12/5/1997,2,,
78.0,Popo Aumavae (IR),,DT,0,0.0,315.0,6-3,Oregon,,Rook,,
18.0,Jalen Coker (IR),24.0,WR,0,0.0,213.0,6-3,Holy Cross,10/30/2001,1,,
28.0,Damarri Mathis (IR),26.0,CB,0,0.0,195.0,5-11,Pittsburgh,4/12/1999,3,,Denver Broncos / 4th / 115th pick / 2022
,Team Total,26.5,,1,,248.1,6-2.3,,,3.6,,
