No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
69.0,Mike Pennel,34.0,DT,1,0.0,330.0,6-4,"Arizona St.,Colorado State-Pueblo",5/9/1991,11,,
34.0,Samaje Perine,30.0,RB,1,0.0,240.0,5-11,Oklahoma,9/16/1995,8,,Washington Redskins / 4th / 114th pick / 2017
8.0,Ryan Rehkow,27.0,P,1,0.0,235.0,6-4,BYU,9/11/1998,1,,
66.0,Dalton Risner,30.0,G,1,0.0,312.0,6-5,Kansas St.,7/13/1995,6,,Denver Broncos / 2nd / 41st pick / 2019
74.0,Jalen Rivers,23.0,G,1,0.0,319.0,6-5,Miami (FL),9/12/2002,Rook,,Cincinnati Bengals / 5th / 153rd pick / 2025
96.0,Cameron Sample,26.0,DE,1,0.0,272.0,6-3,Tulane,9/20/1999,4,,Cincinnati Bengals / 4th / 111th pick / 2021
89.0,Drew Sample,29.0,TE,1,1.0,260.0,6-5,Washington,4/16/1996,6,,Cincinnati Bengals / 2nd / 52nd pick / 2019
98.0,Tedarrell Slaton,28.0,DT,1,1.0,340.0,6-5,Florida,10/3/1997,4,,Green Bay Packers / 5th / 173rd pick / 2021
97.0,Shemar Stewart,22.0,DE,1,0.0,267.0,6-5,Texas A&M,11/12/2003,Rook,,Cincinnati Bengals / 1st / 17th pick / 2025
22.0,Geno Stone,26.0,S,1,1.0,210.0,5-11,Iowa,4/19/1999,5,,Baltimore Ravens / 7th / 219th pick / 2020
29.0,Cam Taylor-Britt,26.0,CB,1,1.0,200.0,5-11,Nebraska,10/15/1999,3,,Cincinnati Bengals / 2nd / 60th pick / 2022
82.0,Mitchell Tinsley,26.0,WR,1,0.0,205.0,6-1,"Hutchinson (KS),Western Kentucky,Penn St.",9/15/1999,2,,
20.0,DJ Turner,25.0,CB,1,0.0,185.0,5-11,Michigan,11/9/2000,2,,Cincinnati Bengals / 2nd / 60th pick / 2023
46.0,William Wagner,25.0,LS,1,0.0,240.0,6-2,Michigan,12/20/2000,Rook,,
55.0,Logan Wilson,29.0,LB,1,1.0,245.0,6-2,Wyoming,7/8/1996,5,,Cincinnati Bengals / 3rd / 65th pick / 2020
24.0,Marco Wilson,26.0,CB,0,0.0,191.0,5-11,Florida,3/3/1999,4,,Arizona Cardinals / 4th / 136th pick / 2021
83.0,Erick All (PUP),25.0,TE,0,0.0,255.0,6-5,"Michigan,Iowa",9/13/2000,1,,Cincinnati Bengals / 4th / 115th pick / 2024
33.0,Daijahn Anthony (IRD),25.0,S,0,0.0,200.0,6-0,"Shepherd,Liberty,Mississippi",9/9/2000,1,,Cincinnati Bengals / 7th / 224th pick / 2024
52.0,Cedric Johnson (IRD),23.0,DE,0,0.0,264.0,6-3,Mississippi,9/6/2002,1,,Cincinnati Bengals / 6th / 214th pick / 2024
62.0,Lucas Patrick (IR),32.0,G,1,1.0,313.0,6-3,Duke,7/30/1993,8,,
67.0,Cordell Volson (IR),27.0,G,0,0.0,315.0,6-6,North Dakota St.,7/20/1998,3,,Cincinnati Bengals / 4th / 136th pick / 2022
,Team Total,26.7,,1,,251.1,6-2.5,,,3.6,,
