No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
7.0,Bijan Robinson,23,RB,1,1.0,215.0,5-11,Texas,1/30/2002,2,,Atlanta Falcons / 1st / 8th pick / 2023
,David Sills,29,WR,1,0.0,211.0,6-3,West Virginia,5/29/1996,4,,
24.0,AJ Terrell,27,CB,1,1.0,200.0,6-1,Clemson,9/23/1998,5,,Atlanta Falcons / 1st / 16th pick / 2020
11.0,Jalon Walker,21,DE,1,0.0,245.0,6-2,Georgia,2/24/2004,Rook,,Atlanta Falcons / 1st / 15th pick / 2025
26.0,Carlos Washington,27,RB,1,0.0,210.0,5-11,"New Hampshire,Southeastern Louisiana",12/26/1998,1,,
82.0,Casey Washington,24,WR,1,1.0,205.0,6-0,Illinois,3/6/2001,1,,Atlanta Falcons / 6th / 187th pick / 2024
31.0,Xavier Watts,24,S,1,1.0,203.0,6-0,Notre Dame,11/22/2001,Rook,,Atlanta Falcons / 3rd / 96th pick / 2025
71.0,Elijah Wilkinson,30,OL,1,1.0,310.0,6-6,Massachusetts,2/10/1995,8,,
89.0,Charlie Woerner,28,TE,1,0.0,250.0,6-5,Georgia,10/16/1997,5,,San Francisco 49ers / 6th / 190th pick / 2020
42.0,Josh Woods,29,LB,0,0.0,235.0,6-1,Maryland,7/1/1996,6,,
44.0,Troy Andersen (PUP),26,LB,0,0.0,245.0,6-4,Montana St.,4/23/1999,3,,Atlanta Falcons / 2nd / 58th pick / 2022
43.0,Malik Verdon (NON),23,LB,0,0.0,218.0,6-4,Iowa St.,10/31/2002,Rook,,
95.0,Ta'Quon Graham (IRD),27,DT,0,0.0,300.0,6-4,Texas,12/1/1998,4,,Atlanta Falcons / 5th / 148th pick / 2021
77.0,Storm Norton (IRD),31,OL,0,0.0,310.0,6-7,Toledo,5/16/1994,7,,
15.0,Emory Jones (IR),25,QB,0,0.0,211.0,6-2,Cincinnati,4/29/2000,Rook,,
76.0,Kaleb McGary (IR),30,T,0,0.0,330.0,6-6,Washington,2/22/1995,6,,Atlanta Falcons / 1st / 31st pick / 2019
48.0,Bralen Trice (IR),24,DE,0,0.0,274.0,6-4,Washington,2/26/2001,Rook,,Atlanta Falcons / 3rd / 74th pick / 2024
74.0,Tyrone Wheatley Jr. (IR),28,T,0,0.0,320.0,6-6,"Michigan,Stony Brook",2/4/1997,2,,
,Team Total,27,,1,,241.2,6-2.1,,,4.1,,
