No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
47.0,Karene Reid,25.0,LB,1,0.0,226.0,6-0,Utah,2/19/2000,Rook,,
51.0,Quandarrius Robinson,24.0,OLB,0,0.0,243.0,6-4,Alabama,5/12/2001,Rook,,Denver Broncos / 4th / 134th pick / 2025
5.0,Trent Sherfield,29.0,WR,1,0.0,205.0,6-1,Vanderbilt,2/25/1996,7,,
49.0,Alex Singleton,32.0,LB,1,1.0,240.0,6-2,Montana St.,12/7/1993,6,,
34.0,JL Skinner,24.0,S,1,0.0,220.0,6-4,Boise St.,4/16/2001,2,,Denver Broncos / 6th / 183rd pick / 2023
8.0,Jarrett Stidham,29.0,QB,0,0.0,215.0,6-3,"Baylor,Auburn",8/8/1996,6,,New England Patriots / 4th / 133rd pick / 2019
40.0,Justin Strnad,29.0,LB,1,1.0,235.0,6-3,Wake Forest,8/21/1996,4,,Denver Broncos / 5th / 178th pick / 2020
2.0,Patrick Surtain II,25.0,CB,1,1.0,202.0,6-2,Alabama,4/14/2000,4,,Denver Broncos / 1st / 9th pick / 2021
14.0,Courtland Sutton,30.0,WR,1,1.0,216.0,6-4,SMU,10/10/1995,7,,Denver Broncos / 2nd / 40th pick / 2018
92.0,Dondrea Tillman,27.0,OLB,1,0.0,247.0,6-4,Indiana (PA),4/30/1998,1,,
82.0,Adam Trautman,28.0,TE,1,1.0,253.0,6-5,Dayton,2/5/1997,5,,New Orleans Saints / 3rd / 105th pick / 2020
96.0,Eyioma Uwazurike,27.0,DL,1,0.0,320.0,6-6,Iowa St.,5/6/1998,3,,Denver Broncos / 4th / 116th pick / 2022
60.0,Luke Wattenberg,28.0,C,1,1.0,300.0,6-5,Washington,9/10/1997,3,,Denver Broncos / 5th / 171st pick / 2022
41.0,Drew Sanders (IRD),25.0,LB,0,0.0,233.0,6-5,"Alabama,Arkansas",12/31/2000,2,,Denver Broncos / 3rd / 67th pick / 2023
20.0,Michael Burton (IR),33.0,FB,0,0.0,247.0,6-0,Rutgers,2/1/1992,10,,Detroit Lions / 5th / 168th pick / 2015
66.0,Nick Gargiulo (IR),25.0,G,0,0.0,310.0,6-5,South Carolina,7/19/2000,Rook,,Denver Broncos / 7th / 256th pick / 2024
91.0,Matt Henningsen (IR),26.0,DE,0,0.0,291.0,6-3,Wisconsin,5/1/1999,3,,Denver Broncos / 6th / 206th pick / 2022
97.0,Malcolm Roach (IR),27.0,DT,0,0.0,290.0,6-3,Texas,6/9/1998,5,,
59.0,Johnny Walker (IR),,OLB,0,0.0,250.0,6-3,Missouri,,Rook,,
,Team Total,26.9,,1,,240.5,6-2.1,,,3.5,,
