No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
55.0,Cody Lindenberg,23.0,LB,1,0.0,236.0,6-2,Minnesota,1/15/2002,Rook,,Las Vegas Raiders / 7th / 222nd pick / 2025
87.0,Michael Mayer,24.0,TE,1,1.0,256.0,6-4,Notre Dame,7/6/2001,2,,Las Vegas Raiders / 2nd / 35th pick / 2023
27.0,Tristin McCollum,26.0,S,0,0.0,195.0,6-3,Sam Houston St.,5/3/1999,2,,
61.0,Jordan Meredith,27.0,G,1,1.0,301.0,6-2,Western Kentucky,1/4/1998,3,,
16.0,Jakobi Meyers,29.0,WR,1,1.0,193.0,6-2,North Carolina St.,11/9/1996,6,,
74.0,Kolton Miller,30.0,T,1,1.0,326.0,6-8,UCLA,9/2/1995,7,,Oakland Raiders / 1st / 15th pick / 2018
31.0,Raheem Mostert,33.0,RB,0,0.0,212.0,5-10,Purdue,4/9/1992,10,,
66.0,Dylan Parham,26.0,G,1,1.0,332.0,6-2,Memphis,8/24/1999,3,,Las Vegas Raiders / 3rd / 90th pick / 2022
92.0,JJ Pegues,24.0,DT,0,0.0,325.0,6-2,"Auburn,Mississippi",11/25/2001,Rook,,Las Vegas Raiders / 6th / 180th pick / 2025
15.0,Kenny Pickett,27.0,QB,0,0.0,220.0,6-3,Pittsburgh,6/6/1998,3,,Pittsburgh Steelers / 1st / 20th pick / 2022
20.0,Isaiah Pola-Mao,26.0,S,1,1.0,204.0,6-3,USC,6/30/1999,3,,
26.0,Darien Porter,24.0,CB,1,0.0,195.0,6-2,Iowa St.,1/6/2001,Rook,,Las Vegas Raiders / 3rd / 68th pick / 2025
58.0,Jackson Powers-Johnson,22.0,C,1,1.0,325.0,6-3,Oregon,1/23/2003,1,,Las Vegas Raiders / 2nd / 44th pick / 2024
57.0,Germaine Pratt,29.0,LB,1,1.0,250.0,6-3,North Carolina St.,5/21/1996,6,,Cincinnati Bengals / 3rd / 72nd pick / 2019
67.0,Will Putnam,25.0,C,0,0.0,301.0,6-4,Clemson,8/13/2000,Rook,,
25.0,Decamerion Richardson,24.0,CB,1,0.0,192.0,6-2,Mississippi St.,3/16/2001,1,,Las Vegas Raiders / 4th / 112th pick / 2024
52.0,Elandon Roberts,31.0,LB,1,1.0,235.0,5-11,Houston,4/22/1994,9,,New England Patriots / 6th / 214th pick / 2016
76.0,Caleb Rogers,24.0,OG,0,0.0,312.0,6-4,Texas Tech,10/3/2001,Rook,,Las Vegas Raiders / 3rd / 98th pick / 2025
88.0,Justin Shorter,25.0,WR,1,0.0,227.0,6-4,"Penn St.,Florida",4/17/2000,1,,Buffalo Bills / 5th / 150th pick / 2023
29.0,Christopher Smith,25.0,S,1,0.0,197.0,5-10,Georgia,5/1/2000,2,,Las Vegas Raiders / 5th / 170th pick / 2023
7.0,Geno Smith,35.0,QB,1,1.0,221.0,6-3,West Virginia,10/10/1990,12,,New York Jets / 2nd / 39th pick / 2013
49.0,Charles Snowden,27.0,DE,1,0.0,250.0,6-6,Virginia,3/27/1998,4,,
22.0,Eric Stokes,26.0,CB,1,1.0,193.0,6-1,Georgia,3/1/1999,4,,Green Bay Packers / 1st / 29th pick / 2021
80.0,Ian Thomas,29.0,TE,1,0.0,253.0,6-3,Indiana,6/6/1996,7,,Carolina Panthers / 4th / 101st pick / 2018
10.0,Dont'e Thornton,23.0,WR,1,0.0,205.0,6-5,"Oregon,Tennessee",11/30/2002,Rook,,Las Vegas Raiders / 4th / 108th pick / 2025
1.0,Tre Tucker,24.0,WR,1,1.0,182.0,5-8,Cincinnati,3/8/2001,2,,Las Vegas Raiders / 3rd / 100th pick / 2023
45.0,Devin White,27.0,LB,1,1.0,252.0,6-0,LSU,2/17/1998,6,,Tampa Bay Buccaneers / 1st / 5th pick / 2019
3.0,Zamir White,26.0,RB,1,0.0,227.0,5-11,Georgia,9/18/1999,3,,Las Vegas Raiders / 4th / 122nd pick / 2022
9.0,Tyree Wilson,25.0,DE,1,0.0,263.0,6-5,"Texas A&M,Texas Tech",5/20/2000,2,,Las Vegas Raiders / 1st / 7th pick / 2023
32.0,Lonnie Johnson Jr. (IRD),30.0,S,0,0.0,221.0,6-2,"Garden City (KS),Kentucky",11/4/1995,6,,Houston Texans / 2nd / 54th pick / 2019
12.0,Aidan O'Connell (IR),27.0,QB,0,0.0,206.0,6-3,Purdue,9/1/1998,2,,Las Vegas Raiders / 4th / 135th pick / 2023
,Team Total,26.5,,1,,241.9,6-2.3,,,3.7,,
