Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Unnamed: 16_level_0,PAT,PAT,FG,FG,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
193,Ezekiel Elliott,29,DAL,RB,15,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.2,
194,Jerome Ford,25,CLE,RB,14,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.3,
195,Hassan Haskins,25,LAC,RB,17,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
196,Austin Hooper,30,NWE,TE,17,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
197,Diontae Johnson,28,3TM,WR,12,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.5,
197,Diontae Johnson,28,CAR,WR,7,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.6,
198,Juwan Johnson,28,NOR,TE,17,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
199,Kyle Juszczyk,33,SFO,FB,17,15,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,"PB,AP-2"
200,Travis Kelce,35,KAN,TE,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,PB
201,Trevor Lawrence,25,JAX,QB,10,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.8,
202,Jordan Mason,25,SFO,RB,12,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.5,
203,Baker Mayfield,29,TAM,QB,17,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,"PB,AP MVP-11,AP OPoY-11"
204,Jaleel McLaughlin,24,DEN,RB,16,5,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
205,David Moore,29,CAR,WR,17,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
206,Zack Moss,27,CIN,RB,8,6,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2.3,
207,Rome Odunze,22,CHI,WR,17,12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
208,Josh Oliver,27,MIN,TE,15,12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.2,
209,Ricky Pearsall,24,SFO,WR,11,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
210,George Pickens,23,PIT,WR,14,12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.3,
211,Michael Pittman Jr.,27,IND,WR,16,14,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
212,Kalif Raymond,30,DET,WR,12,2,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,18,1.5,AP-2
213,Wan'Dale Robinson,23,NYG,WR,17,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
214,Miles Sanders,27,CAR,RB,11,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.6,
215,Sean Tucker,23,TAM,RB,17,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
216,Nick Vannett,31,TEN,TE,17,10,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
217,Devaughn Vele,27,DEN,WR,13,7,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
218,Olamide Zaccheaus,27,WAS,WR,17,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
219,Jaylen Waddle,26,MIA,WR,15,15,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,16,1.1,
220,Spencer Shrader,25,3TM,K,4,0,0,0,0,0,0,0,0,0,0,0,9,9,5,5,0,24,6.0,
220,Spencer Shrader,25,IND,K,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3.0,
220,Spencer Shrader,25,NYJ,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,6.0,
220,Spencer Shrader,25,KAN,K,2,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,0,15,7.5,
221,Chigoziem Okonkwo,25,TEN,TE,17,11,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,14,0.8,
222,Christian Watson,25,GNB,WR,15,15,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,14,0.9,
223,Nelson Agholor,31,BAL,WR,14,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
224,Jordan Akins,32,CLE,TE,17,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
225,Derek Barnett,28,HOU,DE,16,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,12,0.8,
226,Nik Bonitto,25,DEN,ROLB,17,15,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,12,0.7,"PB,AP-2,AP DPoY-9"
227,Joe Burrow,28,CIN,QB,17,17,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1"
228,Michael Burton,32,DEN,FB,17,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
229,Jalen Coker,23,CAR,WR,11,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.1,
230,Amari Cooper,30,2TM,WR,14,10,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,1.7,
230,Amari Cooper,30,CLE,WR,6,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2.0,
230,Amari Cooper,30,BUF,WR,8,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.5,
231,Jamison Crowder,31,WAS,WR,6,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2.0,
232,DeeJay Dallas,26,ARI,RB,17,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
233,Derius Davis,24,LAC,WR,15,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
234,Gabriel Davis,25,JAX,WR,10,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.2,
235,Isaiah Davis,22,NYJ,RB,17,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
236,Will Dissly,28,LAC,TE,15,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
237,Joshua Dobbs,29,SFO,QB,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,6.0,
238,Payne Durham,24,TAM,TE,16,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
239,Audric Estime,21,DEN,RB,13,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
240,Travis Etienne,25,JAX,RB,15,15,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
241,Troy Franklin,21,DEN,WR,16,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
242,Mike Gesicki,29,CIN,TE,17,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
243,Dallas Goedert,29,PHI,TE,10,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.2,
244,Tyler Goodson,24,IND,RB,16,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
245,Malik Heath,24,GNB,WR,13,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
246,Hunter Henry,30,NWE,TE,16,16,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
247,Justin Herbert,26,LAC,QB,17,17,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,"AP MVP-9,AP CPoY-12"
248,Tyler Higbee,31,LAR,TE,3,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,4.0,
249,Elijah Higgins,24,ARI,TE,17,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
250,KhaDarel Hodge,29,ATL,WR,17,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,12,0.7,PB
251,Tyler Huntley,26,MIA,QB,5,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2.4,
252,Van Jefferson,28,PIT,WR,17,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
253,Taron Johnson,28,BUF,CB,12,12,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,12,1.0,
254,Daniel Jones,27,NYG,QB,10,10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.2,
255,Dalton Kincaid,25,BUF,TE,13,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
256,Drew Lock,28,NYG,QB,8,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.5,
257,Tyler Lockett,32,SEA,WR,17,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
258,Patrick Mahomes,29,KAN,QB,16,16,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,"AP MVP-6,AP OPoY-17"
259,Drake Maye,22,NWE,QB,13,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,"PB,AP ORoY-8"
260,Rodney McLeod,34,CLE,S,17,5,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,12,0.7,
261,Ryan Miller,24,TAM,WR,11,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.1,
262,Raheem Mostert,32,MIA,RB,13,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
263,Johnny Mundt,30,MIN,TE,17,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
264,Samaje Perine,29,KAN,RB,17,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
265,Dameon Pierce,24,HOU,RB,11,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.1,
266,Ja'Lynn Polk,22,NWE,WR,15,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
267,Patrick Ricard,30,BAL,FB,17,6,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,12,0.7,"PB,AP-1"
268,Rashee Rice,24,KAN,WR,4,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,3.0,
269,Chris Rodriguez,24,WAS,RB,9,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.3,
270,Dalton Schultz,28,HOU,TE,17,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
271,Trey Sermon,25,IND,RB,17,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
272,Darius Slayton,27,NYG,WR,16,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.8,
273,Geno Smith,34,SEA,QB,17,17,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
274,JuJu Smith-Schuster,28,KAN,WR,14,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.9,
275,Brenton Strange,24,JAX,TE,17,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
276,Adam Trautman,27,DEN,TE,17,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
277,Tommy Tremble,24,CAR,TE,12,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.0,
278,DJ Turner,27,LVR,WR,12,6,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.0,
279,Andrew Van Ginkel,29,MIN,RLB,17,17,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,12,0.7,"PB,AP-2,AP DPoY-7"
280,Justin Watson,28,KAN,WR,17,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
281,Russell Wilson,36,PIT,QB,11,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1.1,"PB,AP CPoY-14"
282,Brock Wright,26,DET,TE,17,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
283,Josh Palmer,25,LAC,WR,15,7,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,10,0.7,
284,Evan Engram,30,JAX,TE,9,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0.9,
285,Sam Hubbard,29,CIN,LDE,14,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0.6,
286,Dante Pettis,29,NOR,WR,8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,1.0,
287,Sterling Shepard,31,TAM,WR,14,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0.6,
288,Josh Whyle,25,TEN,TE,17,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0.5,
289,Jaire Alexander,27,GNB,CB,7,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.9,
290,Mo Alie-Cox,31,IND,TE,17,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
291,Troy Andersen,25,ATL,LB,7,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.9,
292,Cody Barton,28,DEN,LILB,17,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
293,Jessie Bates III,27,ATL,SS,17,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
294,Trey Benson,21,ARI,RB,13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
295,Josh Blackwell,25,CHI,DB,17,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
296,Jake Bobo,26,SEA,WR,17,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
297,Kendrick Bourne,29,NWE,WR,12,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
298,Chris Brooks,24,GNB,RB,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
299,Jalen Brooks,24,DAL,WR,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
300,Dyami Brown,25,WAS,WR,16,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
301,Noah Brown,28,WAS,WR,11,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
302,Coby Bryant,25,SEA,SS,17,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
303,Grant Calcaterra,26,PHI,TE,17,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
304,Parris Campbell,27,PHI,WR,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.2,
305,Derek Carr,33,NOR,QB,10,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.6,
306,Michael Carter,25,ARI,RB,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2.0,
307,DJ Chark,28,LAC,WR,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
308,Chamarri Conner,24,KAN,DB,15,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
309,Kamren Curl,25,LAR,FS,16,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
310,Sam Darnold,27,MIN,QB,17,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,"PB,AP MVP-10,AP CPoY-3"
311,Emari Demercado,25,ARI,RB,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
312,Ashton Dulin,27,IND,WR,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
313,Noah Fant,27,SEA,TE,14,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
314,Bryce Ford-Wheaton,24,NYG,WR,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0.4,
315,Dante Fowler,30,WAS,LLB,17,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
316,Kenneth Gainwell,25,PHI,RB,17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
317,C.J. Gardner-Johnson,27,PHI,SS,16,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,AP CPoY-11
318,Antonio Gibson,26,NWE,RB,17,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
319,Xavier Gipson,23,NYJ,WR,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
320,Jared Goff,30,DET,QB,17,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,"PB,AP MVP-5,AP OPoY-9"
321,Christian Gonzalez,22,NWE,RCB,16,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,"AP-2,AP CPoY-5"
322,Derick Hall,23,SEA,RILB,17,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
323,C.J. Ham,31,MIN,FB,17,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
324,Mecole Hardman,26,KAN,WR,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
325,Jamycal Hasty,28,NWE,RB,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
326,Khalil Herbert,26,2TM,RB,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
326,Khalil Herbert,26,CHI,RB,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.0,
327,Connor Heyward,25,PIT,TE,17,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
328,Tanner Hudson,30,CIN,TE,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
329,Lil'Jordan Humphrey,26,DEN,WR,17,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
330,Marlon Humphrey,28,BAL,LCB,16,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,"PB,AP-1,AP CPoY-25"
331,Alec Ingold,28,MIA,FB,15,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
332,Ja'Marcus Ingram,27,BUF,CB,17,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
333,E.J. Jenkins,26,PHI,TE,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
334,Rayshawn Jenkins,30,SEA,SS,13,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.5,
335,Theo Johnson,23,NYG,TE,12,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
336,Tyler Johnson,26,LAR,WR,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
337,Charlie Jones,26,CIN,WR,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
338,Jack Jones,27,LVR,LCB,17,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
339,Mac Jones,26,JAX,QB,10,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.6,
340,Tony Jones,27,ARI,RB,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6.0,
341,Kerby Joseph,24,DET,FS,17,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,"AP-1,AP DPoY-6"
342,Matt Judon,32,ATL,ROLB,17,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
343,Kamren Kinchens,22,LAR,DB,17,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
344,Christian Kirk,28,JAX,WR,8,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
345,Dawson Knox,28,BUF,TE,16,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
346,Charlie Kolar,25,BAL,TE,13,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
347,Deommodore Lenoir,25,SFO,RLB,15,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0.4,
348,Hunter Long,26,LAR,TE,17,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0.4,
349,Jordan Love,26,GNB,QB,15,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
350,Vederian Lowe,25,NWE,LT,14,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
351,Chris Manhertz,32,NYG,TE,17,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
352,Marcus Mariota,31,WAS,QB,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2.0,
353,Tay Martin,27,TEN,WR,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6.0,
354,Ray-Ray McCloud,28,ATL,WR,17,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
355,Jaylen McCollough,24,LAR,DB,17,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
356,Ja'Quan McMillian,24,DEN,CB,17,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
357,Bub Means,23,NOR,WR,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
358,John Metchie,24,HOU,WR,13,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
359,Kendre Miller,22,NOR,RB,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.0,
360,Joe Milton,24,NWE,QB,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6.0,
361,Elijah Moore,24,CLE,WR,17,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
362,Kenny Moore,29,IND,RCB,15,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
363,Quintin Morris,25,BUF,TE,16,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
364,Wanya Morris,24,KAN,LT,17,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
365,Kene Nwangwu,26,NYJ,RB,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,3.0,
366,Aidan O'Connell,26,LVR,QB,9,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
367,Andrew Ogletree,26,IND,TE,17,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
368,Dare Ogunbowale,30,HOU,RB,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
369,Chris Olave,24,NOR,WR,8,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
370,K.J. Osborn,27,2TM,WR,8,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
370,K.J. Osborn,27,NWE,WR,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
371,DeMarvion Overshown,24,DAL,RLB,13,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.5,
372,Jonathan Owens,29,CHI,S,17,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0.4,
373,Ivan Pace,24,MIN,LILB,11,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.5,
374,Isiah Pacheco,25,KAN,RB,7,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
375,Trey Palmer,23,TAM,WR,15,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
376,Colby Parkinson,25,LAR,TE,17,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
377,Cordarrelle Patterson,33,PIT,RB,13,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
378,Michael Penix,24,ATL,QB,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.2,
379,Kenny Pickett,26,PHI,QB,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.2,
380,Dak Prescott,31,DAL,QB,8,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
381,MyCole Pruitt,32,PIT,TE,12,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
382,Josh Reynolds,29,2TM,WR,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
382,Josh Reynolds,29,DEN,WR,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.2,
383,Mason Rudolph,29,TEN,QB,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
384,J.J. Russell,26,TAM,LB,16,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0.4,
385,Drew Sample,28,CIN,TE,17,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
386,Curtis Samuel,28,BUF,WR,14,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
387,Ja'Tavion Sanders,21,CAR,TE,16,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
388,Eric Saubert,30,SFO,TE,17,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
389,Luke Schoonmaker,26,DAL,TE,17,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
390,Trenton Scott,30,WAS,T,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
391,Tyrell Shavers,25,BUF,WR,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2.0,
392,Laviska Shenault Jr.,26,2TM,WR,12,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
392,Laviska Shenault Jr.,26,SEA,WR,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
393,Trent Sherfield,28,MIN,WR,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
394,Ben Sinnott,22,WAS,TE,17,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
395,Dan Skipper,30,DET,T,17,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
396,Ainias Smith,23,PHI,WR,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
397,Ihmir Smith-Marsette,25,NYG,WR,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
398,Tyrique Stevenson,24,CHI,LCB,16,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
399,Tarheeb Still,22,LAC,RCB,14,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,AP DRoY-7
400,Geno Stone,25,CIN,SS,17,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
401,Cade Stover,24,HOU,TE,15,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
402,Patrick Surtain II,24,DEN,LCB,16,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,"PB,AP-1,AP DPoY-1"
403,Patrick Taylor,26,SFO,RB,13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
