Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Tackles,Tackles,Tackles,Unnamed: 28_level_0
109.0,Anfernee Jennings,27.0,NWE,ROLB,16.0,16.0,0.0,5.0,3.0,60.0,56.0,18.7,11.2,0.0,98.7,3.4,16.0,40.0,28.0,6.0,5.0,0.0,2.5,14.0,78.0,4.0,4.9,
110.0,Kenny Moore,29.0,IND,RCB,15.0,15.0,3.0,74.0,47.0,63.5,408.0,8.7,5.5,5.0,83.6,7.6,200.0,208.0,18.0,1.0,1.0,0.0,0.5,3.0,78.0,15.0,16.1,
111.0,Tyrique Stevenson,24.0,CHI,LCB,16.0,14.0,2.0,85.0,48.0,56.5,662.0,13.8,7.8,4.0,87.5,11.1,505.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,10.0,11.4,
112.0,Payton Wilson,24.0,PIT,LB,17.0,4.0,1.0,39.0,31.0,79.5,215.0,6.9,5.5,0.0,79.0,2.7,33.0,182.0,22.0,1.0,2.0,1.0,0.0,3.0,78.0,7.0,8.2,
113.0,Ji'Ayir Brown,24.0,SFO,FS,17.0,13.0,1.0,49.0,28.0,57.1,304.0,10.9,6.2,2.0,80.7,10.6,184.0,120.0,8.0,0.0,0.0,0.0,0.0,0.0,77.0,7.0,8.3,
114.0,Chamarri Conner,24.0,KAN,DB,15.0,9.0,2.0,65.0,53.0,81.5,508.0,9.6,7.8,3.0,101.8,4.4,169.0,339.0,31.0,0.0,3.0,0.0,1.0,4.0,77.0,14.0,15.4,
115.0,Cam Taylor-Britt,25.0,CIN,LCB,17.0,17.0,3.0,91.0,59.0,64.8,734.0,12.4,8.1,6.0,98.0,11.6,510.0,224.0,2.0,0.0,0.0,0.0,0.5,1.0,77.0,10.0,11.5,
116.0,Devin Bush Jr.,26.0,CLE,LLB,16.0,10.0,0.0,18.0,11.0,61.1,107.0,9.7,5.9,0.0,77.8,1.6,21.0,86.0,26.0,4.0,1.0,0.0,1.0,6.0,76.0,3.0,3.8,
117.0,Michael Jackson,27.0,CAR,RCB,17.0,17.0,2.0,96.0,64.0,66.7,845.0,13.2,8.8,6.0,106.5,10.3,582.0,263.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,6.0,7.3,
118.0,Jeffery Simmons,27.0,TEN,DT,16.0,16.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,-1.0,-1.0,7.0,0.0,6.0,4.0,3.0,5.0,15.0,76.0,6.0,7.3,PB
119.0,Montaric Brown,25.0,JAX,CB,17.0,10.0,1.0,78.0,53.0,67.9,582.0,11.0,7.5,4.0,101.5,8.7,387.0,195.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,11.8,
120.0,Jarvis Brownlee,23.0,TEN,LCB,17.0,14.0,1.0,74.0,44.0,59.5,483.0,11.0,6.5,3.0,86.7,8.8,281.0,202.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,11.8,
121.0,Kyler Gordon,25.0,CHI,DB,15.0,13.0,0.0,56.0,41.0,73.2,432.0,10.5,7.7,2.0,107.1,4.8,184.0,248.0,35.0,2.0,1.0,0.0,0.5,4.0,75.0,8.0,9.6,
122.0,Christian Izien,24.0,TAM,SS,14.0,10.0,1.0,54.0,35.0,64.8,319.0,9.1,5.9,0.0,73.0,4.8,132.0,187.0,24.0,2.0,0.0,0.0,0.0,2.0,75.0,8.0,9.6,
123.0,Elijah Molden,25.0,LAC,CB,15.0,12.0,3.0,38.0,24.0,63.2,292.0,12.2,7.7,1.0,62.6,15.0,198.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,4.0,5.1,
124.0,Eric Murray,30.0,HOU,SS,17.0,14.0,1.0,56.0,36.0,64.3,506.0,14.1,9.0,3.0,103.7,9.8,238.0,268.0,12.0,0.0,1.0,0.0,1.0,2.0,75.0,12.0,13.8,
125.0,Mack Wilson,26.0,ARI,LILB,16.0,16.0,1.0,28.0,23.0,82.1,179.0,7.8,6.4,0.0,78.4,3.2,52.0,127.0,46.0,2.0,4.0,3.0,3.0,9.0,75.0,6.0,7.4,
126.0,Will Harris,29.0,NOR,SS,13.0,13.0,1.0,44.0,29.0,65.9,336.0,11.6,7.6,0.0,79.4,6.9,131.0,205.0,20.0,0.0,0.0,0.0,0.0,0.0,74.0,9.0,10.8,
127.0,P.J. Locke,27.0,DEN,SS,15.0,15.0,0.0,54.0,40.0,74.1,484.0,12.1,9.0,4.0,125.8,8.0,297.0,187.0,15.0,0.0,0.0,0.0,1.0,1.0,74.0,5.0,6.3,
128.0,Grover Stewart,31.0,IND,NT,17.0,17.0,0.0,3.0,3.0,100.0,34.0,11.3,11.3,0.0,113.9,-5.3,-16.0,50.0,0.0,4.0,2.0,3.0,3.5,10.0,74.0,8.0,9.8,
129.0,Coby Bryant,25.0,SEA,SS,17.0,11.0,3.0,36.0,25.0,69.4,290.0,11.6,8.1,2.0,77.3,9.0,194.0,96.0,7.0,0.0,2.0,0.0,0.0,2.0,73.0,4.0,5.2,
130.0,Mike Hilton,30.0,CIN,CB,16.0,10.0,1.0,61.0,41.0,67.2,356.0,8.7,5.8,3.0,92.0,4.7,193.0,163.0,39.0,3.0,1.0,1.0,0.0,4.0,73.0,5.0,6.4,
131.0,Antonio Johnson,23.0,JAX,S,17.0,8.0,0.0,51.0,37.0,72.5,465.0,12.6,9.1,2.0,113.6,9.6,304.0,161.0,9.0,1.0,0.0,0.0,0.0,1.0,73.0,6.0,7.6,
132.0,Trenton Simpson,23.0,BAL,RLB,17.0,13.0,0.0,35.0,26.0,74.3,242.0,9.3,6.9,3.0,121.4,3.1,90.0,152.0,28.0,0.0,2.0,0.0,1.5,4.0,73.0,5.0,6.4,
133.0,Justin Strnad,28.0,DEN,RILB,17.0,8.0,0.0,43.0,31.0,72.1,247.0,8.0,5.7,0.0,86.1,1.1,17.0,230.0,42.0,4.0,1.0,3.0,3.0,8.0,73.0,6.0,7.6,
134.0,K.J. Britt,25.0,TAM,RILB,14.0,11.0,0.0,30.0,22.0,73.3,246.0,11.2,8.2,1.0,108.5,4.2,96.0,150.0,23.0,1.0,0.0,0.0,0.5,2.0,72.0,7.0,8.9,
135.0,Malik Mustapha,22.0,SFO,SS,16.0,12.0,1.0,20.0,7.0,35.0,83.0,11.9,4.2,1.0,44.4,12.2,44.0,39.0,7.0,1.0,0.0,0.0,0.0,1.0,72.0,8.0,10.0,AP DRoY-14
136.0,Ivan Pace,24.0,MIN,LILB,11.0,10.0,1.0,31.0,22.0,71.0,237.0,10.8,7.6,2.0,101.1,2.8,87.0,150.0,44.0,4.0,4.0,0.0,3.0,11.0,72.0,8.0,10.0,
137.0,Eric Wilson,30.0,GNB,MLB,17.0,12.0,1.0,37.0,31.0,83.8,314.0,10.1,8.5,2.0,108.8,4.4,139.0,175.0,17.0,3.0,2.0,0.0,2.0,7.0,72.0,11.0,13.3,
138.0,Brian Burns,26.0,NYG,LOLB,17.0,17.0,0.0,5.0,3.0,60.0,36.0,12.0,7.2,0.0,82.1,6.0,21.0,15.0,26.0,16.0,9.0,6.0,8.5,34.0,71.0,7.0,9.0,
139.0,Cameron Heyward,35.0,PIT,LDE,17.0,17.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,2.0,2.0,3.0,0.0,5.0,10.0,10.0,8.0,24.0,71.0,3.0,4.1,"PB,AP-1,AP DPoY-13,AP CPoY-9"
140.0,Amani Hooker,26.0,TEN,FS,14.0,14.0,5.0,39.0,22.0,56.4,269.0,12.2,6.9,3.0,63.9,12.0,138.0,131.0,9.0,0.0,2.0,0.0,0.0,2.0,71.0,6.0,7.8,
141.0,Harold Landry,28.0,TEN,ROLB,17.0,17.0,0.0,9.0,7.0,77.8,44.0,6.3,4.9,0.0,87.0,-0.3,-1.0,45.0,14.0,3.0,6.0,1.0,9.0,18.0,71.0,7.0,9.0,
142.0,Jourdan Lewis,29.0,DAL,LCB,16.0,13.0,1.0,57.0,39.0,68.4,299.0,7.7,5.2,2.0,85.3,7.3,152.0,147.0,16.0,0.0,1.0,0.0,1.0,2.0,71.0,5.0,6.6,
143.0,Andru Phillips,23.0,NYG,CB,14.0,6.0,1.0,48.0,36.0,75.0,335.0,9.3,7.0,1.0,91.9,4.1,127.0,208.0,12.0,1.0,0.0,0.0,1.0,2.0,71.0,6.0,7.8,
144.0,Benjamin St-Juste,27.0,WAS,LCB,17.0,14.0,0.0,88.0,54.0,61.4,715.0,13.2,8.1,4.0,102.2,10.5,512.0,203.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,7.8,
145.0,Azeez Al-Shaair,27.0,HOU,MLB,11.0,11.0,0.0,36.0,23.0,63.9,244.0,10.6,6.8,1.0,92.8,5.7,78.0,166.0,29.0,0.0,5.0,0.0,2.0,7.0,70.0,4.0,5.4,
146.0,Mohamoud Diabate,23.0,CLE,RLB,13.0,11.0,0.0,26.0,13.0,50.0,155.0,11.9,6.0,1.0,81.4,3.1,25.0,130.0,25.0,1.0,0.0,0.0,0.0,1.0,70.0,13.0,15.7,
147.0,Joey Porter Jr.,24.0,PIT,RCB,16.0,16.0,1.0,86.0,54.0,62.8,684.0,12.7,8.0,0.0,82.7,9.6,483.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8.0,10.3,
148.0,Brandon Stephens,27.0,BAL,RCB,17.0,17.0,0.0,102.0,66.0,64.7,906.0,13.7,8.9,4.0,106.1,13.7,656.0,250.0,5.0,0.0,0.0,1.0,1.5,2.0,70.0,5.0,6.7,
149.0,Chuck Clark,29.0,NYJ,SS,12.0,12.0,0.0,28.0,19.0,67.9,239.0,12.6,8.5,2.0,118.0,6.4,100.0,139.0,10.0,0.0,0.0,0.0,1.0,1.0,69.0,6.0,8.0,
150.0,Jack Jones,27.0,LVR,LCB,17.0,16.0,3.0,86.0,54.0,62.8,571.0,10.6,6.6,8.0,98.5,9.0,353.0,218.0,2.0,0.0,0.0,0.0,0.0,0.0,69.0,15.0,17.9,
151.0,Andre Cisco,24.0,JAX,SS,16.0,14.0,1.0,51.0,30.0,58.8,592.0,19.7,11.6,3.0,110.9,11.5,294.0,298.0,10.0,0.0,0.0,0.0,0.0,0.0,68.0,5.0,6.8,
152.0,Jaycee Horn,25.0,CAR,LCB,15.0,15.0,1.0,77.0,41.0,53.2,474.0,11.6,6.2,6.0,92.7,10.3,330.0,144.0,5.0,0.0,0.0,0.0,2.0,2.0,68.0,7.0,9.3,PB
153.0,Cameron Lewis,27.0,BUF,DB,17.0,6.0,1.0,61.0,46.0,75.4,493.0,10.7,8.1,2.0,102.7,5.3,210.0,283.0,22.0,2.0,0.0,0.0,0.0,2.0,68.0,11.0,13.9,
154.0,Anthony Walker,29.0,MIA,LILB,14.0,8.0,1.0,40.0,29.0,72.5,326.0,11.2,8.2,1.0,94.4,3.2,99.0,227.0,19.0,2.0,0.0,1.0,1.0,3.0,68.0,7.0,9.3,
155.0,Davon Godchaux,30.0,NWE,NT,17.0,17.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,67.0,2.0,2.9,
156.0,Marlon Humphrey,28.0,BAL,LCB,16.0,16.0,6.0,96.0,58.0,60.4,556.0,9.6,5.8,3.0,60.9,6.2,327.0,229.0,23.0,0.0,3.0,0.0,0.5,4.0,67.0,6.0,8.2,"PB,AP-1,AP CPoY-25"
157.0,Omar Speights,23.0,LAR,LILB,17.0,10.0,0.0,30.0,25.0,83.3,207.0,8.3,6.9,0.0,95.4,2.8,63.0,144.0,5.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,4.3,
158.0,Mike Hughes,27.0,ATL,RCB,15.0,15.0,0.0,66.0,46.0,69.7,483.0,10.5,7.3,3.0,105.8,10.3,311.0,172.0,3.0,1.0,0.0,0.0,0.0,1.0,66.0,7.0,9.6,
159.0,AJ Terrell,26.0,ATL,LCB,17.0,17.0,2.0,81.0,53.0,65.4,587.0,11.1,7.2,4.0,93.0,9.2,351.0,236.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,13.0,16.5,
160.0,Jared Verse,24.0,LAR,ROLB,17.0,16.0,0.0,5.0,5.0,100.0,21.0,4.2,4.2,1.0,123.7,1.2,6.0,15.0,48.0,15.0,13.0,2.0,4.5,33.0,66.0,17.0,20.5,"PB,AP DRoY-1"
161.0,Ugo Amadi,27.0,NOR,S,11.0,5.0,0.0,71.0,46.0,64.8,469.0,10.2,6.6,3.0,97.7,7.9,279.0,190.0,24.0,1.0,0.0,1.0,2.0,3.0,65.0,5.0,7.1,
162.0,Adam Butler,30.0,LVR,RDT,17.0,16.0,0.0,3.0,3.0,100.0,18.0,6.0,6.0,0.0,91.7,-3.7,-11.0,29.0,0.0,5.0,4.0,0.0,5.0,15.0,65.0,7.0,9.7,
163.0,Taron Johnson,28.0,BUF,CB,12.0,12.0,2.0,54.0,38.0,70.4,374.0,9.8,6.9,1.0,80.3,6.9,179.0,195.0,11.0,1.0,0.0,0.0,1.0,2.0,65.0,2.0,3.0,
164.0,Jalen Pitre,25.0,HOU,S,12.0,12.0,1.0,55.0,35.0,63.6,334.0,9.5,6.1,4.0,97.1,5.3,154.0,180.0,44.0,1.0,2.0,0.0,0.0,3.0,65.0,14.0,17.7,
165.0,Christian Benford,24.0,BUF,RCB,15.0,15.0,2.0,58.0,37.0,63.8,316.0,8.5,5.4,4.0,86.6,8.1,156.0,160.0,4.0,0.0,0.0,0.0,1.0,1.0,64.0,2.0,3.0,AP DPoY-22
166.0,D.J. Reed,28.0,NYJ,RCB,14.0,14.0,0.0,63.0,36.0,57.1,406.0,11.3,6.4,2.0,87.1,11.3,296.0,110.0,5.0,0.0,0.0,0.0,1.0,1.0,64.0,5.0,7.2,
167.0,Trevin Wallace,21.0,CAR,LILB,13.0,8.0,0.0,23.0,20.0,87.0,232.0,11.6,10.1,1.0,123.2,2.7,51.0,181.0,17.0,0.0,0.0,0.0,1.0,1.0,64.0,7.0,9.9,
168.0,Ar'Darius Washington,25.0,BAL,S,17.0,10.0,2.0,51.0,32.0,62.7,250.0,7.8,4.9,3.0,78.1,8.0,167.0,83.0,11.0,1.0,1.0,0.0,1.0,3.0,64.0,4.0,5.9,
169.0,Leonard Williams,30.0,SEA,LDE,16.0,16.0,1.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,16.0,2.0,11.0,30.0,64.0,4.0,5.9,"PB,AP DPoY-14"
170.0,Alex Anzalone,30.0,DET,LLB,10.0,10.0,0.0,55.0,40.0,72.7,299.0,7.5,5.4,1.0,91.4,3.5,85.0,214.0,49.0,1.0,4.0,0.0,1.0,6.0,63.0,7.0,10.0,
171.0,Divine Deablo,26.0,LVR,LLB,14.0,14.0,0.0,37.0,29.0,78.4,273.0,9.4,7.4,2.0,115.4,3.7,95.0,178.0,40.0,3.0,3.0,0.0,1.0,7.0,63.0,13.0,17.1,
172.0,DaVon Hamilton,27.0,JAX,RDT,17.0,14.0,0.0,2.0,2.0,100.0,19.0,9.5,9.5,0.0,106.2,-2.5,-5.0,24.0,1.0,3.0,2.0,0.0,0.0,5.0,62.0,3.0,4.6,
173.0,Jevon Holland,24.0,MIA,SS,15.0,15.0,0.0,48.0,26.0,54.2,321.0,12.3,6.7,2.0,89.0,6.3,108.0,213.0,17.0,0.0,1.0,0.0,1.0,2.0,62.0,6.0,8.8,
174.0,Tyrann Mathieu,32.0,NOR,FS,17.0,17.0,3.0,36.0,22.0,61.1,422.0,19.2,11.7,1.0,76.4,13.3,255.0,167.0,8.0,2.0,0.0,0.0,0.0,2.0,62.0,15.0,19.5,
175.0,Justin Simmons,31.0,ATL,FS,16.0,16.0,2.0,37.0,22.0,59.5,229.0,10.4,6.2,3.0,81.9,9.6,149.0,80.0,12.0,1.0,0.0,0.0,0.0,1.0,62.0,7.0,10.1,
176.0,Tarheeb Still,22.0,LAC,RCB,14.0,12.0,4.0,76.0,49.0,64.5,563.0,11.5,7.4,4.0,82.3,9.1,330.0,233.0,5.0,0.0,0.0,0.0,0.5,1.0,62.0,7.0,10.1,AP DRoY-7
177.0,Kobie Turner,25.0,LAR,LDE,17.0,16.0,0.0,3.0,3.0,100.0,30.0,10.0,10.0,0.0,108.3,-3.7,-11.0,41.0,0.0,10.0,4.0,4.0,8.0,22.0,62.0,3.0,4.6,
178.0,Byron Young,26.0,LAR,LOLB,17.0,16.0,0.0,19.0,13.0,68.4,128.0,9.8,6.7,1.0,104.7,2.4,17.0,111.0,53.0,8.0,7.0,0.0,7.5,23.0,62.0,8.0,11.4,
179.0,Zach Allen,27.0,DEN,LDT,16.0,16.0,0.0,3.0,1.0,33.3,10.0,10.0,3.3,0.0,43.7,-3.3,-1.0,11.0,0.0,7.0,29.0,0.0,8.5,47.0,61.0,5.0,7.6,"AP-2,AP DPoY-14"
180.0,DeForest Buckner,30.0,IND,DT,12.0,11.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,5.0,7.0,1.0,6.5,19.0,61.0,7.0,10.3,
181.0,Carl Granderson,28.0,NOR,RDE,17.0,17.0,0.0,2.0,1.0,50.0,-5.0,-5.0,-2.5,0.0,56.2,4.0,-7.0,2.0,1.0,18.0,7.0,3.0,5.5,32.0,61.0,9.0,12.9,
182.0,Renardo Green,24.0,SFO,CB,17.0,7.0,1.0,70.0,42.0,60.0,466.0,11.1,6.7,3.0,88.2,9.8,297.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0,6.2,
183.0,Jeremiah Owusu-Koramoah,25.0,CLE,MLB,8.0,8.0,1.0,16.0,11.0,68.8,141.0,12.8,8.8,0.0,70.1,4.1,42.0,99.0,43.0,0.0,1.0,0.0,3.0,4.0,61.0,7.0,10.3,
184.0,Travon Walker,24.0,JAX,RDE,17.0,17.0,0.0,3.0,3.0,100.0,23.0,7.7,7.7,0.0,98.6,-3.7,-11.0,34.0,2.0,13.0,5.0,0.0,10.5,29.0,61.0,10.0,14.1,
185.0,T.J. Watt,30.0,PIT,LOLB,17.0,17.0,0.0,5.0,5.0,100.0,33.0,6.6,6.6,0.0,94.2,-0.8,-4.0,37.0,23.0,3.0,16.0,3.0,11.5,31.0,61.0,4.0,6.2,"PB,AP-2,AP DPoY-4"
186.0,Jerome Baker,28.0,2TM,LB,10.0,8.0,0.0,30.0,21.0,70.0,164.0,7.8,5.5,1.0,94.3,3.1,22.0,142.0,19.0,3.0,1.0,0.0,2.0,6.0,61.0,7.0,10.3,
186.0,Jerome Baker,28.0,SEA,LB,5.0,5.0,0.0,17.0,14.0,82.4,97.0,6.9,5.7,0.0,90.4,-0.2,-19.0,116.0,8.0,1.0,0.0,0.0,1.0,2.0,37.0,3.0,7.5,
186.0,Jerome Baker,28.0,TEN,LB,5.0,3.0,0.0,13.0,7.0,53.8,67.0,9.6,5.2,1.0,94.1,7.4,41.0,26.0,11.0,2.0,1.0,0.0,1.0,4.0,24.0,4.0,14.3,
187.0,Terrion Arnold,21.0,DET,RCB,16.0,15.0,0.0,90.0,50.0,55.6,660.0,13.2,7.3,4.0,93.7,12.1,484.0,176.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,4.8,AP DRoY-15
188.0,Leo Chenal,24.0,KAN,RLB,17.0,14.0,0.0,18.0,14.0,77.8,114.0,8.1,6.3,1.0,111.6,3.9,16.0,98.0,29.0,4.0,1.0,2.0,1.0,6.0,60.0,3.0,4.8,
189.0,Jalen Ramsey,30.0,MIA,LCB,17.0,17.0,2.0,71.0,44.0,62.0,462.0,10.5,6.5,3.0,83.2,7.7,260.0,202.0,25.0,4.0,3.0,3.0,1.0,8.0,60.0,10.0,14.3,
190.0,Antoine Winfield Jr.,26.0,TAM,SS,9.0,9.0,0.0,23.0,17.0,73.9,242.0,14.2,10.5,2.0,136.5,10.7,141.0,101.0,24.0,1.0,2.0,2.0,2.0,5.0,60.0,9.0,13.0,
191.0,Tyson Campbell,24.0,JAX,RCB,12.0,12.0,0.0,55.0,34.0,61.8,473.0,13.9,8.6,2.0,101.6,11.0,315.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,6.3,
192.0,Jamel Dean,28.0,TAM,LCB,12.0,12.0,1.0,66.0,46.0,69.7,511.0,11.1,7.7,1.0,91.2,10.8,371.0,140.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,6.3,
193.0,C.J. Gardner-Johnson,27.0,PHI,SS,16.0,16.0,6.0,37.0,23.0,62.2,312.0,13.6,8.4,8.0,89.0,8.4,176.0,136.0,1.0,1.0,1.0,0.0,0.0,2.0,59.0,6.0,9.2,AP CPoY-11
194.0,Christian Gonzalez,22.0,NWE,RCB,16.0,16.0,2.0,88.0,49.0,55.7,530.0,10.8,6.0,2.0,71.7,11.8,364.0,166.0,2.0,0.0,1.0,0.0,0.0,1.0,59.0,3.0,4.8,"AP-2,AP CPoY-5"
195.0,Jonathan Greenard,27.0,MIN,ROLB,17.0,17.0,0.0,16.0,11.0,68.8,65.0,5.9,4.1,0.0,76.3,0.5,-5.0,70.0,72.0,18.0,12.0,2.0,12.0,42.0,59.0,9.0,13.2,"PB,AP DPoY-11"
196.0,Neville Hewitt,31.0,HOU,LB,17.0,4.0,1.0,14.0,9.0,64.3,68.0,7.6,4.9,1.0,69.9,6.1,25.0,43.0,8.0,0.0,1.0,0.0,0.0,1.0,59.0,4.0,6.3,
197.0,Trent McDuffie,24.0,KAN,LCB,16.0,16.0,2.0,90.0,54.0,60.0,545.0,10.1,6.1,4.0,82.9,9.6,371.0,174.0,18.0,1.0,3.0,1.0,0.5,5.0,59.0,4.0,6.3,"AP-2,AP DPoY-22"
198.0,Jordan Battle,24.0,CIN,S,17.0,6.0,1.0,26.0,16.0,61.5,206.0,12.9,7.9,2.0,96.0,10.5,147.0,59.0,13.0,0.0,1.0,0.0,0.0,1.0,58.0,5.0,7.9,
199.0,Jonathon Cooper,26.0,DEN,LOLB,17.0,17.0,0.0,11.0,7.0,63.6,28.0,4.0,2.5,0.0,67.6,-1.7,-19.0,47.0,86.0,10.0,8.0,0.0,10.5,30.0,58.0,1.0,1.7,
200.0,Rasul Douglas,29.0,BUF,LCB,15.0,15.0,0.0,59.0,43.0,72.9,518.0,12.0,8.8,4.0,122.0,9.8,366.0,152.0,5.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,4.9,
201.0,Jonathan Jones,31.0,NWE,LCB,17.0,14.0,0.0,60.0,43.0,71.7,538.0,12.5,9.0,7.0,138.1,9.3,329.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,9.4,
202.0,Marcus Jones,26.0,NWE,CB,14.0,9.0,1.0,65.0,41.0,63.1,530.0,12.9,8.2,3.0,97.6,11.3,374.0,156.0,5.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,6.5,
203.0,Kamari Lassiter,21.0,HOU,RCB,14.0,14.0,3.0,73.0,32.0,43.8,424.0,13.3,5.8,4.0,64.0,13.0,261.0,163.0,7.0,1.0,0.0,0.0,0.0,1.0,58.0,7.0,10.8,AP DRoY-10
204.0,Garrett Williams,23.0,ARI,LCB,16.0,11.0,2.0,62.0,35.0,56.5,329.0,9.4,5.3,3.0,73.9,7.8,138.0,191.0,7.0,1.0,0.0,0.0,0.0,1.0,58.0,6.0,9.4,
205.0,Zaven Collins,25.0,ARI,LOLB,17.0,17.0,0.0,10.0,8.0,80.0,60.0,7.5,6.0,0.0,91.7,0.5,0.0,60.0,33.0,5.0,2.0,1.0,5.0,13.0,57.0,4.0,6.6,
206.0,Troy Dye,28.0,LAC,LB,17.0,5.0,0.0,20.0,17.0,85.0,103.0,6.1,5.2,0.0,88.1,1.6,31.0,72.0,11.0,0.0,0.0,0.0,1.5,2.0,57.0,2.0,3.4,
207.0,Kamren Kinchens,22.0,LAR,DB,17.0,4.0,4.0,41.0,30.0,73.2,353.0,11.8,8.6,4.0,91.9,7.6,203.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,6.0,9.5,
208.0,Isaiah Oliver,28.0,NYJ,CB,17.0,7.0,0.0,42.0,32.0,76.2,368.0,11.5,8.8,2.0,118.0,7.2,145.0,223.0,18.0,3.0,1.0,0.0,1.0,5.0,57.0,7.0,10.9,
209.0,Dane Belton,24.0,NYG,S,17.0,6.0,1.0,35.0,23.0,65.7,263.0,11.4,7.5,2.0,95.3,7.1,129.0,134.0,10.0,2.0,0.0,0.0,1.0,3.0,56.0,5.0,8.2,
210.0,Carlton Davis,28.0,DET,LCB,13.0,13.0,2.0,76.0,42.0,55.3,567.0,13.5,7.5,2.0,77.0,10.1,385.0,182.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,7.0,11.1,
211.0,Stephon Gilmore,34.0,MIN,LCB,15.0,15.0,1.0,84.0,52.0,61.9,596.0,11.5,7.1,4.0,94.1,9.2,360.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,5.1,
212.0,Chauncey Golston,26.0,DAL,RDE,17.0,13.0,1.0,1.0,1.0,100.0,3.0,3.0,3.0,0.0,39.6,-1.0,-1.0,4.0,2.0,9.0,2.0,4.0,5.5,18.0,56.0,4.0,6.7,
213.0,B.J. Hill,29.0,CIN,RDT,15.0,15.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,56.2,-4.0,-8.0,8.0,0.0,5.0,6.0,4.0,3.0,14.0,56.0,3.0,5.1,
214.0,Michael Hoecht,27.0,LAR,OLB,17.0,5.0,0.0,14.0,12.0,85.7,133.0,11.1,9.5,0.0,106.2,3.3,38.0,95.0,25.0,6.0,2.0,1.0,3.0,12.0,56.0,4.0,6.7,
215.0,Nazeeh Johnson,26.0,KAN,S,16.0,6.0,0.0,42.0,23.0,54.8,365.0,15.9,8.7,3.0,107.7,15.4,286.0,79.0,5.0,0.0,0.0,0.0,1.0,1.0,56.0,4.0,6.7,
216.0,Harrison Phillips,28.0,MIN,NT,17.0,17.0,0.0,2.0,1.0,50.0,31.0,31.0,15.5,0.0,95.8,3.5,7.0,24.0,0.0,4.0,3.0,3.0,2.0,9.0,56.0,5.0,8.2,
217.0,Keion White,25.0,NWE,LDE,17.0,13.0,0.0,13.0,12.0,92.3,112.0,9.3,8.6,0.0,102.6,-0.8,-10.0,122.0,6.0,12.0,10.0,5.0,5.0,28.0,56.0,5.0,8.2,
218.0,Vonn Bell,30.0,CIN,FS,17.0,11.0,1.0,26.0,16.0,61.5,199.0,12.4,7.7,4.0,108.8,8.0,126.0,73.0,13.0,0.0,1.0,0.0,0.0,1.0,55.0,6.0,9.8,
219.0,Noah Igbinoghene,25.0,WAS,CB,17.0,10.0,0.0,71.0,40.0,56.3,397.0,9.9,5.6,3.0,86.4,7.8,163.0,234.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,7.0,11.3,
220.0,Darius Muasau,23.0,NYG,LB,15.0,7.0,1.0,15.0,12.0,80.0,123.0,10.3,8.2,0.0,73.1,3.4,47.0,76.0,13.0,1.0,1.0,0.0,0.0,2.0,55.0,6.0,9.8,
221.0,Denzel Perryman,32.0,LAC,RILB,11.0,11.0,0.0,23.0,17.0,73.9,131.0,7.7,5.7,0.0,87.4,2.8,64.0,67.0,14.0,1.0,2.0,0.0,1.0,4.0,55.0,13.0,19.1,
