Rk,Player,Age,Team,Pos,G,GS,Def Interceptions Int,Def Interceptions Yds,Def Interceptions IntTD,Def Interceptions Lng,Def Interceptions PD,Fumbles FF,Fumbles Fmb,Fumbles FR,Fumbles Yds,Fumbles FRTD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Sfty,Awards,Player_URL
429,Jamir Jones,24,PIT,LB,17,0,0,0,0,0,1,0,0,0,0,0,0.0,10,6,4,0,0,0,,
430,Michael Jordan,24,CAR,G,17,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,,
431,Greg Joseph,28,MIN,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
432,Miles Killebrew,29,PIT,S,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
433,Malcolm Koonce,24,LVR,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0,0,0,,
434,Casey Kreiter,32,NYG,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
435,Christian Kuntz,28,PIT,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
436,Dallin Leavitt,28,GNB,S,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,,
437,Deane Leonard,23,LAC,DB,17,0,0,0,0,0,0,1,0,1,0,0,0.0,5,4,1,0,0,0,,
438,Rick Lovato,30,PHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
439,Braden Mann,25,NYJ,P,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
440,Ross Matiscik,26,JAX,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
441,Liam McCullough,25,ATL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
442,Jerick McKinnon,30,KAN,RB,17,0,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,AP CPoY-12,
443,Zech McPhearson,24,PHI,CB,17,0,0,0,0,0,1,0,0,0,0,0,1.0,14,12,2,1,1,0,,
444,Nick Moore,30,BAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,AP-2,
445,Thomas Morstead,36,MIA,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
446,Eric Murray,28,HOU,DB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,27,18,9,0,0,0,,
447,Jason Myers,31,SEA,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,PB,
448,Nick Niemann,25,LAC,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
449,Kene Nwangwu,24,MIN,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,AP-2,
450,Pat O'Connor,29,TAM,DE,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,1,1,0,,
451,George Odum,29,SFO,S,17,0,1,25,0,25,1,0,0,0,0,0,0.0,22,16,6,0,0,0,AP-2,
452,Amen Ogbongbemiga,24,LAC,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
453,Matthew Orzech,27,LAR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
454,Eddy Piñeiro,27,CAR,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
455,Shaquille Quarterman,25,JAX,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,16,8,8,0,0,0,,
456,Jalen Reagor,23,MIN,WR,17,0,0,0,0,0,0,0,4,3,11,0,0.0,1,1,0,0,0,0,,
457,Troy Reeder,28,LAC,LB,17,0,0,0,0,0,1,1,0,0,0,0,0.0,11,6,5,0,0,0,,
458,Jalen Reeves-Maybin,27,HOU,LB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,15,9,6,0,0,0,,
459,Luke Rhodes,30,IND,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
460,Robert Rochell,24,LAR,DB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,0,0,0,,
461,Christian Rozeboom,25,LAR,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,,
462,Jason Sanders,27,MIA,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
463,Patrick Scales,34,CHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
464,Jamien Sherwood,22,NYJ,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.5,16,12,4,1,1,0,,
465,Trent Sieg,27,LVR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
466,Matthew Slater,37,NWE,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,,
467,Joey Slye,26,WAS,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
468,Benny Snell Jr.,24,PIT,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,
469,M.J. Stewart,27,HOU,DB,17,0,0,0,0,0,1,1,0,2,2,0,0.0,41,30,11,1,0,0,,
470,Ryan Stonehouse,23,TEN,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,AP-2,
471,Kentavius Street,26,NOR,DT,17,0,0,0,0,0,1,0,0,0,0,0,3.5,29,13,16,5,8,0,,
472,Justin Strnad,26,DEN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,
473,Cameron Thomas,22,ARI,LB,17,0,0,0,0,0,1,0,0,0,0,0,3.0,18,7,11,3,6,0,,
474,Solomon Thomas,27,NYJ,DE,17,0,0,0,0,0,0,0,0,0,0,0,0.5,26,13,13,2,4,0,,
475,Carson Tinker,33,SEA,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
476,Zach Triner,31,TAM,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
477,Justin Tucker,33,BAL,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,"PB,AP-2",
478,KaVontae Turpin,26,DAL,WR,17,0,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,0,PB,
479,Jon Weeks,36,HOU,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,1,5,0,0,0,,
480,Kristian Welch,24,BAL,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
481,Milton Williams,23,PHI,DT,17,0,0,0,0,0,2,0,0,0,0,0,4.0,36,19,17,9,6,0,,
482,James Winchester,33,KAN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
483,Mitch Wishnowsky,30,SFO,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
484,Zach Wood,29,NOR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
485,Josh Woods,26,DET,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,,
486,Cade York,21,CLE,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
487,Greg Zuerlein,35,NYJ,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
488,Jaire Alexander,25,GNB,LCB,16,16,5,59,0,29,14,0,0,0,0,0,0.0,56,43,13,4,0,0,"PB,AP-2",
489,Jonathan Allen,27,WAS,RDT,16,16,1,1,0,1,3,2,0,0,0,0,7.5,65,44,21,16,17,0,PB,
490,Josh Allen,26,BUF,QB,16,16,0,0,0,0,0,0,13,5,-2,0,0.0,3,3,0,0,0,0,"PB,AP MVP-3,AP OPoY-8",
491,Saquon Barkley,25,NYG,RB,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-3",
492,Jessie Bates III,25,CIN,FS,16,16,4,28,0,16,8,1,0,0,0,0,0.0,71,38,33,1,0,0,,
493,Vonn Bell,28,CIN,SS,16,16,4,56,0,46,8,2,0,1,0,0,1.0,77,52,25,4,4,0,,
494,Tyler Biadasz,25,DAL,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,PB,
495,Nick Bosa,25,SFO,RDE,16,16,0,0,0,0,1,2,0,0,0,0,18.5,51,41,10,19,48,0,"PB,AP-1,AP MVP-6,AP DPoY-1",
496,Jordyn Brooks,25,SEA,LILB,16,16,0,0,0,0,5,1,0,1,3,0,1.0,161,103,58,3,3,0,,
497,Taven Bryan,26,CLE,RDT,16,16,0,0,0,0,1,0,0,0,0,0,3.0,26,11,15,2,6,0,,
498,Spencer Burford,22,SFO,RG,16,16,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,,
499,Brian Burns,24,CAR,LDE,16,16,0,0,0,0,3,1,0,0,0,0,12.5,63,34,29,17,22,0,PB,
500,Joe Burrow,26,CIN,QB,16,16,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,"PB,AP MVP-4,AP OPoY-9",
501,A.J. Cann,31,HOU,RG,16,16,0,0,0,0,0,0,0,4,0,0,0.0,2,2,0,0,0,0,,
502,Zaven Collins,23,ARI,RILB,16,16,1,30,1,30,6,1,0,0,0,0,2.0,100,63,37,11,4,0,,
503,Stefon Diggs,29,BUF,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2",
504,Stephon Gilmore,32,IND,RCB,16,16,2,31,0,31,11,0,0,0,0,0,0.0,66,53,13,0,0,0,,
505,Jaylinn Hawkins,25,ATL,FS,16,16,2,14,0,14,6,1,0,1,0,1,0.0,84,45,39,0,1,0,,
506,Derrick Henry,28,TEN,RB,16,16,0,0,0,0,0,0,6,1,-6,0,0.0,0,0,0,0,0,0,"PB,AP MVP-9,AP OPoY-12,AP CPoY-9",
507,B.J. Hill,27,CIN,RDT,16,16,0,0,0,0,4,1,0,3,0,0,3.0,68,30,38,4,11,0,,
508,James Hurst,31,NOR,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
509,Daniel Jones,25,NYG,QB,16,16,0,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,0,0,AP CPoY-11,
510,DaQuan Jones,31,BUF,RDT,16,16,0,0,0,0,0,0,0,1,0,0,2.0,38,22,16,3,11,0,,
511,Jonathan Jones,29,NWE,LCB,16,16,4,89,1,55,11,3,0,0,0,0,0.0,69,56,13,0,0,0,,
512,Cameron Jordan,33,NOR,LDE,16,16,0,0,0,0,2,2,0,0,0,0,8.5,66,40,26,13,13,0,PB,
513,Sebastian Joseph-Day,27,LAC,RDT,16,16,1,4,0,4,1,1,0,1,0,0,2.0,56,27,29,9,6,1,,
514,Ted Karras,29,CIN,C,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
515,Dexter Lawrence,25,NYG,NT,16,16,0,0,0,0,3,2,0,0,0,0,7.5,68,35,33,7,28,0,"PB,AP-2",
516,Damien Lewis,25,SEA,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
517,Tyler Lockett,30,SEA,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,2,2,0,0,0,0,,
518,Julian Love,24,NYG,SS,16,16,2,44,0,27,5,1,0,1,8,0,1.0,124,79,45,6,1,0,,
519,Abraham Lucas,24,SEA,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,,
520,Jordan Mailata,25,PHI,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
521,Kolton Miller,27,LVR,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
522,David Montgomery,25,CHI,RB,16,16,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,
523,Andrew Norwell,31,WAS,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
524,Adetokunbo Ogundeji,24,ATL,LDE,16,16,0,0,0,0,0,0,0,0,0,0,2.0,42,19,23,3,1,0,,
525,Larry Ogunjobi,28,PIT,LDE,16,16,0,0,0,0,0,0,0,0,0,0,1.5,48,25,23,7,11,0,,
526,Nicholas Petit-Frere,23,TEN,RT,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
527,Michael Pittman Jr.,25,IND,WR,16,16,0,0,0,0,0,0,2,2,5,0,0.0,4,4,0,0,0,0,,
528,Scott Quessenberry,27,HOU,C,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
529,Taylor Rapp,25,LAR,SS,16,16,2,18,0,18,6,0,0,1,0,0,0.0,92,58,34,2,1,0,,
530,Nick Scott,27,LAR,FS,16,16,2,0,0,0,5,2,0,0,0,0,0.0,86,56,30,1,0,0,,
531,Devin Singletary,25,BUF,RB,16,16,0,0,0,0,0,0,3,0,0,0,0.0,3,2,1,0,0,0,,
532,Braden Smith,26,IND,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
533,Trey Smith,23,KAN,RG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
534,Za'Darius Smith,30,MIN,ROLB,16,16,0,0,0,0,5,1,0,0,0,0,10.0,44,32,12,15,24,0,"PB,AP CPoY-9",
535,Equanimeous St. Brown,26,CHI,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,
536,Josh Sweat,25,PHI,LDE/RDE,16,16,1,42,1,42,1,1,0,0,0,0,11.0,48,31,17,15,23,0,,
537,Teair Tart,25,TEN,NT,16,16,1,0,0,0,6,0,0,1,1,0,1.5,34,20,14,5,7,0,,
538,Andrew Thomas,23,NYG,LT,16,16,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,AP-2,
539,Juan Thornhill,27,KAN,SS,16,16,3,0,0,0,9,0,0,0,0,0,1.0,71,43,28,4,2,0,,
540,J.J. Watt,33,ARI,LDE,16,16,0,0,0,0,7,1,0,1,0,0,12.5,39,30,9,18,25,0,AP CPoY-8,
541,Quinnen Williams,25,NYJ,RDE,16,16,0,0,0,0,4,2,0,1,12,0,12.0,55,35,20,12,28,0,"PB,AP-1,AP DPoY-7",
542,Nasir Adderley,25,LAC,SS,16,15,2,30,0,30,4,1,0,0,0,0,0.0,62,39,23,1,0,0,,
543,Jamin Davis,24,WAS,LLB,16,15,0,0,0,0,1,0,0,2,0,0,3.0,104,68,36,9,5,0,,
544,Raekwon Davis,25,MIA,NT,16,15,0,0,0,0,0,0,0,0,0,0,1.0,33,13,20,1,2,0,,
545,Myles Garrett,27,CLE,LDE,16,15,0,0,0,0,4,2,0,0,0,0,16.0,60,37,23,18,26,0,"PB,AP-2,AP DPoY-5",
546,Taron Johnson,26,BUF,RLB,16,15,1,2,0,2,9,0,0,1,0,0,0.0,90,67,23,6,0,0,,
547,Malcolm Rodriguez,23,DET,LLB,16,15,0,0,0,0,2,1,0,1,2,0,1.0,87,62,25,8,3,0,,
548,Durham Smythe,27,MIA,TE,16,15,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,,
549,Cameron Sutton,27,PIT,RCB,16,15,3,26,0,26,15,0,0,0,0,0,0.0,43,35,8,1,0,0,,
550,Raheem Mostert,30,MIA,RB,16,14,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
551,JuJu Smith-Schuster,26,KAN,WR,16,14,0,0,0,0,0,0,3,0,0,0,0.0,4,2,2,0,0,0,,
552,Noah Brown,26,DAL,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,5,3,2,0,0,0,,
553,Trey McBride,23,ARI,TE,16,13,0,0,0,0,0,0,1,1,0,0,0.0,7,6,1,0,0,0,,
554,Darnell Savage Jr.,25,GNB,FS,16,13,1,75,1,75,5,0,0,1,2,0,0.0,58,43,15,2,0,0,,
555,Greg Gaines,26,LAR,NT,16,12,0,0,0,0,0,0,0,0,0,0,4.0,36,16,20,6,6,0,,
556,Juwan Johnson,26,NOR,TE,16,12,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
557,Kyle Juszczyk,31,SFO,FB,16,12,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,PB,
558,Cornelius Lucas,31,WAS,RT,16,12,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
559,Alec Pierce,22,IND,WR,16,12,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
560,Mykal Walker,25,ATL,MLB,16,12,2,33,0,21,6,0,0,0,0,0,1.0,107,56,51,4,1,0,,
561,Jacoby Brissett,30,CLE,QB,16,11,0,0,0,0,0,0,6,1,-1,0,0.0,1,0,1,0,0,0,,
562,Gerald Everett,28,LAC,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
563,Damarri Mathis,23,DEN,RCB,16,11,0,0,0,0,7,0,0,0,0,0,0.0,65,54,11,1,0,0,,
564,Cade Otton,23,TAM,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,
565,Josh Palmer,23,LAC,WR,16,11,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,,
566,Darius Slayton,25,NYG,WR,16,11,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,,
567,Michael Carter,23,NYJ,RB,16,10,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,,
568,Marvin Jones,32,JAX,WR,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
569,Riley Reiff,34,CHI,RT,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
570,Zachary Carter,23,CIN,LDT,16,9,0,0,0,0,1,0,0,0,0,0,0.5,23,10,13,1,1,0,,
571,Leonard Fournette,27,TAM,RB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
572,Will Fries,24,IND,RG,16,9,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
573,Elijah Moore,22,NYJ,WR,16,9,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
574,Al-Quadin Muhammad,27,CHI,RDE,16,9,0,0,0,0,0,1,0,0,0,0,1.0,29,15,14,1,3,0,,
575,Matt Pryor,28,IND,RG/LT,16,9,0,0,0,0,0,0,0,1,13,0,0.0,0,0,0,0,0,0,,
576,Abdullah Anderson,26,ATL,LDT,16,8,0,0,0,0,1,0,0,0,0,0,1.0,40,15,25,2,1,0,,
577,Bradley Chubb,26,2TM,LOLB,16,15,0,0,0,0,1,3,0,0,0,0,8.0,39,20,19,5,20,0,PB,
577,Bradley Chubb,26,DEN,LOLB,8,8,0,0,0,0,1,2,0,0,0,0,5.5,26,15,11,4,8,0,,
577,Bradley Chubb,26,MIA,ROLB,8,7,0,0,0,0,0,1,0,0,0,0,2.5,13,5,8,1,12,0,,
578,Jake Ferguson,23,DAL,TE,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
579,Pat Freiermuth,24,PIT,TE,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
580,Taysom Hill,32,NOR,TE/QB,16,8,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,
581,Chris Myarick,27,NYG,FB,16,8,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,
582,Nelson Agholor,29,NWE,WR,16,7,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,,
583,Tyler Allgeier,22,ATL,RB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,AP ORoY-5,
584,John Bates,25,WAS,TE,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
585,Chris Moore,29,HOU,WR,16,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
586,Khari Blasingame,26,CHI,FB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
587,Malik Hooker,26,DAL,SS,16,6,3,29,0,26,3,0,0,1,38,1,0.0,62,44,18,2,0,0,,
588,Mike Hughes,25,DET,DB,16,6,0,0,0,0,1,0,0,0,0,0,0.0,51,35,16,3,2,0,,
589,Jaylen Watson,24,KAN,DB,16,6,1,99,1,99,6,0,0,0,0,0,0.0,49,37,12,3,0,0,,
590,Jonah Williams,27,LAR,DT,16,6,0,0,0,0,0,0,0,0,0,0,0.5,23,11,12,0,4,0,,
591,Jeff Wilson,27,2TM,RB,16,7,0,0,0,0,0,0,3,1,0,0,0.0,2,2,0,0,0,0,,
591,Jeff Wilson,27,SFO,RB,8,6,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,,
591,Jeff Wilson,27,MIA,RB,8,1,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
592,Rasheem Green,25,HOU,RDE,16,5,0,0,0,0,2,0,0,0,0,0,3.5,42,27,15,5,8,0,,
593,Troy Hairston,24,HOU,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
594,Ronnie Harrison,25,CLE,DB,16,5,0,0,0,0,1,0,0,0,0,0,0.5,24,16,8,0,1,0,,
595,Justin Hollins,26,2TM,LB,16,5,0,0,0,0,0,1,0,1,0,0,3.5,35,19,16,4,7,0,,
595,Justin Hollins,26,LAR,LOLB,10,5,0,0,0,0,0,1,0,1,0,0,1.0,26,15,11,1,3,0,,
595,Justin Hollins,26,GNB,LB,6,0,0,0,0,0,0,0,0,0,0,0,2.5,9,4,5,3,4,0,,
596,Joshua Kalu,27,TEN,DB,16,5,1,0,0,0,5,1,0,0,0,0,0.0,42,24,18,1,0,0,,
597,Dan Skipper,28,DET,LG,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
598,Robert Spillane,27,PIT,LB,16,5,0,0,0,0,4,0,0,0,0,0,1.0,79,52,27,4,2,0,,
599,Greg Dortch,24,ARI,WR,16,4,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
600,Brandon Facyson,28,IND,CB,16,4,0,0,0,0,6,0,0,0,0,0,0.0,28,26,2,0,0,0,,
601,Clelin Ferrell,25,LVR,DE,16,4,0,0,0,0,2,0,0,0,0,0,2.0,26,8,18,3,8,0,,
602,Carl Granderson,26,NOR,DE,16,4,0,0,0,0,0,1,0,1,0,0,5.5,53,30,23,9,9,0,,
603,Kyle Hamilton,21,BAL,S,16,4,0,0,0,0,5,1,0,0,0,0,2.0,62,46,16,4,5,0,,
604,Nyheim Hines,26,2TM,RB,16,5,0,0,0,0,0,0,2,2,11,0,0.0,2,2,0,0,0,0,,
604,Nyheim Hines,26,IND,RB,7,4,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,,
604,Nyheim Hines,26,BUF,RB,9,1,0,0,0,0,0,0,1,1,11,0,0.0,1,1,0,0,0,0,,
605,Jauan Jennings,25,SFO,WR,16,4,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,,
606,Jaylon Jones,25,CHI,DB,16,4,0,0,0,0,2,1,0,0,0,0,0.0,47,33,14,0,0,0,,
607,Tony Pollard,25,DAL,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,
608,Josiah Scott,23,PHI,CB,16,4,2,13,0,13,8,0,0,0,0,0,0.0,26,19,7,2,0,0,,
609,Rashad Weaver,25,TEN,LB,16,4,0,0,0,0,6,2,0,1,0,0,5.5,27,18,9,7,15,0,,
610,David Bell,22,CLE,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
611,Tyrel Dodson,24,BUF,LB,16,3,0,0,0,0,0,0,0,1,0,0,1.0,32,22,10,1,1,0,,
612,Anfernee Jennings,25,NWE,LB,16,3,0,0,0,0,2,1,0,0,0,0,1.5,27,15,12,1,4,0,,
613,Jaquan Johnson,27,BUF,S,16,3,1,0,0,0,1,0,0,0,0,0,0.0,32,16,16,0,0,0,,
614,Skyy Moore,22,KAN,WR,16,3,0,0,0,0,0,0,3,0,0,0,0.0,2,1,1,0,0,0,,
615,David Quessenberry,32,BUF,T,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
616,Darrell Taylor,25,SEA,LB,16,3,0,0,0,0,1,4,0,1,21,0,9.5,26,22,4,8,13,0,,
617,D'Anthony Bell,26,CLE,S,16,2,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,0,0,0,,
618,Kendrick Bourne,27,NWE,WR,16,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
619,Nick Cross,21,IND,S,16,2,0,0,0,0,0,0,1,1,0,0,0.0,17,11,6,0,0,0,,
620,Keion Crossen,26,MIA,DB,16,2,0,0,0,0,4,0,0,0,0,0,0.0,32,20,12,0,0,0,,
621,Carl Davis,30,NWE,DT,16,2,0,0,0,0,0,0,0,1,17,0,1.0,11,3,8,1,1,0,,
622,Deon Jackson,23,IND,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
623,Isaiah Likely,22,BAL,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
624,Chad Muma,23,JAX,LB,16,2,0,0,0,0,1,0,0,0,0,0,1.5,47,28,19,3,3,0,,
625,Gunner Olszewski,26,PIT,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,2,1,1,0,0,0,,
626,Samaje Perine,27,CIN,RB,16,2,0,0,0,0,0,1,0,1,-5,0,0.0,7,4,3,0,0,0,,
627,Markus Bailey,25,CIN,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,24,18,6,2,0,0,,
628,Terrel Bernard,23,BUF,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,22,11,11,0,0,0,,
629,Josh Blackwell,23,CHI,DB,16,1,0,0,0,0,0,1,0,1,0,0,0.0,23,16,7,0,0,0,,
630,Miles Boykin,26,PIT,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,,
631,Elijah Campbell,27,MIA,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,12,7,5,0,1,0,,
632,Blake Cashman,26,HOU,LB,16,1,0,0,0,0,2,0,0,1,0,0,3.0,26,19,7,4,5,0,,
633,Bryan Cook,23,KAN,S,16,1,0,0,0,0,2,0,0,0,0,0,1.0,33,22,11,1,2,0,,
634,Akeem Davis-Gaither,25,CIN,LB,16,1,0,0,0,0,1,0,0,1,3,0,0.0,46,30,16,2,0,0,,
635,Arnold Ebiketie,23,ATL,OLB,16,1,0,0,0,0,2,2,0,0,0,0,2.5,30,21,9,3,11,0,,
636,Tomon Fox,24,NYG,LB,16,1,0,0,0,0,0,0,0,0,0,0,1.0,24,15,9,3,1,0,,
637,Neville Gallimore,25,DAL,DT,16,1,0,0,0,0,1,0,0,0,0,0,1.0,33,16,17,2,1,0,,
638,Kerry Hyder,31,SFO,DE,16,1,0,0,0,0,3,0,0,1,0,0,1.0,19,10,9,1,4,0,,
639,Kelvin Joseph,23,DAL,CB,16,1,0,0,0,0,2,1,0,0,0,0,0.0,20,17,3,0,0,0,,
