Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0,Player_URL
419,C.J. Goodwin,34,DAL,CB,17,0,0,0,0,0,0,1,0,1,0,0,0.0,9,8,1,0,0,0,,
420,Eric Gray,25,NYG,RB,17,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
421,J.T. Gray,28,NOR,DB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,25,12,13,0,0,0,AP-2,
422,Blake Grupe,26,NOR,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
423,Daniel Hardy,26,CHI,DL,17,0,0,0,0,0,0,1,0,0,0,0,0.0,12,7,5,0,0,0,,
424,Jaylen Harrell,22,TEN,OLB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,8,5,2,0,0,,
425,Josh Harris,35,LAC,LS,17,0,0,0,0,0,0,0,1,0,-22,0,0.0,1,0,1,0,0,0,,
426,Hassan Haskins,25,LAC,RB,17,0,0,0,0,0,0,0,1,0,0,0,0.0,6,2,4,0,0,0,,
427,Hogan Hatten,24,DET,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,
428,Johnny Hekker,34,CAR,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
429,Thomas Hennessy,30,NYJ,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
430,Ty'Ron Hopper,23,GNB,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,,
431,Jordan Jackson,26,DEN,DL,17,0,0,0,0,0,0,1,0,0,0,0,1.0,17,4,13,1,2,0,,
432,Theo Jackson,26,MIN,S,17,0,1,3,0,3,3,0,0,0,0,0,0.0,17,11,6,0,0,0,,
433,Caleb Johnson,26,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0,0,0,,
434,Tim Jones,26,JAX,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
435,Linval Joseph,36,DAL,DT,17,0,0,0,0,0,0,1,0,0,0,0,2.0,19,9,10,2,3,0,,
436,Miles Killebrew,31,PIT,S,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,8,5,0,0,0,PB,
437,Casey Kreiter,34,NYG,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
438,Christian Kuntz,30,PIT,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
439,James Lynch,25,TEN,DL,17,0,0,0,0,0,2,0,0,0,0,0,1.0,20,6,14,2,2,0,,
440,DeAngelo Malone,25,ATL,OLB,17,0,0,0,0,0,0,0,0,0,0,0,2.0,16,8,8,3,3,0,,
441,Ross Matiscik,28,JAX,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,"PB,AP-2",
442,Kenny McIntosh,24,SEA,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
443,Bo Melton,25,GNB,WR,17,0,0,0,0,0,0,0,0,2,0,0,0.0,3,1,2,0,0,0,,
444,Israel Mukuamu,25,DAL,S,17,0,2,20,0,15,2,0,0,0,0,0,0.0,19,13,6,0,1,0,,
445,Jason Myers,33,SEA,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
446,Siran Neal,30,MIA,CB,17,0,0,0,0,0,2,0,0,0,0,0,0.0,11,9,2,0,0,0,,
447,Amen Ogbongbemiga,26,CHI,LB,17,0,0,0,0,0,0,0,0,0,0,0,1.0,13,7,6,1,1,0,,
448,Segun Olubi,25,IND,LB,17,0,0,0,0,0,0,1,0,1,18,0,0.0,12,6,6,0,0,0,,
449,Matthew Orzech,29,GNB,LS,17,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
450,Zach Pascal,30,ARI,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
451,Samaje Perine,29,KAN,RB,17,0,0,0,0,0,0,0,0,2,7,0,0.0,3,1,2,0,0,0,,
452,Del'Shawn Phillips,28,HOU,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,16,8,8,1,0,0,,
453,Bradley Pinion,30,ATL,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
454,Jeremy Reaves,28,WAS,S,17,0,0,0,0,0,0,1,0,0,0,0,0.0,20,9,11,0,0,0,,
455,Craig Reynolds,28,DET,RB,17,0,0,0,0,0,0,0,1,1,0,0,0.0,3,2,1,0,0,0,,
456,Luke Rhodes,32,IND,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
457,Ronnie Rivers,25,LAR,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
458,Mark Robinson,25,PIT,LB,17,0,0,0,0,0,0,2,0,0,0,0,0.0,6,6,0,0,0,0,,
459,Josh Ross,25,2TM,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,,
459,Josh Ross,25,BAL,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
459,Josh Ross,25,SEA,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
460,Jason Sanders,29,MIA,K,17,0,0,0,0,0,0,0,0,1,-1,0,0.0,1,1,0,0,0,0,,
461,Brenden Schooler,27,NWE,S,17,0,0,0,0,0,0,0,0,0,0,0,2.0,13,9,4,2,3,0,"PB,AP-1",
462,JK Scott,29,LAC,P,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
463,Trent Sieg,29,DAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
464,Tremon Smith,28,DEN,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
465,Brevyn Spann-Ford,25,DAL,TE,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
466,Teair Tart,27,LAC,DT,17,0,1,4,0,4,2,1,1,1,0,0,1.0,29,15,14,5,5,0,,
467,Drake Thomas,24,SEA,LB,17,0,0,0,0,0,1,0,0,0,0,0,0.0,13,3,10,0,0,0,,
468,Tavierre Thomas,28,TAM,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,0,0,0,,
469,Justin Tucker,35,BAL,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
470,Sean Tucker,23,TAM,RB,17,0,0,0,0,0,0,0,1,0,0,0,0.0,4,3,1,0,0,0,,
471,Lukas Van Ness,23,GNB,DL,17,0,0,0,0,0,0,1,0,1,0,0,3.0,33,22,11,6,6,0,,
472,Mykal Walker,27,WAS,OLB,17,0,0,0,0,0,0,0,0,2,0,0,0.0,21,8,13,0,0,0,,
473,Tylan Wallace,25,BAL,WR,17,0,0,0,0,0,0,0,1,1,0,0,0.0,3,1,2,0,0,0,,
474,Daniel Whelan,25,GNB,P,17,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
475,Avery Williams,26,ATL,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
476,Trayveon Williams,27,CIN,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
477,Emanuel Wilson,25,GNB,RB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
478,James Winchester,35,KAN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
479,Zach Wood,31,NOR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
480,Chase Young,25,NOR,DE,17,0,0,0,0,0,3,1,0,0,0,0,5.5,31,21,10,8,21,0,,
481,Zach Allen,27,DEN,LDT,16,16,0,0,0,0,1,0,0,0,0,0,8.5,61,32,29,15,40,1,"AP-2,AP DPoY-14",
482,Saquon Barkley,27,PHI,RB,16,16,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-3,AP OPoY-1,AP CPoY-14",
483,Zack Baun,28,PHI,LLB,16,16,1,0,0,0,4,5,0,1,0,0,3.5,151,93,58,11,5,0,"PB,AP-1,AP DPoY-5",
484,Cooper Beebe,23,DAL,C,16,16,0,0,0,0,0,0,1,1,-12,0,0.0,0,0,0,0,0,0,,
485,Julian Blackmon,26,IND,FS,16,16,3,27,0,17,4,0,0,1,0,0,0.5,86,62,24,1,1,0,,
486,Nick Bolton,24,KAN,LLB,16,16,1,0,0,0,6,1,0,2,0,0,3.0,106,73,33,11,7,0,,
487,Brian Branch,23,DET,SS,16,16,4,48,0,47,16,1,0,0,0,0,1.0,109,79,30,8,6,0,PB,
488,James Conner,29,ARI,RB,16,16,0,0,0,0,0,1,4,1,0,0,0.0,0,0,0,0,0,0,,
489,James Cook,25,BUF,RB,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,
490,Kamren Curl,25,LAR,FS,16,16,0,0,0,0,9,2,0,1,33,1,1.0,79,49,30,1,1,0,,
491,Demario Davis,35,NOR,MLB,16,16,1,0,0,0,7,0,0,0,0,0,2.0,136,69,67,5,2,0,,
492,Grant Delpit,26,CLE,SS,16,16,0,0,0,0,1,0,0,1,0,0,1.0,111,68,43,7,5,0,,
493,Daniel Ekuale,30,NWE,RDE,16,16,0,0,0,0,0,0,0,0,0,0,1.0,52,24,28,2,3,0,,
494,C.J. Gardner-Johnson,27,PHI,SS,16,16,6,116,1,69,12,1,0,0,0,0,0.0,59,35,24,2,0,0,AP CPoY-11,
495,Christian Gonzalez,22,NWE,RCB,16,16,2,2,0,2,11,0,0,1,63,1,0.0,59,50,9,1,1,0,"AP-2,AP CPoY-5",
496,Breece Hall,23,NYJ,RB,16,16,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,,
497,Josh Hines-Allen,27,JAX,LDE,16,16,0,0,0,0,2,1,0,1,13,0,8.0,45,26,19,10,19,0,,
498,Tytus Howard,28,HOU,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
499,Marlon Humphrey,28,BAL,LCB,16,16,6,37,1,37,15,2,0,0,0,0,0.5,67,50,17,5,4,0,"PB,AP-1,AP CPoY-25",
500,Derwin James,28,LAC,SS,16,16,1,2,0,2,7,0,0,1,0,0,5.5,93,60,33,10,6,0,"PB,AP-2",
501,Anfernee Jennings,27,NWE,ROLB,16,16,0,0,0,0,1,1,0,0,0,0,2.5,78,43,35,7,9,0,,
502,DaQuan Jones,33,BUF,RDT,16,16,0,0,0,0,1,0,0,0,0,0,2.5,23,11,12,5,7,0,,
503,Cam Jurgens,25,PHI,C,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,PB,
504,Travis Kelce,35,KAN,TE,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB,
505,Devin Lloyd,26,JAX,RLB,16,16,1,3,0,3,4,1,0,0,0,0,2.0,113,61,52,7,5,0,,
506,Roy Lopez,27,ARI,NT,16,16,0,0,0,0,3,1,0,1,0,0,1.0,28,10,18,4,3,0,,
507,Khalil Mack,33,LAC,LOLB,16,16,0,0,0,0,9,2,0,1,22,0,6.0,39,20,19,6,15,0,PB,
508,Patrick Mahomes,29,KAN,QB,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,"AP MVP-6,AP OPoY-17",
509,Quan Martin,24,WAS,SS,16,16,1,29,0,29,3,3,0,0,0,0,0.0,87,50,37,2,1,0,,
510,Trey McBride,25,ARI,TE,16,16,0,0,0,0,0,0,0,2,0,1,0.0,0,0,0,0,0,0,PB,
511,Trent McDuffie,24,KAN,LCB,16,16,2,0,0,0,13,1,0,0,0,0,0.5,59,45,14,6,4,0,"AP-2,AP DPoY-22",
512,Quinyon Mitchell,23,PHI,LCB,16,16,0,0,0,0,12,0,0,0,0,0,0.0,46,37,9,0,0,0,AP DRoY-2,
513,Emmanuel Ogbah,31,MIA,LB,16,16,1,0,0,0,2,1,0,0,0,0,5.0,49,27,22,9,11,0,,
514,Jason Pinnock,25,NYG,SS,16,16,0,0,0,0,1,0,0,0,0,0,3.0,85,50,35,4,3,0,,
515,Tony Pollard,27,TEN,RB,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
516,Joey Porter Jr.,24,PIT,RCB,16,16,1,16,0,16,7,0,0,0,0,0,0.0,70,53,17,2,0,0,,
517,Jordan Poyer,33,MIA,FS,16,16,0,0,0,0,3,0,0,0,0,0,0.0,98,51,47,0,1,0,,
518,Frank Ragnow,28,DET,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2",
519,Justin Reid,27,KAN,SS,16,16,2,8,0,8,9,0,0,0,0,0,0.0,87,61,26,5,2,0,,
520,A'Shawn Robinson,29,CAR,RDE,16,16,0,0,0,0,1,1,0,0,0,0,5.5,80,43,37,8,8,0,,
521,Gregory Rousseau,24,BUF,RDE,16,16,0,0,0,0,3,3,0,1,0,0,8.0,53,36,17,16,24,0,,
522,Jeffery Simmons,27,TEN,DT,16,16,0,0,0,0,4,2,0,2,0,0,5.0,76,41,35,11,9,0,PB,
523,Justin Simmons,31,ATL,FS,16,16,2,0,0,0,7,0,0,0,0,0,0.0,62,36,26,2,0,0,,
524,Harrison Smith,35,MIN,SS,16,16,3,0,0,0,10,0,0,1,0,0,1.0,87,56,31,3,1,0,,
525,Roquan Smith,27,BAL,LILB,16,16,1,0,0,0,4,1,0,1,0,0,1.5,154,81,73,4,3,0,"PB,AP-1",
526,Matthew Stafford,36,LAR,QB,16,16,0,0,0,0,0,0,6,3,-15,0,0.0,0,0,0,0,0,0,,
527,Patrick Surtain II,24,DEN,LCB,16,16,4,132,1,100,11,1,0,1,0,0,0.0,45,34,11,1,0,0,"PB,AP-1,AP DPoY-1",
528,Montez Sweat,28,CHI,LDE,16,16,0,0,0,0,2,2,0,0,0,0,5.5,32,18,14,9,12,0,,
529,Dalvin Tomlinson,30,CLE,LDT,16,16,0,0,0,0,0,0,0,0,0,0,3.0,26,13,13,6,18,0,,
530,Drue Tranquill,29,KAN,MLB,16,16,0,0,0,0,2,0,0,2,3,0,2.0,94,54,40,4,9,0,,
531,Vita Vea,29,TAM,NT,16,16,0,0,0,0,1,0,0,0,0,0,7.0,42,27,15,10,13,0,PB,
532,Denzel Ward,27,CLE,LCB,16,16,2,0,0,0,19,1,0,1,0,0,0.0,49,41,8,1,1,0,PB,
533,Kyren Williams,24,LAR,RB,16,16,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,AP OPoY-11,
534,Leonard Williams,30,SEA,LDE,16,16,1,92,1,92,3,0,0,0,0,0,11.0,64,37,27,16,28,0,"PB,AP DPoY-14",
535,Quinnen Williams,27,NYJ,NT,16,16,0,0,0,0,0,0,0,0,0,0,6.0,37,25,12,8,18,0,PB,
536,Mack Wilson,26,ARI,LILB,16,16,1,0,0,0,5,0,0,1,0,0,3.0,75,44,31,4,7,0,,
537,Tristan Wirfs,25,TAM,LT,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1",
538,Kevin Zeitler,34,DET,RG,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,
539,Dorance Armstrong Jr.,27,WAS,RDE,16,15,0,0,0,0,1,2,0,0,0,0,5.0,39,20,19,7,14,0,,
540,Terrion Arnold,21,DET,RCB,16,15,0,0,0,0,10,0,0,1,-1,0,0.0,60,47,13,0,0,0,AP DRoY-15,
541,Jalen Carter,23,PHI,LDT,16,15,0,0,0,0,6,2,0,0,0,0,4.5,42,25,17,12,16,0,"PB,AP-2,AP DPoY-12",
542,Tyler Conklin,29,NYJ,TE,16,15,0,0,0,0,0,0,0,2,-3,0,0.0,0,0,0,0,0,0,,
543,Rico Dowdle,26,DAL,RB,16,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
544,Brandon Jones,26,DEN,FS,16,15,3,74,0,37,10,1,0,1,34,0,0.0,115,79,36,2,1,0,,
545,Arden Key,28,TEN,LOLB,16,15,0,0,0,0,1,2,0,1,0,0,6.5,42,24,18,11,15,0,,
546,Josh Sweat,27,PHI,RLB,16,15,0,0,0,0,2,0,0,0,0,0,8.0,41,27,14,9,15,0,,
547,Rachaad White,25,TAM,RB,16,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
548,Andre Cisco,24,JAX,SS,16,14,1,22,0,22,7,0,0,0,0,0,0.0,68,44,24,1,0,0,,
549,Beaux Limmer,23,LAR,C,16,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
550,Ladd McConkey,23,LAC,WR,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,AP ORoY-9,
551,Michael Pittman Jr.,27,IND,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
552,Tyrique Stevenson,24,CHI,LCB,16,14,2,43,1,43,12,1,0,0,0,0,0.0,78,51,27,1,0,0,,
553,Jourdan Lewis,29,DAL,LCB,16,13,1,0,0,0,8,1,0,1,0,0,1.0,71,39,32,3,2,0,,
554,Nathan Shepherd,31,NOR,RDT,16,13,0,0,0,0,0,0,0,0,0,0,1.5,37,16,21,3,6,0,,
555,Darius Slayton,27,NYG,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
556,Kyle Van Noy,33,BAL,ROLB,16,13,0,0,0,0,2,2,0,1,0,0,12.5,41,25,16,14,21,0,PB,
557,Michael Wilson,24,ARI,WR,16,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
558,Malik Mustapha,22,SFO,SS,16,12,1,1,0,1,5,0,0,0,0,0,0.0,72,32,40,2,0,0,AP DRoY-14,
559,DeAundre Alford,27,ATL,CB,16,11,0,0,0,0,11,1,0,0,0,0,1.0,83,61,22,1,1,0,,
560,Julian Hill,24,MIA,TE,16,11,0,0,0,0,0,0,1,0,0,0,0.0,4,1,3,0,0,0,,
561,George Karlaftis III,23,KAN,LDE,16,11,0,0,0,0,5,0,0,0,0,0,8.0,35,21,14,9,28,0,,
562,Jer'Zhan Newton,22,WAS,LDT,16,11,0,0,0,0,1,1,0,1,2,0,2.0,44,19,25,6,7,0,,
563,Garrett Williams,23,ARI,LCB,16,11,2,0,0,0,9,1,0,0,0,0,0.0,58,40,18,0,0,0,,
564,Chase Brown,24,CIN,RB,16,10,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
565,Devin Bush Jr.,26,CLE,LLB,16,10,0,0,0,0,3,0,0,0,0,0,1.0,76,45,31,8,1,0,,
566,Logan Hall,24,TAM,RDE,16,10,0,0,0,0,1,0,0,1,0,0,5.5,28,17,11,6,10,0,,
567,Mike Hilton,30,CIN,CB,16,10,1,0,0,0,5,0,0,0,0,0,0.0,73,50,23,12,1,0,,
568,Ernest Jones,25,2TM,RILB,16,15,1,12,0,12,4,1,0,0,0,0,0.5,138,77,61,4,3,0,,
568,Ernest Jones,25,TEN,RILB,6,5,0,0,0,0,2,0,0,0,0,0,0.0,44,29,15,3,1,0,,
568,Ernest Jones,25,SEA,LB,10,10,1,12,0,12,2,1,0,0,0,0,0.5,94,48,46,1,2,0,,
569,Levi Onwuzurike,26,DET,DL,16,10,0,0,0,0,0,1,0,0,0,0,1.5,28,16,12,1,13,0,,
570,Nolan Smith,23,PHI,LOLB,16,10,0,0,0,0,2,1,0,2,0,0,6.5,42,21,21,8,11,0,,
571,Dante Stills,25,ARI,DT,16,10,0,0,0,0,1,1,0,0,0,0,4.5,42,20,22,4,6,0,,
572,Cooper DeJean,21,PHI,DB,16,9,0,0,0,0,6,1,2,3,0,0,0.5,51,38,13,3,1,0,AP DRoY-4,
573,Tyrice Knight,24,SEA,ROLB,16,9,0,0,0,0,2,0,0,1,-2,0,1.5,88,41,47,3,4,0,,
574,Isaiah Likely,24,BAL,TE,16,9,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
575,LaBryan Ray,27,CAR,LDE,16,9,0,0,0,0,0,0,0,0,0,0,1.0,41,15,26,2,2,0,,
576,Charles Snowden,26,LVR,LDE,16,9,0,0,0,0,4,0,0,0,0,0,1.5,39,18,21,3,7,0,,
577,Ja'Tavion Sanders,21,CAR,TE,16,8,0,0,0,0,0,0,1,1,2,0,0.0,0,0,0,0,0,0,,
578,Payne Durham,24,TAM,TE,16,6,0,0,0,0,0,0,1,0,0,0,0.0,2,0,2,0,0,0,,
579,Nazeeh Johnson,26,KAN,S,16,6,0,0,0,0,3,0,0,0,0,0,1.0,56,33,23,3,1,0,,
580,Christian Elliss,25,NWE,LILB,16,5,1,6,0,6,5,1,0,1,0,0,1.5,80,42,38,1,5,0,,
581,Jaleel McLaughlin,24,DEN,RB,16,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
582,Ogbonnia Okoronkwo,29,CLE,DE,16,5,0,0,0,0,0,1,0,0,0,0,3.0,23,15,8,5,6,0,,
583,Jeremiah Pharms,28,NWE,DT,16,5,0,0,0,0,0,0,0,0,0,0,2.0,33,16,17,4,5,0,,
584,Charlie Woerner,27,ATL,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
585,Cole Bishop,22,BUF,S,16,4,0,0,0,0,2,1,0,0,0,0,0.0,40,25,15,1,0,0,,
586,Brandin Echols,27,NYJ,CB,16,4,2,0,0,0,3,0,0,1,0,0,0.0,40,29,11,1,0,0,,
587,Luke Gifford,29,TEN,LB,16,4,1,0,0,0,2,0,0,0,0,0,0.0,49,31,18,1,0,0,,
588,Hunter Luepke,24,DAL,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,12,4,8,0,0,0,,
589,Tyree Wilson,24,LVR,DE,16,4,0,0,0,0,0,1,0,0,0,0,4.5,27,16,11,6,10,0,,
590,Ameer Abdullah,31,LVR,RB,16,3,0,0,0,0,0,0,2,1,0,0,0.0,4,2,2,0,0,0,,
591,Dyami Brown,25,WAS,WR,16,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
592,Isaac Guerendo,24,SFO,RB,16,3,0,0,0,0,0,0,3,0,0,0,0.0,2,0,2,0,0,0,,
593,Xavier Hutchinson,24,HOU,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
594,Isaiah McGuire,23,CLE,DE,16,3,0,0,0,0,0,3,0,0,0,0,2.5,36,18,18,8,9,0,,
595,Quintin Morris,25,BUF,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
596,Sam Okuayinonu,26,SFO,DL,16,3,0,0,0,0,1,1,0,0,0,0,3.0,35,25,10,6,7,0,,
597,Winston Reid,25,CLE,OLB,16,3,0,0,0,0,2,0,0,1,0,0,0.5,23,15,8,1,1,0,,
598,J.J. Russell,26,TAM,LB,16,3,0,0,0,0,2,0,0,1,0,0,0.0,33,20,13,0,0,0,,
599,Zayne Anderson,27,GNB,S,16,2,1,18,0,18,2,0,0,0,0,0,0.0,16,13,3,0,0,0,,
600,Jake Hansen,26,HOU,LB,16,2,0,0,0,0,0,0,0,0,0,0,1.0,28,17,11,1,1,0,,
601,Anfernee Orji,24,NOR,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,30,16,14,2,0,0,,
602,Clark Phillips,23,ATL,CB,16,2,1,45,0,45,5,2,0,1,5,0,0.0,35,27,8,3,0,0,,
603,Ty Summers,29,NYG,LB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,29,13,16,1,0,0,,
604,Derek Barnett,28,HOU,DE,16,1,0,0,0,0,0,2,0,2,64,2,5.0,26,15,11,4,7,0,,
605,Tank Bigsby,23,JAX,RB,16,1,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,,
606,Raheem Blackshear,25,CAR,RB,16,1,0,0,0,0,0,0,2,2,0,0,0.0,3,2,1,0,0,0,,
607,Darnay Holmes,26,LVR,CB,16,1,0,0,0,0,3,0,0,0,0,0,1.0,30,14,16,2,1,0,,
608,Jalyx Hunt,23,PHI,OLB,16,1,0,0,0,0,1,2,0,0,0,0,1.5,21,12,9,1,3,0,,
609,Owen Pappoe,24,ARI,LB,16,1,0,0,0,0,2,1,0,0,0,0,0.0,28,18,10,0,0,0,,
610,Will Shipley,22,PHI,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
611,Solomon Thomas,29,NYJ,DL,16,1,0,0,0,0,2,1,0,1,0,0,3.5,26,15,11,5,6,0,,
612,Nick Vigil,31,DAL,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,22,10,12,0,0,0,,
613,Adetomiwa Adebawore,23,IND,DT,16,0,0,0,0,0,0,0,0,0,0,0,1.0,7,5,2,3,2,0,,
614,Nick Bellore,35,WAS,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,21,11,10,1,0,0,,
615,Joe Cardona,32,NWE,LS,16,0,0,0,0,0,0,1,0,0,0,0,0.0,4,3,1,0,0,0,,
616,Tyler Davis,24,LAR,DL,16,0,0,0,0,0,0,0,0,0,0,0,0.5,29,12,17,2,1,0,,
617,Feleipe Franks,27,CAR,TE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,10,6,4,0,0,0,,
618,Matt Gay,30,IND,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
619,Tyler Goodson,24,IND,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
620,Jalyn Holmes,28,2TM,DL,16,0,0,0,0,0,0,0,0,0,0,0,2.0,18,11,7,6,3,0,,
620,Jalyn Holmes,28,NYJ,DL,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,1,1,0,,
620,Jalyn Holmes,28,WAS,DT,11,0,0,0,0,0,0,0,0,0,0,0,2.0,14,10,4,5,2,0,,
621,Khaleke Hudson,27,CLE,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0,1,0,,
622,Isaiahh Loudermilk,27,PIT,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.0,17,10,7,0,0,0,,
623,Arron Mosby,25,GNB,DL,16,0,0,0,0,0,2,0,0,0,0,0,0.5,12,6,6,1,2,0,,
624,Rico Payton,25,NOR,CB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,11,6,5,0,0,0,,
625,Jon Rhattigan,25,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,6,6,0,0,0,,
626,Darrell Taylor,27,CHI,DL,16,0,0,0,0,0,2,2,0,0,0,0,3.0,32,20,12,3,9,0,,
627,Jake Tonges,25,SFO,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
628,Dallas Turner,21,MIN,OLB,16,0,1,4,0,4,1,0,0,0,0,0,3.0,20,12,8,3,5,0,,
629,Payton Turner,25,NOR,DE,16,0,0,0,0,0,4,2,0,0,0,0,2.0,21,10,11,3,3,0,,
