Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Josh Reynolds,29.0,WR,5,1.0,192.0,75,Texas A&M,2/16/1995,7,2.0,Denver Broncos,Los Angeles Rams,4.0,117.0,2017.0
Malcolm Roach,26.0,DT,17,1.0,290.0,75,Texas,6/9/1998,4,2.0,Denver Broncos,,,,
Drew Sanders,24.0,LB,4,0.0,233.0,77,"Alabama,Arkansas",12/31/2000,1,0.0,Denver Broncos,Denver Broncos,3.0,67.0,2023.0
Alex Singleton,31.0,LB,3,3.0,240.0,74,Montana St.,12/7/1993,5,2.0,Denver Broncos,,,,
JL Skinner,23.0,S,14,0.0,220.0,76,Boise St.,4/16/2001,1,1.0,Denver Broncos,Denver Broncos,6.0,183.0,2023.0
Keidron Smith,25.0,DB,9,0.0,210.0,74,"Mississippi,Kentucky",11/1/1999,1,0.0,Denver Broncos,,,,
Tremon Smith,28.0,CB,17,0.0,190.0,72,Central Arkansas,7/20/1996,6,1.0,Denver Broncos,Kansas City Chiefs,6.0,196.0,2018.0
Jarrett Stidham,28.0,QB,3,0.0,215.0,75,"Baylor,Auburn",8/8/1996,5,0.0,Denver Broncos,New England Patriots,4.0,133.0,2019.0
Justin Strnad,28.0,RILB,17,8.0,235.0,75,Wake Forest,8/21/1996,3,5.0,Denver Broncos,Denver Broncos,5.0,178.0,2020.0
Patrick Surtain II,24.0,LCB,16,16.0,202.0,74,Alabama,4/14/2000,3,15.0,Denver Broncos,Denver Broncos,1.0,9.0,2021.0
Courtland Sutton,29.0,WR,17,13.0,216.0,76,SMU,10/10/1995,6,10.0,Denver Broncos,Denver Broncos,2.0,40.0,2018.0
Reese Taylor,25.0,CB,1,0.0,188.0,69,"Indiana,Purdue",8/27/1999,1,0.0,Denver Broncos,,,,
Calvin Throckmorton,28.0,OG,2,0.0,311.0,77,Oregon,8/16/1996,3,0.0,Denver Broncos,,,,
Dondrea Tillman,26.0,OLB,12,0.0,270.0,75,Indiana (PA),4/30/1998,1,1.0,Denver Broncos,,,,
Adam Trautman,27.0,TE,17,14.0,253.0,77,Dayton,2/5/1997,4,2.0,Denver Broncos,New Orleans Saints,3.0,105.0,2020.0
Eyioma Uwazurike,26.0,DL,4,0.0,320.0,78,Iowa St.,5/6/1998,2,0.0,Denver Broncos,Denver Broncos,4.0,116.0,2022.0
Devaughn Vele,27.0,WR,13,7.0,210.0,77,Utah,12/12/1997,0,4.0,Denver Broncos,Denver Broncos,7.0,235.0,2024.0
Levi Wallace,29.0,CB,13,2.0,179.0,72,Alabama,6/12/1995,6,1.0,Denver Broncos,,,,
Blake Watson,25.0,RB,2,0.0,195.0,69,"Old Dominion,Memphis",10/14/1999,0,0.0,Denver Broncos,,,,
Luke Wattenberg,27.0,C,13,13.0,300.0,77,Washington,9/10/1997,2,5.0,Denver Broncos,Denver Broncos,5.0,171.0,2022.0
Kristian Welch,26.0,LB,6,1.0,240.0,75,Iowa,5/24/1998,4,1.0,Denver Broncos,,,,
Javonte Williams,24.0,RB,17,11.0,220.0,70,North Carolina,4/25/2000,3,6.0,Denver Broncos,Denver Broncos,2.0,35.0,2021.0
