Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Hayden Hurst,31.0,TE,9,2.0,245.0,76,South Carolina,8/24/1993,6,1.0,Los Angeles Chargers,Baltimore Ravens,1.0,25.0,2018.0
Eddie Jackson,31.0,FS,2,0.0,202.0,72,Alabama,12/10/1993,7,0.0,Los Angeles Chargers,Chicago Bears,4.0,112.0,2017.0
Brenden Jaimes,25.0,OL,9,0.0,300.0,77,Nebraska,5/28/1999,3,1.0,Los Angeles Chargers,Los Angeles Chargers,5.0,159.0,2021.0
Derwin James,28.0,SS,16,16.0,215.0,74,Florida St.,8/3/1996,6,11.0,Los Angeles Chargers,Los Angeles Chargers,1.0,17.0,2018.0
Tony Jefferson,32.0,S,8,4.0,212.0,71,Oklahoma,1/27/1992,11,2.0,Los Angeles Chargers,,,,
Jaylen Johnson,24.0,WR,1,0.0,194.0,74,"Georgia,East Carolina",5/26/2000,0,0.0,Los Angeles Chargers,,,,
Zion Johnson,25.0,LG,17,17.0,316.0,75,"Davidson,Boston Col.",11/18/1999,2,7.0,Los Angeles Chargers,Los Angeles Chargers,1.0,17.0,2022.0
Quentin Johnston,23.0,WR,15,11.0,215.0,76,TCU,9/6/2001,1,7.0,Los Angeles Chargers,Los Angeles Chargers,1.0,21.0,2023.0
Deane Leonard,25.0,DB,10,0.0,195.0,72,"Calgary,Mississippi",11/20/1999,2,1.0,Los Angeles Chargers,Los Angeles Chargers,7.0,236.0,2022.0
Blake Lynch,27.0,LB,1,0.0,225.0,75,Baylor,2/14/1997,4,0.0,Los Angeles Chargers,,,,
Khalil Mack,33.0,LOLB,16,16.0,269.0,75,Buffalo,2/22/1991,10,12.0,Los Angeles Chargers,Oakland Raiders,1.0,5.0,2014.0
Scott Matlock,24.0,FB/DL,17,11.0,296.0,76,Boise St.,6/28/2000,1,6.0,Los Angeles Chargers,Los Angeles Chargers,6.0,200.0,2023.0
Marcus Maye,31.0,S,4,1.0,207.0,72,Florida,3/9/1993,7,1.0,Los Angeles Chargers,New York Jets,2.0,39.0,2017.0
Ladd McConkey,23.0,WR,16,14.0,185.0,72,Georgia,11/11/2001,0,11.0,Los Angeles Chargers,Los Angeles Chargers,2.0,34.0,2024.0
Jordan McFadden,25.0,OL,1,0.0,303.0,74,Clemson,11/16/1999,1,0.0,Los Angeles Chargers,Los Angeles Chargers,5.0,156.0,2023.0
Elijah Molden,25.0,CB,15,12.0,192.0,70,Washington,1/30/1999,3,6.0,Los Angeles Chargers,Tennessee Titans,3.0,100.0,2021.0
Caleb Murphy,25.0,LB,3,0.0,254.0,75,"Grand Valley St.,Ferris St.",12/15/1999,1,0.0,Los Angeles Chargers,,,,
Sam Mustipher,28.0,C,12,1.0,306.0,75,Notre Dame,8/13/1996,4,1.0,Los Angeles Chargers,,,,
Nick Niemann,27.0,LB,13,0.0,244.0,75,Iowa,12/2/1997,3,1.0,Los Angeles Chargers,Los Angeles Chargers,6.0,185.0,2021.0
Otito Ogbonnia,24.0,NT,17,17.0,320.0,76,UCLA,8/25/2000,2,9.0,Los Angeles Chargers,Los Angeles Chargers,5.0,160.0,2022.0
Josh Palmer,25.0,WR,15,7.0,210.0,73,Tennessee,9/22/1999,3,6.0,Los Angeles Chargers,Los Angeles Chargers,3.0,77.0,2021.0
Jaret Patterson,25.0,RB,1,0.0,195.0,68,Buffalo,12/23/1999,3,0.0,Los Angeles Chargers,,,,
Denzel Perryman,32.0,RILB,11,11.0,240.0,71,Miami (FL),12/5/1992,9,6.0,Los Angeles Chargers,San Diego Chargers,2.0,48.0,2015.0
Trey Pipkins,28.0,RG,15,15.0,307.0,78,Sioux Falls,9/5/1996,5,8.0,Los Angeles Chargers,Los Angeles Chargers,3.0,91.0,2019.0
Shaquille Quarterman,27.0,LB,10,0.0,234.0,72,Miami (FL),10/28/1997,4,1.0,Los Angeles Chargers,Jacksonville Jaguars,4.0,140.0,2020.0
Jalen Reagor,25.0,WR,8,2.0,197.0,71,TCU,1/2/1999,4,1.0,Los Angeles Chargers,Philadelphia Eagles,1.0,21.0,2020.0
Brenden Rice,22.0,WR,3,0.0,210.0,75,"Colorado,USC",3/18/2002,0,0.0,Los Angeles Chargers,Los Angeles Chargers,7.0,225.0,2024.0
Jamaree Salyer,24.0,OL,17,4.0,325.0,76,Georgia,7/13/2000,2,3.0,Los Angeles Chargers,Los Angeles Chargers,6.0,195.0,2022.0
Asante Samuel Jr.,25.0,CB,4,4.0,180.0,70,Florida St.,10/3/1999,3,1.0,Los Angeles Chargers,Los Angeles Chargers,2.0,47.0,2021.0
Foster Sarell,26.0,T,11,0.0,322.0,78,Stanford,8/28/1998,2,1.0,Los Angeles Chargers,,,,
JK Scott,29.0,P,17,0.0,208.0,77,Alabama,10/30/1995,6,3.0,Los Angeles Chargers,Green Bay Packers,5.0,172.0,2018.0
Laviska Shenault Jr.,26.0,WR,1,1.0,224.0,73,Colorado,10/5/1998,4,0.0,Los Angeles Chargers,Jacksonville Jaguars,2.0,42.0,2020.0
Rashawn Slater,25.0,LT,15,15.0,315.0,76,Northwestern,3/26/1999,3,10.0,Los Angeles Chargers,Los Angeles Chargers,1.0,13.0,2021.0
Stone Smartt,26.0,TE,15,2.0,226.0,76,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,2,2.0,Los Angeles Chargers,,,,
Tarheeb Still,22.0,RCB,14,12.0,196.0,73,Maryland,6/9/2002,0,6.0,Los Angeles Chargers,Los Angeles Chargers,5.0,137.0,2024.0
Teair Tart,27.0,DT,17,0.0,315.0,74,Florida International,2/28/1997,4,2.0,Los Angeles Chargers,,,,
Ja'Sir Taylor,25.0,DB,15,2.0,185.0,70,Wake Forest,1/8/1999,2,2.0,Los Angeles Chargers,Los Angeles Chargers,6.0,214.0,2022.0
Eric Tomlinson,32.0,TE,9,1.0,265.0,78,Texas-El Paso,4/22/1992,8,0.0,Los Angeles Chargers,,,,
Tuli Tuipulotu,22.0,OLB,17,9.0,266.0,75,USC,9/3/2002,1,6.0,Los Angeles Chargers,Los Angeles Chargers,2.0,54.0,2023.0
Kimani Vidal,23.0,RB,10,0.0,215.0,68,Troy,8/28/2001,0,2.0,Los Angeles Chargers,Los Angeles Chargers,6.0,181.0,2024.0
Kendall Williamson,24.0,DB,2,0.0,203.0,72,Stanford,8/24/2000,1,0.0,Los Angeles Chargers,Chicago Bears,7.0,258.0,2023.0
