Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Austin Hooper,30.0,TE,17,8.0,254.0,76,Stanford,10/29/1994,8,4.0,New England Patriots,Atlanta Falcons,3.0,81.0,2016.0
Curtis Jacobs,22.0,LB,9,2.0,241.0,73,Penn St.,2/18/2002,0,1.0,New England Patriots,,,,
Demontrey Jacobs,26.0,RT,15,13.0,315.0,78,"Grambling St.,South Florida",11/22/1998,1,5.0,New England Patriots,,,,
Anfernee Jennings,27.0,ROLB,16,16.0,255.0,74,Alabama,9/1/1997,4,7.0,New England Patriots,New England Patriots,3.0,87.0,2020.0
Terrell Jennings,23.0,RB,3,0.0,217.0,72,Florida A&M,3/1/2001,0,0.0,New England Patriots,,,,
Eric Johnson,26.0,DT,11,0.0,299.0,76,Missouri State,7/16/1998,2,1.0,New England Patriots,Indianapolis Colts,5.0,159.0,2022.0
Jonathan Jones,31.0,LCB,17,14.0,185.0,69,Auburn,9/20/1993,8,4.0,New England Patriots,,,,
Marcus Jones,26.0,CB,14,9.0,188.0,68,"Troy,Houston",10/22/1998,2,3.0,New England Patriots,New England Patriots,3.0,85.0,2022.0
Truman Jones,24.0,DE,1,0.0,250.0,75,Harvard,5/13/2000,1,0.0,New England Patriots,,,,
Michael Jordan,26.0,LG,12,11.0,315.0,78,Ohio St.,1/25/1998,5,4.0,New England Patriots,Cincinnati Bengals,4.0,136.0,2019.0
Titus Leo,25.0,LB,4,0.0,245.0,75,Wagner,8/26/1999,1,0.0,New England Patriots,Indianapolis Colts,6.0,211.0,2023.0
Nick Leverett,27.0,G,5,1.0,310.0,75,Rice,1/11/1997,3,1.0,New England Patriots,,,,
Vederian Lowe,25.0,LT,14,13.0,315.0,77,Illinois,4/17/1999,2,5.0,New England Patriots,Minnesota Vikings,6.0,184.0,2022.0
Marte Mapu,25.0,SS,10,9.0,230.0,75,Sacramento St.,11/8/1999,1,3.0,New England Patriots,New England Patriots,3.0,76.0,2023.0
Ochaun Mathis,25.0,OLB,5,0.0,260.0,77,"TCU,Nebraska",1/9/1999,1,0.0,New England Patriots,Los Angeles Rams,6.0,189.0,2023.0
Drake Maye,22.0,QB,13,12.0,225.0,76,North Carolina,8/30/2002,0,8.0,New England Patriots,New England Patriots,1.0,3.0,2024.0
Raekwon McMillan,29.0,LB,9,4.0,250.0,74,Ohio St.,11/17/1995,6,2.0,New England Patriots,Miami Dolphins,2.0,54.0,2017.0
Joe Milton,24.0,QB,1,0.0,246.0,77,"Michigan,Tennessee",3/6/2000,0,1.0,New England Patriots,New England Patriots,6.0,193.0,2024.0
Yannick Ngakoue,29.0,LB,6,0.0,246.0,74,Maryland,3/31/1995,8,0.0,New England Patriots,Jacksonville Jaguars,3.0,69.0,2016.0
Chukwuma Okorafor,27.0,T,1,1.0,320.0,78,Western Michigan,8/8/1997,6,0.0,New England Patriots,Pittsburgh Steelers,3.0,92.0,2018.0
Michael Onwenu,27.0,RG,17,17.0,350.0,75,Michigan,12/10/1997,4,5.0,New England Patriots,New England Patriots,6.0,182.0,2020.0
K.J. Osborn,27.0,WR,7,4.0,200.0,72,"Buffalo,Miami (FL)",6/10/1997,4,0.0,New England Patriots,Minnesota Vikings,5.0,176.0,2020.0
Jabrill Peppers,29.0,S,6,6.0,217.0,71,Michigan,10/4/1995,7,2.0,New England Patriots,Cleveland Browns,1.0,25.0,2017.0
Dell Pettus,23.0,S,17,1.0,200.0,71,Troy,6/2/2001,0,1.0,New England Patriots,,,,
Jeremiah Pharms,28.0,DT,16,5.0,300.0,74,"Sacramento CC,Delta College,Friends",10/16/1996,1,3.0,New England Patriots,,,,
Ja'Lynn Polk,22.0,WR,15,7.0,203.0,73,"Texas Tech,Washington",4/11/2002,0,1.0,New England Patriots,New England Patriots,2.0,37.0,2024.0
Monty Rice,25.0,OLB,3,1.0,233.0,72,Georgia,1/8/1999,3,1.0,New England Patriots,Tennessee Titans,3.0,92.0,2021.0
Layden Robinson,23.0,G,13,11.0,311.0,75,Texas A&M,5/3/2001,0,4.0,New England Patriots,New England Patriots,4.0,103.0,2024.0
Tyrese Robinson,25.0,G,1,0.0,317.0,75,Oklahoma,8/21/1999,1,0.0,New England Patriots,,,,
Jaquelin Roy,24.0,DT,6,1.0,305.0,75,LSU,10/22/2000,1,1.0,New England Patriots,Minnesota Vikings,5.0,141.0,2023.0
Brenden Schooler,27.0,S,17,0.0,210.0,74,"Oregon,Texas",5/30/1997,2,6.0,New England Patriots,,,,
Joey Slye,28.0,K,17,0.0,213.0,71,Virginia Tech,4/10/1996,5,2.0,New England Patriots,,,,
Lecitus Smith,26.0,C,8,1.0,314.0,75,Virginia Tech,7/13/1998,2,1.0,New England Patriots,Arizona Cardinals,6.0,215.0,2022.0
Sidy Sow,26.0,G,12,1.0,318.0,77,Eastern Michigan,6/28/1998,1,1.0,New England Patriots,New England Patriots,4.0,117.0,2023.0
Rhamondre Stevenson,26.0,RB,15,14.0,227.0,72,"Cerritos (CA),Oklahoma",2/23/1998,3,5.0,New England Patriots,New England Patriots,4.0,120.0,2021.0
Cole Strange,26.0,G,3,2.0,310.0,77,Chattanooga,7/31/1998,2,1.0,New England Patriots,New England Patriots,1.0,29.0,2022.0
Sione Takitaki,29.0,LB,11,4.0,245.0,73,BYU,6/8/1995,5,2.0,New England Patriots,Cleveland Browns,3.0,80.0,2019.0
Jahlani Tavai,28.0,RILB,17,16.0,255.0,74,Hawaii,9/28/1996,5,7.0,New England Patriots,Detroit Lions,2.0,43.0,2019.0
Zachary Thomas,26.0,OT,8,0.0,305.0,77,San Diego St.,5/26/1998,2,0.0,New England Patriots,Chicago Bears,6.0,186.0,2022.0
Tyquan Thornton,24.0,WR,6,1.0,185.0,74,Baylor,9/7/2000,2,0.0,New England Patriots,New England Patriots,2.0,50.0,2022.0
Joshua Uche,26.0,LB,7,1.0,240.0,73,Michigan,9/18/1998,4,1.0,New England Patriots,New England Patriots,2.0,60.0,2020.0
Caedan Wallace,24.0,T,6,2.0,314.0,77,Penn St.,4/18/2000,0,1.0,New England Patriots,New England Patriots,3.0,68.0,2024.0
Jack Westover,25.0,TE,3,0.0,245.0,74,Washington,6/9/1999,0,0.0,New England Patriots,,,,
Keion White,25.0,LDE,17,13.0,285.0,77,"Old Dominion,Georgia Tech",1/20/1999,1,6.0,New England Patriots,New England Patriots,2.0,46.0,2023.0
Mitchell Wilcox,28.0,TE,2,0.0,250.0,76,South Florida,11/7/1996,3,0.0,New England Patriots,,,,
Marco Wilson,25.0,CB,10,0.0,191.0,72,Florida,3/3/1999,3,0.0,New England Patriots,Arizona Cardinals,4.0,136.0,2021.0
Deatrich Wise Jr.,30.0,DE,15,5.0,280.0,77,Arkansas,7/26/1994,7,3.0,New England Patriots,New England Patriots,4.0,131.0,2017.0
Oshane Ximines,28.0,OLB,2,0.0,254.0,76,Old Dominion,12/7/1996,5,0.0,New England Patriots,New York Giants,3.0,95.0,2019.0
