Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Michael Deiter,28.0,G,17,2.0,310.0,78,Wisconsin,9/3/1996,5,2.0,Washington Commanders,Miami Dolphins,3.0,78.0,2019.0
Jeff Driskel,31.0,QB,1,0.0,231.0,76,"Florida,Louisiana Tech",4/23/1993,6,0.0,Washington Commanders,San Francisco 49ers,6.0,207.0,2016.0
Austin Ekeler,29.0,RB,12,6.0,200.0,69,Western St. (CO),5/17/1995,7,7.0,Washington Commanders,,,,
Zach Ertz,34.0,TE,17,17.0,250.0,77,Stanford,11/10/1990,11,7.0,Washington Commanders,Philadelphia Eagles,2.0,35.0,2013.0
Clelin Ferrell,27.0,LDE,14,10.0,265.0,76,Clemson,5/17/1997,5,4.0,Washington Commanders,Oakland Raiders,1.0,4.0,2019.0
Emmanuel Forbes,23.0,CB,6,1.0,180.0,72,Mississippi St.,1/13/2001,1,1.0,Washington Commanders,Washington Commanders,1.0,16.0,2023.0
Darrick Forrest,25.0,S,10,1.0,200.0,71,Cincinnati,5/22/1999,3,1.0,Washington Commanders,Washington Football Team,5.0,163.0,2021.0
Dante Fowler,30.0,LLB,17,7.0,261.0,75,Florida,8/3/1994,8,5.0,Washington Commanders,Jacksonville Jaguars,1.0,3.0,2015.0
Zane Gonzalez,29.0,K,6,0.0,202.0,72,Arizona St.,5/7/1995,7,1.0,Washington Commanders,Cleveland Browns,7.0,224.0,2017.0
Dominique Hampton,24.0,S,1,0.0,220.0,75,Washington,7/25/2000,0,0.0,Washington Commanders,Washington Commanders,5.0,161.0,2024.0
Jalyn Holmes,28.0,DT,11,0.0,283.0,77,Ohio St.,1/25/1996,6,1.0,Washington Commanders,Minnesota Vikings,4.0,102.0,2018.0
Noah Igbinoghene,25.0,CB,17,10.0,197.0,71,Auburn,11/27/1999,4,3.0,Washington Commanders,Miami Dolphins,1.0,30.0,2020.0
Javontae Jean-Baptiste,24.0,DE,12,1.0,260.0,77,"Ohio St.,Notre Dame",5/16/2000,0,1.0,Washington Commanders,Washington Commanders,7.0,222.0,2024.0
Andre Jones,26.0,DE,2,0.0,258.0,77,Louisiana,10/25/1998,1,0.0,Washington Commanders,Washington Commanders,7.0,233.0,2023.0
Greg Joseph,30.0,K,1,0.0,206.0,72,Florida Atlantic,8/4/1994,6,0.0,Washington Commanders,,,,
Marshon Lattimore,28.0,CB,2,2.0,192.0,72,Ohio St.,5/19/1996,7,1.0,Washington Commanders,New Orleans Saints,1.0,11.0,2017.0
Cornelius Lucas,33.0,T,14,7.0,327.0,80,Kansas St.,7/18/1991,10,5.0,Washington Commanders,,,,
Frankie Luvu,28.0,RLB,17,17.0,236.0,75,Washington St.,9/19/1996,6,13.0,Washington Commanders,,,,
Jordan Magee,23.0,LB,8,1.0,226.0,75,Temple,3/24/2001,0,1.0,Washington Commanders,Washington Commanders,5.0,139.0,2024.0
Marcus Mariota,31.0,QB,3,0.0,222.0,76,Oregon,10/30/1993,9,2.0,Washington Commanders,Tennessee Titans,1.0,2.0,2015.0
Quan Martin,24.0,SS,16,16.0,195.0,72,Illinois,4/17/2000,1,5.0,Washington Commanders,Washington Commanders,2.0,47.0,2023.0
Phidarian Mathis,26.0,DT,12,0.0,312.0,76,Alabama,4/26/1998,2,1.0,Washington Commanders,Washington Commanders,2.0,47.0,2022.0
Luke McCaffrey,23.0,WR,17,4.0,198.0,74,"Nebraska,Rice",4/2/2001,0,2.0,Washington Commanders,Washington Commanders,3.0,100.0,2024.0
Terry McLaurin,29.0,WR,17,17.0,210.0,72,Ohio St.,9/15/1995,5,12.0,Washington Commanders,Washington Redskins,3.0,76.0,2019.0
Jeremy McNichols,29.0,RB,17,1.0,214.0,69,Boise St.,12/26/1995,7,2.0,Washington Commanders,Tampa Bay Buccaneers,5.0,162.0,2017.0
Chris Moore,31.0,WR,0,0.0,200.0,73,Cincinnati,6/16/1993,8,0.0,Washington Commanders,Baltimore Ravens,4.0,107.0,2016.0
Jer'Zhan Newton,22.0,LDT,16,11.0,295.0,74,Illinois,8/31/2002,0,5.0,Washington Commanders,Washington Commanders,2.0,36.0,2024.0
Efe Obada,32.0,DE,6,0.0,265.0,78,,4/13/1992,6,0.0,Washington Commanders,,,,
K.J. Osborn,27.0,WR,1,0.0,200.0,72,"Buffalo,Miami (FL)",6/10/1997,4,0.0,Washington Commanders,Minnesota Vikings,5.0,176.0,2020.0
Tyler Ott,32.0,LS,17,0.0,252.0,75,Harvard,2/28/1992,9,1.0,Washington Commanders,,,,
Tyler Owens,23.0,S,12,0.0,213.0,74,"Texas,Texas Tech",5/12/2001,0,1.0,Washington Commanders,,,,
Chris Paul,26.0,G,6,0.0,324.0,76,Tulsa,11/19/1998,2,1.0,Washington Commanders,Washington Commanders,7.0,230.0,2022.0
Daron Payne,27.0,RDT,17,17.0,320.0,75,Alabama,5/27/1997,6,7.0,Washington Commanders,Washington Redskins,1.0,13.0,2018.0
Bobby Price,26.0,CB,3,0.0,208.0,75,Norfolk St.,4/25/1998,4,0.0,Washington Commanders,,,,
Jeremy Reaves,28.0,S,17,0.0,200.0,71,South Alabama,8/29/1996,6,1.0,Washington Commanders,,,,
Brian Robinson Jr.,25.0,RB,14,13.0,228.0,73,Alabama,3/22/1999,2,7.0,Washington Commanders,Washington Commanders,3.0,98.0,2022.0
Chris Rodriguez,24.0,RB,9,0.0,224.0,71,Kentucky,9/26/2000,1,1.0,Washington Commanders,Washington Commanders,6.0,193.0,2023.0
Mike Sainristil,24.0,RCB,17,16.0,182.0,70,Michigan,10/3/2000,0,5.0,Washington Commanders,Washington Commanders,2.0,50.0,2024.0
Trenton Scott,30.0,T,17,1.0,320.0,77,Grambling St.,1/25/1994,6,2.0,Washington Commanders,,,,
Austin Seibert,28.0,K,9,0.0,200.0,69,Oklahoma,11/15/1996,5,2.0,Washington Commanders,Cleveland Browns,5.0,170.0,2019.0
Kevon Seymour,31.0,CB,3,0.0,188.0,72,USC,11/30/1993,8,0.0,Washington Commanders,Buffalo Bills,6.0,218.0,2016.0
Ben Sinnott,22.0,TE,17,2.0,247.0,76,Kansas St.,6/14/2002,0,0.0,Washington Commanders,Washington Commanders,2.0,53.0,2024.0
Benjamin St-Juste,27.0,LCB,17,14.0,200.0,75,"Michigan,Minnesota",9/8/1997,3,4.0,Washington Commanders,Washington Football Team,3.0,74.0,2021.0
Brycen Tremayne,25.0,WR,2,0.0,212.0,76,Stanford,11/18/1999,1,0.0,Washington Commanders,,,,
Bobby Wagner,34.0,MLB,17,17.0,241.0,72,Utah St.,6/27/1990,12,13.0,Washington Commanders,Seattle Seahawks,2.0,47.0,2012.0
Mykal Walker,27.0,OLB,17,0.0,230.0,75,"Azusa Pacific,Fresno St.",8/28/1997,4,2.0,Washington Commanders,Atlanta Falcons,4.0,119.0,2020.0
Carlos Watkins,31.0,DE,1,0.0,305.0,75,Clemson,12/5/1993,7,0.0,Washington Commanders,Houston Texans,4.0,142.0,2017.0
Tress Way,34.0,P,17,0.0,220.0,73,Oklahoma,4/18/1990,10,2.0,Washington Commanders,,,,
Andrew Wylie,30.0,RT,14,14.0,309.0,78,Eastern Michigan,8/19/1994,6,7.0,Washington Commanders,,,,
Colson Yankoff,24.0,TE,6,0.0,225.0,76,"Washington,UCLA",3/1/2000,0,0.0,Washington Commanders,,,,
Cade York,23.0,K,1,0.0,206.0,73,LSU,1/27/2001,2,0.0,Washington Commanders,Cleveland Browns,4.0,124.0,2022.0
Olamide Zaccheaus,27.0,WR,17,6.0,193.0,68,Virginia,7/23/1997,5,6.0,Washington Commanders,,,,
