Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Pressley Harvin III,24.0,P,17,0.0,255.0,72,Georgia Tech,9/17/1998,1,2.0,Pittsburgh Steelers,Pittsburgh Steelers,7.0,254.0,2021.0
J.C. Hassenauer,27.0,C,17,0.0,295.0,74,Alabama,9/15/1995,2,1.0,Pittsburgh Steelers,,,,
Cameron Heyward,33.0,DT,17,17.0,295.0,77,Ohio St.,5/6/1989,11,11.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,31.0,2011.0
Connor Heyward,23.0,TE,17,0.0,230.0,72,Michigan St.,1/22/1999,0,1.0,Pittsburgh Steelers,Pittsburgh Steelers,6.0,208.0,2022.0
Alex Highsmith,25.0,ROLB,17,17.0,242.0,76,Charlotte,8/7/1997,2,8.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,102.0,2020.0
Myles Jack,27.0,RILB,15,13.0,244.0,73,UCLA,9/3/1995,6,6.0,Pittsburgh Steelers,Jacksonville Jaguars,2.0,36.0,2016.0
Josh Jackson,26.0,CB,4,1.0,196.0,72,Iowa,4/3/1996,4,1.0,Pittsburgh Steelers,Green Bay Packers,2.0,45.0,2018.0
Diontae Johnson,26.0,WR,17,17.0,183.0,70,Toledo,7/5/1996,3,7.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,66.0,2019.0
Jamir Jones,24.0,LB,17,0.0,255.0,75,Notre Dame,6/14/1998,1,1.0,Pittsburgh Steelers,,,,
Damontae Kazee,29.0,S,9,4.0,174.0,71,San Diego St.,6/5/1993,5,2.0,Pittsburgh Steelers,Atlanta Falcons,5.0,149.0,2017.0
Miles Killebrew,29.0,S,17,0.0,222.0,74,Southern Utah,5/10/1993,6,1.0,Pittsburgh Steelers,Detroit Lions,4.0,111.0,2016.0
Christian Kuntz,28.0,LS,17,0.0,228.0,73,Duquesne,4/13/1994,1,1.0,Pittsburgh Steelers,,,,
DeMarvin Leal,22.0,DE,11,2.0,290.0,76,Texas A&M,7/1/2000,0,2.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,84.0,2022.0
Isaiahh Loudermilk,25.0,DT,11,3.0,293.0,79,Wisconsin,10/10/1997,1,2.0,Pittsburgh Steelers,Pittsburgh Steelers,5.0,156.0,2021.0
Arthur Maulet,29.0,CB,17,6.0,190.0,69,Memphis,7/13/1993,5,3.0,Pittsburgh Steelers,,,,
Anthony McFarland Jr.,24.0,RB,1,0.0,193.0,68,Maryland,3/4/1998,2,0.0,Pittsburgh Steelers,Pittsburgh Steelers,4.0,124.0,2020.0
Dan Moore,24.0,LT,17,17.0,315.0,77,Texas A&M,9/28/1998,1,8.0,Pittsburgh Steelers,Pittsburgh Steelers,4.0,128.0,2021.0
Tre Norwood,23.0,DB,15,3.0,194.0,72,Oklahoma,4/19/1999,1,1.0,Pittsburgh Steelers,Pittsburgh Steelers,7.0,245.0,2021.0
Larry Ogunjobi,28.0,LDE,16,16.0,305.0,74,Charlotte,6/3/1994,5,7.0,Pittsburgh Steelers,Cleveland Browns,3.0,65.0,2017.0
Chukwuma Okorafor,25.0,RT,17,17.0,320.0,78,Western Michigan,8/8/1997,4,7.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,92.0,2018.0
Gunner Olszewski,26.0,WR,16,2.0,190.0,72,Bemidji St.,11/26/1996,3,1.0,Pittsburgh Steelers,,,,
George Pickens,21.0,WR,17,12.0,200.0,75,Georgia,3/4/2001,0,7.0,Pittsburgh Steelers,Pittsburgh Steelers,2.0,52.0,2022.0
Kenny Pickett,24.0,QB,13,12.0,220.0,75,Pittsburgh,6/6/1998,0,7.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,20.0,2022.0
James Pierre,26.0,CB,17,2.0,185.0,74,Florida Atlantic,9/16/1996,2,2.0,Pittsburgh Steelers,,,,
Malik Reed,26.0,LB,14,2.0,245.0,74,Nevada,8/5/1996,3,2.0,Pittsburgh Steelers,,,,
Elijah Riley,24.0,S,4,0.0,205.0,72,Army,6/12/1998,2,0.0,Pittsburgh Steelers,,,,
Mark Robinson,23.0,LB,4,2.0,235.0,71,"Presbyterian,SE Missouri St.,Mississippi",8/14/1999,0,1.0,Pittsburgh Steelers,Pittsburgh Steelers,7.0,225.0,2022.0
Nick Sciba,23.0,K,1,0.0,191.0,69,Wake Forest,10/2/1999,0,0.0,Pittsburgh Steelers,,,,
Delontae Scott,25.0,DE,2,0.0,250.0,77,SMU,1/21/1997,1,0.0,Pittsburgh Steelers,,,,
Trenton Scott,28.0,G,8,1.0,320.0,77,Grambling St.,1/25/1994,4,1.0,Pittsburgh Steelers,,,,
Steven Sims,25.0,WR,12,2.0,190.0,70,Kansas,3/31/1997,3,1.0,Pittsburgh Steelers,,,,
Benny Snell Jr.,24.0,RB,17,0.0,224.0,70,Kentucky,2/27/1998,3,1.0,Pittsburgh Steelers,Pittsburgh Steelers,4.0,122.0,2019.0
Robert Spillane,27.0,LB,16,5.0,229.0,73,Western Michigan,12/14/1995,4,3.0,Pittsburgh Steelers,,,,
Cameron Sutton,27.0,RCB,16,15.0,188.0,71,Tennessee,2/27/1995,5,5.0,Pittsburgh Steelers,Pittsburgh Steelers,3.0,94.0,2017.0
Mitchell Trubisky,28.0,QB,7,5.0,222.0,75,North Carolina,8/20/1994,5,4.0,Pittsburgh Steelers,Chicago Bears,1.0,2.0,2017.0
Levi Wallace,27.0,LCB,15,9.0,179.0,72,Alabama,6/12/1995,4,4.0,Pittsburgh Steelers,,,,
Jaylen Warren,24.0,RB,16,0.0,215.0,68,"Snow College (UT),Utah St.,Oklahoma St.",11/1/1998,0,4.0,Pittsburgh Steelers,,,,
Derek Watt,30.0,FB,17,3.0,234.0,74,Wisconsin,11/7/1992,6,0.0,Pittsburgh Steelers,San Diego Chargers,6.0,198.0,2016.0
T.J. Watt,28.0,LOLB,10,10.0,252.0,76,Wisconsin,10/11/1994,5,8.0,Pittsburgh Steelers,Pittsburgh Steelers,1.0,30.0,2017.0
Cody White,24.0,WR,1,1.0,227.0,75,Michigan St.,11/28/1998,1,0.0,Pittsburgh Steelers,,,,
Quincy Wilson,26.0,CB,1,0.0,193.0,74,Florida,8/16/1996,5,0.0,Pittsburgh Steelers,Indianapolis Colts,2.0,46.0,2017.0
Ahkello Witherspoon,27.0,CB,4,4.0,195.0,74,Colorado,3/21/1995,5,1.0,Pittsburgh Steelers,San Francisco 49ers,3.0,66.0,2017.0
Chris Wormley,29.0,DE,13,1.0,300.0,77,Michigan,10/25/1993,5,2.0,Pittsburgh Steelers,Baltimore Ravens,3.0,74.0,2017.0
Renell Wren,27.0,DT,1,0.0,315.0,77,Arizona St.,10/23/1995,3,0.0,Pittsburgh Steelers,Cincinnati Bengals,4.0,125.0,2019.0
Matthew Wright,26.0,K,4,0.0,174.0,71,Central Florida,3/22/1996,2,1.0,Pittsburgh Steelers,,,,
