Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Roderick Perry,25.0,DT,2,0.0,300.0,74,"South Carolina St.,Illinois",12/3/1997,0,0.0,Cleveland Browns,,,,
Jacob Phillips,23.0,LB,7,4.0,228.0,75,LSU,4/1/1999,2,2.0,Cleveland Browns,Cleveland Browns,3.0,97.0,2020.0
Ethan Pocic,27.0,C,13,13.0,320.0,78,LSU,8/5/1995,5,5.0,Cleveland Browns,Seattle Seahawks,2.0,58.0,2017.0
Reggie Ragland,29.0,LB,4,2.0,252.0,74,Alabama,9/24/1993,5,1.0,Cleveland Browns,Buffalo Bills,2.0,41.0,2016.0
Isaac Rochell,27.0,DE,6,1.0,280.0,76,Notre Dame,4/22/1995,5,1.0,Cleveland Browns,Los Angeles Chargers,7.0,225.0,2017.0
Chester Rogers,28.0,WR,3,0.0,184.0,72,Grambling St.,1/12/1994,6,0.0,Cleveland Browns,,,,
Anthony Schwartz,22.0,WR,11,1.0,195.0,72,Auburn,9/5/2000,1,1.0,Cleveland Browns,Cleveland Browns,3.0,91.0,2021.0
Ben Stille,25.0,DT,6,1.0,296.0,76,Nebraska,11/12/1997,0,1.0,Cleveland Browns,,,,
Sione Takitaki,27.0,MLB/RLB,12,8.0,245.0,73,BYU,6/8/1995,3,3.0,Cleveland Browns,Cleveland Browns,3.0,80.0,2019.0
Wyatt Teller,28.0,RG,15,15.0,315.0,76,Virginia Tech,11/21/1994,4,7.0,Cleveland Browns,Buffalo Bills,5.0,166.0,2018.0
Isaiah Thomas,24.0,DE,10,0.0,272.0,77,Oklahoma,12/3/1998,0,1.0,Cleveland Browns,Cleveland Browns,7.0,223.0,2022.0
Tommy Togiai,23.0,DT,12,2.0,296.0,74,Ohio St.,9/19/1999,1,2.0,Cleveland Browns,Cleveland Browns,4.0,132.0,2021.0
Anthony Walker,27.0,LB,3,3.0,235.0,73,Northwestern,8/8/1995,5,1.0,Cleveland Browns,Indianapolis Colts,5.0,161.0,2017.0
Denzel Ward,25.0,LCB,14,14.0,190.0,71,Ohio St.,4/28/1997,4,6.0,Cleveland Browns,Cleveland Browns,1.0,4.0,2018.0
Deshaun Watson,27.0,QB,6,6.0,223.0,75,Clemson,9/14/1995,5,4.0,Cleveland Browns,Houston Texans,1.0,12.0,2017.0
Greedy Williams,25.0,CB,11,1.0,185.0,74,LSU,12/3/1997,3,1.0,Cleveland Browns,Cleveland Browns,2.0,46.0,2019.0
Jedrick Wills Jr.,23.0,LT,17,17.0,307.0,76,Alabama,5/17/1999,2,8.0,Cleveland Browns,Cleveland Browns,1.0,10.0,2020.0
Perrion Winfrey,22.0,DT,13,0.0,290.0,76,"Iowa Western,Oklahoma",8/15/2000,0,1.0,Cleveland Browns,Cleveland Browns,4.0,108.0,2022.0
Chase Winovich,27.0,DE,8,2.0,251.0,75,Michigan,4/19/1995,3,1.0,Cleveland Browns,New England Patriots,3.0,77.0,2019.0
Michael Woods II,22.0,WR,10,0.0,204.0,73,"Arkansas,Oklahoma",3/19/2000,0,0.0,Cleveland Browns,Cleveland Browns,6.0,202.0,2022.0
Alex Wright,22.0,DE,17,5.0,267.0,77,Ala-Birmingham,9/5/2000,0,3.0,Cleveland Browns,Cleveland Browns,3.0,78.0,2022.0
Cade York,21.0,K,17,0.0,206.0,73,LSU,1/27/2001,0,1.0,Cleveland Browns,Cleveland Browns,4.0,124.0,2022.0
