Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Wyatt Davis,23.0,G,1,0.0,315.0,76,Ohio St.,2/17/1999,1,0.0,Arizona Cardinals,Minnesota Vikings,3.0,86.0,2021.0
Victor Dimukeje,23.0,OLB,14,2.0,262.0,74,Duke,11/18/1999,1,1.0,Arizona Cardinals,Arizona Cardinals,6.0,210.0,2021.0
Michael Dogbe,26.0,DE,13,4.0,295.0,75,Temple,5/5/1996,3,2.0,Arizona Cardinals,Arizona Cardinals,7.0,249.0,2019.0
Greg Dortch,24.0,WR,16,4.0,180.0,67,Wake Forest,5/29/1998,3,4.0,Arizona Cardinals,,,,
Zach Ertz,32.0,TE,10,10.0,250.0,77,Stanford,11/10/1990,9,3.0,Arizona Cardinals,Philadelphia Eagles,2.0,35.0,2013.0
Cody Ford,26.0,G,11,3.0,345.0,75,Oklahoma,12/28/1996,3,2.0,Arizona Cardinals,Buffalo Bills,2.0,38.0,2019.0
Leki Fotu,24.0,NT,17,9.0,317.0,77,Utah,8/23/1998,2,4.0,Arizona Cardinals,Arizona Cardinals,4.0,114.0,2020.0
Max Garcia,31.0,LG,12,7.0,309.0,76,Florida,11/9/1991,7,3.0,Arizona Cardinals,Denver Broncos,4.0,133.0,2015.0
Dennis Gardeck,28.0,LB,14,3.0,232.0,72,Sioux Falls,8/9/1994,4,2.0,Arizona Cardinals,,,,
Markus Golden,31.0,ROLB,17,14.0,260.0,74,Missouri,3/13/1991,7,5.0,Arizona Cardinals,Arizona Cardinals,2.0,58.0,2015.0
A.J. Green,34.0,WR,15,10.0,207.0,76,Georgia,7/31/1988,11,2.0,Arizona Cardinals,Cincinnati Bengals,1.0,4.0,2011.0
Kamu Grugier-Hill,28.0,LB,9,0.0,230.0,74,Eastern Illinois,5/16/1994,6,1.0,Arizona Cardinals,New England Patriots,6.0,208.0,2016.0
Nate Hairston,28.0,DB,2,0.0,185.0,72,Temple,6/30/1994,5,0.0,Arizona Cardinals,Indianapolis Colts,5.0,158.0,2017.0
Antonio Hamilton,29.0,LCB,10,5.0,200.0,72,South Carolina St.,1/24/1993,6,2.0,Arizona Cardinals,,,,
Sean Harlow,27.0,G,17,3.0,284.0,76,Oregon St.,3/28/1995,3,2.0,Arizona Cardinals,Atlanta Falcons,4.0,136.0,2017.0
Will Hernandez,27.0,RG,13,13.0,332.0,74,Texas-El Paso,9/2/1995,4,6.0,Arizona Cardinals,New York Giants,2.0,34.0,2018.0
Trysten Hill,24.0,DT,6,0.0,310.0,75,Central Florida,3/25/1998,3,0.0,Arizona Cardinals,Dallas Cowboys,2.0,58.0,2019.0
DeAndre Hopkins,30.0,WR,9,9.0,210.0,73,Clemson,6/6/1992,9,6.0,Arizona Cardinals,Houston Texans,1.0,27.0,2013.0
Rodney Hudson,33.0,C,4,4.0,315.0,74,Florida St.,7/12/1989,11,2.0,Arizona Cardinals,Kansas City Chiefs,2.0,55.0,2011.0
D.J. Humphries,29.0,LT,8,8.0,307.0,77,Florida,12/28/1993,6,3.0,Arizona Cardinals,Arizona Cardinals,1.0,24.0,2015.0
Keaontay Ingram,23.0,RB,12,0.0,220.0,72,"Texas,USC",10/26/1999,0,1.0,Arizona Cardinals,Arizona Cardinals,6.0,201.0,2022.0
Andy Isabella,26.0,WR,3,0.0,188.0,69,Massachusetts,11/18/1996,3,0.0,Arizona Cardinals,Arizona Cardinals,2.0,62.0,2019.0
Josh Jackson,26.0,CB,1,0.0,196.0,72,Iowa,4/3/1996,4,0.0,Arizona Cardinals,Green Bay Packers,2.0,45.0,2018.0
Josh Jones,25.0,LT,17,9.0,339.0,79,Houston,6/22/1997,2,4.0,Arizona Cardinals,Arizona Cardinals,3.0,72.0,2020.0
Manny Jones,23.0,DT,4,0.0,290.0,76,Colorado St.,6/6/1999,0,0.0,Arizona Cardinals,,,,
Devon Kennard,31.0,LB,5,1.0,256.0,75,USC,6/24/1991,8,1.0,Arizona Cardinals,New York Giants,5.0,174.0,2014.0
Rashard Lawrence,24.0,NT,5,5.0,308.0,74,LSU,8/27/1998,2,2.0,Arizona Cardinals,Arizona Cardinals,4.0,131.0,2020.0
Jonathan Ledbetter,25.0,DE,14,3.0,282.0,76,Georgia,9/12/1997,3,2.0,Arizona Cardinals,,,,
Andy Lee,40.0,P,17,0.0,185.0,73,Pittsburgh,8/11/1982,18,2.0,Arizona Cardinals,San Francisco 49ers,6.0,188.0,2004.0
Jesse Luketa,23.0,LB,7,0.0,253.0,75,Penn St.,1/15/1999,0,0.0,Arizona Cardinals,Arizona Cardinals,7.0,256.0,2022.0
Christian Matthew,26.0,CB,14,3.0,195.0,74,"Georgia Southern,Samford,Valdosta St.",10/26/1996,0,2.0,Arizona Cardinals,Arizona Cardinals,7.0,244.0,2022.0
Trey McBride,23.0,TE,16,13.0,246.0,76,Colorado St.,11/22/1999,0,2.0,Arizona Cardinals,Arizona Cardinals,2.0,55.0,2022.0
Colt McCoy,36.0,QB,4,3.0,212.0,73,Texas,9/5/1986,12,2.0,Arizona Cardinals,Cleveland Browns,3.0,85.0,2010.0
Trace McSorley,27.0,QB,6,1.0,202.0,72,Penn St.,8/23/1995,3,1.0,Arizona Cardinals,Baltimore Ravens,6.0,197.0,2019.0
Rondale Moore,22.0,WR,8,8.0,181.0,67,Purdue,6/9/2000,1,3.0,Arizona Cardinals,Arizona Cardinals,2.0,49.0,2021.0
Trayvon Mullen,25.0,CB,8,0.0,194.0,74,Clemson,9/20/1997,3,0.0,Arizona Cardinals,Oakland Raiders,2.0,40.0,2019.0
Byron Murphy,24.0,LCB,9,9.0,190.0,71,Washington,1/18/1998,3,4.0,Arizona Cardinals,Arizona Cardinals,2.0,33.0,2019.0
Kyler Murray,25.0,QB,11,11.0,207.0,70,"Texas A&M,Oklahoma",8/7/1997,3,8.0,Arizona Cardinals,Arizona Cardinals,1.0,1.0,2019.0
Ben Niemann,27.0,LB,17,9.0,235.0,74,Iowa,7/27/1995,4,4.0,Arizona Cardinals,,,,
Matt Prater,38.0,K,13,0.0,201.0,70,Central Florida,8/10/1984,15,3.0,Arizona Cardinals,,,,
Billy Price,28.0,C,11,11.0,308.0,76,Ohio St.,10/12/1994,4,5.0,Arizona Cardinals,Cincinnati Bengals,1.0,21.0,2018.0
Justin Pugh,32.0,LG,5,5.0,311.0,77,Syracuse,8/15/1990,9,2.0,Arizona Cardinals,New York Giants,1.0,19.0,2013.0
Myjai Sanders,24.0,LOLB,13,4.0,248.0,77,Cincinnati,7/12/1998,0,2.0,Arizona Cardinals,Arizona Cardinals,3.0,100.0,2022.0
Isaiah Simmons,24.0,LILB,17,13.0,238.0,76,Clemson,7/26/1998,2,6.0,Arizona Cardinals,Arizona Cardinals,1.0,8.0,2020.0
Lecitus Smith,24.0,G,10,2.0,314.0,75,Virginia Tech,7/13/1998,0,1.0,Arizona Cardinals,Arizona Cardinals,6.0,215.0,2022.0
Cameron Thomas,22.0,LB,17,0.0,265.0,76,San Diego St.,1/7/2000,0,1.0,Arizona Cardinals,Arizona Cardinals,3.0,87.0,2022.0
Josh Thomas,26.0,S,2,0.0,205.0,72,Appalachian St.,11/19/1996,2,0.0,Arizona Cardinals,,,,
Deionte Thompson,25.0,S,3,0.0,195.0,73,Alabama,2/11/1997,3,0.0,Arizona Cardinals,Arizona Cardinals,5.0,139.0,2019.0
Jalen Thompson,24.0,SS,17,17.0,190.0,71,Washington St.,7/18/1998,3,6.0,Arizona Cardinals,Arizona Cardinals,5.0,1.0,
Badara Traore,25.0,T,1,0.0,320.0,79,LSU,3/12/1997,1,0.0,Arizona Cardinals,,,,
Zeke Turner,26.0,DB,15,1.0,225.0,74,Washington,6/9/1996,4,1.0,Arizona Cardinals,,,,
Tanner Vallejo,28.0,LB,17,5.0,230.0,73,Boise St.,12/16/1994,5,2.0,Arizona Cardinals,Buffalo Bills,6.0,195.0,2017.0
Nick Vigil,29.0,LB,4,2.0,239.0,74,Utah St.,8/20/1993,6,1.0,Arizona Cardinals,Cincinnati Bengals,3.0,87.0,2016.0
Tristan Vizcaino,26.0,K,1,0.0,205.0,74,Washington,7/31/1996,2,0.0,Arizona Cardinals,,,,
Jonathan Ward,25.0,RB,5,0.0,202.0,72,Central Michigan,9/30/1997,2,0.0,Arizona Cardinals,,,,
Charles Washington,29.0,S,6,0.0,192.0,70,Fresno St.,3/10/1993,5,0.0,Arizona Cardinals,,,,
J.J. Watt,33.0,LDE,16,16.0,288.0,77,"Central Michigan,Wisconsin",3/22/1989,11,6.0,Arizona Cardinals,Houston Texans,1.0,11.0,2011.0
Jace Whittaker,27.0,CB,6,4.0,185.0,71,Arizona,7/16/1995,2,1.0,Arizona Cardinals,,,,
Darrel Williams,27.0,RB,6,0.0,219.0,71,LSU,4/15/1995,4,1.0,Arizona Cardinals,,,,
Maxx Williams,28.0,TE,11,1.0,252.0,76,Minnesota,4/12/1994,7,0.0,Arizona Cardinals,Baltimore Ravens,2.0,55.0,2015.0
Ty'Son Williams,26.0,RB,1,0.0,220.0,72,"North Carolina,South Carolina,BYU",9/4/1996,1,0.0,Arizona Cardinals,,,,
Marco Wilson,23.0,RCB,14,13.0,191.0,71,Florida,3/3/1999,1,5.0,Arizona Cardinals,Arizona Cardinals,4.0,136.0,2021.0
Javon Wims,28.0,WR,1,0.0,221.0,74,"Hinds CC,Georgia",9/11/1994,4,0.0,Arizona Cardinals,Chicago Bears,7.0,224.0,2018.0
Antwaun Woods,29.0,NT,1,0.0,318.0,73,USC,1/3/1993,6,0.0,Arizona Cardinals,,,,
