Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Trent Sieg,27.0,LS,17,0.0,240.0,75,Colorado St.,5/19/1995,4,1.0,Las Vegas Raiders,,,,
John Simpson,25.0,G,11,2.0,330.0,76,Clemson,8/19/1997,2,2.0,Las Vegas Raiders,Las Vegas Raiders,4.0,109.0,2020.0
Jarrett Stidham,26.0,QB,5,2.0,215.0,75,"Baylor,Auburn",8/8/1996,3,3.0,Las Vegas Raiders,New England Patriots,4.0,133.0,2019.0
Roderic Teamer,25.0,S,17,3.0,205.0,72,Tulane,5/12/1997,3,1.0,Las Vegas Raiders,,,,
Jerry Tillery,26.0,DE,8,4.0,295.0,78,Notre Dame,10/8/1996,3,2.0,Las Vegas Raiders,Los Angeles Chargers,1.0,28.0,2019.0
DJ Turner,25.0,WR,9,0.0,205.0,69,"Maryland,Pittsburgh",1/18/1997,1,0.0,Las Vegas Raiders,,,,
Kendal Vickers,27.0,DT,8,0.0,295.0,75,Tennessee,5/23/1995,2,1.0,Las Vegas Raiders,,,,
Darren Waller,30.0,TE,9,6.0,238.0,78,Georgia Tech,9/13/1992,7,4.0,Las Vegas Raiders,Baltimore Ravens,6.0,204.0,2015.0
Sam Webb,24.0,CB,17,3.0,194.0,72,Missouri Western St.,5/19/1998,0,1.0,Las Vegas Raiders,,,,
Zamir White,23.0,RB,14,0.0,227.0,71,Georgia,9/18/1999,0,0.0,Las Vegas Raiders,Las Vegas Raiders,4.0,122.0,2022.0
Rock Ya-Sin,26.0,LCB,11,9.0,195.0,71,Temple,5/23/1996,3,3.0,Las Vegas Raiders,Indianapolis Colts,2.0,34.0,2019.0
