Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Brandon Smith,21.0,LB,12,1.0,241.0,75,Penn St.,4/12/2001,0,1.0,Carolina Panthers,Carolina Panthers,4.0,120.0,2022.0
Shi Smith,24.0,WR,17,6.0,190.0,70,South Carolina,10/26/1998,1,3.0,Carolina Panthers,Carolina Panthers,6.0,204.0,2021.0
Stephen Sullivan,26.0,TE,14,0.0,245.0,77,LSU,11/28/1996,2,0.0,Carolina Panthers,Seattle Seahawks,7.0,251.0,2020.0
Keith Taylor,24.0,CB,17,2.0,195.0,75,Washington,11/20/1998,1,2.0,Carolina Panthers,Carolina Panthers,5.0,166.0,2021.0
Ian Thomas,26.0,TE,17,17.0,253.0,75,Indiana,6/6/1996,4,2.0,Carolina Panthers,Carolina Panthers,4.0,101.0,2018.0
Stantley Thomas-Oliver,24.0,CB,3,0.0,190.0,72,Florida International,6/4/1998,2,0.0,Carolina Panthers,Carolina Panthers,7.0,221.0,2020.0
Shaq Thompson,28.0,LLB,17,17.0,230.0,72,Washington,4/21/1994,7,8.0,Carolina Panthers,Carolina Panthers,1.0,25.0,2015.0
Tommy Tremble,22.0,TE,17,4.0,250.0,76,Notre Dame,6/2/2000,1,2.0,Carolina Panthers,Carolina Panthers,3.0,83.0,2021.0
P.J. Walker,27.0,QB,6,5.0,215.0,71,Temple,2/26/1995,2,2.0,Carolina Panthers,,,,
Preston Williams,25.0,WR,1,0.0,220.0,77,Colorado St.,3/27/1997,3,0.0,Carolina Panthers,,,,
Damien Wilson,29.0,MLB,17,5.0,245.0,73,Minnesota,5/28/1993,7,3.0,Carolina Panthers,Dallas Cowboys,4.0,127.0,2015.0
Xavier Woods,27.0,FS,15,15.0,200.0,71,Louisiana Tech,7/26/1995,5,6.0,Carolina Panthers,Dallas Cowboys,6.0,191.0,2017.0
Chandler Wooten,23.0,LB,9,0.0,230.0,75,Auburn,4/25/1999,0,1.0,Carolina Panthers,,,,
