Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Amari Rodgers,23.0,WR,10,0.0,212.0,69,Clemson,9/23/1999,1,0.0,Green Bay Packers,Green Bay Packers,3.0,85.0,2021.0
Jon Runyan Jr.,25.0,RG,17,17.0,307.0,76,Michigan,8/8/1997,2,9.0,Green Bay Packers,Green Bay Packers,6.0,192.0,2020.0
Darnell Savage Jr.,25.0,FS,16,13.0,198.0,71,Maryland,7/30/1997,3,4.0,Green Bay Packers,Green Bay Packers,1.0,21.0,2019.0
Tedarrell Slaton,25.0,DT,17,2.0,340.0,77,Florida,10/3/1997,1,2.0,Green Bay Packers,Green Bay Packers,5.0,173.0,2021.0
Preston Smith,30.0,LOLB,17,17.0,265.0,77,Mississippi St.,11/17/1992,7,8.0,Green Bay Packers,Washington Redskins,2.0,38.0,2015.0
Eric Stokes,23.0,RCB,9,9.0,193.0,73,Georgia,3/1/1999,1,2.0,Green Bay Packers,Green Bay Packers,1.0,29.0,2021.0
Patrick Taylor,24.0,RB,14,0.0,217.0,74,Memphis,4/29/1998,1,0.0,Green Bay Packers,,,,
Luke Tenuta,23.0,T,3,0.0,314.0,78,Virginia Tech,9/1/1999,0,0.0,Green Bay Packers,Buffalo Bills,6.0,209.0,2022.0
Zach Tom,23.0,LT,9,5.0,304.0,76,Wake Forest,3/26/1999,0,3.0,Green Bay Packers,Green Bay Packers,4.0,140.0,2022.0
Robert Tonyan,28.0,TE,17,3.0,240.0,77,Indiana St.,4/30/1994,4,5.0,Green Bay Packers,,,,
Samori Toure,24.0,WR,11,2.0,196.0,73,"Montana,Nebraska",3/24/1998,0,1.0,Green Bay Packers,Green Bay Packers,7.0,258.0,2022.0
Quay Walker,22.0,RILB,17,16.0,241.0,76,Georgia,5/8/2000,0,7.0,Green Bay Packers,Green Bay Packers,1.0,22.0,2022.0
Rasheed Walker,22.0,T,1,0.0,324.0,78,Penn St.,2/13/2000,0,0.0,Green Bay Packers,Green Bay Packers,7.0,249.0,2022.0
Sammy Watkins,29.0,WR,9,3.0,211.0,73,Clemson,6/14/1993,8,2.0,Green Bay Packers,Buffalo Bills,1.0,4.0,2014.0
Christian Watson,23.0,WR,14,11.0,208.0,76,North Dakota St.,5/12/1999,0,7.0,Green Bay Packers,Green Bay Packers,2.0,34.0,2022.0
Eric Wilson,28.0,LB,13,0.0,230.0,73,Cincinnati,9/26/1994,5,1.0,Green Bay Packers,,,,
Juwann Winfree,26.0,WR,3,0.0,210.0,73,Colorado,9/4/1996,3,0.0,Green Bay Packers,Denver Broncos,6.0,187.0,2019.0
Devonte Wyatt,24.0,DT,16,0.0,304.0,75,"Hutchinson (KS),Georgia",3/31/1998,0,1.0,Green Bay Packers,Green Bay Packers,1.0,28.0,2022.0
