Quarter,Time,Down,ToGo,Location,BAL,TAM,Detail,EPB,EPA,week,year,game_id
4.0,1:24,1.0,10.0,BAL 34,27.0,16.0,Tom Brady pass complete short right to Leonard Fournette for 15 yards (tackle by Patrick Queen),3.31,4.31,8.0,2022,109
4.0,1:15,,,,,,Timeout #3 by Tampa Bay Buccaneers,,,8.0,2022,109
4.0,1:15,1.0,10.0,BAL 19,27.0,16.0,Tom Brady pass complete short right to Cade Otton for 5 yards (tackle by Marcus Peters),4.31,4.53,8.0,2022,109
4.0,1:12,2.0,5.0,BAL 14,27.0,16.0,Tom Brady pass complete short left to Mike Evans for 6 yards (tackle by Brandon Stephens),4.53,5.37,8.0,2022,109
4.0,1:01,1.0,8.0,BAL 8,27.0,16.0,Tom Brady spiked the ball,5.37,4.57,8.0,2022,109
4.0,1:00,2.0,8.0,BAL 8,27.0,16.0,Tom Brady pass incomplete short left intended for Cade Otton (defended by Kyle Hamilton),4.57,3.58,8.0,2022,109
4.0,0:56,3.0,8.0,BAL 8,27.0,16.0,Tom Brady pass incomplete short middle intended for Chris Godwin (defended by Travis Jones),3.58,2.95,8.0,2022,109
4.0,0:53,4.0,8.0,BAL 8,27.0,22.0,"Tom Brady pass complete short right to Julio Jones for 8 yards, touchdown. Penalty on Jason Pierre-Paul: Defensive Offside, 5 yards (declined)",2.95,7.0,8.0,2022,109
4.0,0:49,,,BAL 2,27.0,22.0,"Two Point Attempt: Tom Brady pass incomplete. Penalty on Patrick Queen: Defensive Holding, 1 yard (accepted) Penalty on Chuck Clark: Defensive Holding, 5 yards (declined) . Penalty on Chuck Clark: Defensive Holding, 5 yards (declined) (no play)",1.0,1.0,8.0,2022,109
4.0,0:49,1.0,1.0,BAL 2,27.0,22.0,"Two Point Attempt: Rachaad White rushes, conversion fails.",1.0,-1.0,8.0,2022,109
4.0,0:49,,,,,,Timeout #1 by Baltimore Ravens,,,8.0,2022,109
4.0,0:49,,,TAM 35,27.0,22.0,"Jake Camarda kicks onside 11 yards, returned by Isaiah Likely for no gain",0.0,2.52,8.0,2022,109
4.0,0:48,1.0,10.0,TAM 46,27.0,22.0,Lamar Jackson kneels for -1 yards,2.52,1.84,8.0,2022,109
4.0,0:26,2.0,11.0,TAM 47,27.0,22.0,Lamar Jackson kneels for -1 yards,1.84,1.03,8.0,2022,109
