Rk,Player,Age,Team,Pos,G,GS,Def Interceptions Int,Def Interceptions Yds,Def Interceptions IntTD,Def Interceptions Lng,Def Interceptions PD,Fumbles FF,Fumbles Fmb,Fumbles FR,Fumbles Yds,Fumbles FRTD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Sfty,Awards,Player_URL
631,Christian Elliss,24,PHI,LB,12,1,0,0,0,0,0,0,0,0,0,0,0.0,21,13,8,2,0,0,,
631,Christian Elliss,24,NWE,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
632,Demetrius Flannigan-Fowles,27,SFO,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,19,12,7,4,0,0,,
633,Mike Ford,28,CLE,LB,16,1,1,10,0,10,2,0,0,1,0,0,0.0,28,22,6,0,0,0,,
634,William Gholston,32,TAM,DL,16,1,1,0,0,0,2,0,0,0,0,0,0.0,19,10,9,0,0,0,,
635,Deonte Harty,26,BUF,WR,16,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
636,Andrei Iosivas,24,CIN,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
637,Shaq Lawson,29,BUF,DE,16,1,0,0,0,0,0,0,0,0,0,0,1.0,13,7,6,2,7,0,,
638,Luke Masterson,25,LVR,LB,16,1,0,0,0,0,1,2,0,0,0,0,0.0,27,17,10,0,0,0,,
639,Owen Pappoe,23,ARI,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,11,5,6,0,1,0,,
640,Juanyeh Thomas,23,DAL,S,16,1,0,0,0,0,4,0,0,0,0,0,0.0,22,14,8,0,0,0,,
641,Tre Tucker,22,LVR,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
642,Zeke Turner,27,ARI,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,20,8,12,0,0,0,,
643,Alex Wright,23,CLE,DE,16,1,0,0,0,0,2,2,0,1,0,0,5.0,25,16,9,6,5,0,,
644,Cameron Young,23,SEA,DT,16,1,0,0,0,0,1,0,0,0,0,0,0.0,18,10,8,1,1,0,,
645,Joe Bachie,25,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
646,Nick Bellore,34,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,0,0,0,PB,
647,Cam Brown,25,NYG,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,8,7,1,0,0,0,,
648,Dylan Cole,29,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
649,Britain Covey,26,PHI,WR,16,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
650,Jalen Davis,27,CIN,CB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,5,3,2,0,0,0,,
651,Tae Davis,27,2TM,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,0,0,0,,
651,Tae Davis,27,ATL,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
651,Tae Davis,27,CAR,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,
652,Rico Dowdle,25,DAL,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
653,Markus Golden,32,PIT,LB,16,0,0,0,0,0,1,0,0,1,0,0,4.0,20,14,6,6,10,0,,
654,Da'Shawn Hand,28,MIA,DT,16,0,0,0,0,0,2,0,0,0,0,0,1.0,17,6,11,1,3,0,,
655,Zach Harrison,22,ATL,DL,16,0,0,0,0,0,1,0,0,0,0,0,3.0,33,18,15,4,5,0,,
656,Neville Hewitt,30,HOU,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,0,0,0,,
657,Darnay Holmes,25,NYG,CB,16,0,2,13,0,11,3,1,0,0,0,0,0.0,18,17,1,1,0,0,,
658,Travis Homer,25,CHI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
659,Xavier Hutchinson,23,HOU,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
660,Anthony Kendall,24,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,,
661,Isaiahh Loudermilk,26,PIT,DT,16,0,0,0,0,0,2,0,0,0,0,0,0.0,16,8,8,0,1,0,,
662,Anthony Nelson,26,TAM,OLB,16,0,0,0,0,0,1,0,0,0,0,0,3.0,40,21,19,7,6,0,,
663,Romeo Okwara,28,DET,DL,16,0,0,0,0,0,2,1,0,0,0,0,2.0,9,3,6,1,5,0,,
664,James Pierre,27,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,
665,Isaiah Pola-Mao,24,LVR,S,16,0,1,0,0,0,1,0,0,0,0,0,1.0,20,14,6,1,1,0,,
666,Eli Ricks,22,PHI,CB,16,0,0,0,0,0,3,0,0,0,0,0,0.0,19,13,6,1,0,0,,
667,Nephi Sewell,25,NOR,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,15,11,4,2,0,0,,
668,Matthew Slater,38,NWE,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
669,Austin Trammell,25,LAR,WR,16,0,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,,
670,KaVontae Turpin,27,DAL,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
671,Tony Adams,24,NYJ,S,15,15,3,50,0,45,5,0,0,0,0,0,0.0,82,54,28,6,0,0,,
672,Paulson Adebo,24,NOR,CB,15,15,4,32,0,27,18,2,0,2,0,0,0.0,76,60,16,0,0,0,,
673,Deonte Banks,22,NYG,CB,15,15,2,6,0,6,11,0,0,0,0,0,0.0,64,53,11,2,0,0,,
674,Julian Blackmon,25,IND,S,15,15,4,38,0,25,8,0,1,2,2,0,0.0,88,65,23,5,1,0,,
675,Reed Blankenship,24,PHI,S,15,15,3,17,0,17,11,0,0,1,0,0,0.0,113,79,34,2,1,0,,
676,Jaquan Brisker,24,CHI,DB,15,15,1,0,0,0,9,2,0,1,0,0,1.0,105,66,39,3,3,0,,
677,Andre Cisco,23,JAX,S,15,15,4,68,0,29,5,1,1,0,0,0,0.5,62,42,20,1,1,0,,
678,Amari Cooper,29,CLE,WR,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PB,
679,Fletcher Cox,33,PHI,LDT,15,15,0,0,0,0,2,1,0,1,8,0,5.0,33,15,18,3,17,0,,
680,Christian Darrisaw,24,MIN,T,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
681,Lavonte David,33,TAM,LB,15,15,0,0,0,0,5,1,0,0,0,0,4.5,134,86,48,17,5,0,,
682,Divine Deablo,25,LVR,LB,15,15,0,0,0,0,2,0,0,1,0,0,1.0,106,65,41,4,2,0,,
683,Tremaine Edmunds,25,CHI,LB,15,15,4,61,1,45,7,1,0,1,0,0,0.0,113,69,44,5,0,0,,
684,DeShon Elliott,26,MIA,S,15,15,1,0,0,0,7,0,0,1,0,0,0.0,82,53,29,1,0,0,,
685,Akayleb Evans,24,MIN,CB,15,15,1,1,0,1,7,3,0,0,0,0,0.0,65,49,16,0,0,0,,
686,Kendall Fuller,28,WAS,CB,15,15,2,23,0,23,9,0,0,2,-1,0,0.0,79,55,24,2,0,0,,
687,Jonathan Greenard,26,HOU,RDE,15,15,0,0,0,0,2,1,0,0,0,0,12.5,52,36,16,15,22,0,,
688,Dre Greenlaw,26,SFO,LB,15,15,0,13,0,13,4,0,0,0,0,0,1.5,120,75,45,5,4,0,,
689,Kyle Hamilton,22,BAL,S,15,15,4,25,1,18,13,1,0,0,0,0,3.0,81,63,18,10,4,0,"PB,AP-1",
690,Sam Hubbard,28,CIN,DE,15,15,0,0,0,0,0,0,0,2,0,0,6.0,58,38,20,7,17,0,,
691,James Hurst,32,NOR,OL,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
692,Elgton Jenkins,28,GNB,OL,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
693,Ernest Jones,24,LAR,LB,15,15,0,0,0,0,6,0,0,0,0,0,4.5,145,74,71,14,6,0,,
694,Kerby Joseph,23,DET,S,15,15,4,37,0,22,11,0,0,0,0,0,0.0,82,69,13,1,0,0,,
695,Travis Kelce,34,KAN,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,
696,Tyler Linderbaum,23,BAL,C,15,15,0,0,0,0,0,0,1,0,-15,0,0.0,0,0,0,0,0,0,PB,
697,Devin Lloyd,25,JAX,LB,15,15,0,0,0,0,7,0,0,2,13,0,0.0,127,75,52,2,1,0,,
698,Raheem Mostert,31,MIA,RB,15,15,0,0,0,0,0,0,4,1,-1,0,0.0,0,0,0,0,0,0,PB,
699,Kenneth Murray,25,LAC,LB,15,15,1,0,0,0,4,0,0,0,0,0,3.0,107,79,28,7,4,0,,
700,Jabrill Peppers,28,NWE,DB,15,15,2,34,0,33,8,1,1,1,0,0,1.0,78,52,26,5,2,0,,
701,Jalen Pitre,24,HOU,S,15,15,0,0,0,0,5,1,0,1,22,0,0.0,84,58,26,6,2,0,,
702,Frank Ragnow,27,DET,C,15,15,0,0,0,0,0,0,1,0,-10,0,0.0,0,0,0,0,0,0,"PB,AP-2",
703,Sheldon Rankins,29,HOU,DT,15,15,0,0,0,0,0,1,0,1,13,1,6.0,37,29,8,9,10,0,,
704,D.J. Reed,27,NYJ,CB,15,15,1,0,0,0,9,1,0,0,0,0,0.0,76,62,14,2,0,0,,
705,Brian Robinson Jr.,24,WAS,RB,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,,
706,Deebo Samuel,27,SFO,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
707,Justin Simmons,30,DEN,FS,15,15,3,39,0,33,8,2,0,1,7,0,1.0,70,53,17,2,0,0,"PB,AP-2",
708,Geno Smith,33,SEA,QB,15,15,0,0,0,0,0,0,5,2,-3,0,0.0,0,0,0,0,0,0,PB,
709,C.J. Stroud,22,HOU,QB,15,15,0,0,0,0,0,0,8,1,-10,0,0.0,0,0,0,0,0,0,"PB,AP MVP-8,AP ORoY-1",
710,Jalen Thompson,25,ARI,S,15,15,4,49,0,35,9,1,0,0,0,0,1.0,78,59,19,5,3,0,,
711,Vita Vea,28,TAM,NT,15,15,0,0,0,0,0,2,0,0,0,0,5.5,43,28,15,8,9,0,,
712,Kenneth Walker III,23,SEA,RB,15,15,0,0,0,0,0,0,1,1,-7,0,0.0,0,0,0,0,0,0,,
713,Russell Wilson,35,DEN,QB,15,15,0,0,0,0,0,0,10,2,7,0,0.0,0,0,0,0,0,0,,
714,Andrew Wylie,29,WAS,OL,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,
715,Kevin Zeitler,33,BAL,G,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB,
716,Christian Benford,23,BUF,CB,15,14,2,8,0,8,10,2,0,1,0,0,0.0,54,43,11,3,0,0,,
717,Anfernee Jennings,26,NWE,LB,15,14,0,0,0,0,0,0,0,1,0,0,1.5,66,49,17,14,4,0,,
718,Eric Kendricks,31,LAC,LILB,15,14,0,0,0,0,6,1,0,0,0,0,3.5,117,79,38,7,7,0,,
719,Jonathan Mingo,22,CAR,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
720,D.J. Wonnum,26,MIN,OLB,15,14,0,0,0,0,6,0,0,1,51,1,8.0,62,33,29,7,15,0,,
721,Will Anderson,22,HOU,DE,15,13,0,0,0,0,1,0,0,0,0,0,7.0,45,29,16,10,22,0,"PB,AP DRoY-1",
722,Percy Butler,23,WAS,S,15,13,0,0,0,0,8,1,0,0,0,0,0.0,64,35,29,2,0,0,,
723,Ryan Neal,28,TAM,S,15,13,0,0,0,0,0,0,0,0,0,0,0.0,76,52,24,4,0,0,,
724,Desmond Ridder,24,ATL,QB,15,13,0,0,0,0,0,0,12,4,-16,0,0.0,0,0,0,0,0,0,,
725,Donovan Wilson,28,DAL,S,15,13,2,0,0,0,3,1,0,2,0,0,0.0,88,55,33,2,1,0,,
726,Andrew Beck,27,HOU,FB,15,12,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
727,Gerald Everett,29,LAC,TE,15,12,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
728,Jerry Jacobs,26,DET,CB,15,12,3,45,0,20,8,0,0,0,0,0,0.0,55,49,6,2,1,0,,
729,Nicholas Morrow,28,PHI,LB,15,12,0,0,0,0,5,1,0,2,0,0,3.0,95,66,29,12,5,1,,
730,DJ Chark,27,CAR,WR,15,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
731,T.J. Hockenson,26,MIN,TE,15,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
732,Roger McCreary,23,TEN,CB,15,11,1,18,0,18,6,1,0,0,0,0,2.0,86,62,24,7,2,0,,
733,Chidobe Awuzie,28,CIN,LCB,15,10,0,0,0,0,6,1,0,1,0,0,0.0,57,43,14,2,0,0,,
734,Nico Collins,24,HOU,WR,15,10,0,0,0,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0,,
735,Brian Branch,22,DET,DB,15,9,3,63,1,50,13,1,0,0,0,0,1.0,74,50,24,7,3,0,AP DRoY-5,
736,Elijah Molden,24,TEN,CB,15,8,1,44,1,44,4,1,0,1,1,0,0.0,73,47,26,1,0,0,,
737,Wan'Dale Robinson,22,NYG,WR,15,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
738,Dalton Schultz,27,HOU,TE,15,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
739,Rashid Shaheed,25,NOR,WR,15,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1",
740,Dante Stills,24,ARI,DT,15,8,0,0,0,0,0,0,0,1,0,0,3.5,47,18,29,5,5,0,,
741,Tre Brown,26,SEA,CB,15,7,2,40,1,40,6,2,0,0,0,0,1.0,34,29,5,2,1,0,,
742,Michael Carter II,24,NYJ,CB,15,7,0,0,0,0,9,1,0,0,0,0,0.0,50,37,13,1,1,0,,
743,Kylen Granson,25,IND,TE,15,7,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
744,Sione Takitaki,28,CLE,RLB/MLB,15,7,1,0,0,0,3,0,0,0,0,0,2.0,65,45,20,3,3,0,,
745,Dane Jackson,27,BUF,CB,15,6,0,0,0,0,5,1,0,0,0,0,0.0,39,34,5,0,0,0,,
746,Jeremy Ruckert,23,NYJ,TE,15,6,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
747,Ambry Thomas,24,SFO,CB,15,6,1,2,0,2,7,1,0,1,26,0,0.0,43,35,8,0,0,0,,
748,Dontayvion Wicks,22,GNB,WR,15,6,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,
749,Ji'Ayir Brown,23,SFO,S,15,5,2,0,0,0,4,0,0,0,0,0,0.0,35,22,13,0,0,0,,
750,Oren Burks,28,SFO,LB,15,5,1,11,0,11,1,0,0,1,0,0,1.0,46,29,17,3,1,0,,
751,Nik Bonitto,24,DEN,OLB,15,4,0,0,0,0,2,1,0,0,0,0,8.0,30,23,7,13,20,0,,
752,Josiah Deguara,26,GNB,TE,15,4,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,,
753,DeMarcco Hellams,23,ATL,S,15,4,0,0,0,0,0,0,0,0,0,0,0.0,40,25,15,1,1,0,,
754,Julian Hill,23,MIA,TE,15,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
755,Mike Hughes,26,ATL,CB,15,4,0,0,0,0,1,0,0,0,0,0,0.0,21,14,7,2,0,0,,
756,Mekhi Blackmon,24,MIN,CB,15,3,1,0,0,0,8,0,0,1,0,0,0.0,41,34,7,3,0,0,,
757,Lynn Bowden Jr.,26,NOR,WR,15,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
758,Jahmyr Gibbs,21,DET,RB,15,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,"PB,AP ORoY-4",
759,Charlie Kolar,24,BAL,TE,15,3,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
760,Larrell Murchison,26,LAR,DT,15,3,0,0,0,0,0,0,0,0,0,0,0.0,16,7,9,1,0,0,,
761,Cameron Thomas,23,ARI,OLB,15,3,0,0,0,0,1,0,0,1,2,1,0.0,22,13,9,3,1,0,,
762,Tre Avery,26,TEN,CB,15,2,0,0,0,0,2,0,0,0,0,0,0.0,33,28,5,2,0,0,,
763,D.J. Davidson,24,NYG,DL,15,2,0,0,0,0,2,0,0,0,0,0,0.5,13,6,7,1,1,0,,
764,Troy Dye,27,MIN,LB,15,2,0,0,0,0,0,1,0,0,0,0,1.0,17,11,6,1,2,0,,
765,Ta'Quon Graham,25,ATL,DL,15,2,0,0,0,0,0,1,0,0,0,0,1.0,23,6,17,1,2,0,,
766,Kareem Hunt,28,CLE,RB,15,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
767,Segun Olubi,24,IND,LB,15,2,1,0,0,0,1,0,0,1,6,0,0.0,26,20,6,0,0,0,,
768,Jammie Robinson,22,CAR,S,15,2,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,0,0,0,,
769,Sterling Shepard,30,NYG,WR,15,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
770,Joshua Uche,25,NWE,LB,15,2,0,0,0,0,0,0,0,0,0,0,3.0,15,8,7,3,6,0,,
771,Davis Allen,22,LAR,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
772,Amare Barno,24,CAR,OLB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,21,13,8,1,0,0,,
773,Essang Bassey,25,2TM,DB,15,2,0,0,0,0,3,0,0,0,0,0,0.0,21,13,8,0,0,0,,
773,Essang Bassey,25,DEN,DB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,
773,Essang Bassey,25,LAC,CB,11,1,0,0,0,0,3,0,0,0,0,0,0.0,13,8,5,0,0,0,,
774,Grant Calcaterra,25,PHI,TE,15,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
775,Elijah Campbell,28,MIA,DB,15,1,0,0,0,0,1,0,0,1,0,0,0.0,15,10,5,0,0,0,,
776,Dalvin Cook,28,NYJ,RB,15,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
777,Khalil Davis,27,HOU,DT,15,1,0,0,0,0,2,1,0,1,0,0,2.0,32,16,16,6,6,0,,
778,Mario Edwards,29,SEA,DE,15,1,0,0,0,0,1,1,0,0,0,0,2.0,21,15,6,5,6,0,,
779,A.J. Epenesa,25,BUF,DE,15,1,2,38,1,32,8,1,0,1,0,0,6.5,20,9,11,7,10,0,,
780,D'Shawn Jamison,24,CAR,CB,15,1,0,0,0,0,1,0,0,0,0,0,0.0,10,6,4,0,0,0,,
781,Emmanuel Ogbah,30,MIA,NT,15,1,1,5,0,5,2,1,0,0,0,0,5.5,20,7,13,3,9,0,,
782,Samuel Eguavoen,30,NYJ,LB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,,
783,Cam Gill,26,TAM,OLB,15,0,0,0,0,0,0,1,0,0,0,0,1.0,12,5,7,0,1,0,,
784,Josh Hayes,24,TAM,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,17,9,8,0,0,0,,
785,Daiyan Henley,24,LAC,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,16,9,7,0,0,0,,
786,Dustin Hopkins,33,CLE,K,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
787,Theo Jackson,25,MIN,S,15,0,1,0,0,0,1,0,0,0,0,0,0.0,21,14,7,0,1,0,,
788,Patrick Johnson,25,PHI,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
789,Roschon Johnson,22,CHI,RB,15,0,0,0,0,0,0,0,1,1,0,0,0.0,2,0,2,0,0,0,,
790,Tyler Lacy,24,JAX,DE,15,0,0,0,0,0,1,0,0,0,0,0,0.0,12,5,7,1,3,0,,
791,Will McDonald,24,NYJ,DL,15,0,0,0,0,0,0,1,0,1,0,0,3.0,14,9,5,4,5,0,,
792,Quintin Morris,24,BUF,TE,15,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
793,Amen Ogbongbemiga,25,LAC,LB,15,0,0,0,0,0,0,0,0,2,0,0,0.0,4,2,2,0,0,0,,
794,Brady Russell,25,SEA,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
795,Boston Scott,28,PHI,RB,15,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,,
796,Trenton Simpson,22,BAL,LB,15,0,0,0,0,0,0,0,0,1,10,0,1.0,13,10,3,2,1,0,,
797,Cam Smith,23,MIA,CB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
798,Ty Summers,28,NOR,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
799,Daniel Thomas,25,JAX,S,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,,
800,NaJee Thompson,23,MIN,CB,15,0,0,0,0,0,0,0,0,1,0,0,0.0,7,5,2,0,0,0,,
801,Tre'Vius Tomlinson,23,LAR,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,11,2,0,0,0,,
802,Armon Watts,27,PIT,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.5,15,6,9,0,3,0,,
803,Rashad Weaver,26,TEN,OLB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,20,11,9,4,0,0,,
804,Dee Winters,23,SFO,LB,15,0,0,0,0,0,1,0,0,0,0,0,0.0,10,6,4,0,0,0,,
805,Saquon Barkley,26,NYG,RB,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
806,Garrett Bradbury,28,MIN,C,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
807,Austin Ekeler,28,LAC,RB,14,14,0,0,0,0,0,0,5,1,-1,0,0.0,0,0,0,0,0,0,,
808,Alohi Gilman,26,LAC,S,14,14,2,0,0,0,10,3,0,2,52,0,0.0,73,49,24,2,0,0,,
809,Johnathan Hankins,31,DAL,DT,14,14,0,0,0,0,2,0,0,0,0,0,3.0,27,13,14,2,3,0,,
810,Micah Hyde,32,BUF,S,14,14,2,24,0,23,7,0,0,0,0,0,0.0,54,37,17,1,1,0,,
811,Adoree' Jackson,28,NYG,CB,14,14,1,76,1,76,8,1,0,0,0,0,0.0,63,49,14,0,0,0,,
812,Quinton Jefferson,30,NYJ,DL,14,14,0,0,0,0,0,1,0,1,-10,0,6.0,34,13,21,4,13,0,,
813,Jaylon Johnson,24,CHI,DB,14,14,4,65,1,39,10,1,1,0,0,0,0.0,36,31,5,1,0,0,"PB,AP-2",
814,Jonathan Jones,30,NWE,DB,14,14,0,0,0,0,7,0,0,0,0,0,0.0,48,40,8,0,0,0,,
815,Calijah Kancey,22,TAM,DL,14,14,0,0,0,0,1,0,0,0,0,0,4.0,26,19,7,10,12,0,AP DRoY-10,
816,David Montgomery,26,DET,RB,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
817,Byron Murphy,25,MIN,CB,14,14,3,59,0,37,13,1,1,1,0,0,0.0,57,43,14,4,0,0,,
818,Sean Murphy-Bunting,26,TEN,LCB,14,14,2,12,0,10,8,2,0,1,5,0,0.0,57,42,15,3,0,0,,
819,David Onyemata,31,ATL,DL,14,14,0,0,0,0,3,2,0,0,0,0,4.0,50,25,25,6,16,0,,
820,D.J. Reader,29,CIN,DT,14,14,0,0,0,0,1,0,0,1,0,0,1.0,34,20,14,2,7,0,,
821,Quay Walker,23,GNB,LB,14,14,1,37,1,37,3,0,0,0,0,0,2.5,118,59,59,7,5,0,,
822,Xavier Woods,28,CAR,S,14,14,2,-1,0,2,7,0,0,1,5,0,0.0,61,39,22,4,0,0,,
823,Blake Cashman,27,HOU,MLB,14,13,1,0,0,0,5,0,0,1,2,0,2.0,106,56,50,9,5,0,,
824,Jack Gibbens,25,TEN,LB,14,13,0,0,0,0,3,0,0,0,0,0,1.0,95,55,40,3,2,0,,
825,Greg Newsome II,23,CLE,CB,14,13,2,34,1,34,14,0,0,0,0,0,0.5,49,34,15,4,1,0,,
826,Isiah Pacheco,24,KAN,RB,14,13,0,0,0,0,0,0,1,0,-5,0,0.0,0,0,0,0,0,0,,
827,Devin White,25,TAM,LB,14,13,2,36,0,26,6,0,0,0,0,0,2.5,83,49,34,5,9,0,,
828,Devon Witherspoon,23,SEA,CB,14,13,1,97,1,97,16,1,0,0,0,0,3.0,79,56,23,8,4,0,"PB,AP DRoY-4",
829,Michael Mayer,22,LVR,TE,14,12,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
830,Kevin Strong,27,ARI,LDE,14,11,0,0,0,0,1,0,0,1,0,0,2.5,46,25,21,5,3,0,,
831,Hunter Henry,29,NWE,TE,14,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
832,Antonio Hamilton,30,ARI,CB,14,9,1,0,0,0,11,0,1,0,0,0,0.0,40,29,11,0,0,0,,
833,Damontae Kazee,30,PIT,S,14,9,2,37,0,30,3,0,0,2,1,0,0.0,61,46,15,0,0,0,,
834,Shaquille Leonard,28,2TM,LLB,14,12,0,0,0,0,0,0,0,0,0,0,1.0,88,46,42,4,1,0,,
834,Shaquille Leonard,28,IND,LLB,9,9,0,0,0,0,0,0,0,0,0,0,0.0,65,34,31,2,0,0,,
834,Shaquille Leonard,28,PHI,LB,5,3,0,0,0,0,0,0,0,0,0,0,1.0,23,12,11,2,1,0,,
835,Jordan Phillips,31,BUF,DT,14,9,0,0,0,0,5,0,0,0,0,0,2.5,15,10,5,2,5,0,,
836,Malik Harrison,25,BAL,LB,14,8,0,0,0,0,0,0,0,0,0,0,0.0,20,13,7,0,1,0,,
837,Geoff Swaim,30,ARI,TE,14,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
838,Kei'Trel Clark,22,ARI,CB,14,7,0,0,0,0,4,0,0,0,0,0,0.0,43,37,6,2,0,0,,
839,Demario Douglas,23,NWE,WR,14,7,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,
840,Cordale Flott,22,NYG,CB,14,7,1,21,0,21,5,1,0,0,0,0,0.0,36,25,11,0,0,0,,
841,Darrell Baker,25,IND,CB,14,6,0,0,0,0,7,0,0,0,0,0,0.0,35,28,7,0,0,0,,
842,Corey Ballentine,27,GNB,CB,14,6,1,0,0,0,7,0,0,0,0,0,0.0,43,28,15,0,0,0,,
843,Odell Beckham Jr.,31,BAL,WR,14,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
844,Sydney Brown,23,PHI,S,14,6,1,99,1,99,3,1,0,0,0,0,0.0,45,32,13,1,0,0,,
