Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Tackles,Tackles,Tackles,Unnamed: 28_level_0
119.0,Quan Martin,25.0,WAS,S,1.0,1.0,0.0,0.0,0.0,,37.0,,,0.0,,,24.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
120.0,Marcelino McCrary-Ball,26.0,NYJ,LB,1.0,0.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,108.3,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
121.0,Trent McDuffie,25.0,KAN,CB,1.0,1.0,0.0,7.0,4.0,57.1,35.0,8.8,5.0,1.0,110.1,13.1,29.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
122.0,Ivan Pace,25.0,MIN,LB,1.0,1.0,0.0,4.0,2.0,50.0,11.0,5.5,2.8,0.0,56.2,1.5,8.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,16.7,
123.0,Jalen Pitre,26.0,HOU,S,1.0,1.0,0.0,1.0,0.0,0.0,43.0,,43.0,0.0,79.2,34.0,23.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
124.0,D.J. Reed,29.0,DET,CB,1.0,1.0,0.0,1.0,1.0,100.0,34.0,34.0,34.0,0.0,118.7,61.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
125.0,Jarran Reed,33.0,SEA,NT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,
126.0,Tavius Robinson,26.0,BAL,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
127.0,Isaiah Rodgers,27.0,MIN,CB,1.0,1.0,0.0,4.0,2.0,50.0,4.0,2.0,1.0,0.0,56.2,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
128.0,Nick Scott,30.0,CAR,S,1.0,1.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,1.0,131.2,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
129.0,Darius Slay,34.0,PIT,CB,1.0,1.0,0.0,2.0,2.0,100.0,41.0,20.5,20.5,1.0,158.3,18.5,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,37.5,
130.0,Derek Stingley Jr.,24.0,HOU,CB,1.0,1.0,0.0,7.0,5.0,71.4,56.0,11.2,8.0,0.0,94.9,8.6,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
131.0,Eric Stokes,26.0,LVR,CB,1.0,1.0,0.0,7.0,5.0,71.4,43.0,8.6,6.1,0.0,87.2,8.9,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
132.0,Justin Strnad,29.0,DEN,LB,1.0,1.0,0.0,2.0,2.0,100.0,17.0,8.5,8.5,0.0,102.1,6.0,12.0,5.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,
133.0,Solomon Thomas,30.0,DAL,DT,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
134.0,Drue Tranquill,30.0,KAN,LB,1.0,1.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,5.0,5.0,6.0,8.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,
135.0,Andrew Van Ginkel,30.0,MIN,OLB,1.0,1.0,0.0,4.0,2.0,50.0,-2.0,-1.0,-0.5,0.0,56.2,2.8,-8.0,6.0,8.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,
136.0,Trevin Wallace,22.0,CAR,LB,1.0,1.0,0.0,1.0,0.0,0.0,27.0,,27.0,0.0,79.2,33.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
137.0,T.J. Watt,31.0,PIT,LB,1.0,1.0,0.0,2.0,1.0,50.0,33.0,33.0,16.5,0.0,95.8,-6.0,-5.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,16.7,
138.0,Nate Wiggins,22.0,BAL,CB,1.0,0.0,0.0,7.0,6.0,85.7,78.0,13.0,11.1,0.0,113.1,10.9,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
139.0,Dorian Williams,24.0,BUF,LB,1.0,1.0,0.0,1.0,1.0,100.0,13.0,13.0,13.0,0.0,118.7,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
140.0,Quinnen Williams,28.0,NYJ,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,
141.0,Sam Williams,26.0,DAL,DE,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,28.6,
142.0,Eric Wilson,31.0,MIN,LB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
143.0,Payton Wilson,25.0,PIT,LB,1.0,1.0,0.0,2.0,2.0,100.0,34.0,17.0,17.0,0.0,118.7,10.0,20.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,37.5,
144.0,Will Anderson,24.0,HOU,DE,1.0,1.0,0.0,1.0,0.0,0.0,-3.0,,-3.0,0.0,39.6,-4.0,-4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,
145.0,Alex Anzalone,31.0,DET,LB,1.0,1.0,0.0,0.0,0.0,,4.0,,,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
146.0,Darrell Baker,27.0,TEN,CB,1.0,0.0,0.0,4.0,4.0,100.0,46.0,11.5,11.5,1.0,154.2,5.8,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
147.0,Dane Belton,25.0,NYG,S,1.0,0.0,0.0,1.0,1.0,100.0,12.0,12.0,12.0,0.0,116.7,4.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
148.0,Cole Bishop,23.0,BUF,S,1.0,1.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
149.0,Teddye Buchanan,23.0,BAL,LB,1.0,0.0,0.0,2.0,1.0,50.0,3.0,3.0,1.5,0.0,56.2,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
150.0,Michael Carter II,26.0,NYJ,CB,1.0,1.0,0.0,4.0,3.0,75.0,66.0,22.0,16.5,0.0,116.7,6.3,10.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,33.3,
151.0,Carlton Davis,28.0,NWE,CB,1.0,1.0,0.0,6.0,2.0,33.3,40.0,20.0,6.7,0.0,57.6,17.3,36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
152.0,Tyler Davis,25.0,LAR,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,
153.0,Zaire Franklin,29.0,IND,LB,1.0,1.0,0.0,2.0,2.0,100.0,30.0,15.0,15.0,0.0,118.7,13.0,26.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
154.0,C.J. Gardner-Johnson,28.0,HOU,S,1.0,1.0,0.0,1.0,1.0,100.0,74.0,74.0,74.0,0.0,118.7,65.0,65.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
155.0,Kenneth Grant,22.0,MIA,DT,1.0,1.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
156.0,Cam Hart,25.0,LAC,CB,1.0,0.0,0.0,7.0,4.0,57.1,62.0,15.5,8.9,0.0,86.6,19.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
157.0,Jaden Hicks,23.0,KAN,DB,1.0,1.0,0.0,5.0,4.0,80.0,49.0,12.3,9.8,2.0,147.1,7.6,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
158.0,Marlon Humphrey,29.0,BAL,CB,1.0,1.0,0.0,6.0,4.0,66.7,89.0,22.3,14.8,0.0,109.7,11.0,32.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
159.0,Michael Jackson,28.0,CAR,CB,1.0,1.0,0.0,3.0,2.0,66.7,38.0,19.0,12.7,0.0,109.7,19.3,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
160.0,Theo Jackson,27.0,MIN,S,1.0,1.0,0.0,3.0,2.0,66.7,29.0,14.5,9.7,0.0,97.9,14.7,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,33.3,
161.0,Jarrian Jones,24.0,JAX,CB,1.0,0.0,0.0,2.0,1.0,50.0,33.0,33.0,16.5,0.0,95.8,38.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
162.0,Marcus Jones,27.0,NWE,CB,1.0,0.0,0.0,5.0,3.0,60.0,58.0,19.3,11.6,0.0,100.4,8.6,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
163.0,Kamren Kinchens,23.0,LAR,S,1.0,1.0,0.0,3.0,2.0,66.7,28.0,14.0,9.3,0.0,96.5,13.7,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
164.0,Javon Kinlaw,28.0,WAS,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,
165.0,Devin Lloyd,27.0,JAX,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
166.0,Matt Milano,31.0,BUF,LB,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,33.3,
167.0,Quinyon Mitchell,24.0,PHI,CB,1.0,1.0,0.0,9.0,4.0,44.4,30.0,7.5,3.3,0.0,53.0,14.1,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
168.0,Elijah Molden,26.0,LAC,DB,1.0,1.0,0.0,2.0,2.0,100.0,63.0,31.5,31.5,0.0,118.7,23.5,47.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
169.0,Kenny Moore,30.0,IND,CB,1.0,1.0,0.0,6.0,5.0,83.3,33.0,6.6,5.5,1.0,129.2,-0.7,-10.0,43.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,33.3,
170.0,Andrew Mukuba,23.0,PHI,S,1.0,1.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
171.0,Byron Murphy,27.0,MIN,CB,1.0,1.0,0.0,7.0,5.0,71.4,64.0,12.8,9.1,1.0,139.3,7.9,43.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
172.0,Caleb Murphy,26.0,LAC,OLB,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
173.0,Daron Payne,28.0,WAS,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,
174.0,Jason Pinnock,26.0,SFO,S,1.0,1.0,0.0,1.0,1.0,100.0,18.0,18.0,18.0,0.0,118.7,13.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
175.0,Jeffery Simmons,28.0,TEN,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,4.0,1.0,20.0,
176.0,Nolan Smith,24.0,PHI,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
177.0,Omar Speights,24.0,LAR,LB,1.0,1.0,0.0,1.0,0.0,0.0,7.0,,7.0,0.0,56.2,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
178.0,Brandon Stephens,28.0,NYJ,CB,1.0,1.0,0.0,8.0,6.0,75.0,78.0,13.0,9.8,2.0,144.8,8.1,36.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,33.3,
179.0,Lukas Van Ness,24.0,GNB,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.5,3.0,4.0,0.0,0.0,
180.0,Garrett Williams,24.0,ARI,CB,1.0,1.0,0.0,1.0,1.0,100.0,19.0,19.0,19.0,0.0,118.7,-1.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
181.0,Milton Williams,26.0,NWE,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,
182.0,Deatrich Wise Jr.,31.0,WAS,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,
183.0,Nahshon Wright,27.0,CHI,CB,1.0,1.0,1.0,3.0,1.0,33.3,28.0,28.0,9.3,0.0,29.2,16.7,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
184.0,Isaac Yiadom,29.0,NOR,CB,1.0,1.0,0.0,4.0,3.0,75.0,40.0,13.3,10.0,0.0,106.2,9.8,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
185.0,Jamal Adams,30.0,LVR,S,1.0,0.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,-3.0,-3.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,
186.0,Jaire Alexander,28.0,BAL,CB,1.0,0.0,0.0,3.0,3.0,100.0,83.0,27.7,27.7,0.0,118.7,19.7,59.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
187.0,Jonathan Allen,30.0,MIN,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,25.0,
188.0,Dorance Armstrong Jr.,28.0,WAS,DE,1.0,0.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,-1.0,-1.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,
189.0,Jakorian Bennett,25.0,PHI,CB,1.0,0.0,0.0,3.0,3.0,100.0,20.0,6.7,6.7,0.0,94.4,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
190.0,Terrel Bernard,26.0,BUF,LB,1.0,1.0,0.0,1.0,1.0,100.0,39.0,39.0,39.0,0.0,118.7,19.0,19.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
191.0,Mekhi Blackmon,26.0,IND,CB,1.0,0.0,0.0,3.0,2.0,66.7,20.0,10.0,6.7,0.0,85.4,11.7,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
192.0,DaRon Bland,26.0,DAL,CB,1.0,1.0,0.0,2.0,2.0,100.0,11.0,5.5,5.5,0.0,89.6,-0.5,-1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,50.0,
193.0,Reed Blankenship,26.0,PHI,S,1.0,1.0,0.0,1.0,1.0,100.0,3.0,3.0,3.0,0.0,79.2,-1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
194.0,Nik Bonitto,26.0,DEN,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,
195.0,Thomas Booker,26.0,LVR,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,
196.0,Baron Browning,26.0,ARI,OLB,1.0,1.0,0.0,0.0,0.0,,6.0,,,0.0,,,-3.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
197.0,DeForest Buckner,31.0,IND,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
198.0,Calen Bullock,22.0,HOU,S,1.0,1.0,0.0,3.0,3.0,100.0,47.0,15.7,15.7,1.0,158.3,14.7,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
199.0,Adam Butler,31.0,LVR,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,
200.0,Camryn Bynum,27.0,IND,S,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
201.0,Jihaad Campbell,21.0,PHI,LB,1.0,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,39.6,13.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
202.0,Abdul Carter,22.0,NYG,LB,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,3.0,0.0,0.0,
203.0,Blake Cashman,29.0,MIN,LB,1.0,1.0,0.0,3.0,3.0,100.0,32.0,10.7,10.7,0.0,111.1,5.3,16.0,16.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,25.0,
204.0,K'Lavon Chaisson,26.0,NWE,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,0.0,0.0,
205.0,Jeremy Chinn,27.0,LVR,S,1.0,1.0,0.0,4.0,3.0,75.0,17.0,5.7,4.3,1.0,121.9,8.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
206.0,Bryan Cook,26.0,KAN,S,1.0,1.0,0.0,2.0,2.0,100.0,28.0,14.0,14.0,0.0,118.7,9.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
207.0,Gervon Dexter,24.0,CHI,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
208.0,YaYa Diaby,26.0,TAM,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,25.0,
209.0,Quandre Diggs,32.0,TEN,FS,1.0,0.0,0.0,3.0,2.0,66.7,11.0,5.5,3.7,0.0,72.9,2.3,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
210.0,Jordan Elliott,28.0,SFO,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
211.0,Jonah Elliss,22.0,DEN,OLB,1.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,,,-6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
212.0,Kingsley Enagbare,25.0,GNB,DL,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
213.0,Folorunso Fatukasi,30.0,HOU,DT,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
214.0,Trey Hendrickson,31.0,CIN,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,
215.0,Cameron Heyward,36.0,PIT,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,25.0,
216.0,Jalyx Hunt,24.0,PHI,OLB,1.0,1.0,0.0,1.0,1.0,100.0,-3.0,-3.0,-3.0,0.0,79.2,-8.0,-8.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
217.0,Donte Jackson,30.0,LAC,CB,1.0,1.0,0.0,6.0,2.0,33.3,9.0,4.5,1.5,0.0,42.4,6.8,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
218.0,Cameron Jordan,36.0,NOR,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,3.0,0.0,0.0,
219.0,George Karlaftis III,24.0,KAN,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
220.0,Marshawn Kneeland,24.0,DAL,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,25.0,
221.0,Malcolm Koonce,27.0,LVR,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
222.0,Marshon Lattimore,29.0,WAS,CB,1.0,1.0,0.0,5.0,2.0,40.0,19.0,9.5,3.8,0.0,51.2,9.6,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
223.0,Jaylen McCollough,25.0,LAR,S,1.0,0.0,0.0,0.0,0.0,,18.0,,,0.0,,,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
224.0,Will McDonald,26.0,NYJ,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,
225.0,Micah McFadden,25.0,NYG,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,
226.0,Osa Odighizuwa,27.0,DAL,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
227.0,Jalen Ramsey,31.0,PIT,CB,1.0,1.0,0.0,3.0,1.0,33.3,6.0,6.0,2.0,0.0,42.4,8.7,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,25.0,
228.0,Haason Reddick,31.0,TAM,OLB,1.0,1.0,0.0,0.0,0.0,,12.0,,,0.0,,,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
229.0,Tedarrell Slaton,28.0,CIN,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,
230.0,L'Jarius Sneed,28.0,TEN,CB,1.0,1.0,0.0,6.0,4.0,66.7,41.0,10.3,6.8,0.0,86.1,8.7,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
231.0,Robert Spillane,30.0,NWE,LB,1.0,1.0,0.0,1.0,1.0,100.0,61.0,61.0,61.0,0.0,118.7,33.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
232.0,Tyrique Stevenson,25.0,CHI,DB,1.0,1.0,0.0,3.0,1.0,33.3,17.0,17.0,5.7,0.0,53.5,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
233.0,Tarheeb Still,23.0,LAC,CB,1.0,1.0,0.0,6.0,5.0,83.3,18.0,3.6,3.0,0.0,79.2,1.2,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
234.0,Dadrion Taylor-Demerson,24.0,ARI,S,1.0,0.0,0.0,0.0,0.0,,30.0,,,0.0,,,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
235.0,Rodney Thomas II,27.0,IND,S,1.0,0.0,0.0,2.0,1.0,50.0,9.0,9.0,4.5,0.0,62.5,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
236.0,Khyiris Tonga,29.0,NWE,DL,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
237.0,Dallas Turner,22.0,MIN,OLB,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
238.0,Kyle Van Noy,34.0,BAL,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,
239.0,Jared Verse,25.0,LAR,OLB,1.0,1.0,0.0,0.0,0.0,,7.0,,,0.0,,,-3.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,
240.0,Jay Ward,25.0,MIN,S,1.0,0.0,0.0,2.0,1.0,50.0,31.0,31.0,15.5,0.0,95.8,31.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
241.0,Tyree Wilson,25.0,LVR,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,
