Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Greg Gaines,27.0,DL,17,2.0,312.0,73,Washington,5/6/1996,4,2.0,Tampa Bay Buccaneers,Los Angeles Rams,4.0,134.0,2019.0
William Gholston,32.0,DL,16,1.0,281.0,78,Michigan St.,7/31/1991,10,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,126.0,2013.0
Cam Gill,26.0,OLB,15,0.0,240.0,75,Wagner,12/14/1997,3,1.0,Tampa Bay Buccaneers,,,,
Chris Godwin,27.0,WR,17,17.0,209.0,73,Penn St.,2/27/1996,6,9.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,84.0,2017.0
Luke Goedeke,25.0,T,17,17.0,312.0,77,"Wisconsin–Stevens Point,Central Michigan",11/21/1998,1,8.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,57.0,2022.0
Mike Greene,24.0,DL,10,2.0,293.0,75,James Madison,5/3/1999,1,1.0,Tampa Bay Buccaneers,,,,
Robert Hainsey,25.0,C,17,17.0,306.0,76,Notre Dame,8/12/1998,2,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,95.0,2021.0
Logan Hall,23.0,DL,16,13.0,283.0,78,Houston,4/22/2000,1,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,33.0,2022.0
Josh Hayes,24.0,DB,15,0.0,190.0,72,"North Dakota St.,Virginia,Kansas St.",4/24/1999,0,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,181.0,2023.0
Keenan Isaac,23.0,CB,2,0.0,190.0,75,Alabama St.,2/17/2000,0,0.0,Tampa Bay Buccaneers,,,,
Christian Izien,23.0,S,17,4.0,200.0,70,Rutgers,6/8/2000,0,3.0,Tampa Bay Buccaneers,,,,
Rakim Jarrett,22.0,WR,10,0.0,192.0,72,Maryland,1/24/2001,0,1.0,Tampa Bay Buccaneers,,,,
Calijah Kancey,22.0,DL,14,14.0,280.0,72,Pittsburgh,3/1/2001,0,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,19.0,2023.0
Ko Kieft,25.0,TE,16,6.0,265.0,77,Minnesota,1/20/1998,1,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,218.0,2022.0
Richard LeCounte,25.0,S,2,0.0,196.0,71,Georgia,9/11/1998,2,0.0,Tampa Bay Buccaneers,Cleveland Browns,5.0,169.0,2021.0
Nick Leverett,26.0,G,3,0.0,310.0,75,Rice,1/11/1997,2,0.0,Tampa Bay Buccaneers,,,,
Cody Mauch,24.0,G,17,17.0,303.0,78,North Dakota St.,1/15/1999,0,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,48.0,2023.0
Baker Mayfield,28.0,QB,17,17.0,215.0,73,Oklahoma,4/14/1995,5,13.0,Tampa Bay Buccaneers,Cleveland Browns,1.0,1.0,2018.0
Zyon McCollum,24.0,CB,17,9.0,199.0,74,Sam Houston St.,5/3/1999,1,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,5.0,157.0,2022.0
Chase McLaughlin,27.0,K,17,0.0,190.0,72,Illinois,4/9/1996,4,4.0,Tampa Bay Buccaneers,,,,
Kaevon Merriweather,24.0,S,16,2.0,212.0,72,Iowa,12/20/1999,0,2.0,Tampa Bay Buccaneers,,,,
Ryan Miller,23.0,WR,1,0.0,221.0,74,Furman,2/20/2000,0,0.0,Tampa Bay Buccaneers,,,,
David Moore,28.0,WR,7,0.0,220.0,72,East Central (OK),1/15/1995,6,1.0,Tampa Bay Buccaneers,Seattle Seahawks,7.0,226.0,2017.0
Ryan Neal,28.0,S,15,13.0,200.0,75,Southern Illinois,12/24/1995,5,5.0,Tampa Bay Buccaneers,,,,
Anthony Nelson,26.0,OLB,16,0.0,271.0,79,Iowa,3/4/1997,4,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,107.0,2019.0
Pat O'Connor,30.0,DL,11,0.0,300.0,76,Eastern Michigan,11/1/1993,6,1.0,Tampa Bay Buccaneers,Detroit Lions,7.0,250.0,2017.0
Cade Otton,24.0,TE,17,17.0,247.0,77,Washington,4/15/1999,1,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,106.0,2022.0
Trey Palmer,22.0,WR,17,8.0,190.0,73,"LSU,Nebraska",4/2/2001,0,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,191.0,2023.0
Derrek Pitts,25.0,CB,4,0.0,177.0,72,"West Virginia,Marshall,North Carolina St.",8/8/1998,0,0.0,Tampa Bay Buccaneers,,,,
J.J. Russell,25.0,LB,8,1.0,225.0,73,Memphis,10/12/1998,1,1.0,Tampa Bay Buccaneers,,,,
Deadrin Senat,29.0,NT,3,0.0,328.0,72,South Florida,7/22/1994,5,0.0,Tampa Bay Buccaneers,Atlanta Falcons,3.0,90.0,2018.0
Justin Skule,27.0,T,17,0.0,315.0,78,Vanderbilt,11/23/1996,4,1.0,Tampa Bay Buccaneers,San Francisco 49ers,6.0,183.0,2019.0
Aaron Stinnie,29.0,G,13,11.0,312.0,75,James Madison,2/18/1994,5,4.0,Tampa Bay Buccaneers,,,,
Deven Thompkins,24.0,WR,17,1.0,155.0,68,Utah St.,12/23/1999,1,1.0,Tampa Bay Buccaneers,,,,
Kyle Trask,25.0,QB,2,0.0,236.0,77,Florida,3/6/1998,1,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,64.0,2021.0
Zach Triner,32.0,LS,17,0.0,245.0,74,Assumption,1/30/1991,4,1.0,Tampa Bay Buccaneers,,,,
Joe Tryon-Shoyinka,24.0,OLB,17,12.0,260.0,77,Washington,4/30/1999,2,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,32.0,2021.0
Sean Tucker,22.0,RB,11,0.0,205.0,70,Syracuse,10/25/2001,0,0.0,Tampa Bay Buccaneers,,,,
Ke'Shawn Vaughn,26.0,RB,6,0.0,214.0,70,"Illinois,Vanderbilt",5/4/1997,3,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,76.0,2020.0
Vita Vea,28.0,NT,15,15.0,347.0,76,Washington,2/5/1995,5,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,12.0,2018.0
Brandon Walton,25.0,OL,4,0.0,300.0,77,Florida Atlantic,3/18/1998,1,0.0,Tampa Bay Buccaneers,,,,
Markees Watts,24.0,OLB,7,0.0,240.0,73,Charlotte,12/7/1999,0,1.0,Tampa Bay Buccaneers,,,,
David Wells,28.0,TE,5,0.0,260.0,78,San Diego St.,5/2/1995,2,0.0,Tampa Bay Buccaneers,,,,
Devin White,25.0,LB,14,13.0,252.0,72,LSU,2/17/1998,4,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,5.0,2019.0
Rachaad White,24.0,RB,17,17.0,214.0,72,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,1,10.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,91.0,2022.0
Antoine Winfield Jr.,25.0,S,17,17.0,203.0,69,Minnesota,8/16/1998,3,15.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,45.0,2020.0
Tristan Wirfs,24.0,T,17,17.0,320.0,77,Iowa,1/24/1999,3,10.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,13.0,2020.0
