Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Kaden Elliss,28.0,LB,17,17.0,240.0,74,Idaho,7/10/1995,4,8.0,Atlanta Falcons,New Orleans Saints,7.0,244.0,2019.0
Tucker Fisk,24.0,TE,6,2.0,285.0,76,Stanford,1/19/1999,1,0.0,Atlanta Falcons,,,,
John FitzPatrick,23.0,TE,9,0.0,262.0,79,Georgia,3/9/2000,1,0.0,Atlanta Falcons,Atlanta Falcons,6.0,213.0,2022.0
Tre Flowers,28.0,CB,17,3.0,203.0,75,Oklahoma St.,6/2/1995,5,2.0,Atlanta Falcons,Seattle Seahawks,5.0,146.0,2018.0
Joe Gaziano,27.0,DL,2,0.0,280.0,76,Northwestern,9/27/1996,3,0.0,Atlanta Falcons,,,,
Ta'Quon Graham,25.0,DL,15,2.0,300.0,76,Texas,12/1/1998,2,2.0,Atlanta Falcons,Atlanta Falcons,5.0,148.0,2021.0
Richie Grant,26.0,S,17,15.0,200.0,72,Central Florida,11/9/1997,2,6.0,Atlanta Falcons,Atlanta Falcons,2.0,40.0,2021.0
Jovaughn Gwyn,24.0,OL,1,0.0,310.0,74,South Carolina,3/18/1999,0,0.0,Atlanta Falcons,Atlanta Falcons,7.0,225.0,2023.0
Zach Harrison,22.0,DL,16,0.0,270.0,77,Ohio St.,8/14/2001,0,1.0,Atlanta Falcons,Atlanta Falcons,3.0,75.0,2023.0
Jaylinn Hawkins,26.0,S,6,0.0,208.0,73,California,8/25/1997,3,0.0,Atlanta Falcons,Atlanta Falcons,4.0,134.0,2020.0
Taylor Heinicke,30.0,QB,5,4.0,210.0,73,Old Dominion,3/15/1993,6,3.0,Atlanta Falcons,,,,
DeMarcco Hellams,23.0,S,15,4.0,203.0,73,Alabama,6/5/2000,0,2.0,Atlanta Falcons,Atlanta Falcons,7.0,224.0,2023.0
Parker Hesse,28.0,TE,3,0.0,251.0,75,Iowa,5/26/1995,2,0.0,Atlanta Falcons,,,,
Kyle Hinton,25.0,OL,16,1.0,315.0,74,Washburn,2/27/1998,1,1.0,Atlanta Falcons,Minnesota Vikings,7.0,253.0,2020.0
KhaDarel Hodge,28.0,WR,17,4.0,210.0,74,"Alcorn St.,Hinds CC,Prairie View A&M",1/3/1995,5,2.0,Atlanta Falcons,,,,
Mack Hollins,30.0,WR,13,3.0,221.0,76,North Carolina,9/16/1993,6,2.0,Atlanta Falcons,Philadelphia Eagles,4.0,118.0,2017.0
Timmy Horne,26.0,DL,3,0.0,323.0,76,"Charlotte,Kansas St.",10/25/1997,1,0.0,Atlanta Falcons,,,,
Albert Huggins,26.0,DL,13,5.0,305.0,75,Clemson,6/27/1997,4,3.0,Atlanta Falcons,,,,
Mike Hughes,26.0,CB,15,4.0,190.0,70,"North Carolina,Central Florida",2/11/1997,5,2.0,Atlanta Falcons,Minnesota Vikings,1.0,30.0,2018.0
Godwin Igwebuike,29.0,RB,2,0.0,213.0,72,Northwestern,9/10/1994,5,0.0,Atlanta Falcons,,,,
Grady Jarrett,30.0,DL,8,8.0,294.0,73,Clemson,4/28/1993,8,4.0,Atlanta Falcons,Atlanta Falcons,5.0,137.0,2015.0
Van Jefferson,27.0,WR,12,5.0,200.0,73,"Mississippi,Florida",7/26/1996,3,1.0,Atlanta Falcons,Los Angeles Rams,2.0,57.0,2020.0
Younghoe Koo,29.0,K,17,0.0,195.0,70,Georgia Southern,8/3/1994,6,3.0,Atlanta Falcons,,,,
Nathan Landman,25.0,LB,16,14.0,235.0,75,Colorado,11/19/1998,1,7.0,Atlanta Falcons,,,,
John Leglue,27.0,OL,1,0.0,310.0,79,Tulane,4/17/1996,2,0.0,Atlanta Falcons,,,,
Chris Lindstrom,26.0,G,16,16.0,310.0,76,Boston Col.,2/28/1997,4,9.0,Atlanta Falcons,Atlanta Falcons,1.0,14.0,2019.0
Drake London,22.0,WR,16,16.0,215.0,76,USC,7/24/2001,1,7.0,Atlanta Falcons,Atlanta Falcons,1.0,8.0,2022.0
LaCale London,26.0,DL,7,0.0,297.0,75,Western Illinois,8/5/1997,2,1.0,Atlanta Falcons,,,,
DeAngelo Malone,24.0,OLB,17,0.0,235.0,75,Western Kentucky,7/12/1999,1,1.0,Atlanta Falcons,Atlanta Falcons,3.0,82.0,2022.0
Jake Matthews,31.0,T,17,17.0,310.0,77,Texas A&M,2/11/1992,9,7.0,Atlanta Falcons,Atlanta Falcons,1.0,6.0,2014.0
Liam McCullough,26.0,LS,17,0.0,245.0,74,Ohio St.,6/5/1997,1,1.0,Atlanta Falcons,,,,
Kaleb McGary,28.0,T,14,14.0,330.0,78,Washington,2/22/1995,4,6.0,Atlanta Falcons,Atlanta Falcons,1.0,31.0,2019.0
Scott Miller,26.0,WR,17,0.0,174.0,69,Bowling Green,7/31/1997,4,1.0,Atlanta Falcons,Tampa Bay Buccaneers,6.0,208.0,2019.0
Ryan Neuzil,26.0,OL,17,4.0,305.0,75,Appalachian St.,7/31/1997,1,2.0,Atlanta Falcons,,,,
Storm Norton,29.0,OL,14,3.0,310.0,79,Toledo,5/16/1994,5,2.0,Atlanta Falcons,,,,
Jeff Okudah,24.0,RCB,13,9.0,205.0,73,Ohio St.,2/2/1999,3,3.0,Atlanta Falcons,Detroit Lions,1.0,3.0,2020.0
David Onyemata,31.0,DL,14,14.0,310.0,76,Manitoba,11/13/1992,7,7.0,Atlanta Falcons,New Orleans Saints,4.0,120.0,2016.0
Cordarrelle Patterson,32.0,RB,14,0.0,220.0,74,Tennessee,3/17/1991,10,1.0,Atlanta Falcons,Minnesota Vikings,1.0,29.0,2013.0
Clark Phillips,22.0,CB,11,5.0,185.0,69,Utah,12/19/2001,0,2.0,Atlanta Falcons,Atlanta Falcons,4.0,113.0,2023.0
Bradley Pinion,29.0,P,17,0.0,265.0,77,Clemson,6/1/1994,8,2.0,Atlanta Falcons,San Francisco 49ers,5.0,165.0,2015.0
Kyle Pitts,23.0,TE,17,15.0,250.0,78,Florida,10/6/2000,2,5.0,Atlanta Falcons,Atlanta Falcons,1.0,4.0,2021.0
Isaiah Prince,26.0,T,2,0.0,305.0,79,Ohio St.,7/29/1997,4,0.0,Atlanta Falcons,Miami Dolphins,6.0,202.0,2019.0
MyCole Pruitt,31.0,TE,17,8.0,258.0,74,Southern Illinois,3/24/1992,8,1.0,Atlanta Falcons,Minnesota Vikings,5.0,143.0,2015.0
Desmond Ridder,24.0,QB,15,13.0,215.0,76,Cincinnati,8/31/1999,1,9.0,Atlanta Falcons,Atlanta Falcons,3.0,74.0,2022.0
Bijan Robinson,21.0,RB,17,16.0,215.0,71,Texas,1/30/2002,0,9.0,Atlanta Falcons,Atlanta Falcons,1.0,8.0,2023.0
Andre Smith,26.0,LB,11,1.0,240.0,72,North Carolina,4/20/1997,5,2.0,Atlanta Falcons,Carolina Panthers,7.0,234.0,2018.0
Jonnu Smith,28.0,TE,17,6.0,248.0,75,Florida International,8/22/1995,6,5.0,Atlanta Falcons,Tennessee Titans,3.0,100.0,2017.0
Keith Smith,31.0,FB,13,6.0,240.0,72,San Jose St.,4/8/1992,9,0.0,Atlanta Falcons,,,,
Kentavius Street,27.0,DL,5,5.0,315.0,74,North Carolina St.,5/8/1996,4,3.0,Atlanta Falcons,San Francisco 49ers,4.0,128.0,2018.0
AJ Terrell,25.0,CB,17,17.0,200.0,73,Clemson,9/23/1998,3,6.0,Atlanta Falcons,Atlanta Falcons,1.0,16.0,2020.0
Tyler Vrabel,23.0,OL,2,0.0,315.0,78,Boston Col.,6/24/2000,1,0.0,Atlanta Falcons,,,,
Logan Woodside,28.0,QB,1,0.0,201.0,74,Toledo,1/27/1995,3,0.0,Atlanta Falcons,Cincinnati Bengals,7.0,249.0,2018.0
