Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Kwamie Lassiter II,25,WR,1,0.0,185.0,71,Kansas,1/21/1998,1,0.0,Cincinnati Bengals,,,,
A.J. McCarron,33,QB,2,0.0,220.0,75,Alabama,9/13/1990,8,0.0,Cincinnati Bengals,Cincinnati Bengals,5.0,164.0,2014.0
Evan McPherson,24,K,17,0.0,185.0,71,Florida,7/21/1999,2,4.0,Cincinnati Bengals,Cincinnati Bengals,5.0,149.0,2021.0
Joe Mixon,27,RB,17,17.0,220.0,73,Oklahoma,7/24/1996,6,10.0,Cincinnati Bengals,Cincinnati Bengals,2.0,48.0,2017.0
Stanley Morgan Jr.,27,WR,3,0.0,205.0,72,Nebraska,9/7/1996,4,0.0,Cincinnati Bengals,,,,
Myles Murphy,21,DE,17,0.0,275.0,77,Clemson,1/3/2002,0,1.0,Cincinnati Bengals,Cincinnati Bengals,1.0,28.0,2023.0
Joseph Ossai,23,DE,14,0.0,263.0,76,Texas,4/13/2000,1,1.0,Cincinnati Bengals,Cincinnati Bengals,3.0,69.0,2021.0
Germaine Pratt,27,LB,17,17.0,250.0,75,North Carolina St.,5/21/1996,4,8.0,Cincinnati Bengals,Cincinnati Bengals,3.0,72.0,2019.0
D.J. Reader,29,DT,14,14.0,330.0,75,Clemson,7/1/1994,7,6.0,Cincinnati Bengals,Houston Texans,5.0,166.0,2016.0
Brad Robbins,25,P,17,0.0,203.0,73,Michigan,10/6/1998,0,1.0,Cincinnati Bengals,Cincinnati Bengals,6.0,217.0,2023.0
Cameron Sample,24,DE,17,2.0,272.0,75,Tulane,9/20/1999,2,2.0,Cincinnati Bengals,Cincinnati Bengals,4.0,111.0,2021.0
Drew Sample,27,TE,17,10.0,260.0,77,Washington,4/16/1996,4,1.0,Cincinnati Bengals,Cincinnati Bengals,2.0,52.0,2019.0
Max Scharping,27,G,17,0.0,327.0,78,Northern Illinois,8/10/1996,4,1.0,Cincinnati Bengals,Houston Texans,2.0,55.0,2019.0
Nick Scott,28,S,17,10.0,200.0,71,Penn St.,5/17/1995,4,4.0,Cincinnati Bengals,Los Angeles Rams,7.0,243.0,2019.0
Irv Smith Jr.,25,TE,12,6.0,242.0,74,Alabama,8/9/1998,4,1.0,Cincinnati Bengals,Minnesota Vikings,2.0,50.0,2019.0
Cam Taylor-Britt,24,CB,12,12.0,200.0,71,Nebraska,10/15/1999,1,5.0,Cincinnati Bengals,Cincinnati Bengals,2.0,60.0,2022.0
Jay Tufele,24,DT,10,0.0,305.0,75,USC,7/25/1999,2,1.0,Cincinnati Bengals,Jacksonville Jaguars,4.0,106.0,2021.0
Josh Tupou,29,DT,14,1.0,340.0,75,Colorado,5/2/1994,6,1.0,Cincinnati Bengals,,,,
DJ Turner,23,CB,17,12.0,185.0,71,Michigan,11/9/2000,0,4.0,Cincinnati Bengals,Cincinnati Bengals,2.0,60.0,2023.0
Cordell Volson,25,G,17,17.0,315.0,78,North Dakota St.,7/20/1998,1,7.0,Cincinnati Bengals,Cincinnati Bengals,4.0,136.0,2022.0
Mitchell Wilcox,27,TE,17,4.0,250.0,76,South Florida,11/7/1996,2,1.0,Cincinnati Bengals,,,,
Jonah Williams,26,T,17,17.0,312.0,77,Alabama,11/17/1997,3,9.0,Cincinnati Bengals,Cincinnati Bengals,1.0,11.0,2019.0
Trayveon Williams,26,RB,17,0.0,206.0,68,Texas A&M,10/18/1997,4,1.0,Cincinnati Bengals,Cincinnati Bengals,6.0,182.0,2019.0
Logan Wilson,27,LB,17,17.0,245.0,74,Wyoming,7/8/1996,3,8.0,Cincinnati Bengals,Cincinnati Bengals,3.0,65.0,2020.0
