Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Kalia Davis,25,DL,3,0.0,310.0,74,Central Florida,10/2/1998,1,0.0,San Francisco 49Ers,San Francisco 49ers,6.0,220.0,2022.0
Tyrion Davis-Price,23,RB,1,0.0,219.0,73,LSU,10/23/2000,1,0.0,San Francisco 49Ers,San Francisco 49ers,3.0,93.0,2022.0
Ross Dwelley,28,TE,12,0.0,235.0,77,San Diego,1/26/1995,5,0.0,San Francisco 49Ers,,,,
Jon Feliciano,31,OL,16,7.0,325.0,76,Miami (FL),2/10/1992,8,4.0,San Francisco 49Ers,Oakland Raiders,4.0,128.0,2015.0
Clelin Ferrell,26,DL,17,17.0,265.0,76,Clemson,5/17/1997,4,8.0,San Francisco 49Ers,Oakland Raiders,1.0,4.0,2019.0
Demetrius Flannigan-Fowles,27,LB,16,1.0,210.0,74,Arizona,9/4/1996,3,1.0,San Francisco 49Ers,,,,
Tashaun Gipson,33,S,16,16.0,212.0,71,Wyoming,8/7/1990,11,5.0,San Francisco 49Ers,,,,
Kevin Givens,26,DL,17,1.0,285.0,73,Penn St.,3/1/1997,4,2.0,San Francisco 49Ers,,,,
Jalen Graham,22,LB,4,0.0,220.0,75,Purdue,1/11/2001,0,0.0,San Francisco 49Ers,San Francisco 49ers,7.0,255.0,2023.0
Dre Greenlaw,26,LB,15,15.0,230.0,72,Arkansas,5/25/1997,4,7.0,San Francisco 49Ers,San Francisco 49ers,5.0,148.0,2019.0
Randy Gregory,31,LB,12,0.0,242.0,77,"Arizona Western,Nebraska",11/23/1992,8,1.0,San Francisco 49Ers,Dallas Cowboys,2.0,60.0,2015.0
Javon Hargrave,30,DL,16,16.0,305.0,74,South Carolina St.,2/7/1993,7,10.0,San Francisco 49Ers,Pittsburgh Steelers,3.0,89.0,2016.0
Erik Harris,33,S,3,0.0,225.0,74,California (PA),4/2/1990,7,0.0,San Francisco 49Ers,,,,
Tayler Hawkins,26,S,1,1.0,205.0,73,San Diego St.,12/27/1997,1,0.0,San Francisco 49Ers,,,,
Talanoa Hufanga,24,S,10,10.0,200.0,72,USC,2/2/1999,2,3.0,San Francisco 49Ers,San Francisco 49ers,5.0,180.0,2021.0
Kerry Hyder,32,DE,4,0.0,275.0,74,Texas Tech,5/2/1991,8,0.0,San Francisco 49Ers,,,,
Drake Jackson,22,DL,8,0.0,273.0,76,USC,4/12/2001,1,1.0,San Francisco 49Ers,San Francisco 49ers,2.0,61.0,2022.0
Shemar Jean-Charles,25,CB,5,0.0,184.0,70,Appalachian St.,6/20/1998,2,0.0,San Francisco 49Ers,Green Bay Packers,5.0,178.0,2021.0
Jauan Jennings,26,WR,13,2.0,212.0,75,Tennessee,7/10/1997,2,3.0,San Francisco 49Ers,San Francisco 49ers,7.0,217.0,2020.0
Sebastian Joseph-Day,28,DT,2,0.0,310.0,76,Rutgers,3/21/1995,4,0.0,San Francisco 49Ers,Los Angeles Rams,6.0,195.0,2018.0
Kyle Juszczyk,32,FB,17,16.0,235.0,73,Harvard,4/23/1991,10,1.0,San Francisco 49Ers,Baltimore Ravens,4.0,130.0,2013.0
Javon Kinlaw,26,DT,17,6.0,319.0,77,South Carolina,10/3/1997,3,4.0,San Francisco 49Ers,San Francisco 49ers,1.0,14.0,2020.0
George Kittle,30,TE,16,16.0,250.0,76,Iowa,10/9/1993,6,11.0,San Francisco 49Ers,San Francisco 49ers,5.0,146.0,2017.0
Deommodore Lenoir,24,DB,17,17.0,200.0,70,Oregon,10/6/1999,2,5.0,San Francisco 49Ers,San Francisco 49ers,5.0,172.0,2021.0
Corey Luciano,25,OL,2,0.0,307.0,76,"Diablo Valley College,Washington",8/14/1998,0,0.0,San Francisco 49Ers,,,,
Darrell Luter,23,CB,7,0.0,190.0,72,"Pearl River CC,South Alabama",4/24/2000,0,0.0,San Francisco 49Ers,San Francisco 49ers,5.0,155.0,2023.0
Tay Martin,26,WR,1,0.0,186.0,75,"Washington St.,Oklahoma St.",12/14/1997,1,0.0,San Francisco 49Ers,,,,
Jordan Mason,24,RB,17,0.0,223.0,71,Georgia Tech,5/24/1999,1,2.0,San Francisco 49Ers,,,,
Christian McCaffrey,27,RB,16,16.0,210.0,71,Stanford,6/7/1996,6,18.0,San Francisco 49Ers,Carolina Panthers,1.0,8.0,2017.0
Ray-Ray McCloud,27,WR,12,1.0,185.0,69,Clemson,10/15/1996,5,2.0,San Francisco 49Ers,Buffalo Bills,6.0,187.0,2018.0
T.Y. McGill,31,DL,2,0.0,295.0,72,North Carolina St.,11/23/1992,8,0.0,San Francisco 49Ers,,,,
Colton McKivitz,27,OL,17,17.0,301.0,78,West Virginia,8/9/1996,3,8.0,San Francisco 49Ers,San Francisco 49ers,5.0,153.0,2020.0
Jeremy McNichols,28,RB,3,0.0,214.0,69,Boise St.,12/26/1995,6,0.0,San Francisco 49Ers,Tampa Bay Buccaneers,5.0,162.0,2017.0
Elijah Mitchell,25,RB,11,1.0,200.0,70,Louisiana,5/2/1998,2,2.0,San Francisco 49Ers,San Francisco 49ers,6.0,194.0,2021.0
Jake Moody,24,K,17,0.0,210.0,73,Michigan,11/23/1999,0,3.0,San Francisco 49Ers,San Francisco 49ers,3.0,99.0,2023.0
Jaylon Moore,25,OL,16,2.0,311.0,76,Western Michigan,1/9/1998,2,2.0,San Francisco 49Ers,San Francisco 49ers,5.0,155.0,2021.0
George Odum,30,S,11,0.0,202.0,73,Central Arkansas,11/3/1993,5,1.0,San Francisco 49Ers,,,,
Isaiah Oliver,27,DB,17,6.0,202.0,72,Colorado,9/30/1996,5,3.0,San Francisco 49Ers,Atlanta Falcons,2.0,58.0,2018.0
Taybor Pepper,29,LS,17,0.0,245.0,76,Michigan St.,5/28/1994,6,1.0,San Francisco 49Ers,,,,
Matt Pryor,29,OL,15,0.0,332.0,79,TCU,12/16/1994,4,1.0,San Francisco 49Ers,Philadelphia Eagles,6.0,206.0,2018.0
Brock Purdy,24,QB,16,16.0,220.0,73,Iowa St.,12/27/1999,1,18.0,San Francisco 49Ers,San Francisco 49ers,7.0,262.0,2022.0
Curtis Robinson,25,LB,3,0.0,235.0,75,Stanford,6/2/1998,2,0.0,San Francisco 49Ers,,,,
Logan Ryan,32,S,5,2.0,195.0,71,Rutgers,2/9/1991,10,1.0,San Francisco 49Ers,New England Patriots,3.0,83.0,2013.0
Deebo Samuel,27,WR,15,15.0,215.0,72,South Carolina,1/15/1996,4,11.0,San Francisco 49Ers,San Francisco 49ers,2.0,36.0,2019.0
Kendall Sheffield,27,DB,3,0.0,200.0,70,Ohio St.,5/30/1996,4,0.0,San Francisco 49Ers,Atlanta Falcons,4.0,111.0,2019.0
Willie Snead,31,WR,4,0.0,195.0,71,Ball St.,10/17/1992,8,0.0,San Francisco 49Ers,,,,
Tre Swilling,24,T,2,0.0,196.0,72,Georgia Tech,3/26/1999,1,0.0,San Francisco 49Ers,,,,
Ambry Thomas,24,CB,15,6.0,190.0,72,Michigan,9/9/1999,2,3.0,San Francisco 49Ers,San Francisco 49ers,3.0,102.0,2021.0
Jason Verrett,32,CB,1,0.0,188.0,70,TCU,6/18/1991,9,0.0,San Francisco 49Ers,San Diego Chargers,1.0,25.0,2014.0
Charvarius Ward,27,CB,17,17.0,196.0,73,"Hinds CC,Middle Tenn. St.",5/16/1996,5,11.0,San Francisco 49Ers,,,,
Fred Warner,27,LB,17,17.0,230.0,75,BYU,11/19/1996,5,17.0,San Francisco 49Ers,San Francisco 49ers,3.0,70.0,2018.0
Trent Williams,35,T,15,15.0,320.0,77,Oklahoma,7/19/1988,13,17.0,San Francisco 49Ers,Washington Redskins,1.0,4.0,2010.0
Brayden Willis,24,TE,7,0.0,240.0,76,Oklahoma,11/11/1999,0,0.0,San Francisco 49Ers,San Francisco 49ers,7.0,247.0,2023.0
Dee Winters,23,LB,15,0.0,227.0,71,TCU,10/17/2000,0,1.0,San Francisco 49Ers,San Francisco 49ers,6.0,216.0,2023.0
Mitch Wishnowsky,31,P,17,0.0,220.0,74,Utah,3/3/1992,4,2.0,San Francisco 49Ers,San Francisco 49ers,4.0,110.0,2019.0
Charlie Woerner,26,TE,17,2.0,250.0,77,Georgia,10/16/1997,3,0.0,San Francisco 49Ers,San Francisco 49ers,6.0,190.0,2020.0
Samuel Womack,24,CB,7,0.0,189.0,70,Toledo,7/7/1999,1,0.0,San Francisco 49Ers,San Francisco 49ers,5.0,172.0,2022.0
Chase Young,24,DL,9,0.0,264.0,77,Ohio St.,4/14/1999,3,1.0,San Francisco 49Ers,Washington Football Team,1.0,2.0,2020.0
Nick Zakelj,24,OL,4,0.0,316.0,78,Fordham,6/22/1999,1,0.0,San Francisco 49Ers,San Francisco 49ers,6.0,187.0,2022.0
