Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Terrell Edmunds,26.0,S,7,3.0,217.0,73,Virginia Tech,1/20/1997,5,1.0,Philadelphia Eagles,Pittsburgh Steelers,1.0,28.0,2018.0
Jake Elliott,28.0,K,17,0.0,167.0,69,Memphis,1/21/1995,6,5.0,Philadelphia Eagles,Cincinnati Bengals,5.0,153.0,2017.0
Christian Elliss,24.0,LB,12,1.0,231.0,74,Idaho,1/2/1999,2,1.0,Philadelphia Eagles,,,,
Justin Evans,28.0,S,4,4.0,199.0,72,"Mississippi Gulf Coast CC,Texas A&M",8/26/1995,6,1.0,Philadelphia Eagles,Tampa Bay Buccaneers,2.0,50.0,2017.0
Kenneth Gainwell,24.0,RB,16,2.0,200.0,69,Memphis,3/14/1999,2,5.0,Philadelphia Eagles,Philadelphia Eagles,5.0,150.0,2021.0
Mekhi Garner,23.0,CB,3,0.0,212.0,74,"Navarro,Louisiana,LSU",1/11/2000,0,0.0,Philadelphia Eagles,,,,
Dallas Goedert,28.0,TE,14,14.0,256.0,77,South Dakota St.,1/3/1995,5,6.0,Philadelphia Eagles,Philadelphia Eagles,2.0,49.0,2018.0
Mario Goodrich,23.0,CB,4,1.0,186.0,72,Clemson,1/12/2000,1,0.0,Philadelphia Eagles,,,,
Brandon Graham,35.0,DE,17,0.0,265.0,74,Michigan,4/3/1988,13,1.0,Philadelphia Eagles,Philadelphia Eagles,1.0,13.0,2010.0
Jalen Hurts,25.0,QB,17,17.0,223.0,73,"Alabama,Oklahoma",8/7/1998,3,18.0,Philadelphia Eagles,Philadelphia Eagles,2.0,53.0,2020.0
Josh Jobe,25.0,CB,17,3.0,190.0,71,Alabama,4/9/1998,1,1.0,Philadelphia Eagles,,,,
Fred Johnson,26.0,T,17,0.0,326.0,79,Florida,6/5/1997,4,1.0,Philadelphia Eagles,,,,
Lane Johnson,33.0,T,16,16.0,325.0,78,"Kilgore College,Oklahoma",5/8/1990,10,13.0,Philadelphia Eagles,Philadelphia Eagles,1.0,4.0,2013.0
Patrick Johnson,25.0,LB,15,0.0,248.0,74,Tulane,1/10/1998,2,1.0,Philadelphia Eagles,Philadelphia Eagles,7.0,234.0,2021.0
Julio Jones,34.0,WR,11,4.0,220.0,75,Alabama,2/3/1989,12,1.0,Philadelphia Eagles,Atlanta Falcons,1.0,6.0,2011.0
Cam Jurgens,24.0,OL,11,11.0,303.0,75,Nebraska,8/21/1999,1,4.0,Philadelphia Eagles,Philadelphia Eagles,2.0,51.0,2022.0
Jason Kelce,36.0,C,17,17.0,295.0,75,Cincinnati,11/5/1987,12,13.0,Philadelphia Eagles,Philadelphia Eagles,6.0,191.0,2011.0
Shaquille Leonard,28.0,LB,5,3.0,230.0,74,South Carolina St.,7/27/1995,5,1.0,Philadelphia Eagles,Indianapolis Colts,2.0,36.0,2018.0
Rick Lovato,31.0,LS,17,0.0,249.0,74,Old Dominion,9/9/1992,8,1.0,Philadelphia Eagles,,,,
Avonte Maddox,27.0,CB,4,2.0,191.0,69,Pittsburgh,3/31/1996,5,1.0,Philadelphia Eagles,Philadelphia Eagles,4.0,125.0,2018.0
Jordan Mailata,26.0,T,17,17.0,365.0,80,,3/31/1997,3,8.0,Philadelphia Eagles,Philadelphia Eagles,7.0,233.0,2018.0
Braden Mann,26.0,P,15,0.0,198.0,71,Texas A&M,11/24/1997,3,2.0,Philadelphia Eagles,New York Jets,6.0,191.0,2020.0
Marcus Mariota,30.0,QB,3,0.0,222.0,76,Oregon,10/30/1993,8,1.0,Philadelphia Eagles,Tennessee Titans,1.0,2.0,2015.0
Tristin McCollum,24.0,DB,3,0.0,195.0,75,Sam Houston St.,5/3/1999,1,0.0,Philadelphia Eagles,,,,
Nicholas Morrow,28.0,LB,15,12.0,216.0,72,Greenville,7/10/1995,6,5.0,Philadelphia Eagles,,,,
Moro Ojomo,22.0,DT,8,0.0,292.0,75,Texas,8/15/2001,0,0.0,Philadelphia Eagles,Philadelphia Eagles,7.0,249.0,2023.0
Albert Okwuegbunam,25.0,TE,4,0.0,258.0,77,Missouri,4/25/1998,3,0.0,Philadelphia Eagles,Denver Broncos,4.0,118.0,2020.0
Sua Opeta,27.0,G,13,6.0,305.0,76,Weber St.,8/15/1996,3,3.0,Philadelphia Eagles,,,,
Rashaad Penny,27.0,RB,3,0.0,220.0,71,San Diego St.,2/2/1996,5,0.0,Philadelphia Eagles,Seattle Seahawks,1.0,27.0,2018.0
Haason Reddick,29.0,OLB,17,17.0,240.0,73,Temple,9/22/1994,6,8.0,Philadelphia Eagles,Arizona Cardinals,1.0,13.0,2017.0
Eli Ricks,22.0,CB,16,0.0,188.0,74,"LSU,Alabama",9/26/2001,0,1.0,Philadelphia Eagles,,,,
Kelee Ringo,21.0,CB,17,4.0,207.0,74,Georgia,6/27/2002,0,2.0,Philadelphia Eagles,Philadelphia Eagles,4.0,105.0,2023.0
Bradley Roby,31.0,CB,9,2.0,194.0,71,Ohio St.,5/1/1992,9,1.0,Philadelphia Eagles,Denver Broncos,1.0,31.0,2014.0
Boston Scott,28.0,RB,15,0.0,204.0,66,Louisiana Tech,4/27/1995,5,1.0,Philadelphia Eagles,New Orleans Saints,6.0,201.0,2018.0
Josiah Scott,24.0,DB,4,0.0,185.0,69,Michigan St.,4/5/1999,3,0.0,Philadelphia Eagles,Jacksonville Jaguars,4.0,137.0,2020.0
Arryn Siposs,31.0,P,2,0.0,212.0,74,Auburn,11/25/1992,2,0.0,Philadelphia Eagles,,,,
Darius Slay,32.0,CB,12,12.0,192.0,72,Mississippi St.,1/1/1991,10,6.0,Philadelphia Eagles,Detroit Lions,2.0,36.0,2013.0
Brandon Smith,22.0,LB,2,0.0,241.0,75,Penn St.,4/12/2001,1,0.0,Philadelphia Eagles,Carolina Panthers,4.0,120.0,2022.0
DeVonta Smith,25.0,WR,16,16.0,170.0,72,Alabama,11/14/1998,2,11.0,Philadelphia Eagles,Philadelphia Eagles,1.0,10.0,2021.0
Nolan Smith,22.0,LB,17,0.0,238.0,74,Georgia,1/18/2001,0,1.0,Philadelphia Eagles,Philadelphia Eagles,1.0,30.0,2023.0
Tyler Steen,23.0,T,11,1.0,321.0,78,"Vanderbilt,Alabama",6/24/2000,0,1.0,Philadelphia Eagles,Philadelphia Eagles,3.0,65.0,2023.0
Jack Stoll,25.0,TE,17,10.0,247.0,76,Nebraska,1/28/1998,2,0.0,Philadelphia Eagles,,,,
Kentavius Street,27.0,DT,8,1.0,315.0,74,North Carolina St.,5/8/1996,4,1.0,Philadelphia Eagles,San Francisco 49ers,4.0,128.0,2018.0
Josh Sweat,26.0,DE,17,17.0,265.0,77,Florida St.,3/29/1997,5,6.0,Philadelphia Eagles,Philadelphia Eagles,4.0,130.0,2018.0
D'Andre Swift,24.0,RB,16,15.0,204.0,68,Georgia,1/14/1999,3,10.0,Philadelphia Eagles,Detroit Lions,2.0,35.0,2020.0
Noah Togiai,26.0,TE,1,0.0,244.0,76,Oregon St.,7/6/1997,3,0.0,Philadelphia Eagles,,,,
Marlon Tuipulotu,24.0,DT,14,0.0,307.0,74,USC,5/31/1999,2,1.0,Philadelphia Eagles,Philadelphia Eagles,6.0,189.0,2021.0
Ben VanSumeren,23.0,LB,9,1.0,231.0,74,"Michigan,Michigan St.",5/5/2000,0,1.0,Philadelphia Eagles,,,,
Quez Watkins,25.0,WR,9,5.0,193.0,72,Southern Miss,6/9/1998,3,1.0,Philadelphia Eagles,Philadelphia Eagles,6.0,200.0,2020.0
Milton Williams,24.0,DT,16,10.0,290.0,75,Louisiana Tech,4/6/1999,2,4.0,Philadelphia Eagles,Philadelphia Eagles,3.0,73.0,2021.0
Olamide Zaccheaus,26.0,WR,17,1.0,199.0,68,Virginia,7/23/1997,4,2.0,Philadelphia Eagles,,,,
