Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Juwan Johnson,27.0,TE,13,11.0,231.0,76,"Oregon,Penn St.",9/13/1996,3,3.0,New Orleans Saints,,,,
Lonnie Johnson Jr.,28.0,CB,12,0.0,221.0,74,"Garden City (KS),Kentucky",11/4/1995,4,1.0,New Orleans Saints,Houston Texans,2.0,54.0,2019.0
Tony Jones,26.0,RB,4,1.0,224.0,71,Notre Dame,11/24/1997,3,1.0,New Orleans Saints,,,,
Cameron Jordan,34.0,DE,17,17.0,287.0,76,California,7/10/1989,12,9.0,New Orleans Saints,New Orleans Saints,1.0,24.0,2011.0
Alvin Kamara,28.0,RB,13,12.0,215.0,70,"Alabama,Hutchinson (KS),Tennessee",7/25/1995,6,8.0,New Orleans Saints,New Orleans Saints,3.0,67.0,2017.0
Keith Kirkwood,29.0,WR,13,4.0,210.0,75,"Hawaii,Temple",12/26/1994,5,0.0,New Orleans Saints,,,,
Tanoh Kpassagnon,29.0,DE,17,0.0,289.0,79,Villanova,6/14/1994,6,2.0,New Orleans Saints,Kansas City Chiefs,2.0,59.0,2017.0
Tommy Kraemer,25.0,G,4,0.0,319.0,78,Notre Dame,4/16/1998,2,0.0,New Orleans Saints,,,,
Marshon Lattimore,27.0,CB,10,10.0,192.0,72,Ohio St.,5/19/1996,6,4.0,New Orleans Saints,New Orleans Saints,1.0,11.0,2017.0
Cory Littleton,30.0,LB,1,0.0,225.0,75,Washington,11/18/1993,7,0.0,New Orleans Saints,,,,
Tyrann Mathieu,31.0,S,17,17.0,190.0,69,LSU,5/13/1992,10,7.0,New Orleans Saints,Arizona Cardinals,3.0,69.0,2013.0
Marcus Maye,30.0,SS,7,7.0,207.0,72,Florida,3/9/1993,6,3.0,New Orleans Saints,New York Jets,2.0,39.0,2017.0
Erik McCoy,26.0,C,17,17.0,303.0,76,Texas A&M,8/27/1997,4,9.0,New Orleans Saints,New Orleans Saints,2.0,48.0,2019.0
Kirk Merritt,26.0,WR,1,0.0,210.0,72,"Oregon,Texas A&M,East Mississippi CC,Arkansas St.",1/5/1997,3,0.0,New Orleans Saints,,,,
Kendre Miller,21.0,RB,8,0.0,220.0,72,TCU,6/11/2002,0,2.0,New Orleans Saints,New Orleans Saints,3.0,71.0,2023.0
Jordan Mims,24.0,RB,2,0.0,205.0,72,Fresno St.,6/16/1999,0,0.0,New Orleans Saints,,,,
Foster Moreau,26.0,TE,15,10.0,250.0,76,LSU,5/6/1997,4,2.0,New Orleans Saints,Oakland Raiders,4.0,137.0,2019.0
PJ Mustipher,24.0,DT,4,0.0,320.0,76,Penn St.,11/10/1999,0,0.0,New Orleans Saints,,,,
Chris Olave,23.0,WR,16,11.0,187.0,72,Ohio St.,6/27/2000,1,10.0,New Orleans Saints,New Orleans Saints,1.0,11.0,2022.0
Andrus Peat,30.0,OL,16,12.0,316.0,79,Stanford,11/4/1993,8,5.0,New Orleans Saints,New Orleans Saints,1.0,13.0,2015.0
Trevor Penning,24.0,T,17,5.0,325.0,79,Northern Iowa,5/15/1999,1,3.0,New Orleans Saints,New Orleans Saints,1.0,19.0,2022.0
A.T. Perry,24.0,WR,10,3.0,205.0,77,Wake Forest,10/26/1999,0,2.0,New Orleans Saints,New Orleans Saints,6.0,195.0,2023.0
Kyle Phillips,26.0,DE,5,0.0,277.0,76,Tennessee,5/5/1997,4,0.0,New Orleans Saints,,,,
Jason Pierre-Paul,34.0,DE,1,0.0,275.0,77,"College of the Canyons (CA),South Florida",1/1/1989,13,0.0,New Orleans Saints,New York Giants,1.0,15.0,2010.0
Adam Prentice,26.0,FB,13,1.0,245.0,72,South Carolina,1/16/1997,2,0.0,New Orleans Saints,,,,
Ryan Ramczyk,29.0,T,12,12.0,314.0,78,Wisconsin,4/22/1994,6,6.0,New Orleans Saints,New Orleans Saints,1.0,32.0,2017.0
Malcolm Roach,25.0,DL,12,0.0,290.0,75,Texas,6/9/1998,3,1.0,New Orleans Saints,,,,
Cesar Ruiz,24.0,OL,16,16.0,316.0,76,Michigan,6/14/1999,3,7.0,New Orleans Saints,New Orleans Saints,1.0,24.0,2020.0
Nick Saldiveri,23.0,OL,4,0.0,316.0,78,Old Dominion,8/14/2000,0,0.0,New Orleans Saints,New Orleans Saints,4.0,103.0,2023.0
Khalen Saunders,27.0,DT,17,17.0,324.0,72,Western Illinois,8/9/1996,4,8.0,New Orleans Saints,Kansas City Chiefs,3.0,84.0,2019.0
Nephi Sewell,25.0,LB,16,0.0,228.0,72,"Nevada,Utah",12/19/1998,1,1.0,New Orleans Saints,,,,
Rashid Shaheed,25.0,WR,15,8.0,180.0,72,Weber St.,8/31/1998,1,8.0,New Orleans Saints,,,,
Nathan Shepherd,30.0,DT,17,17.0,315.0,76,Fort Hays St.,10/9/1993,5,9.0,New Orleans Saints,New York Jets,3.0,72.0,2018.0
Daniel Sorensen,33.0,S,2,0.0,208.0,74,BYU,3/5/1990,9,0.0,New Orleans Saints,,,,
Ty Summers,28.0,LB,15,0.0,241.0,73,TCU,12/31/1995,4,1.0,New Orleans Saints,Green Bay Packers,7.0,226.0,2019.0
Alontae Taylor,25.0,CB,17,13.0,199.0,72,Tennessee,12/3/1998,1,6.0,New Orleans Saints,New Orleans Saints,2.0,49.0,2022.0
Michael Thomas,30.0,WR,10,7.0,212.0,75,Ohio St.,3/3/1993,7,4.0,New Orleans Saints,New Orleans Saints,2.0,47.0,2016.0
Payton Turner,24.0,DE,2,0.0,270.0,78,Houston,1/7/1999,2,0.0,New Orleans Saints,New Orleans Saints,1.0,28.0,2021.0
Pete Werner,24.0,LB,16,16.0,242.0,75,Ohio St.,6/5/1999,2,9.0,New Orleans Saints,New Orleans Saints,2.0,60.0,2021.0
Jamaal Williams,28.0,RB,13,4.0,224.0,72,BYU,4/3/1995,6,2.0,New Orleans Saints,Green Bay Packers,4.0,134.0,2017.0
Jameis Winston,29.0,QB,7,0.0,231.0,76,Florida St.,1/6/1994,8,1.0,New Orleans Saints,Tampa Bay Buccaneers,1.0,1.0,2015.0
Zach Wood,30.0,LS,17,0.0,255.0,75,SMU,1/10/1993,6,1.0,New Orleans Saints,,,,
Isaac Yiadom,27.0,CB,17,8.0,188.0,73,Boston Col.,2/20/1996,5,4.0,New Orleans Saints,Denver Broncos,3.0,99.0,2018.0
Landon Young,26.0,T,13,4.0,321.0,79,Kentucky,8/21/1997,2,3.0,New Orleans Saints,New Orleans Saints,6.0,206.0,2021.0
