Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA,week,year,game_id
4.0,2:00,3.0,5.0,IND 46,31.0,20.0,Gardner Minshew scrambles right tackle for 2 yards (tackle by Jonathan Greenard),1.09,-0.19,2.0,2023,22
4.0,1:14,,,,,,Timeout #2 by Indianapolis Colts,,,2.0,2023,22
4.0,1:14,4.0,3.0,IND 48,31.0,20.0,"Rigoberto Sanchez punts 43 yards, fair catch by Robert Woods at HOU-9",-0.19,0.38,2.0,2023,22
4.0,1:07,1.0,10.0,HOU 9,31.0,20.0,C.J. Stroud pass complete short right to Nico Collins for 9 yards,-0.38,0.14,2.0,2023,22
4.0,1:03,2.0,1.0,HOU 18,31.0,20.0,C.J. Stroud pass complete short right to Devin Singletary for 10 yards (tackle by Shaquille Leonard),0.14,0.81,2.0,2023,22
4.0,0:57,1.0,10.0,HOU 28,31.0,20.0,C.J. Stroud pass incomplete short right intended for Xavier Hutchinson (defended by Darrell Baker),0.81,0.26,2.0,2023,22
4.0,0:52,2.0,10.0,HOU 28,31.0,20.0,C.J. Stroud pass complete short left to Robert Woods for 7 yards (tackle by Kenny Moore),0.26,0.5,2.0,2023,22
4.0,0:36,3.0,3.0,HOU 35,31.0,20.0,C.J. Stroud pass complete short middle to Brevin Jordan for 11 yards (tackle by Zaire Franklin and Julian Blackmon),0.5,1.99,2.0,2023,22
4.0,0:22,1.0,10.0,HOU 46,31.0,20.0,C.J. Stroud spiked the ball,1.99,1.45,2.0,2023,22
4.0,0:20,,,,,,Timeout #3 by Indianapolis Colts,,,2.0,2023,22
4.0,0:20,2.0,10.0,HOU 46,31.0,20.0,C.J. Stroud pass incomplete short left intended for Nico Collins,1.45,0.76,2.0,2023,22
4.0,0:14,3.0,10.0,HOU 46,31.0,20.0,C.J. Stroud pass complete short middle to John Metchie for 17 yards (tackle by Julian Blackmon),0.76,3.12,2.0,2023,22
4.0,0:01,1.0,10.0,IND 37,31.0,20.0,C.J. Stroud spiked the ball,3.12,2.57,2.0,2023,22
4.0,0:01,2.0,10.0,IND 37,31.0,20.0,C.J. Stroud sacked by DeForest Buckner for -9 yards,2.57,0.7,2.0,2023,22
