No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
55.0,Chandler Jones,32.0,LDE,15,15.0,265.0,6-5,Syracuse,2/27/1990,10,7.0,New England Patriots / 1st / 21st pick / 2012
31.0,Sidney Jones,26.0,CB,7,2.0,181.0,6-0,Washington,5/21/1996,5,1.0,Philadelphia Eagles / 2nd / 43rd pick / 2017
51.0,Malcolm Koonce,24.0,LB,17,0.0,243.0,6-3,Buffalo,6/6/1998,1,1.0,Las Vegas Raiders / 3rd / 79th pick / 2021
56.0,Harvey Langi,30.0,LB,2,2.0,250.0,6-2,BYU,9/24/1992,5,1.0,
54.0,Blake Martinez,28.0,LB,4,2.0,237.0,6-2,Stanford,1/9/1994,6,1.0,Green Bay Packers / 4th / 131st pick / 2016
59.0,Luke Masterson,24.0,RLB,17,7.0,220.0,6-1,Wake Forest,1/7/1998,Rook,3.0,
61.0,Jordan Meredith,24.0,G,1,0.0,301.0,6-2,Western Kentucky,1/4/1998,1,0.0,
74.0,Kolton Miller,27.0,LT,16,16.0,326.0,6-8,UCLA,9/2/1995,4,8.0,Oakland Raiders / 1st / 15th pick / 2018
25.0,Tre'von Moehrig,23.0,FS,15,13.0,202.0,6-2,TCU,6/16/1999,1,4.0,Las Vegas Raiders / 2nd / 43rd pick / 2021
87.0,Foster Moreau,25.0,TE,15,14.0,250.0,6-4,LSU,5/6/1997,3,4.0,Oakland Raiders / 4th / 137th pick / 2019
77.0,Thayer Munford,23.0,T,17,4.0,354.0,6-5,Ohio St.,9/18/1999,Rook,3.0,Las Vegas Raiders / 7th / 238th pick / 2022
91.0,Bilal Nichols,26.0,RDT,17,17.0,300.0,6-3,Delaware,9/14/1996,4,7.0,Chicago Bears / 5th / 145th pick / 2018
66.0,Dylan Parham,23.0,LG,17,17.0,332.0,6-2,Memphis,8/24/1999,Rook,7.0,Las Vegas Raiders / 3rd / 90th pick / 2022
93.0,Kyle Peko,29.0,DT,8,0.0,305.0,6-1,Oregon St.,7/23/1993,6,1.0,
52.0,Denzel Perryman,30.0,MLB,12,11.0,240.0,5-11,Miami (FL),12/5/1992,7,5.0,San Diego Chargers / 2nd / 48th pick / 2015
20.0,Isaiah Pola-Mao,23.0,S,11,0.0,204.0,6-3,USC,6/30/1999,Rook,1.0,
13.0,Hunter Renfrow,27.0,WR,10,1.0,185.0,5-10,Clemson,12/21/1995,3,3.0,Oakland Raiders / 5th / 149th pick / 2019
21.0,Amik Robertson,24.0,DB,17,7.0,183.0,5-9,Louisiana Tech,7/6/1998,2,3.0,Las Vegas Raiders / 4th / 139th pick / 2020
23.0,Nickell Robey-Coleman,30.0,CB,2,0.0,180.0,5-8,USC,1/17/1992,9,0.0,
95.0,Isaac Rochell,27.0,DE,1,0.0,280.0,6-4,Notre Dame,4/22/1995,5,0.0,Los Angeles Chargers / 7th / 225th pick / 2017
47.0,Trent Sieg,27.0,LS,17,0.0,240.0,6-3,Colorado St.,5/19/1995,4,1.0,
76.0,John Simpson,25.0,G,11,2.0,330.0,6-4,Clemson,8/19/1997,2,2.0,Las Vegas Raiders / 4th / 109th pick / 2020
3.0,Jarrett Stidham,26.0,QB,5,2.0,215.0,6-3,"Baylor,Auburn",8/8/1996,3,3.0,New England Patriots / 4th / 133rd pick / 2019
33.0,Roderic Teamer,25.0,S,17,3.0,205.0,6-0,Tulane,5/12/1997,3,1.0,
90.0,Jerry Tillery,26.0,DE,8,4.0,295.0,6-6,Notre Dame,10/8/1996,3,2.0,Los Angeles Chargers / 1st / 28th pick / 2019
19.0,DJ Turner,25.0,WR,9,0.0,205.0,5-9,"Maryland,Pittsburgh",1/18/1997,1,0.0,
95.0,Kendal Vickers,27.0,DT,8,0.0,295.0,6-3,Tennessee,5/23/1995,2,1.0,
83.0,Darren Waller,30.0,TE,9,6.0,238.0,6-6,Georgia Tech,9/13/1992,7,4.0,Baltimore Ravens / 6th / 204th pick / 2015
27.0,Sam Webb,24.0,CB,17,3.0,194.0,6-0,Missouri Western St.,5/19/1998,Rook,1.0,
35.0,Zamir White,23.0,RB,14,0.0,227.0,5-11,Georgia,9/18/1999,Rook,0.0,Las Vegas Raiders / 4th / 122nd pick / 2022
26.0,Rock Ya-Sin,26.0,LCB,11,9.0,195.0,5-11,Temple,5/23/1996,3,3.0,Indianapolis Colts / 2nd / 34th pick / 2019
,Team Total,26.5,,17,,247.8,6-1.9,,,3.5,,
