No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
55.0,Frank Clark,29,RDE,15,15.0,272.0,6-3,Michigan,6/14/1993,7,6.0,Seattle Seahawks / 2nd / 63rd pick / 2015
43.0,Jack Cochrane,23,LB,15,0.0,236.0,6-3,South Dakota,2/9/1999,Rook,1.0,
6.0,Bryan Cook,23,S,16,1.0,206.0,6-1,"Howard,Cincinnati",9/7/1999,Rook,1.0,Kansas City Chiefs / 2nd / 62nd pick / 2022
51.0,Michael Danna,25,DE,13,0.0,257.0,6-2,"Central Michigan,Michigan",12/1/1997,2,1.0,Kansas City Chiefs / 5th / 177th pick / 2020
8.0,Carlos Dunlap,33,DE,17,2.0,285.0,6-6,Florida,2/28/1989,12,2.0,Cincinnati Bengals / 2nd / 54th pick / 2010
25.0,Clyde Edwards-Helaire,23,RB,10,6.0,207.0,5-7,LSU,4/11/1999,2,3.0,Kansas City Chiefs / 1st / 32nd pick / 2020
27.0,Rashad Fenton,25,CB,5,5.0,193.0,5-11,South Carolina,2/17/1997,3,1.0,Kansas City Chiefs / 6th / 201st pick / 2019
88.0,Jody Fortson,27,TE,13,1.0,235.0,6-4,Valdosta St.,12/7/1995,1,1.0,
50.0,Willie Gay Jr.,24,MLB,13,13.0,246.0,6-1,Mississippi St.,2/15/1998,2,6.0,Kansas City Chiefs / 2nd / 63rd pick / 2020
83.0,Noah Gray,23,TE,17,8.0,240.0,6-3,Duke,4/30/1999,1,3.0,Kansas City Chiefs / 5th / 162nd pick / 2021
17.0,Mecole Hardman,24,WR,8,5.0,187.0,5-10,Georgia,3/12/1998,3,3.0,Kansas City Chiefs / 2nd / 56th pick / 2019
47.0,Darius Harris,26,LB,17,4.0,238.0,6-2,Middle Tenn. St.,1/17/1996,2,3.0,
4.0,Chad Henne,37,QB,3,0.0,215.0,6-3,Michigan,7/2/1985,14,0.0,Miami Dolphins / 2nd / 57th pick / 2008
70.0,Malik Herring,25,DE,7,0.0,275.0,6-3,Georgia,11/9/1997,1,1.0,
52.0,Creed Humphrey,23,C,17,17.0,302.0,6-4,Oklahoma,6/28/1999,1,13.0,Kansas City Chiefs / 2nd / 63rd pick / 2021
13.0,Nazeeh Johnson,24,S,11,0.0,199.0,5-10,Marshall,7/17/1998,Rook,1.0,Kansas City Chiefs / 7th / 259th pick / 2022
95.0,Chris Jones,28,RDT,17,17.0,310.0,6-6,Mississippi St.,7/3/1994,6,16.0,Kansas City Chiefs / 2nd / 37th pick / 2016
2.0,Ronald Jones II,25,RB,6,0.0,208.0,5-11,USC,8/3/1997,4,1.0,Tampa Bay Buccaneers / 2nd / 38th pick / 2018
56.0,George Karlaftis III,21,LDE,17,17.0,263.0,6-4,Purdue,4/3/2001,Rook,7.0,Kansas City Chiefs / 1st / 30th pick / 2022
87.0,Travis Kelce,33,TE,17,17.0,250.0,6-5,Cincinnati,10/5/1989,9,12.0,Kansas City Chiefs / 3rd / 63rd pick / 2013
85.0,Marcus Kemp,27,WR,3,0.0,208.0,6-4,Hawaii,8/14/1995,5,0.0,
75.0,Darian Kinnard,23,T,1,0.0,322.0,6-5,Kentucky,12/29/1999,Rook,0.0,Kansas City Chiefs / 5th / 145th pick / 2022
26.0,Chris Lammons,26,CB,16,0.0,190.0,5-10,South Carolina,1/31/1996,3,1.0,
44.0,Elijah Lee,26,LB,5,0.0,230.0,6-3,Kansas St.,2/8/1996,5,1.0,Minnesota Vikings / 7th / 232nd pick / 2017
15.0,Patrick Mahomes,27,QB,17,17.0,225.0,6-2,Texas Tech,9/17/1995,5,19.0,Kansas City Chiefs / 1st / 10th pick / 2017
21.0,Trent McDuffie,22,RCB,11,11.0,193.0,5-11,Washington,9/13/2000,Rook,3.0,Kansas City Chiefs / 1st / 21st pick / 2022
1.0,Jerick McKinnon,30,RB,17,0.0,209.0,5-9,Georgia Southern,5/3/1992,8,7.0,Minnesota Vikings / 3rd / 96th pick / 2014
24.0,Skyy Moore,22,WR,16,3.0,195.0,5-10,Western Michigan,9/10/2000,Rook,2.0,Kansas City Chiefs / 2nd / 54th pick / 2022
67.0,Lucas Niang,24,T,7,0.0,315.0,6-6,TCU,8/19/1998,1,1.0,Kansas City Chiefs / 3rd / 96th pick / 2020
91.0,Derrick Nnadi,26,LDT,17,17.0,317.0,6-1,Florida St.,5/9/1996,4,6.0,Kansas City Chiefs / 3rd / 75th pick / 2018
10.0,Isiah Pacheco,23,RB,17,11.0,216.0,5-10,Rutgers,3/2/1999,Rook,7.0,Kansas City Chiefs / 7th / 251st pick / 2022
14.0,Cornell Powell,25,WR,3,0.0,204.0,6-0,Clemson,10/30/1997,1,0.0,Kansas City Chiefs / 5th / 181st pick / 2021
20.0,Justin Reid,25,FS,17,17.0,207.0,6-1,Stanford,2/15/1997,4,5.0,Houston Texans / 3rd / 68th pick / 2018
99.0,Khalen Saunders,26,DT,16,0.0,324.0,6-0,Western Illinois,8/9/1996,3,1.0,Kansas City Chiefs / 3rd / 84th pick / 2019
71.0,Danny Shelton,29,NT,1,0.0,345.0,6-2,Washington,8/20/1993,7,0.0,Cleveland Browns / 1st / 12th pick / 2015
65.0,Trey Smith,23,RG,16,16.0,321.0,6-6,Tennessee,6/16/1999,1,8.0,Kansas City Chiefs / 6th / 226th pick / 2021
82.0,Ihmir Smith-Marsette,23,WR,2,0.0,185.0,6-1,Iowa,8/29/1999,1,0.0,Minnesota Vikings / 5th / 157th pick / 2021
9.0,JuJu Smith-Schuster,26,WR,16,14.0,215.0,6-1,USC,11/22/1996,5,9.0,Pittsburgh Steelers / 2nd / 62nd pick / 2017
38.0,L'Jarius Sneed,25,LCB,17,17.0,192.0,6-1,Louisiana Tech,1/21/1997,2,6.0,Kansas City Chiefs / 4th / 138th pick / 2020
90.0,Taylor Stallworth,27,DT,6,0.0,305.0,6-2,South Carolina,8/18/1995,4,0.0,
22.0,Juan Thornhill,27,SS,16,16.0,205.0,6-0,Virginia,10/19/1995,3,5.0,Kansas City Chiefs / 2nd / 63rd pick / 2019
62.0,Joe Thuney,30,LG,15,15.0,301.0,6-4,North Carolina St.,11/18/1992,6,11.0,New England Patriots / 3rd / 78th pick / 2016
19.0,Kadarius Toney,23,WR,7,3.0,193.0,6-0,Florida,1/27/1999,1,2.0,New York Giants / 1st / 20th pick / 2021
5.0,Tommy Townsend,26,P,17,0.0,191.0,6-1,Florida,11/12/1996,2,3.0,
11.0,Marquez Valdes-Scantling,28,WR,17,11.0,206.0,6-4,"North Carolina St.,South Florida",10/10/1994,4,6.0,Green Bay Packers / 5th / 174th pick / 2018
70.0,Prince Tega Wanogho,25,T,17,0.0,308.0,6-5,Auburn,11/22/1997,2,1.0,Philadelphia Eagles / 6th / 210th pick / 2020
35.0,Jaylen Watson,24,DB,16,6.0,197.0,6-2,"Washington St.,Ventura College",9/17/1998,Rook,3.0,Kansas City Chiefs / 7th / 243rd pick / 2022
84.0,Justin Watson,26,WR,17,5.0,215.0,6-2,Pennsylvania,4/4/1996,4,3.0,Tampa Bay Buccaneers / 5th / 144th pick / 2018
98.0,Tershawn Wharton,24,DT,5,0.0,280.0,6-1,Missouri S&T,6/25/1998,2,0.0,
66.0,Brandon Williams,33,DT,5,0.0,336.0,6-1,Missouri Southern,2/21/1989,9,0.0,Baltimore Ravens / 3rd / 94th pick / 2013
23.0,Joshua Williams,23,DB,17,4.0,193.0,6-3,Fayetteville St.,10/17/1999,Rook,2.0,Kansas City Chiefs / 4th / 135th pick / 2022
41.0,James Winchester,33,LS,17,0.0,240.0,6-3,Oklahoma,8/6/1989,7,1.0,
19.0,Matthew Wright,26,K,2,0.0,174.0,5-11,Central Florida,3/22/1996,2,0.0,
77.0,Andrew Wylie,28,RT,17,17.0,309.0,6-6,Eastern Michigan,8/19/1994,4,8.0,
,Team Total,26,,17,,242.4,6-1.8,,,3.2,,
