No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
47.0,Justin Hollins,26.0,LB,6,0.0,248.0,6-5,Oregon,1/15/1996,3,1.0,Denver Broncos / 5th / 156th pick / 2019
22.0,Shemar Jean-Charles,24.0,CB,6,0.0,184.0,5-10,Appalachian St.,6/20/1998,1,0.0,Green Bay Packers / 5th / 178th pick / 2021
74.0,Elgton Jenkins,27.0,LG/RT,15,15.0,311.0,6-5,Mississippi St.,12/26/1995,3,10.0,Green Bay Packers / 2nd / 44th pick / 2019
33.0,Aaron Jones,28.0,RB,17,17.0,208.0,5-10,Texas-El Paso,12/2/1994,5,12.0,Green Bay Packers / 5th / 182nd pick / 2017
49.0,Kobe Jones,24.0,LB,1,0.0,260.0,6-4,Mississippi St.,5/10/1998,1,0.0,
13.0,Allen Lazard,27.0,WR,15,15.0,227.0,6-5,Iowa St.,12/11/1995,4,8.0,
6.0,Dallin Leavitt,28.0,S,17,0.0,195.0,5-10,Utah St.,8/8/1994,4,1.0,
89.0,Marcedes Lewis,38.0,TE,17,17.0,267.0,6-6,UCLA,5/19/1984,16,1.0,Jacksonville Jaguars / 1st / 28th pick / 2006
10.0,Jordan Love,24.0,QB,4,0.0,219.0,6-4,Utah St.,11/2/1998,1,1.0,Green Bay Packers / 1st / 26th pick / 2020
94.0,Dean Lowry,28.0,LDE,15,12.0,296.0,6-6,Northwestern,6/9/1994,6,5.0,Green Bay Packers / 4th / 137th pick / 2016
58.0,Isaiah McDuffie,23.0,LB,17,1.0,227.0,6-1,Boston Col.,7/21/1999,1,2.0,Green Bay Packers / 6th / 220th pick / 2021
71.0,Josh Myers,24.0,C,17,17.0,310.0,6-5,Ohio St.,7/16/1998,1,9.0,Green Bay Packers / 2nd / 62nd pick / 2021
70.0,Royce Newman,25.0,RG/LG,17,6.0,310.0,6-5,Mississippi,8/17/1997,1,4.0,Green Bay Packers / 4th / 142nd pick / 2021
73.0,Yosh Nijman,26.0,RT,17,13.0,314.0,6-7,Virginia Tech,1/2/1996,2,8.0,
25.0,Keisean Nixon,25.0,CB,17,4.0,200.0,5-10,South Carolina,6/22/1997,3,9.0,
16.0,Pat O'Donnell,31.0,P,17,0.0,223.0,6-4,Miami (FL),2/22/1991,8,1.0,Chicago Bears / 6th / 191st pick / 2014
90.0,Jarran Reed,30.0,RDE,17,14.0,315.0,6-3,"East Mississippi CC,Alabama",12/16/1992,6,7.0,Seattle Seahawks / 2nd / 49th pick / 2016
75.0,Sean Rhyan,22.0,T,1,0.0,321.0,6-5,UCLA,9/15/2000,Rook,0.0,Green Bay Packers / 3rd / 92nd pick / 2022
12.0,Aaron Rodgers,39.0,QB,17,17.0,223.0,6-2,"Butte JC (CA),California",12/2/1983,17,13.0,Green Bay Packers / 1st / 24th pick / 2005
8.0,Amari Rodgers,23.0,WR,10,0.0,212.0,5-9,Clemson,9/23/1999,1,0.0,Green Bay Packers / 3rd / 85th pick / 2021
76.0,Jon Runyan Jr.,25.0,RG,17,17.0,307.0,6-4,Michigan,8/8/1997,2,9.0,Green Bay Packers / 6th / 192nd pick / 2020
26.0,Darnell Savage Jr.,25.0,FS,16,13.0,198.0,5-11,Maryland,7/30/1997,3,4.0,Green Bay Packers / 1st / 21st pick / 2019
93.0,Tedarrell Slaton,25.0,DT,17,2.0,340.0,6-5,Florida,10/3/1997,1,2.0,Green Bay Packers / 5th / 173rd pick / 2021
91.0,Preston Smith,30.0,LOLB,17,17.0,265.0,6-5,Mississippi St.,11/17/1992,7,8.0,Washington Redskins / 2nd / 38th pick / 2015
21.0,Eric Stokes,23.0,RCB,9,9.0,193.0,6-1,Georgia,3/1/1999,1,2.0,Green Bay Packers / 1st / 29th pick / 2021
27.0,Patrick Taylor,24.0,RB,14,0.0,217.0,6-2,Memphis,4/29/1998,1,0.0,
78.0,Luke Tenuta,23.0,T,3,0.0,314.0,6-6,Virginia Tech,9/1/1999,Rook,0.0,Buffalo Bills / 6th / 209th pick / 2022
50.0,Zach Tom,23.0,LT,9,5.0,304.0,6-4,Wake Forest,3/26/1999,Rook,3.0,Green Bay Packers / 4th / 140th pick / 2022
85.0,Robert Tonyan,28.0,TE,17,3.0,240.0,6-5,Indiana St.,4/30/1994,4,5.0,
83.0,Samori Toure,24.0,WR,11,2.0,196.0,6-1,"Montana,Nebraska",3/24/1998,Rook,1.0,Green Bay Packers / 7th / 258th pick / 2022
7.0,Quay Walker,22.0,RILB,17,16.0,241.0,6-4,Georgia,5/8/2000,Rook,7.0,Green Bay Packers / 1st / 22nd pick / 2022
63.0,Rasheed Walker,22.0,T,1,0.0,324.0,6-6,Penn St.,2/13/2000,Rook,0.0,Green Bay Packers / 7th / 249th pick / 2022
11.0,Sammy Watkins,29.0,WR,9,3.0,211.0,6-1,Clemson,6/14/1993,8,2.0,Buffalo Bills / 1st / 4th pick / 2014
9.0,Christian Watson,23.0,WR,14,11.0,208.0,6-4,North Dakota St.,5/12/1999,Rook,7.0,Green Bay Packers / 2nd / 34th pick / 2022
45.0,Eric Wilson,28.0,LB,13,0.0,230.0,6-1,Cincinnati,9/26/1994,5,1.0,
88.0,Juwann Winfree,26.0,WR,3,0.0,210.0,6-1,Colorado,9/4/1996,3,0.0,Denver Broncos / 6th / 187th pick / 2019
95.0,Devonte Wyatt,24.0,DT,16,0.0,304.0,6-3,"Hutchinson (KS),Georgia",3/31/1998,Rook,1.0,Green Bay Packers / 1st / 28th pick / 2022
,Team Total,26.1,,17,,244.5,6-2.4,,,3.2,,
