No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
40.0,Darryl Johnson,25.0,DE,4,1.0,250.0,6-6,North Carolina A&T,4/4/1997,3,1.0,Buffalo Bills / 7th / 225th pick / 2019
48.0,Christian Jones,31.0,LB,3,0.0,245.0,6-3,Florida St.,2/18/1991,8,0.0,
13.0,Josh Jones,28.0,S,12,3.0,220.0,6-2,North Carolina St.,9/20/1994,5,2.0,Green Bay Packers / 2nd / 61st pick / 2017
23.0,Sidney Jones,26.0,CB,3,0.0,181.0,6-0,Washington,5/21/1996,5,0.0,Philadelphia Eagles / 2nd / 43rd pick / 2017
32.0,Tony Jones,25.0,RB,4,0.0,224.0,5-11,Notre Dame,11/24/1997,2,0.0,
50.0,Vi Jones,24.0,LB,3,0.0,230.0,6-2,"USC,North Carolina St.",5/5/1998,Rook,0.0,
68.0,Damien Lewis,25.0,LG,16,16.0,327.0,6-2,LSU,3/21/1997,2,7.0,Seattle Seahawks / 3rd / 69th pick / 2020
16.0,Tyler Lockett,30.0,WR,16,16.0,182.0,5-10,Kansas St.,9/28/1992,7,9.0,Seattle Seahawks / 3rd / 69th pick / 2015
72.0,Abraham Lucas,24.0,RT,16,16.0,322.0,6-6,Washington St.,10/25/1998,Rook,9.0,Seattle Seahawks / 3rd / 72nd pick / 2022
85.0,Tyler Mabry,26.0,TE,2,0.0,247.0,6-3,"Buffalo,Maryland",11/21/1996,1,0.0,
53.0,Boye Mafe,24.0,LB,17,3.0,261.0,6-4,Minnesota,11/30/1998,Rook,2.0,Seattle Seahawks / 2nd / 40th pick / 2022
14.0,D.K. Metcalf,25.0,WR,17,17.0,229.0,6-4,Mississippi,12/14/1997,3,10.0,Seattle Seahawks / 2nd / 64th pick / 2019
90.0,Bryan Mone,27.0,DT,13,3.0,345.0,6-3,Michigan,10/20/1995,3,2.0,
58.0,Tanner Muse,26.0,LB,17,1.0,227.0,6-2,Clemson,9/6/1996,1,1.0,Las Vegas Raiders / 3rd / 100th pick / 2020
5.0,Jason Myers,31.0,K,17,0.0,190.0,5-10,Marist,5/12/1991,7,4.0,
26.0,Ryan Neal,27.0,SS,14,10.0,200.0,6-3,Southern Illinois,12/24/1995,4,3.0,
10.0,Uchenna Nwosu,26.0,LOLB,17,17.0,265.0,6-2,USC,12/28/1996,4,8.0,Los Angeles Chargers / 2nd / 48th pick / 2018
49.0,Josh Onujiogu,24.0,LB,1,0.0,252.0,6-2,Framingham St.,3/3/1998,Rook,0.0,
84.0,Colby Parkinson,23.0,TE,17,2.0,265.0,6-7,Stanford,1/8/1999,2,3.0,Seattle Seahawks / 4th / 133rd pick / 2020
20.0,Rashaad Penny,26.0,RB,5,5.0,220.0,5-11,San Diego St.,2/2/1996,4,2.0,Seattle Seahawks / 1st / 27th pick / 2018
59.0,Jon Rhattigan,23.0,LB,5,0.0,236.0,6-0,Army,2/2/1999,1,0.0,
7.0,Geno Smith,32.0,QB,17,17.0,221.0,6-3,West Virginia,10/10/1990,9,15.0,New York Jets / 2nd / 39th pick / 2013
39.0,Teez Tabor,27.0,S,10,1.0,201.0,6-0,Florida,12/31/1995,5,1.0,Detroit Lions / 2nd / 53rd pick / 2017
52.0,Darrell Taylor,25.0,LB,16,3.0,255.0,6-4,Tennessee,3/24/1997,1,3.0,Seattle Seahawks / 2nd / 48th pick / 2020
46.0,Carson Tinker,33.0,LS,17,0.0,233.0,6-0,Alabama,11/15/1989,9,1.0,
18.0,Laquon Treadwell,27.0,WR,6,0.0,215.0,6-2,Mississippi,6/14/1995,6,0.0,Minnesota Vikings / 1st / 23rd pick / 2016
9.0,Kenneth Walker III,22.0,RB,15,11.0,211.0,5-9,"Wake Forest,Michigan St.",10/20/2000,Rook,8.0,Seattle Seahawks / 2nd / 41st pick / 2022
99.0,Al Woods,35.0,NT,14,14.0,309.0,6-4,LSU,3/25/1987,12,6.0,New Orleans Saints / 4th / 123rd pick / 2010
27.0,Riq Woolen,23.0,CB,17,17.0,210.0,6-4,Texas-San Antonio,5/2/1999,Rook,10.0,Seattle Seahawks / 5th / 153rd pick / 2022
83.0,Dareke Young,23.0,WR,13,0.0,224.0,6-2,Lenoir-Rhyne,6/4/1999,Rook,0.0,Seattle Seahawks / 7th / 233rd pick / 2022
,Team Total,26.7,,17,,240.9,6-1.5,,,3.6,,
