No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
49.0,Tremaine Edmunds,24.0,MLB,13,13.0,251.0,6-4,Virginia Tech,5/2/1998,4,7.0,Buffalo Bills / 1st / 16th pick / 2018
24.0,Kaiir Elam,21.0,LCB,13,6.0,191.0,6-1,Florida,5/5/2001,Rook,3.0,Buffalo Bills / 1st / 23rd pick / 2022
94.0,Prince Emili,24.0,DT,2,0.0,300.0,6-2,Pennsylvania,9/18/1998,Rook,0.0,
57.0,A.J. Epenesa,24.0,DE,15,2.0,260.0,6-6,Iowa,9/15/1998,2,3.0,Buffalo Bills / 2nd / 54th pick / 2020
69.0,Reid Ferguson,28.0,LS,16,0.0,235.0,6-2,LSU,3/24/1994,5,1.0,
87.0,Tanner Gentry,28.0,WR,3,0.0,193.0,6-1,Wyoming,12/18/1994,5,0.0,
42.0,Joe Giles-Harris,25.0,LB,1,0.0,234.0,6-2,Duke,4/1/1997,3,0.0,
41.0,Reggie Gilliam,25.0,FB,15,4.0,244.0,6-0,Toledo,8/20/1997,2,1.0,
3.0,Damar Hamlin,24.0,FS,15,13.0,200.0,6-0,Pittsburgh,3/24/1998,1,5.0,Buffalo Bills / 6th / 212th pick / 2021
68.0,Bobby Hart,28.0,T,15,0.0,334.0,6-4,Florida St.,8/21/1994,7,1.0,New York Giants / 7th / 226th pick / 2015
20.0,Nyheim Hines,26.0,RB,9,1.0,198.0,5-8,North Carolina St.,11/12/1996,4,3.0,Indianapolis Colts / 4th / 104th pick / 2018
16.0,Isaiah Hodgins,24.0,WR,2,0.0,200.0,6-3,Oregon St.,10/21/1998,1,0.0,Buffalo Bills / 6th / 207th pick / 2020
23.0,Micah Hyde,32.0,S,2,2.0,197.0,6-0,Iowa,12/31/1990,9,1.0,Green Bay Packers / 5th / 159th pick / 2013
46.0,Ja'Marcus Ingram,25.0,CB,2,0.0,190.0,6-2,"Utah St.,Texas Tech,Buffalo",9/2/1997,Rook,0.0,
30.0,Dane Jackson,26.0,RCB,15,14.0,180.0,5-11,Pittsburgh,11/29/1996,2,6.0,Buffalo Bills / 7th / 239th pick / 2020
22.0,Duke Johnson,29.0,RB,1,0.0,210.0,5-9,Miami (FL),9/23/1993,7,0.0,Cleveland Browns / 3rd / 77th pick / 2015
4.0,Jaquan Johnson,27.0,S,16,3.0,191.0,5-10,Miami (FL),11/13/1995,3,2.0,Buffalo Bills / 6th / 181st pick / 2019
7.0,Taron Johnson,26.0,RLB,16,15.0,192.0,5-11,Weber St.,7/27/1996,4,6.0,Buffalo Bills / 4th / 121st pick / 2018
59.0,Kingsley Jonathan,24.0,DE,1,0.0,260.0,6-4,Syracuse,4/28/1998,Rook,0.0,
92.0,DaQuan Jones,31.0,RDT,16,16.0,320.0,6-4,Penn St.,12/17/1991,8,9.0,Tennessee Titans / 4th / 112th pick / 2014
25.0,Taiwan Jones,34.0,RB,16,0.0,195.0,6-0,Eastern Washington,7/26/1988,11,0.0,Oakland Raiders / 4th / 125th pick / 2011
18.0,Case Keenum,34.0,QB,2,0.0,220.0,6-1,Houston,2/17/1988,9,0.0,
52.0,A.J. Klein,31.0,LB,6,1.0,240.0,6-1,Iowa St.,7/30/1991,9,1.0,Carolina Panthers / 5th / 148th pick / 2013
88.0,Dawson Knox,26.0,TE,15,15.0,254.0,6-4,Mississippi,11/14/1996,3,5.0,Buffalo Bills / 3rd / 96th pick / 2019
15.0,Jake Kumerow,30.0,WR,6,1.0,209.0,6-4,Wisconsin–Whitewater,2/17/1992,4,1.0,
90.0,Shaq Lawson,28.0,LDE,15,6.0,265.0,6-3,Clemson,6/17/1994,6,4.0,Buffalo Bills / 1st / 19th pick / 2016
39.0,Cameron Lewis,25.0,CB,13,1.0,183.0,5-9,Buffalo,4/13/1997,2,1.0,
56.0,Mike Love,28.0,DE,1,0.0,255.0,6-3,South Florida,1/22/1994,4,0.0,
62.0,Greg Mancz,30.0,C,1,0.0,302.0,6-4,Toledo,4/23/1992,7,0.0,
31.0,Dean Marlowe,30.0,S,4,1.0,205.0,6-1,James Madison,7/25/1992,7,1.0,
6.0,Sam Martin,32.0,P,16,0.0,205.0,6-1,Appalachian St.,2/27/1990,9,2.0,Detroit Lions / 5th / 165th pick / 2013
44.0,Tyler Matakevich,30.0,LB,16,0.0,235.0,6-1,Temple,12/22/1992,6,1.0,Pittsburgh Steelers / 7th / 246th pick / 2016
6.0,Isaiah McKenzie,27.0,WR,15,8.0,173.0,5-7,Georgia,4/9/1995,5,5.0,Denver Broncos / 5th / 172nd pick / 2017
58.0,Matt Milano,28.0,LLB,15,15.0,223.0,6-0,Boston Col.,7/28/1994,5,19.0,Buffalo Bills / 5th / 163rd pick / 2017
40.0,Von Miller,33.0,RDE,11,11.0,245.0,6-3,Texas A&M,3/26/1989,11,6.0,Denver Broncos / 1st / 2nd pick / 2011
85.0,Quintin Morris,23.0,TE,14,1.0,243.0,6-2,Bowling Green,1/21/1999,1,1.0,
60.0,Mitch Morse,30.0,C,13,13.0,305.0,6-6,Missouri,4/21/1992,7,9.0,Kansas City Chiefs / 2nd / 49th pick / 2015
20.0,Zack Moss,25.0,RB,5,0.0,215.0,5-10,Utah,12/15/1997,2,1.0,Buffalo Bills / 3rd / 86th pick / 2020
67.0,Justin Murray,29.0,T,5,0.0,315.0,6-5,Cincinnati,4/19/1993,4,0.0,
33.0,Siran Neal,28.0,CB,16,0.0,206.0,6-0,Jacksonville St.,8/4/1994,4,1.0,Buffalo Bills / 5th / 154th pick / 2018
91.0,Ed Oliver,25.0,LDT,13,13.0,287.0,6-1,Houston,12/12/1997,3,7.0,Buffalo Bills / 1st / 9th pick / 2019
97.0,Jordan Phillips,30.0,DT,12,1.0,330.0,6-6,Oklahoma,9/21/1992,7,2.0,Miami Dolphins / 2nd / 52nd pick / 2015
21.0,Jordan Poyer,31.0,SS,12,12.0,191.0,6-0,Oregon St.,4/25/1991,9,8.0,Philadelphia Eagles / 7th / 218th pick / 2013
77.0,David Quessenberry,32.0,T,16,3.0,306.0,6-5,San Jose St.,8/24/1990,5,3.0,Houston Texans / 6th / 176th pick / 2013
29.0,Xavier Rhodes,32.0,CB,2,1.0,218.0,6-1,Florida St.,6/19/1990,9,0.0,Minnesota Vikings / 1st / 25th pick / 2013
50.0,Gregory Rousseau,22.0,LDE,13,13.0,266.0,6-6,Miami (FL),4/5/2000,1,7.0,Buffalo Bills / 1st / 30th pick / 2021
76.0,Rodger Saffold,34.0,LG,16,16.0,325.0,6-5,Indiana,6/6/1988,12,11.0,St. Louis Rams / 2nd / 33rd pick / 2010
99.0,Tim Settle,25.0,DT,15,2.0,313.0,6-3,Virginia Tech,7/11/1997,4,3.0,Washington Redskins / 5th / 163rd pick / 2018
10.0,Khalil Shakir,22.0,WR,14,2.0,190.0,6-0,Boise St.,2/3/2000,Rook,2.0,Buffalo Bills / 5th / 148th pick / 2022
26.0,Devin Singletary,25.0,RB,16,16.0,203.0,5-7,Florida Atlantic,9/3/1997,3,9.0,Buffalo Bills / 3rd / 74th pick / 2019
54.0,Baylon Spector,24.0,LB,6,0.0,233.0,6-0,Clemson,10/20/1998,Rook,1.0,Buffalo Bills / 7th / 231st pick / 2022
89.0,Tommy Sweeney,27.0,TE,5,0.0,255.0,6-5,Boston Col.,7/1/1995,3,0.0,Buffalo Bills / 7th / 228th pick / 2019
64.0,Greg Van Roten,32.0,G,16,4.0,295.0,6-4,Pennsylvania,2/26/1990,10,3.0,
27.0,Tre'Davious White,27.0,RCB,6,6.0,192.0,5-11,LSU,1/16/1995,5,2.0,Buffalo Bills / 1st / 27th pick / 2017
,Team Total,27.2,,16,,241.2,6-1.7,,,4.3,,
