No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
18.0,Tyron Johnson,26.0,WR,2,1.0,193.0,6-1,"LSU,Oklahoma St.",1/8/1996,2,0.0,
11.0,Cameron Johnston,30.0,P,17,0.0,194.0,5-11,Ohio St.,2/24/1992,4,4.0,
9.0,Brevin Jordan,22.0,TE,11,3.0,245.0,6-3,Miami (FL),7/16/2000,1,1.0,Houston Texans / 5th / 147th pick / 2021
25.0,Desmond King,28.0,DB/LCB,17,13.0,201.0,5-10,Iowa,12/14/1994,5,6.0,Los Angeles Chargers / 5th / 151st pick / 2017
58.0,Christian Kirksey,30.0,MLB,17,17.0,235.0,6-2,Iowa,8/31/1992,8,9.0,Cleveland Browns / 3rd / 71st pick / 2014
91.0,Roy Lopez,25.0,LDT,17,14.0,312.0,6-2,"New Mexico St.,Arizona",8/7/1997,1,7.0,Houston Texans / 6th / 195th pick / 2021
64.0,Justin McCray,30.0,G,12,2.0,320.0,6-3,Central Florida,5/31/1992,5,1.0,
62.0,KC McDermott,26.0,T,1,0.0,311.0,6-5,Miami (FL),4/18/1996,2,0.0,
10.0,Davis Mills,24.0,QB,15,15.0,225.0,6-4,Stanford,10/21/1998,1,7.0,Houston Texans / 3rd / 67th pick / 2021
15.0,Chris Moore,29.0,WR,16,7.0,200.0,6-1,Cincinnati,6/16/1993,6,4.0,Baltimore Ravens / 4th / 107th pick / 2016
79.0,Jimmy Morrissey,24.0,C,8,0.0,305.0,6-4,Pittsburgh,6/9/1998,1,0.0,Las Vegas Raiders / 7th / 230th pick / 2021
23.0,Eric Murray,28.0,DB,17,0.0,199.0,5-11,Minnesota,1/7/1994,6,1.0,Kansas City Chiefs / 4th / 106th pick / 2016
21.0,Steven Nelson,29.0,RCB,15,15.0,194.0,5-11,Oregon St.,1/22/1993,7,5.0,Kansas City Chiefs / 3rd / 98th pick / 2015
33.0,Dare Ogunbowale,28.0,RB,17,4.0,205.0,5-10,Wisconsin,5/4/1994,5,1.0,
45.0,Ogbonnia Okoronkwo,27.0,LDE,17,8.0,253.0,6-2,Oklahoma,4/24/1995,3,5.0,Los Angeles Rams / 5th / 160th pick / 2018
36.0,Jonathan Owens,27.0,FS,17,17.0,204.0,5-11,Missouri Western St.,7/22/1995,3,6.0,
31.0,Dameon Pierce,22.0,RB,13,13.0,215.0,5-10,Florida,2/19/2000,Rook,6.0,Houston Texans / 4th / 107th pick / 2022
57.0,Kevin Pierre-Louis,31.0,LB,2,0.0,231.0,6-0,Boston Col.,10/7/1991,8,0.0,Seattle Seahawks / 4th / 132nd pick / 2014
5.0,Jalen Pitre,23.0,SS,17,17.0,200.0,6-0,Baylor,6/3/1999,Rook,7.0,Houston Texans / 2nd / 37th pick / 2022
54.0,Scott Quessenberry,27.0,C,16,16.0,310.0,6-3,UCLA,3/23/1995,4,5.0,Los Angeles Chargers / 5th / 155th pick / 2018
84.0,Teagan Quitoriano,22.0,TE,9,6.0,259.0,6-6,Oregon St.,3/15/2000,Rook,1.0,Houston Texans / 5th / 170th pick / 2022
22.0,Will Redmond,29.0,CB,3,0.0,186.0,5-11,Mississippi St.,12/28/1993,4,0.0,San Francisco 49ers / 3rd / 68th pick / 2016
44.0,Jalen Reeves-Maybin,27.0,LB,17,0.0,226.0,6-1,Tennessee,1/31/1995,5,2.0,Detroit Lions / 4th / 124th pick / 2017
19.0,Amari Rodgers,23.0,WR,6,1.0,212.0,5-9,Clemson,9/23/1999,1,1.0,Green Bay Packers / 3rd / 85th pick / 2021
86.0,Mason Schreck,29.0,TE,3,1.0,252.0,6-5,Buffalo,11/4/1993,4,0.0,Cincinnati Bengals / 7th / 251st pick / 2017
1.0,Tremon Smith,26.0,DB,17,2.0,190.0,5-11,Central Arkansas,7/20/1996,4,2.0,Kansas City Chiefs / 6th / 196th pick / 2018
90.0,Taylor Stallworth,27.0,DT,1,0.0,305.0,6-2,South Carolina,8/18/1995,4,0.0,
29.0,M.J. Stewart,27.0,DB,17,0.0,205.0,5-11,North Carolina,9/16/1995,4,1.0,Tampa Bay Buccaneers / 2nd / 53rd pick / 2018
24.0,Derek Stingley Jr.,21.0,LCB,9,9.0,195.0,6-1,LSU,6/20/2001,Rook,3.0,Houston Texans / 1st / 3rd pick / 2022
2.0,Tavierre Thomas,26.0,LCB,10,6.0,205.0,5-10,Ferris St.,3/11/1996,4,2.0,
78.0,Laremy Tunsil,28.0,LT,17,17.0,316.0,6-5,Mississippi,8/2/1994,6,8.0,Miami Dolphins / 1st / 13th pick / 2016
32.0,Garret Wallow,23.0,LB,13,3.0,230.0,6-2,TCU,1/25/1999,1,2.0,Houston Texans / 5th / 170th pick / 2021
46.0,Jon Weeks,36.0,LS,17,0.0,245.0,5-10,Baylor,2/17/1986,12,1.0,
20.0,Isaac Yiadom,26.0,DB,3,0.0,188.0,6-1,Boston Col.,2/20/1996,4,0.0,Denver Broncos / 3rd / 99th pick / 2018
,Team Total,26.6,,17,,242.9,6-1.6,,,3.7,,
