No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
79.0,Rob Havenstein,32.0,RT,11,11.0,323.0,6-8,Wisconsin,5/13/1992,9,5.0,St. Louis Rams / 2nd / 57th pick / 2015
89.0,Tyler Higbee,31.0,TE,3,3.0,255.0,6-6,Western Kentucky,1/1/1993,8,1.0,Los Angeles Rams / 4th / 110th pick / 2016
97.0,Michael Hoecht,27.0,OLB,17,5.0,310.0,6-4,Brown,10/5/1997,3,3.0,
35.0,Jake Hummel,25.0,LB,17,1.0,235.0,6-1,Iowa St.,1/4/1999,2,2.0,
77.0,Alaric Jackson,26.0,LT,14,14.0,345.0,6-7,Iowa,7/14/1998,3,7.0,
44.0,Brennan Jackson,24.0,OLB,7,1.0,263.0,6-4,Washington St.,10/14/2000,Rook,1.0,Los Angeles Rams / 5th / 154th pick / 2024
72.0,Jonah Jackson,27.0,G,4,4.0,319.0,6-3,"Rutgers,Ohio St.",2/5/1997,4,2.0,Detroit Lions / 3rd / 75th pick / 2020
94.0,Desjuan Johnson,25.0,DE,10,0.0,280.0,6-3,Toledo,9/3/1999,1,1.0,Los Angeles Rams / 7th / 259th pick / 2023
43.0,John Johnson,29.0,S,2,1.0,204.0,6-0,Boston Col.,12/19/1995,7,1.0,Los Angeles Rams / 3rd / 91st pick / 2017
18.0,Tyler Johnson,26.0,WR,15,2.0,208.0,6-1,Minnesota,8/25/1998,4,3.0,Tampa Bay Buccaneers / 5th / 161st pick / 2020
83.0,Nikola Kalinic,27.0,TE,2,0.0,248.0,6-4,York,1/21/1997,2,0.0,
16.0,Joshua Karty,22.0,K,17,0.0,207.0,6-2,Stanford,3/7/2002,Rook,2.0,Los Angeles Rams / 6th / 209th pick / 2024
26.0,Kamren Kinchens,22.0,DB,17,4.0,207.0,5-11,Miami (FL),9/29/2002,Rook,3.0,Los Angeles Rams / 3rd / 99th pick / 2024
10.0,Cooper Kupp,31.0,WR,12,11.0,205.0,6-1,Eastern Washington,6/15/1993,7,6.0,Los Angeles Rams / 3rd / 69th pick / 2017
37.0,Quentin Lake,25.0,SS,17,16.0,196.0,6-1,UCLA,1/29/1999,2,5.0,Los Angeles Rams / 6th / 211th pick / 2022
33.0,Cam Lampkin,23.0,DB,4,0.0,176.0,5-11,"Utah St.,Washington St.",7/31/2001,Rook,0.0,
50.0,Beaux Limmer,23.0,C,16,14.0,312.0,6-5,Arkansas,6/10/2001,Rook,7.0,Los Angeles Rams / 6th / 217th pick / 2024
84.0,Hunter Long,26.0,TE,17,2.0,243.0,6-5,Boston Col.,8/19/1998,3,1.0,Miami Dolphins / 3rd / 81st pick / 2021
71.0,Warren McClendon,23.0,OL,13,5.0,317.0,6-4,Georgia,4/11/2001,1,3.0,Los Angeles Rams / 5th / 174th pick / 2023
39.0,Jaylen McCollough,24.0,DB,17,1.0,202.0,6-0,Tennessee,10/12/2000,Rook,2.0,
63.0,Dylan McMahon,23.0,OL,1,1.0,298.0,6-3,North Carolina St.,1/22/2001,Rook,0.0,Philadelphia Eagles / 6th / 190th pick / 2024
12.0,Puka Nacua,23.0,WR,11,11.0,212.0,6-2,"Washington,BYU",5/29/2001,1,9.0,Los Angeles Rams / 5th / 177th pick / 2023
58.0,Elias Neal,23.0,LB,6,0.0,227.0,6-0,Marshall,9/11/2001,Rook,0.0,
70.0,Joseph Noteboom,29.0,OL,4,4.0,321.0,6-5,TCU,6/19/1995,6,2.0,Los Angeles Rams / 3rd / 89th pick / 2018
86.0,Colby Parkinson,25.0,TE,17,9.0,265.0,6-7,Stanford,1/8/1999,4,3.0,Seattle Seahawks / 4th / 133rd pick / 2020
51.0,Troy Reeder,30.0,LB,6,6.0,236.0,6-3,"Penn St.,Delaware",9/13/1994,5,3.0,
20.0,Ronnie Rivers,25.0,RB,17,0.0,192.0,5-9,Fresno St.,1/31/1999,2,1.0,
15.0,Demarcus Robinson,30.0,WR,17,17.0,202.0,6-1,Florida,9/21/1994,8,4.0,Kansas City Chiefs / 4th / 126th pick / 2016
56.0,Christian Rozeboom,27.0,RLB,17,11.0,230.0,6-2,South Dakota St.,1/30/1997,3,5.0,
32.0,Cody Schrader,25.0,RB,1,0.0,214.0,5-9,"Truman St.,Missouri",9/8/1999,Rook,0.0,
19.0,Xavier Smith,27.0,WR,15,0.0,176.0,5-9,Florida A&M,9/21/1997,1,0.0,
48.0,Omar Speights,23.0,LILB,17,10.0,228.0,6-1,"Oregon St.,LSU",3/2/2001,Rook,5.0,
9.0,Matthew Stafford,36.0,QB,16,16.0,214.0,6-3,Georgia,2/7/1988,15,12.0,Detroit Lions / 1st / 1st pick / 2009
96.0,Keir Thomas,26.0,OLB,1,1.0,260.0,6-2,"South Carolina,Florida St.",1/25/1998,2,0.0,
91.0,Kobie Turner,25.0,LDE,17,16.0,297.0,6-2,"Richmond,Wake Forest",4/26/1999,1,8.0,Los Angeles Rams / 3rd / 89th pick / 2023
8.0,Jared Verse,24.0,ROLB,17,16.0,260.0,6-4,"Albany (NY),Florida St.",11/4/2000,Rook,10.0,Los Angeles Rams / 1st / 19th pick / 2024
30.0,Josh Wallace,24.0,DB,17,3.0,189.0,6-0,"Massachusetts,Michigan",7/5/2000,Rook,2.0,
47.0,Alex Ward,25.0,LS,17,0.0,241.0,6-4,Central Florida,4/21/1999,1,1.0,
27.0,Tre'Davious White,29.0,DB,4,4.0,192.0,5-11,LSU,1/16/1995,7,1.0,Buffalo Bills / 1st / 27th pick / 2017
88.0,Jordan Whittington,24.0,WR,15,3.0,202.0,6-1,Texas,10/1/2000,Rook,3.0,Los Angeles Rams / 6th / 213th pick / 2024
24.0,Darious Williams,31.0,LCB,12,11.0,192.0,5-9,Ala-Birmingham,3/15/1993,6,4.0,
93.0,Jonah Williams,29.0,DE,6,0.0,275.0,6-5,Weber St.,8/17/1995,3,0.0,
23.0,Kyren Williams,24.0,RB,16,16.0,202.0,5-9,Notre Dame,8/26/2000,2,9.0,Los Angeles Rams / 5th / 164th pick / 2022
4.0,Ahkello Witherspoon,29.0,CB,13,5.0,195.0,6-2,Colorado,3/21/1995,7,2.0,San Francisco 49ers / 3rd / 66th pick / 2017
21.0,Charles Woods,24.0,CB,12,0.0,185.0,5-11,"Illinois St.,West Virginia,SMU",6/17/2000,Rook,1.0,
2.0,Russ Yeast,25.0,DB,1,0.0,195.0,5-10,"Louisville,Kansas St.",5/8/1999,2,0.0,Los Angeles Rams / 7th / 253rd pick / 2022
0.0,Byron Young,26.0,LOLB,17,16.0,258.0,6-2,"Georgia Military,Tennessee",3/13/1998,1,7.0,Los Angeles Rams / 3rd / 77th pick / 2023
46.0,Ty Zentner,26.0,P,1,0.0,199.0,6-2,"Butler (KS),Kansas St.",6/7/1998,1,0.0,
,Team Total,25.9,,17,,245.6,6-2.0,,,2.6,,
