No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
24.0,AJ Finley,23.0,S,10,0.0,188.0,6-0,Mississippi,9/14/2001,1,1.0,
42.0,Tucker Fisk,25.0,TE,9,5.0,285.0,6-4,Stanford,1/19/1999,1,0.0,
41.0,Dez Fitzpatrick,27.0,WR,1,0.0,208.0,6-2,Louisville,12/17/1997,3,0.0,Tennessee Titans / 4th / 109th pick / 2021
95.0,Poona Ford,29.0,RDT,17,17.0,310.0,5-11,Texas,11/19/1995,6,9.0,
56.0,Morgan Fox,30.0,DL,17,3.0,275.0,6-3,Colorado State-Pueblo,9/12/1994,8,3.0,
7.0,Kristian Fulton,26.0,LCB,15,14.0,197.0,5-11,LSU,9/3/1998,4,5.0,Tennessee Titans / 2nd / 61st pick / 2020
32.0,Alohi Gilman,27.0,FS,11,11.0,201.0,5-10,"Navy,Notre Dame",9/17/1997,4,4.0,Los Angeles Chargers / 6th / 186th pick / 2020
47.0,Josh Harris,35.0,LS,17,0.0,224.0,6-1,Auburn,4/27/1989,12,1.0,
20.0,Cam Hart,24.0,CB,14,6.0,207.0,6-2,Notre Dame,12/5/2000,Rook,3.0,Los Angeles Chargers / 5th / 140th pick / 2024
28.0,Hassan Haskins,25.0,RB,17,0.0,228.0,6-2,Michigan,11/26/1999,2,1.0,Tennessee Titans / 4th / 131st pick / 2022
8.0,Taylor Heinicke,31.0,QB,4,0.0,210.0,6-1,Old Dominion,3/15/1993,7,0.0,
0.0,Daiyan Henley,25.0,LILB,17,17.0,225.0,6-0,"Nevada,Washington St.",11/18/1999,1,9.0,Los Angeles Chargers / 3rd / 85th pick / 2023
10.0,Justin Herbert,26.0,QB,17,17.0,236.0,6-6,Oregon,3/10/1998,4,14.0,Los Angeles Chargers / 1st / 6th pick / 2020
88.0,Hayden Hurst,31.0,TE,9,2.0,245.0,6-4,South Carolina,8/24/1993,6,1.0,Baltimore Ravens / 1st / 25th pick / 2018
49.0,Eddie Jackson,31.0,FS,2,0.0,202.0,6-0,Alabama,12/10/1993,7,0.0,Chicago Bears / 4th / 112th pick / 2017
64.0,Brenden Jaimes,25.0,OL,9,0.0,300.0,6-5,Nebraska,5/28/1999,3,1.0,Los Angeles Chargers / 5th / 159th pick / 2021
3.0,Derwin James,28.0,SS,16,16.0,215.0,6-2,Florida St.,8/3/1996,6,11.0,Los Angeles Chargers / 1st / 17th pick / 2018
23.0,Tony Jefferson,32.0,S,8,4.0,212.0,5-11,Oklahoma,1/27/1992,11,2.0,
39.0,Jaylen Johnson,24.0,WR,1,0.0,194.0,6-2,"Georgia,East Carolina",5/26/2000,Rook,0.0,
77.0,Zion Johnson,25.0,LG,17,17.0,316.0,6-3,"Davidson,Boston Col.",11/18/1999,2,7.0,Los Angeles Chargers / 1st / 17th pick / 2022
1.0,Quentin Johnston,23.0,WR,15,11.0,208.0,6-2,TCU,9/6/2001,1,7.0,Los Angeles Chargers / 1st / 21st pick / 2023
33.0,Deane Leonard,25.0,DB,10,0.0,195.0,6-0,"Calgary,Mississippi",11/20/1999,2,1.0,Los Angeles Chargers / 7th / 236th pick / 2022
,Blake Lynch,27.0,LB,1,0.0,225.0,6-3,Baylor,2/14/1997,4,0.0,
52.0,Khalil Mack,33.0,LOLB,16,16.0,269.0,6-3,Buffalo,2/22/1991,10,12.0,Oakland Raiders / 1st / 5th pick / 2014
44.0,Scott Matlock,24.0,FB/DL,17,11.0,296.0,6-4,Boise St.,6/28/2000,1,6.0,Los Angeles Chargers / 6th / 200th pick / 2023
,Marcus Maye,31.0,S,4,1.0,207.0,6-0,Florida,3/9/1993,7,1.0,New York Jets / 2nd / 39th pick / 2017
15.0,Ladd McConkey,23.0,WR,16,14.0,185.0,6-0,Georgia,11/11/2001,Rook,11.0,Los Angeles Chargers / 2nd / 34th pick / 2024
71.0,Jordan McFadden,25.0,OL,1,0.0,306.0,6-2,Clemson,11/16/1999,1,0.0,Los Angeles Chargers / 5th / 156th pick / 2023
22.0,Elijah Molden,25.0,CB,15,12.0,192.0,5-10,Washington,1/30/1999,3,6.0,Tennessee Titans / 3rd / 100th pick / 2021
50.0,Caleb Murphy,25.0,LB,3,0.0,254.0,6-3,"Grand Valley St.,Ferris St.",12/15/1999,1,0.0,
62.0,Sam Mustipher,28.0,C,12,1.0,306.0,6-3,Notre Dame,8/13/1996,4,1.0,
31.0,Nick Niemann,27.0,LB,13,0.0,234.0,6-3,Iowa,12/2/1997,3,1.0,Los Angeles Chargers / 6th / 185th pick / 2021
93.0,Otito Ogbonnia,24.0,NT,17,17.0,320.0,6-4,UCLA,8/25/2000,2,9.0,Los Angeles Chargers / 5th / 160th pick / 2022
5.0,Josh Palmer,25.0,WR,15,7.0,210.0,6-1,Tennessee,9/22/1999,3,6.0,Los Angeles Chargers / 3rd / 77th pick / 2021
34.0,Jaret Patterson,25.0,RB,1,0.0,195.0,5-8,Buffalo,12/23/1999,3,0.0,
6.0,Denzel Perryman,32.0,RILB,11,11.0,240.0,5-11,Miami (FL),12/5/1992,9,6.0,San Diego Chargers / 2nd / 48th pick / 2015
79.0,Trey Pipkins,28.0,RG,15,15.0,307.0,6-6,Sioux Falls,9/5/1996,5,8.0,Los Angeles Chargers / 3rd / 91st pick / 2019
58.0,Shaquille Quarterman,27.0,LB,10,0.0,234.0,6-0,Miami (FL),10/28/1997,4,1.0,Jacksonville Jaguars / 4th / 140th pick / 2020
89.0,Jalen Reagor,25.0,WR,8,2.0,197.0,5-11,TCU,1/2/1999,4,1.0,Philadelphia Eagles / 1st / 21st pick / 2020
82.0,Brenden Rice,22.0,WR,3,0.0,210.0,6-3,"Colorado,USC",3/18/2002,Rook,0.0,Los Angeles Chargers / 7th / 225th pick / 2024
68.0,Jamaree Salyer,24.0,OL,17,4.0,325.0,6-4,Georgia,7/13/2000,2,3.0,Los Angeles Chargers / 6th / 195th pick / 2022
26.0,Asante Samuel Jr.,25.0,CB,4,4.0,180.0,5-10,Florida St.,10/3/1999,3,1.0,Los Angeles Chargers / 2nd / 47th pick / 2021
73.0,Foster Sarell,26.0,T,11,0.0,315.0,6-7,Stanford,8/28/1998,2,1.0,
16.0,JK Scott,29.0,P,17,0.0,208.0,6-5,Alabama,10/30/1995,6,3.0,Green Bay Packers / 5th / 172nd pick / 2018
86.0,Laviska Shenault Jr.,26.0,WR,1,1.0,227.0,6-1,Colorado,10/5/1998,4,0.0,Jacksonville Jaguars / 2nd / 42nd pick / 2020
70.0,Rashawn Slater,25.0,LT,15,15.0,315.0,6-4,Northwestern,3/26/1999,3,10.0,Los Angeles Chargers / 1st / 13th pick / 2021
84.0,Stone Smartt,26.0,TE,15,2.0,226.0,6-4,"Northern Arizona,Riverside CC,Old Dominion",10/4/1998,2,2.0,
29.0,Tarheeb Still,22.0,RCB,14,12.0,196.0,6-1,Maryland,6/9/2002,Rook,6.0,Los Angeles Chargers / 5th / 137th pick / 2024
90.0,Teair Tart,27.0,DT,17,0.0,315.0,6-2,Florida International,2/28/1997,4,2.0,
36.0,Ja'Sir Taylor,25.0,DB,15,2.0,185.0,5-10,Wake Forest,1/8/1999,2,2.0,Los Angeles Chargers / 6th / 214th pick / 2022
83.0,Eric Tomlinson,32.0,TE,9,1.0,265.0,6-6,Texas-El Paso,4/22/1992,8,0.0,
45.0,Tuli Tuipulotu,22.0,OLB,17,9.0,266.0,6-3,USC,9/3/2002,1,6.0,Los Angeles Chargers / 2nd / 54th pick / 2023
30.0,Kimani Vidal,23.0,RB,10,0.0,215.0,5-8,Troy,8/28/2001,Rook,2.0,Los Angeles Chargers / 6th / 181st pick / 2024
40.0,Kendall Williamson,24.0,DB,2,0.0,203.0,6-0,Stanford,8/24/2000,1,0.0,Chicago Bears / 7th / 258th pick / 2023
,Team Total,26.5,,17,,239.8,6-1.8,,,3.7,,
