No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
87.0,Tanner Hudson,30,TE,11,0.0,241.0,6-5,Southern Arkansas,11/12/1994,5,1.0,
80.0,Andrei Iosivas,25,WR,17,8.0,210.0,6-3,Princeton,10/15/1999,1,4.0,Cincinnati Bengals / 6th / 206th pick / 2023
16.0,Trenton Irwin,29,WR,7,2.0,204.0,6-2,Stanford,12/10/1995,5,0.0,
38.0,DJ Ivey,24,CB,11,0.0,192.0,6-1,Miami (FL),2/25/2000,1,1.0,Cincinnati Bengals / 7th / 246th pick / 2023
93.0,McKinnley Jackson,23,DT,13,1.0,330.0,6-2,Texas A&M,12/26/2001,Rook,1.0,Cincinnati Bengals / 3rd / 97th pick / 2024
90.0,Kris Jenkins,23,LDT,15,9.0,310.0,6-3,Michigan,10/10/2001,Rook,4.0,Cincinnati Bengals / 2nd / 49th pick / 2024
52.0,Cedric Johnson,22,DE,9,0.0,264.0,6-3,Mississippi,9/6/2002,Rook,1.0,Cincinnati Bengals / 6th / 214th pick / 2024
15.0,Charlie Jones,26,WR,8,0.0,190.0,6-0,"Buffalo,Iowa,Purdue",10/29/1998,1,1.0,Cincinnati Bengals / 4th / 131st pick / 2023
64.0,Ted Karras,31,C,17,17.0,310.0,6-4,Illinois,3/15/1993,8,8.0,New England Patriots / 6th / 221st pick / 2016
60.0,Jaxson Kirkland,26,G,2,0.0,325.0,6-7,Washington,7/30/1998,1,0.0,
62.0,Matt Lee,23,C,17,1.0,310.0,6-4,"Central Florida,Miami (FL)",6/6/2001,Rook,2.0,Cincinnati Bengals / 7th / 237th pick / 2024
84.0,Tanner McLachlan,25,TE,2,0.0,244.0,6-5,"Southern Utah,Arizona",3/15/1999,Rook,0.0,Cincinnati Bengals / 6th / 194th pick / 2024
2.0,Evan McPherson,25,K,12,0.0,185.0,5-11,Florida,7/21/1999,3,1.0,Cincinnati Bengals / 5th / 149th pick / 2021
36.0,Kendall Milton,22,RB,2,0.0,230.0,6-1,Georgia,2/10/2002,Rook,0.0,
71.0,Amarius Mims,22,RT,15,13.0,350.0,6-8,Georgia,10/14/2002,Rook,8.0,Cincinnati Bengals / 1st / 18th pick / 2024
31.0,Zack Moss,27,RB,8,6.0,215.0,5-10,Utah,12/15/1997,4,3.0,Buffalo Bills / 3rd / 86th pick / 2020
99.0,Myles Murphy,22,DE,13,0.0,275.0,6-5,Clemson,1/3/2002,1,1.0,Cincinnati Bengals / 1st / 28th pick / 2023
28.0,Josh Newton,24,RCB,17,6.0,190.0,5-11,"La-Monroe,TCU",9/14/2000,Rook,2.0,Cincinnati Bengals / 5th / 149th pick / 2024
45.0,Maema Njongmeta,23,LB,17,1.0,232.0,6-0,Wisconsin,3/9/2001,Rook,2.0,
58.0,Joseph Ossai,24,DE,17,3.0,263.0,6-4,Texas,4/13/2000,2,2.0,Cincinnati Bengals / 3rd / 69th pick / 2021
57.0,Germaine Pratt,28,MLB,17,17.0,250.0,6-3,North Carolina St.,5/21/1996,5,7.0,Cincinnati Bengals / 3rd / 72nd pick / 2019
19.0,Kendric Pryor,26,WR,1,0.0,189.0,5-11,Wisconsin,1/6/1998,1,0.0,
98.0,Sheldon Rankins,30,DT,7,7.0,305.0,6-2,Louisville,4/2/1994,8,3.0,New Orleans Saints / 1st / 12th pick / 2016
8.0,Ryan Rehkow,26,P,17,0.0,235.0,6-4,BYU,9/11/1998,Rook,3.0,
89.0,Drew Sample,28,TE,17,15.0,260.0,6-5,Washington,4/16/1996,5,1.0,Cincinnati Bengals / 2nd / 52nd pick / 2019
22.0,Geno Stone,25,SS,17,17.0,210.0,5-11,Iowa,4/19/1999,4,6.0,Baltimore Ravens / 7th / 219th pick / 2020
,Andrew Stueber,25,OT,7,0.0,338.0,6-7,Michigan,7/1/1999,Rook,1.0,New England Patriots / 7th / 245th pick / 2022
29.0,Cam Taylor-Britt,25,LCB,17,17.0,200.0,5-11,Nebraska,10/15/1999,2,6.0,Cincinnati Bengals / 2nd / 60th pick / 2022
97.0,Jay Tufele,25,DT,13,3.0,305.0,6-3,USC,7/25/1999,3,2.0,Jacksonville Jaguars / 4th / 106th pick / 2021
20.0,DJ Turner,24,CB,11,6.0,185.0,5-11,Michigan,11/9/2000,1,2.0,Cincinnati Bengals / 2nd / 60th pick / 2023
67.0,Cordell Volson,26,LG,17,15.0,315.0,6-6,North Dakota St.,7/20/1998,2,7.0,Cincinnati Bengals / 4th / 136th pick / 2022
,Isaiah Williams,23,WR,6,0.0,185.0,5-10,Illinois,1/29/2001,Rook,0.0,
32.0,Trayveon Williams,27,RB,17,0.0,206.0,5-8,Texas A&M,10/18/1997,5,0.0,Cincinnati Bengals / 6th / 182nd pick / 2019
55.0,Logan Wilson,28,LLB,11,11.0,245.0,6-2,Wyoming,7/8/1996,4,5.0,Cincinnati Bengals / 3rd / 65th pick / 2020
,Marco Wilson,25,CB,6,0.0,191.0,5-11,Florida,3/3/1999,3,0.0,Arizona Cardinals / 4th / 136th pick / 2021
3.0,Cade York,23,K,5,0.0,206.0,6-1,LSU,1/27/2001,2,0.0,Cleveland Browns / 4th / 124th pick / 2022
,Team Total,26,,17,,249.4,6-2.3,,,2.8,,
