No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
86.0,Will Mallory,25.0,TE,10,0.0,239.0,6-4,Miami (FL),6/22/1999,1,0.0,Indianapolis Colts / 5th / 162nd pick / 2023
59.0,Cameron McGrone,24.0,LB,9,0.0,236.0,6-1,Michigan,6/22/2000,2,1.0,New England Patriots / 5th / 177th pick / 2021
10.0,Adonai Mitchell,22.0,WR,17,7.0,205.0,6-2,"Georgia,Texas",10/8/2002,Rook,3.0,Indianapolis Colts / 2nd / 52nd pick / 2024
23.0,Kenny Moore,29.0,RCB,15,15.0,190.0,5-9,Valdosta St.,8/23/1995,7,6.0,
56.0,Quenton Nelson,28.0,LG,17,17.0,330.0,6-5,Notre Dame,3/19/1996,6,10.0,Indianapolis Colts / 1st / 6th pick / 2018
54.0,Dayo Odeyingbo,25.0,RDE,17,14.0,282.0,6-5,Vanderbilt,9/24/1999,3,6.0,Indianapolis Colts / 2nd / 54th pick / 2021
85.0,Andrew Ogletree,26.0,TE,17,6.0,260.0,6-5,"Findlay,Youngstown St.",7/28/1998,1,1.0,Indianapolis Colts / 6th / 192nd pick / 2022
50.0,Segun Olubi,25.0,LB,17,0.0,233.0,6-1,"Col. of Idaho,Saddleback College,Harding,San Diego St.",11/1/1999,2,1.0,
51.0,Kwity Paye,26.0,LDE,15,15.0,265.0,6-3,Michigan,11/19/1998,3,7.0,Indianapolis Colts / 1st / 21st pick / 2021
14.0,Alec Pierce,24.0,WR,16,13.0,211.0,6-3,Cincinnati,5/2/2000,2,7.0,Indianapolis Colts / 2nd / 53rd pick / 2022
63.0,Danny Pinter,28.0,C,14,2.0,301.0,6-4,Ball St.,6/19/1996,4,1.0,Indianapolis Colts / 5th / 149th pick / 2020
11.0,Michael Pittman Jr.,27.0,WR,16,14.0,223.0,6-4,USC,10/5/1997,4,7.0,Indianapolis Colts / 2nd / 34th pick / 2020
79.0,Bernhard Raimann,27.0,LT,14,14.0,303.0,6-6,Central Michigan,9/23/1997,2,6.0,Indianapolis Colts / 3rd / 77th pick / 2022
46.0,Luke Rhodes,32.0,LS,17,0.0,238.0,6-2,William & Mary,12/2/1992,8,1.0,
5.0,Anthony Richardson,22.0,QB,11,11.0,244.0,6-4,Florida,5/22/2002,1,6.0,Indianapolis Colts / 1st / 4th pick / 2023
8.0,Rigoberto Sanchez,30.0,P,17,0.0,195.0,6-0,Hawaii,9/8/1994,7,4.0,
27.0,Trey Sermon,25.0,RB,17,3.0,215.0,6-0,"Oklahoma,Ohio St.",1/30/1999,3,2.0,San Francisco 49ers / 3rd / 88th pick / 2021
3.0,Spencer Shrader,25.0,K,1,0.0,201.0,6-2,"South Florida,Notre Dame",5/19/1999,Rook,0.0,
72.0,Braden Smith,28.0,RT,12,12.0,312.0,6-6,Auburn,3/25/1996,6,5.0,Indianapolis Colts / 2nd / 37th pick / 2018
45.0,E.J. Speed,29.0,MLB,15,15.0,227.0,6-4,Tarleton St.,6/1/1995,5,6.0,Indianapolis Colts / 5th / 164th pick / 2019
90.0,Grover Stewart,31.0,NT,17,17.0,314.0,6-4,Albany State (GA),10/20/1993,7,8.0,Indianapolis Colts / 4th / 144th pick / 2017
41.0,Grant Stuard,26.0,LB,17,5.0,225.0,5-11,Houston,10/15/1998,3,3.0,Tampa Bay Buccaneers / 7th / 259th pick / 2021
28.0,Jonathan Taylor,25.0,RB,14,13.0,226.0,5-10,Wisconsin,1/19/1999,4,9.0,Indianapolis Colts / 2nd / 41st pick / 2020
25.0,Rodney Thomas II,26.0,S,17,1.0,196.0,6-1,Yale,6/26/1998,2,1.0,Indianapolis Colts / 7th / 239th pick / 2022
17.0,Laquon Treadwell,29.0,WR,2,0.0,215.0,6-2,Mississippi,6/14/1995,8,0.0,Minnesota Vikings / 1st / 23rd pick / 2016
68.0,Dalton Tucker,24.0,RG,14,7.0,307.0,6-6,Marshall,3/18/2000,Rook,3.0,
33.0,Samuel Womack,25.0,CB,17,8.0,189.0,5-10,Toledo,7/7/1999,2,4.0,San Francisco 49ers / 5th / 172nd pick / 2022
,Team Total,26.4,,17,,243.8,6-2.3,,,3.6,,
