No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
,Dante Pettis,29.0,WR,8,0.0,200.0,6-2,Washington,10/23/1995,6,1.0,San Francisco 49ers / 2nd / 44th pick / 2018
46.0,Adam Prentice,27.0,FB,17,7.0,245.0,6-0,South Carolina,1/16/1997,3,0.0,
18.0,Spencer Rattler,24.0,QB,7,6.0,211.0,6-0,"Oklahoma,South Carolina",9/28/2000,Rook,2.0,New Orleans Saints / 5th / 150th pick / 2024
69.0,Chris Reed,32.0,G,1,0.0,314.0,6-3,Minnesota St.,7/22/1992,8,0.0,
95.0,John Ridgeway,25.0,DT,13,0.0,321.0,6-5,"Illinois St.,Arkansas",5/7/1999,2,1.0,Dallas Cowboys / 5th / 178th pick / 2022
51.0,Cesar Ruiz,25.0,RG,13,13.0,316.0,6-4,Michigan,6/14/1999,4,5.0,New Orleans Saints / 1st / 24th pick / 2020
64.0,Nick Saldiveri,24.0,OL,11,6.0,316.0,6-6,Old Dominion,8/14/2000,1,3.0,New Orleans Saints / 4th / 103rd pick / 2023
50.0,Khalen Saunders,28.0,LDT,13,10.0,324.0,6-0,Western Illinois,8/9/1996,5,5.0,Kansas City Chiefs / 3rd / 84th pick / 2019
45.0,Nephi Sewell,26.0,LB,7,1.0,228.0,6-0,"Nevada,Utah",12/19/1998,2,1.0,
22.0,Rashid Shaheed,26.0,WR,6,5.0,180.0,6-0,Weber St.,8/31/1998,2,4.0,
93.0,Nathan Shepherd,31.0,RDT,16,13.0,315.0,6-4,Fort Hays St.,10/9/1993,6,6.0,New York Jets / 3rd / 72nd pick / 2018
13.0,Equanimeous St. Brown,28.0,WR,2,0.0,214.0,6-5,Notre Dame,9/30/1996,6,0.0,Green Bay Packers / 6th / 207th pick / 2018
44.0,Isaiah Stalbird,24.0,LB,5,0.0,215.0,6-1,"Nebraska,South Dakota St.",7/18/2000,Rook,0.0,
1.0,Alontae Taylor,26.0,LCB,17,15.0,199.0,6-0,Tennessee,12/3/1998,2,5.0,New Orleans Saints / 2nd / 49th pick / 2022
30.0,Roderic Teamer,27.0,S,2,0.0,205.0,6-0,Tulane,5/12/1997,5,0.0,
84.0,Mason Tipton,24.0,WR,11,1.0,187.0,5-11,Yale,9/27/2000,Rook,1.0,
98.0,Payton Turner,25.0,DE,16,0.0,270.0,6-6,Houston,1/7/1999,3,1.0,New Orleans Saints / 1st / 28th pick / 2021
74.0,Oli Udoh,27.0,OL,14,1.0,320.0,6-6,Elon,2/14/1997,5,1.0,Minnesota Vikings / 6th / 193rd pick / 2019
,Marquez Valdes-Scantling,30.0,WR,8,8.0,206.0,6-4,"North Carolina St.,South Florida",10/10/1994,6,3.0,Green Bay Packers / 5th / 174th pick / 2018
91.0,Kendal Vickers,29.0,DT,1,0.0,295.0,6-3,Tennessee,5/23/1995,4,0.0,
20.0,Pete Werner,25.0,LLB,13,13.0,242.0,6-3,Ohio St.,6/5/1999,3,6.0,New Orleans Saints / 2nd / 60th pick / 2021
21.0,Jamaal Williams,29.0,RB,14,1.0,224.0,6-0,BYU,4/3/1995,7,1.0,Green Bay Packers / 4th / 134th pick / 2017
11.0,Cedrick Wilson Jr.,29.0,WR,15,4.0,197.0,6-2,Boise St.,11/20/1995,5,2.0,Dallas Cowboys / 6th / 208th pick / 2018
49.0,Zach Wood,31.0,LS,17,0.0,255.0,6-3,SMU,1/10/1993,7,1.0,
,Chase Young,25.0,DE,17,0.0,264.0,6-5,Ohio St.,4/14/1999,4,2.0,Washington Football Team / 1st / 2nd pick / 2020
67.0,Landon Young,27.0,T,17,5.0,321.0,6-7,Kentucky,8/21/1997,3,3.0,New Orleans Saints / 6th / 206th pick / 2021
,Team Total,26.8,,17,,240.4,6-1.7,,,3.6,,
