Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 22_level_0
150.0,KaVontae Turpin,29.0,DAL,WR,1.0,0.0,2.0,2.0,18.0,1.0,7.0,3.5,11.0,5.5,3.5,0.0,,0.0,0.0,0.0,104.2,
151.0,Jaylen Warren,27.0,PIT,RB,1.0,1.0,2.0,2.0,22.0,2.0,3.0,1.5,19.0,9.5,1.5,0.0,,0.0,0.0,0.0,152.1,
152.0,Malik Washington,24.0,MIA,WR,1.0,0.0,5.0,2.0,20.0,1.0,-7.0,-3.5,27.0,13.5,8.0,1.0,2.0,0.0,0.0,1.0,12.5,
153.0,Justin Watson,29.0,HOU,WR,1.0,0.0,2.0,2.0,27.0,1.0,14.0,7.0,13.0,6.5,7.0,0.0,,0.0,0.0,0.0,118.7,
154.0,Dontayvion Wicks,24.0,GNB,WR,1.0,0.0,2.0,2.0,30.0,2.0,27.0,13.5,3.0,1.5,13.5,0.0,,0.0,0.0,0.0,118.7,
155.0,Javonte Williams,25.0,DAL,RB,1.0,1.0,3.0,2.0,10.0,0.0,4.0,2.0,6.0,3.0,1.0,0.0,,0.0,0.0,0.0,71.5,
156.0,Mo Alie-Cox,32.0,IND,TE,1.0,1.0,1.0,1.0,20.0,1.0,2.0,2.0,18.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,118.7,
157.0,Davis Allen,24.0,LAR,TE,1.0,0.0,2.0,1.0,13.0,1.0,13.0,13.0,0.0,0.0,17.5,0.0,,0.0,0.0,0.0,110.4,
158.0,LeQuint Allen,21.0,JAX,RB,1.0,0.0,1.0,1.0,4.0,0.0,-4.0,-4.0,8.0,8.0,-4.0,0.0,,0.0,0.0,0.0,83.3,
159.0,Mark Andrews,30.0,BAL,TE,1.0,1.0,1.0,1.0,5.0,0.0,4.0,4.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,87.5,
160.0,Elijah Arroyo,22.0,SEA,TE,1.0,0.0,1.0,1.0,7.0,0.0,5.0,5.0,2.0,2.0,5.0,0.0,,0.0,0.0,0.0,95.8,
161.0,Tutu Atwell,26.0,LAR,WR,1.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,83.3,
162.0,AJ Barner,23.0,SEA,TE,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,0.0,0.0,0.0,56.2,
163.0,Jack Bech,23.0,LVR,WR,1.0,0.0,1.0,1.0,23.0,1.0,13.0,13.0,10.0,10.0,13.0,0.0,,0.0,0.0,0.0,118.7,
164.0,Daniel Bellinger,25.0,NYG,TE,1.0,0.0,1.0,1.0,14.0,1.0,14.0,14.0,0.0,0.0,14.0,0.0,,0.0,0.0,0.0,118.7,
165.0,Trey Benson,23.0,ARI,RB,1.0,0.0,1.0,1.0,6.0,0.0,-2.0,-2.0,8.0,8.0,-2.0,0.0,,0.0,0.0,0.0,91.7,
166.0,Isaiah Bond,21.0,CLE,WR,1.0,0.0,1.0,1.0,5.0,0.0,-4.0,-4.0,9.0,9.0,-4.0,0.0,,0.0,0.0,0.0,87.5,
167.0,Chris Brooks,25.0,GNB,RB,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,79.2,
168.0,A.J. Brown,28.0,PHI,WR,1.0,1.0,1.0,1.0,8.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,100.0,
169.0,Luther Burden,22.0,CHI,WR,1.0,0.0,1.0,1.0,-3.0,0.0,-5.0,-5.0,2.0,2.0,-5.0,0.0,,0.0,0.0,0.0,79.2,
170.0,Blake Corum,25.0,LAR,RB,1.0,0.0,1.0,1.0,14.0,0.0,-2.0,-2.0,16.0,16.0,-2.0,0.0,,0.0,0.0,0.0,118.7,
171.0,Ray Davis,26.0,BUF,RB,1.0,0.0,1.0,1.0,-1.0,0.0,-7.0,-7.0,6.0,6.0,-7.0,0.0,,0.0,0.0,0.0,79.2,
172.0,Will Dissly,29.0,LAC,TE,1.0,0.0,1.0,1.0,18.0,1.0,5.0,5.0,13.0,13.0,5.0,0.0,,0.0,0.0,0.0,118.7,
173.0,Greg Dortch,27.0,ARI,WR,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,,0.0,0.0,0.0,79.2,
174.0,D'Wayne Eskridge,28.0,MIA,WR,1.0,0.0,2.0,1.0,9.0,1.0,9.0,9.0,0.0,0.0,14.5,0.0,,0.0,0.0,0.0,62.5,
175.0,Luke Farrell,28.0,SFO,TE,1.0,0.0,1.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,83.3,
176.0,John FitzPatrick,25.0,GNB,TE,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,79.2,
177.0,Jerome Ford,26.0,CLE,RB,1.0,0.0,1.0,1.0,-3.0,0.0,-5.0,-5.0,2.0,2.0,-5.0,0.0,,0.0,0.0,0.0,79.2,
178.0,Mike Gesicki,30.0,CIN,TE,1.0,0.0,3.0,1.0,14.0,1.0,14.0,14.0,0.0,0.0,8.7,0.0,,0.0,0.0,0.0,49.3,
179.0,Ollie Gordon,21.0,MIA,RB,1.0,0.0,1.0,1.0,-1.0,0.0,-5.0,-5.0,4.0,4.0,-5.0,0.0,,0.0,0.0,0.0,79.2,
180.0,Kylen Granson,27.0,PHI,TE,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,79.2,
181.0,Noah Gray,26.0,KAN,TE,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,79.2,
182.0,Najee Harris,27.0,LAC,RB,1.0,0.0,1.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,87.5,
183.0,Tre Harris,23.0,LAC,WR,1.0,0.0,1.0,1.0,11.0,1.0,5.0,5.0,6.0,6.0,5.0,0.0,,0.0,0.0,0.0,112.5,
184.0,RJ Harvey,24.0,DEN,RB,1.0,0.0,1.0,1.0,-1.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,0.0,,0.0,0.0,0.0,79.2,
185.0,Jackson Hawes,25.0,BUF,TE,1.0,0.0,1.0,1.0,29.0,1.0,26.0,26.0,3.0,3.0,26.0,0.0,,0.0,0.0,0.0,118.7,
186.0,Gunnar Helm,23.0,TEN,TE,1.0,1.0,2.0,1.0,16.0,1.0,16.0,16.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,77.1,
187.0,Derrick Henry,31.0,BAL,RB,1.0,1.0,1.0,1.0,13.0,1.0,5.0,5.0,8.0,8.0,5.0,0.0,,0.0,0.0,0.0,118.7,
188.0,Elijah Higgins,25.0,ARI,TE,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,-1.5,0.0,,0.0,0.0,0.0,56.2,
189.0,Justice Hill,28.0,BAL,RB,1.0,0.0,2.0,1.0,3.0,1.0,-1.0,-1.0,4.0,4.0,-1.0,0.0,,0.0,0.0,0.0,56.2,
190.0,Mack Hollins,32.0,NWE,WR,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,6.5,0.0,,0.0,0.0,0.0,56.2,
191.0,Austin Hooper,31.0,NWE,TE,1.0,0.0,1.0,1.0,10.0,1.0,3.0,3.0,7.0,7.0,3.0,0.0,,0.0,0.0,0.0,108.3,
192.0,Alec Ingold,29.0,MIA,FB,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.5,0.0,,0.0,0.0,0.0,56.2,
193.0,Josh Jacobs,27.0,GNB,RB,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,,0.0,0.0,0.0,83.3,
194.0,Theo Johnson,24.0,NYG,TE,1.0,1.0,3.0,1.0,5.0,0.0,-1.0,-1.0,6.0,6.0,-0.7,0.0,,0.0,0.0,0.0,42.4,
195.0,Zay Jones,30.0,ARI,WR,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,83.3,
196.0,Cole Kmet,26.0,CHI,TE,1.0,1.0,4.0,1.0,31.0,1.0,31.0,31.0,0.0,0.0,13.0,0.0,,0.0,0.0,0.0,59.4,
197.0,Lucas Krull,27.0,DEN,TE,1.0,1.0,2.0,1.0,6.0,0.0,5.0,5.0,1.0,1.0,4.5,0.0,,0.0,0.0,0.0,56.2,
198.0,Jaylin Lane,23.0,WAS,WR,1.0,0.0,2.0,1.0,11.0,1.0,4.0,4.0,7.0,7.0,10.0,0.0,,0.0,0.0,0.0,66.7,
199.0,Hunter Long,27.0,JAX,TE,1.0,0.0,1.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,131.2,
200.0,Jordan Mason,26.0,MIN,RB,1.0,0.0,1.0,1.0,7.0,0.0,-5.0,-5.0,12.0,12.0,-5.0,0.0,,0.0,0.0,0.0,95.8,
201.0,Drake Maye,23.0,NWE,QB,1.0,1.0,1.0,1.0,2.0,0.0,-8.0,-8.0,10.0,10.0,-8.0,0.0,,0.0,0.0,0.0,79.2,
202.0,Kyle Monangai,23.0,CHI,RB,1.0,0.0,1.0,1.0,11.0,1.0,5.0,5.0,6.0,6.0,5.0,0.0,,0.0,0.0,0.0,112.5,
203.0,Chris Moore,32.0,WAS,WR,1.0,0.0,1.0,1.0,34.0,1.0,34.0,34.0,0.0,0.0,34.0,0.0,,0.0,0.0,0.0,118.7,
204.0,Elijah Moore,25.0,BUF,WR,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,79.2,
205.0,Luke Musgrave,25.0,GNB,TE,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,,0.0,0.0,0.0,83.3,
206.0,Jalen Nailor,26.0,MIN,WR,1.0,1.0,3.0,1.0,28.0,1.0,19.0,19.0,9.0,9.0,7.3,0.0,,0.0,0.0,0.0,68.7,
207.0,Jaylin Noel,23.0,HOU,WR,1.0,0.0,2.0,1.0,7.0,0.0,-4.0,-4.0,11.0,11.0,-5.0,0.0,,0.0,0.0,0.0,58.3,
208.0,Bryce Oliver,25.0,TEN,WR,1.0,0.0,1.0,1.0,8.0,0.0,6.0,6.0,2.0,2.0,6.0,0.0,,0.0,0.0,0.0,100.0,
209.0,Josh Oliver,28.0,MIN,TE,1.0,1.0,1.0,1.0,5.0,0.0,-3.0,-3.0,8.0,8.0,-3.0,0.0,,0.0,0.0,0.0,87.5,
210.0,Alec Pierce,25.0,IND,WR,1.0,1.0,3.0,1.0,36.0,1.0,36.0,36.0,0.0,0.0,20.3,0.0,,0.0,0.0,0.0,79.9,
211.0,Tony Pollard,28.0,TEN,RB,1.0,1.0,1.0,1.0,29.0,1.0,-1.0,-1.0,30.0,30.0,-1.0,0.0,,0.0,0.0,0.0,118.7,
212.0,Adam Prentice,28.0,DEN,FB,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,0.0,0.0,0.0,83.3,
213.0,Tip Reiman,24.0,ARI,TE,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,,0.0,0.0,0.0,108.3,
214.0,Brian Robinson Jr.,26.0,SFO,RB,1.0,0.0,2.0,1.0,4.0,0.0,-5.0,-5.0,9.0,9.0,0.0,0.0,,0.0,0.0,0.0,56.2,
215.0,Miles Sanders,28.0,DAL,RB,1.0,0.0,1.0,1.0,-3.0,0.0,-5.0,-5.0,2.0,2.0,-5.0,0.0,,0.0,0.0,0.0,79.2,
216.0,Trent Sherfield,29.0,DEN,WR,1.0,0.0,1.0,1.0,3.0,0.0,-2.0,-2.0,5.0,5.0,-2.0,0.0,,0.0,0.0,0.0,79.2,
217.0,Ben Skowronek,28.0,PIT,WR,1.0,0.0,1.0,1.0,22.0,1.0,9.0,9.0,13.0,13.0,9.0,0.0,,0.0,0.0,0.0,158.3,
218.0,Xavier Smith,28.0,LAR,WR,1.0,0.0,1.0,1.0,36.0,1.0,36.0,36.0,0.0,0.0,36.0,0.0,,0.0,0.0,0.0,118.7,
219.0,Mason Taylor,21.0,NYJ,TE,1.0,1.0,1.0,1.0,20.0,1.0,18.0,18.0,2.0,2.0,18.0,0.0,,0.0,0.0,0.0,118.7,
220.0,Isaac TeSlaa,23.0,DET,WR,1.0,0.0,1.0,1.0,13.0,1.0,13.0,13.0,0.0,0.0,13.0,0.0,,0.0,0.0,0.0,158.3,
221.0,Brian Thomas,23.0,JAX,WR,1.0,1.0,7.0,1.0,11.0,1.0,11.0,11.0,0.0,0.0,13.1,0.0,,1.0,14.3,0.0,39.6,
222.0,Jamari Thrash,25.0,CLE,WR,1.0,0.0,1.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,91.7,
223.0,Jalen Tolbert,26.0,DAL,WR,1.0,1.0,2.0,1.0,0.0,0.0,-3.0,-3.0,3.0,3.0,4.5,0.0,,0.0,0.0,0.0,56.2,
224.0,Adam Trautman,28.0,DEN,TE,1.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,87.5,
225.0,Tommy Tremble,25.0,CAR,TE,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,79.2,
226.0,Devaughn Vele,28.0,NOR,WR,1.0,0.0,2.0,1.0,13.0,1.0,13.0,13.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,70.8,
227.0,Nick Westbrook-Ikhine,28.0,MIA,WR,1.0,0.0,2.0,1.0,7.0,1.0,7.0,7.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,58.3,
228.0,Rachaad White,26.0,TAM,RB,1.0,0.0,1.0,1.0,2.0,0.0,-3.0,-3.0,5.0,5.0,-3.0,0.0,,0.0,0.0,0.0,79.2,
229.0,Kyle Williams,23.0,NWE,WR,1.0,0.0,1.0,1.0,12.0,1.0,12.0,12.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,116.7,
230.0,Kyren Williams,25.0,LAR,RB,1.0,1.0,2.0,1.0,3.0,0.0,-4.0,-4.0,7.0,7.0,-2.0,0.0,,0.0,0.0,0.0,56.2,
231.0,Savion Williams,24.0,GNB,WR,1.0,0.0,1.0,1.0,1.0,0.0,-3.0,-3.0,4.0,4.0,-3.0,0.0,,0.0,0.0,0.0,79.2,
232.0,Michael Wilson,25.0,ARI,WR,1.0,0.0,4.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,15.5,0.0,,0.0,0.0,0.0,39.6,
233.0,Alex Bachman,29.0,LVR,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,4.0,0.0,,0.0,0.0,0.0,39.6,
234.0,Jason Brownlee,26.0,KAN,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,9.0,0.0,,0.0,0.0,0.0,39.6,
235.0,Nick Chubb,30.0,HOU,RB,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,5.0,0.0,,0.0,0.0,0.0,39.6,
236.0,Jacory Croskey-Merritt,24.0,WAS,RB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,-5.0,0.0,,0.0,0.0,0.0,39.6,
237.0,Chimere Dike,24.0,TEN,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,20.0,0.0,,0.0,0.0,0.0,39.6,
238.0,Antonio Gibson,27.0,NWE,RB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,4.0,0.0,,0.0,0.0,0.0,39.6,
239.0,KhaDarel Hodge,30.0,ATL,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,26.0,0.0,,0.0,0.0,0.0,39.6,
240.0,Tez Johnson,23.0,TAM,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,5.0,0.0,,0.0,0.0,0.0,39.6,
241.0,Ty Johnson,28.0,BUF,RB,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,4.5,0.0,,1.0,50.0,0.0,39.6,
242.0,KeAndre Lambert-Smith,24.0,LAC,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,30.0,0.0,,0.0,0.0,0.0,39.6,
243.0,Tyler Lockett,33.0,TEN,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,16.0,0.0,,0.0,0.0,0.0,39.6,
244.0,Ryan Miller,25.0,TAM,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,15.0,0.0,,0.0,0.0,0.0,39.6,
245.0,Johnny Mundt,31.0,JAX,TE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,-3.0,0.0,,0.0,0.0,0.0,39.6,
246.0,Cade Otton,26.0,TAM,TE,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,10.0,0.0,,0.0,0.0,0.0,39.6,
247.0,Dameon Pierce,25.0,HOU,RB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,-4.0,0.0,,0.0,0.0,0.0,39.6,
248.0,Drew Sample,29.0,CIN,TE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,0.0,39.6,
249.0,Luke Schoonmaker,27.0,DAL,TE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,22.0,0.0,,0.0,0.0,0.0,39.6,
250.0,Darius Slayton,28.0,NYG,WR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,16.0,0.0,,0.0,0.0,0.0,39.6,
251.0,Brevyn Spann-Ford,26.0,DAL,TE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,26.0,0.0,,0.0,0.0,0.0,39.6,
252.0,Adam Thielen,35.0,MIN,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,5.0,0.0,,0.0,0.0,0.0,39.6,
253.0,Xavier Worthy,22.0,KAN,WR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,4.0,0.0,,0.0,0.0,0.0,39.6,
,League Average,,,,,,,,,,,5.7,,4.5,7.6,,52.2,,0.8,,,
