Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA,week,year,game_id
4.0,5:30,2.0,5.0,SFO 35,24.0,40.0,Joshua Dobbs pass incomplete short left intended for Brayden Willis (defended by Garrett Williams),1.07,0.37,18.0,2024,267
4.0,5:24,3.0,5.0,SFO 35,24.0,40.0,"Penalty on Charlie Heck: False Start, 5 yards (accepted) (no play)",0.37,-0.3,18.0,2024,267
4.0,5:24,3.0,10.0,SFO 30,24.0,40.0,Joshua Dobbs pass complete short right to Ricky Pearsall for 12 yards (tackle by Starling Thomas),-0.3,1.73,18.0,2024,267
4.0,5:05,1.0,10.0,SFO 42,24.0,40.0,Joshua Dobbs pass complete short left to Chris Conley for 6 yards (tackle by Budda Baker and Garrett Williams),1.73,2.0,18.0,2024,267
4.0,4:48,2.0,4.0,SFO 48,24.0,40.0,Joshua Dobbs pass incomplete short right intended for Jacob Cowing (defended by Starling Thomas) (no play),2.0,2.46,18.0,2024,267
4.0,4:43,1.0,10.0,ARI 47,24.0,40.0,Joshua Dobbs pass complete short left to Ricky Pearsall for 4 yards (tackle by Julian Okwara),2.46,2.45,18.0,2024,267
4.0,4:18,2.0,6.0,ARI 43,24.0,40.0,Joshua Dobbs pass incomplete short middle intended for Brayden Willis,2.45,1.75,18.0,2024,267
4.0,4:15,3.0,6.0,ARI 43,24.0,40.0,Joshua Dobbs pass incomplete short right intended for Patrick Taylor,1.75,0.4,18.0,2024,267
4.0,4:12,4.0,6.0,ARI 43,24.0,40.0,Joshua Dobbs pass incomplete short right intended for Patrick Taylor,0.4,-1.8,18.0,2024,267
4.0,4:03,1.0,10.0,ARI 43,24.0,40.0,Tony Jones up the middle for 4 yards (tackle by Ji'Ayir Brown and Tatum Bethune),1.8,1.79,18.0,2024,267
4.0,3:23,2.0,6.0,ARI 47,24.0,40.0,Tony Jones up the middle for 2 yards (tackle by Evan Anderson),1.79,1.35,18.0,2024,267
4.0,2:41,3.0,4.0,ARI 49,24.0,40.0,Tony Jones left end for 3 yards (tackle by Rock Ya-Sin and Tatum Bethune),1.35,0.07,18.0,2024,267
4.0,2:00,4.0,1.0,SFO 48,24.0,40.0,Clayton Tune up the middle for 2 yards (tackle by Evan Anderson),0.07,2.52,18.0,2024,267
4.0,1:57,,,,,,Timeout #1 by San Francisco 49ers,,,18.0,2024,267
4.0,1:57,1.0,10.0,SFO 46,24.0,46.0,"Tony Jones up the middle for 46 yards, touchdown",2.52,7.0,18.0,2024,267
4.0,1:47,,,SFO 15,24.0,47.0,Chad Ryland kicks extra point good,0.0,0.0,18.0,2024,267
4.0,1:47,,,ARI 35,24.0,47.0,"Chad Ryland kicks off 65 yards, touchback.",0.0,0.94,18.0,2024,267
4.0,1:47,1.0,10.0,SFO 30,24.0,47.0,Patrick Taylor left tackle for 6 yards (tackle by Krys Barnes and Naquan Jones),0.94,1.2,18.0,2024,267
4.0,1:06,2.0,4.0,SFO 36,24.0,47.0,Patrick Taylor right tackle for 7 yards (tackle by Dante Stills),1.2,1.8,18.0,2024,267
4.0,0:28,1.0,10.0,SFO 43,24.0,47.0,Joshua Dobbs kneels for -1 yards,1.8,1.12,18.0,2024,267
